candidate_id,avg_return_pct,avg_max_dd_pct,score,ret_wins,dd_wins,both_wins,delta_avg_return_pct,delta_avg_max_dd_pct,strict_accept
C_sp4.0_rv70_tr1.10_th1.10,386.6086,29.4167,357.1919,2,2,2,37.9847,-0.5333,True
C_sp5.0_rv75_tr0.90_th1.10,386.385,29.42,356.965,3,2,2,37.7611,-0.53,True
C_sp5.0_rv80_tr0.90_th1.10,386.385,29.42,356.965,3,2,2,37.7611,-0.53,True
C_sp5.0_rv85_tr0.90_th1.10,386.385,29.42,356.965,3,2,2,37.7611,-0.53,True
C_sp5.0_rv90_tr0.90_th1.10,386.385,29.42,356.965,3,2,2,37.7611,-0.53,True
C_sp5.0_rv70_tr1.20_th1.10,386.5707,29.9333,356.6374,3,1,1,37.9468,-0.0167,True
C_sp5.0_rv70_tr0.90_th1.10,383.6847,29.42,354.2647,3,2,2,35.0608,-0.53,True
C_sp5.5_rv75_tr1.00_th1.10,383.2777,29.8367,353.441,3,2,2,34.6538,-0.1133,True
C_sp5.5_rv80_tr1.00_th1.10,383.2777,29.8367,353.441,3,2,2,34.6538,-0.1133,True
C_sp5.5_rv85_tr1.00_th1.10,383.2777,29.8367,353.441,3,2,2,34.6538,-0.1133,True
C_sp5.5_rv90_tr1.00_th1.10,383.2777,29.8367,353.441,3,2,2,34.6538,-0.1133,True
C_sp5.5_rv70_tr1.00_th1.10,379.9141,29.8367,350.0774,3,2,2,31.2902,-0.1133,True
C_sp5.5_rv75_tr0.90_th1.10,378.5774,29.5167,349.0608,3,2,2,29.9536,-0.4333,True
C_sp5.5_rv80_tr0.90_th1.10,378.5774,29.5167,349.0608,3,2,2,29.9536,-0.4333,True
C_sp5.5_rv85_tr0.90_th1.10,378.5774,29.5167,349.0608,3,2,2,29.9536,-0.4333,True
C_sp5.5_rv90_tr0.90_th1.10,378.5774,29.5167,349.0608,3,2,2,29.9536,-0.4333,True
C_sp5.5_rv70_tr0.90_th1.10,375.375,29.5167,345.8584,3,2,2,26.7512,-0.4333,True
C_sp4.5_rv75_tr1.10_th1.10,374.904,29.6667,345.2373,2,2,2,26.2801,-0.2833,True
C_sp4.5_rv80_tr1.10_th1.10,374.904,29.6667,345.2373,2,2,2,26.2801,-0.2833,True
C_sp4.5_rv85_tr1.10_th1.10,374.904,29.6667,345.2373,2,2,2,26.2801,-0.2833,True
C_sp4.5_rv90_tr1.10_th1.10,374.904,29.6667,345.2373,2,2,2,26.2801,-0.2833,True
C_sp4.5_rv70_tr1.10_th1.10,372.5766,29.6667,342.91,2,2,2,23.9528,-0.2833,True
C_sp6.0_rv70_tr0.90_th1.10,370.0788,29.6333,340.4455,3,2,2,21.455,-0.3167,True
C_sp6.0_rv75_tr0.90_th1.10,370.0788,29.6333,340.4455,3,2,2,21.455,-0.3167,True
C_sp6.0_rv80_tr0.90_th1.10,370.0788,29.6333,340.4455,3,2,2,21.455,-0.3167,True
C_sp6.0_rv85_tr0.90_th1.10,370.0788,29.6333,340.4455,3,2,2,21.455,-0.3167,True
C_sp6.0_rv90_tr0.90_th1.10,370.0788,29.6333,340.4455,3,2,2,21.455,-0.3167,True
C_sp4.0_rv75_tr1.00_th1.10,359.1762,29.4867,329.6895,1,2,1,10.5523,-0.4633,True
C_sp4.0_rv80_tr1.00_th1.10,359.1762,29.4867,329.6895,1,2,1,10.5523,-0.4633,True
C_sp4.0_rv85_tr1.00_th1.10,359.1762,29.4867,329.6895,1,2,1,10.5523,-0.4633,True
C_sp4.0_rv90_tr1.00_th1.10,359.1762,29.4867,329.6895,1,2,1,10.5523,-0.4633,True
C_sp4.0_rv75_tr1.20_th1.10,359.1672,29.6833,329.4838,2,1,1,10.5433,-0.2667,True
C_sp4.0_rv80_tr1.20_th1.10,359.1672,29.6833,329.4838,2,1,1,10.5433,-0.2667,True
C_sp4.0_rv85_tr1.20_th1.10,359.1672,29.6833,329.4838,2,1,1,10.5433,-0.2667,True
C_sp4.0_rv90_tr1.20_th1.10,359.1672,29.6833,329.4838,2,1,1,10.5433,-0.2667,True
C_sp4.0_rv70_tr1.00_th1.10,357.6253,29.4867,328.1386,1,2,1,9.0014,-0.4633,True
C_sp4.0_rv70_tr1.20_th1.10,357.6287,29.6833,327.9454,2,1,1,9.0048,-0.2667,True
C_sp4.0_rv75_tr0.90_th1.10,353.3095,29.1667,324.1428,2,2,2,4.6856,-0.7833,True
C_sp4.0_rv80_tr0.90_th1.10,353.3095,29.1667,324.1428,2,2,2,4.6856,-0.7833,True
C_sp4.0_rv85_tr0.90_th1.10,353.3095,29.1667,324.1428,2,2,2,4.6856,-0.7833,True
C_sp4.0_rv90_tr0.90_th1.10,353.3095,29.1667,324.1428,2,2,2,4.6856,-0.7833,True
C_sp4.0_rv70_tr0.90_th1.10,351.8359,29.1667,322.6693,2,2,2,3.2121,-0.7833,True
C_sp5.5_rv75_tr1.20_th1.10,381.3776,30.03,351.3476,3,1,1,32.7538,0.08,False
C_sp5.5_rv80_tr1.20_th1.10,381.3776,30.03,351.3476,3,1,1,32.7538,0.08,False
C_sp5.5_rv85_tr1.20_th1.10,381.3776,30.03,351.3476,3,1,1,32.7538,0.08,False
C_sp5.5_rv90_tr1.20_th1.10,381.3776,30.03,351.3476,3,1,1,32.7538,0.08,False
C_sp5.5_rv70_tr1.20_th1.10,378.0546,30.03,348.0246,3,1,1,29.4307,0.08,False
C_sp5.0_rv75_tr1.10_th1.00,375.5833,29.9767,345.6066,3,1,1,26.9594,0.0267,False
C_sp5.0_rv80_tr1.10_th1.00,375.5833,29.9767,345.6066,3,1,1,26.9594,0.0267,False
C_sp5.0_rv85_tr1.10_th1.00,375.5833,29.9767,345.6066,3,1,1,26.9594,0.0267,False
C_sp5.0_rv90_tr1.10_th1.00,375.5833,29.9767,345.6066,3,1,1,26.9594,0.0267,False
C_sp6.0_rv70_tr1.00_th1.10,374.6006,29.95,344.6506,3,2,2,25.9768,0.0,False
C_sp6.0_rv75_tr1.00_th1.10,374.6006,29.95,344.6506,3,2,2,25.9768,0.0,False
C_sp6.0_rv80_tr1.00_th1.10,374.6006,29.95,344.6506,3,2,2,25.9768,0.0,False
C_sp6.0_rv85_tr1.00_th1.10,374.6006,29.95,344.6506,3,2,2,25.9768,0.0,False
C_sp6.0_rv90_tr1.00_th1.10,374.6006,29.95,344.6506,3,2,2,25.9768,0.0,False
C_sp5.0_rv70_tr1.10_th1.00,372.9226,29.9767,342.946,3,1,1,24.2988,0.0267,False
C_sp6.0_rv70_tr1.20_th1.10,372.7462,30.1467,342.5996,3,1,1,24.1224,0.1967,False
C_sp6.0_rv75_tr1.20_th1.10,372.7462,30.1467,342.5996,3,1,1,24.1224,0.1967,False
C_sp6.0_rv80_tr1.20_th1.10,372.7462,30.1467,342.5996,3,1,1,24.1224,0.1967,False
C_sp6.0_rv85_tr1.20_th1.10,372.7462,30.1467,342.5996,3,1,1,24.1224,0.1967,False
C_sp6.0_rv90_tr1.20_th1.10,372.7462,30.1467,342.5996,3,1,1,24.1224,0.1967,False
C_sp5.5_rv75_tr1.10_th1.00,367.9156,30.07,337.8456,3,1,1,19.2917,0.12,False
C_sp5.5_rv80_tr1.10_th1.00,367.9156,30.07,337.8456,3,1,1,19.2917,0.12,False
C_sp5.5_rv85_tr1.10_th1.00,367.9156,30.07,337.8456,3,1,1,19.2917,0.12,False
C_sp5.5_rv90_tr1.10_th1.00,367.9156,30.07,337.8456,3,1,1,19.2917,0.12,False
C_sp5.5_rv70_tr1.10_th1.00,364.7602,30.07,334.6902,3,1,1,16.1364,0.12,False
C_sp6.0_rv70_tr1.10_th1.00,359.5864,30.1867,329.3997,3,0,0,10.9625,0.2367,False
C_sp6.0_rv75_tr1.10_th1.00,359.5864,30.1867,329.3997,3,0,0,10.9625,0.2367,False
C_sp6.0_rv80_tr1.10_th1.00,359.5864,30.1867,329.3997,3,0,0,10.9625,0.2367,False
C_sp6.0_rv85_tr1.10_th1.00,359.5864,30.1867,329.3997,3,0,0,10.9625,0.2367,False
C_sp6.0_rv90_tr1.10_th1.00,359.5864,30.1867,329.3997,3,0,0,10.9625,0.2367,False
C_sp5.0_rv75_tr1.00_th1.00,348.6239,29.95,318.6739,0,0,0,0.0,0.0,False
C_sp5.0_rv80_tr1.00_th1.00,348.6239,29.95,318.6739,0,0,0,0.0,0.0,False
C_sp5.0_rv85_tr1.00_th1.00,348.6239,29.95,318.6739,0,0,0,0.0,0.0,False
C_sp5.0_rv90_tr1.00_th1.00,348.6239,29.95,318.6739,0,0,0,0.0,0.0,False
C_sp4.5_rv75_tr1.00_th1.10,346.6702,29.7367,316.9335,1,2,1,-1.9537,-0.2133,False
C_sp4.5_rv80_tr1.00_th1.10,346.6702,29.7367,316.9335,1,2,1,-1.9537,-0.2133,False
C_sp4.5_rv85_tr1.00_th1.10,346.6702,29.7367,316.9335,1,2,1,-1.9537,-0.2133,False
C_sp4.5_rv90_tr1.00_th1.10,346.6702,29.7367,316.9335,1,2,1,-1.9537,-0.2133,False
C_sp4.5_rv75_tr1.20_th1.10,346.6819,29.9333,316.7485,1,1,1,-1.942,-0.0167,False
C_sp4.5_rv80_tr1.20_th1.10,346.6819,29.9333,316.7485,1,1,1,-1.942,-0.0167,False
C_sp4.5_rv85_tr1.20_th1.10,346.6819,29.9333,316.7485,1,1,1,-1.942,-0.0167,False
C_sp4.5_rv90_tr1.20_th1.10,346.6819,29.9333,316.7485,1,1,1,-1.942,-0.0167,False
C_sp5.0_rv70_tr1.00_th1.00,346.1179,29.95,316.1679,0,0,0,-2.506,0.0,False
C_sp4.0_rv75_tr1.10_th1.00,345.1197,29.7267,315.393,1,1,1,-3.5042,-0.2233,False
C_sp4.0_rv80_tr1.10_th1.00,345.1197,29.7267,315.393,1,1,1,-3.5042,-0.2233,False
C_sp4.0_rv85_tr1.10_th1.00,345.1197,29.7267,315.393,1,1,1,-3.5042,-0.2233,False
C_sp4.0_rv90_tr1.10_th1.00,345.1197,29.7267,315.393,1,1,1,-3.5042,-0.2233,False
C_sp4.5_rv70_tr1.00_th1.10,344.4981,29.7367,314.7614,1,2,1,-4.1258,-0.2133,False
C_sp5.0_rv75_tr1.20_th1.00,344.7037,30.06,314.6437,1,1,0,-3.9202,0.11,False
C_sp5.0_rv80_tr1.20_th1.00,344.7037,30.06,314.6437,1,1,0,-3.9202,0.11,False
C_sp5.0_rv85_tr1.20_th1.00,344.7037,30.06,314.6437,1,1,0,-3.9202,0.11,False
C_sp5.0_rv90_tr1.20_th1.00,344.7037,30.06,314.6437,1,1,0,-3.9202,0.11,False
C_sp4.5_rv70_tr1.20_th1.10,344.5272,29.9333,314.5939,1,1,1,-4.0966,-0.0167,False
C_sp4.0_rv70_tr1.10_th1.00,343.6618,29.7267,313.9352,1,1,1,-4.962,-0.2233,False
C_sp5.0_rv70_tr1.20_th1.00,342.2621,30.06,312.2021,1,1,0,-6.3617,0.11,False
C_sp4.5_rv75_tr0.90_th1.10,341.1354,29.42,311.7154,0,2,0,-7.4885,-0.53,False
C_sp4.5_rv80_tr0.90_th1.10,341.1354,29.42,311.7154,0,2,0,-7.4885,-0.53,False
C_sp4.5_rv85_tr0.90_th1.10,341.1354,29.42,311.7154,0,2,0,-7.4885,-0.53,False
C_sp4.5_rv90_tr0.90_th1.10,341.1354,29.42,311.7154,0,2,0,-7.4885,-0.53,False
C_sp5.5_rv75_tr1.00_th1.00,341.4079,30.0433,311.3646,0,0,0,-7.216,0.0933,False
C_sp5.5_rv80_tr1.00_th1.00,341.4079,30.0433,311.3646,0,0,0,-7.216,0.0933,False
C_sp5.5_rv85_tr1.00_th1.00,341.4079,30.0433,311.3646,0,0,0,-7.216,0.0933,False
C_sp5.5_rv90_tr1.00_th1.00,341.4079,30.0433,311.3646,0,0,0,-7.216,0.0933,False
C_sp4.5_rv70_tr0.90_th1.10,339.0716,29.42,309.6516,0,2,0,-9.5522,-0.53,False
C_sp5.5_rv70_tr1.00_th1.00,338.4359,30.0433,308.3926,0,0,0,-10.188,0.0933,False
C_sp5.5_rv75_tr1.20_th1.00,337.6104,30.1533,307.4571,1,0,0,-11.0135,0.2033,False
C_sp5.5_rv80_tr1.20_th1.00,337.6104,30.1533,307.4571,1,0,0,-11.0135,0.2033,False
C_sp5.5_rv85_tr1.20_th1.00,337.6104,30.1533,307.4571,1,0,0,-11.0135,0.2033,False
C_sp5.5_rv90_tr1.20_th1.00,337.6104,30.1533,307.4571,1,0,0,-11.0135,0.2033,False
C_sp5.0_rv75_tr1.10_th0.90,337.1469,32.4667,304.6803,0,0,0,-11.4769,2.5167,False
C_sp5.0_rv80_tr1.10_th0.90,337.1469,32.4667,304.6803,0,0,0,-11.4769,2.5167,False
C_sp5.0_rv85_tr1.10_th0.90,337.1469,32.4667,304.6803,0,0,0,-11.4769,2.5167,False
C_sp5.0_rv90_tr1.10_th0.90,337.1469,32.4667,304.6803,0,0,0,-11.4769,2.5167,False
C_sp5.5_rv70_tr1.20_th1.00,334.7148,30.1533,304.5615,1,0,0,-13.909,0.2033,False
C_sp5.0_rv75_tr0.90_th1.00,335.3136,31.5167,303.7969,1,1,1,-13.3103,1.5667,False
C_sp5.0_rv80_tr0.90_th1.00,335.3136,31.5167,303.7969,1,1,1,-13.3103,1.5667,False
C_sp5.0_rv85_tr0.90_th1.00,335.3136,31.5167,303.7969,1,1,1,-13.3103,1.5667,False
C_sp5.0_rv90_tr0.90_th1.00,335.3136,31.5167,303.7969,1,1,1,-13.3103,1.5667,False
C_sp6.0_rv70_tr1.00_th1.00,333.5671,30.16,303.4071,0,0,0,-15.0568,0.21,False
C_sp6.0_rv75_tr1.00_th1.00,333.5671,30.16,303.4071,0,0,0,-15.0568,0.21,False
C_sp6.0_rv80_tr1.00_th1.00,333.5671,30.16,303.4071,0,0,0,-15.0568,0.21,False
C_sp6.0_rv85_tr1.00_th1.00,333.5671,30.16,303.4071,0,0,0,-15.0568,0.21,False
C_sp6.0_rv90_tr1.00_th1.00,333.5671,30.16,303.4071,0,0,0,-15.0568,0.21,False
C_sp4.5_rv75_tr1.10_th1.00,333.1285,29.9767,303.1519,0,1,0,-15.4953,0.0267,False
C_sp4.5_rv80_tr1.10_th1.00,333.1285,29.9767,303.1519,0,1,0,-15.4953,0.0267,False
C_sp4.5_rv85_tr1.10_th1.00,333.1285,29.9767,303.1519,0,1,0,-15.4953,0.0267,False
C_sp4.5_rv90_tr1.10_th1.00,333.1285,29.9767,303.1519,0,1,0,-15.4953,0.0267,False
C_sp5.0_rv70_tr1.10_th0.90,334.7108,32.4667,302.2442,0,0,0,-13.913,2.5167,False
C_sp5.0_rv70_tr0.90_th1.00,332.9774,31.5167,301.4607,1,1,1,-15.6465,1.5667,False
C_sp4.5_rv70_tr1.10_th1.00,331.0868,29.9767,301.1102,0,1,0,-17.537,0.0267,False
C_sp6.0_rv70_tr1.20_th1.00,329.8664,30.27,299.5964,0,0,0,-18.7575,0.32,False
C_sp6.0_rv75_tr1.20_th1.00,329.8664,30.27,299.5964,0,0,0,-18.7575,0.32,False
C_sp6.0_rv80_tr1.20_th1.00,329.8664,30.27,299.5964,0,0,0,-18.7575,0.32,False
C_sp6.0_rv85_tr1.20_th1.00,329.8664,30.27,299.5964,0,0,0,-18.7575,0.32,False
C_sp6.0_rv90_tr1.20_th1.00,329.8664,30.27,299.5964,0,0,0,-18.7575,0.32,False
C_sp5.5_rv75_tr1.10_th0.90,330.1247,32.5567,297.5681,0,0,0,-18.4991,2.6067,False
C_sp5.5_rv80_tr1.10_th0.90,330.1247,32.5567,297.5681,0,0,0,-18.4991,2.6067,False
C_sp5.5_rv85_tr1.10_th0.90,330.1247,32.5567,297.5681,0,0,0,-18.4991,2.6067,False
C_sp5.5_rv90_tr1.10_th0.90,330.1247,32.5567,297.5681,0,0,0,-18.4991,2.6067,False
C_sp5.5_rv75_tr0.90_th1.00,328.4621,31.61,296.8521,1,1,1,-20.1618,1.66,False
C_sp5.5_rv80_tr0.90_th1.00,328.4621,31.61,296.8521,1,1,1,-20.1618,1.66,False
C_sp5.5_rv85_tr0.90_th1.00,328.4621,31.61,296.8521,1,1,1,-20.1618,1.66,False
C_sp5.5_rv90_tr0.90_th1.00,328.4621,31.61,296.8521,1,1,1,-20.1618,1.66,False
C_sp5.5_rv70_tr1.10_th0.90,327.2356,32.5567,294.679,0,0,0,-21.3882,2.6067,False
C_sp5.5_rv70_tr0.90_th1.00,325.6915,31.61,294.0815,1,1,1,-22.9323,1.66,False
C_sp5.0_rv75_tr1.20_th0.90,323.8088,30.36,293.4488,0,0,0,-24.8151,0.41,False
C_sp5.0_rv80_tr1.20_th0.90,323.8088,30.36,293.4488,0,0,0,-24.8151,0.41,False
C_sp5.0_rv85_tr1.20_th0.90,323.8088,30.36,293.4488,0,0,0,-24.8151,0.41,False
C_sp5.0_rv90_tr1.20_th0.90,323.8088,30.36,293.4488,0,0,0,-24.8151,0.41,False
C_sp5.0_rv70_tr1.20_th0.90,321.4746,30.36,291.1146,0,0,0,-27.1493,0.41,False
C_sp6.0_rv70_tr1.10_th0.90,322.4896,32.6667,289.8229,0,0,0,-26.1343,2.7167,False
C_sp6.0_rv75_tr1.10_th0.90,322.4896,32.6667,289.8229,0,0,0,-26.1343,2.7167,False
C_sp6.0_rv80_tr1.10_th0.90,322.4896,32.6667,289.8229,0,0,0,-26.1343,2.7167,False
C_sp6.0_rv85_tr1.10_th0.90,322.4896,32.6667,289.8229,0,0,0,-26.1343,2.7167,False
C_sp6.0_rv90_tr1.10_th0.90,322.4896,32.6667,289.8229,0,0,0,-26.1343,2.7167,False
C_sp4.0_rv75_tr1.00_th1.00,318.9928,29.7033,289.2895,0,1,0,-29.631,-0.2467,False
C_sp4.0_rv80_tr1.00_th1.00,318.9928,29.7033,289.2895,0,1,0,-29.631,-0.2467,False
C_sp4.0_rv85_tr1.00_th1.00,318.9928,29.7033,289.2895,0,1,0,-29.631,-0.2467,False
C_sp4.0_rv90_tr1.00_th1.00,318.9928,29.7033,289.2895,0,1,0,-29.631,-0.2467,False
C_sp6.0_rv70_tr0.90_th1.00,320.937,31.72,289.217,0,1,0,-27.6869,1.77,False
C_sp6.0_rv75_tr0.90_th1.00,320.937,31.72,289.217,0,1,0,-27.6869,1.77,False
C_sp6.0_rv80_tr0.90_th1.00,320.937,31.72,289.217,0,1,0,-27.6869,1.77,False
C_sp6.0_rv85_tr0.90_th1.00,320.937,31.72,289.217,0,1,0,-27.6869,1.77,False
C_sp6.0_rv90_tr0.90_th1.00,320.937,31.72,289.217,0,1,0,-27.6869,1.77,False
C_sp4.0_rv70_tr1.00_th1.00,317.6225,29.7033,287.9192,0,1,0,-31.0013,-0.2467,False
C_sp4.0_rv75_tr1.20_th1.00,316.9232,29.8133,287.1098,0,1,0,-31.7007,-0.1367,False
C_sp4.0_rv80_tr1.20_th1.00,316.9232,29.8133,287.1098,0,1,0,-31.7007,-0.1367,False
C_sp4.0_rv85_tr1.20_th1.00,316.9232,29.8133,287.1098,0,1,0,-31.7007,-0.1367,False
C_sp4.0_rv90_tr1.20_th1.00,316.9232,29.8133,287.1098,0,1,0,-31.7007,-0.1367,False
C_sp5.5_rv75_tr1.20_th0.90,317.0377,30.4567,286.5811,0,0,0,-31.5861,0.5067,False
C_sp5.5_rv80_tr1.20_th0.90,317.0377,30.4567,286.5811,0,0,0,-31.5861,0.5067,False
C_sp5.5_rv85_tr1.20_th0.90,317.0377,30.4567,286.5811,0,0,0,-31.5861,0.5067,False
C_sp5.5_rv90_tr1.20_th0.90,317.0377,30.4567,286.5811,0,0,0,-31.5861,0.5067,False
C_sp4.0_rv70_tr1.20_th1.00,315.5826,29.8133,285.7693,0,1,0,-33.0412,-0.1367,False
C_sp5.5_rv70_tr1.20_th0.90,314.2695,30.4567,283.8128,0,0,0,-34.3544,0.5067,False
C_sp6.0_rv70_tr1.20_th0.90,309.6517,30.57,279.0817,0,0,0,-38.9721,0.62,False
C_sp6.0_rv75_tr1.20_th0.90,309.6517,30.57,279.0817,0,0,0,-38.9721,0.62,False
C_sp6.0_rv80_tr1.20_th0.90,309.6517,30.57,279.0817,0,0,0,-38.9721,0.62,False
C_sp6.0_rv85_tr1.20_th0.90,309.6517,30.57,279.0817,0,0,0,-38.9721,0.62,False
C_sp6.0_rv90_tr1.20_th0.90,309.6517,30.57,279.0817,0,0,0,-38.9721,0.62,False
C_sp5.0_rv75_tr0.90_th0.90,310.1468,31.96,278.1868,0,1,0,-38.4771,2.01,False
C_sp5.0_rv80_tr0.90_th0.90,310.1468,31.96,278.1868,0,1,0,-38.4771,2.01,False
C_sp5.0_rv85_tr0.90_th0.90,310.1468,31.96,278.1868,0,1,0,-38.4771,2.01,False
C_sp5.0_rv90_tr0.90_th0.90,310.1468,31.96,278.1868,0,1,0,-38.4771,2.01,False
C_sp4.5_rv75_tr1.00_th1.00,307.7372,29.95,277.7872,0,0,0,-40.8867,0.0,False
C_sp4.5_rv80_tr1.00_th1.00,307.7372,29.95,277.7872,0,0,0,-40.8867,0.0,False
C_sp4.5_rv85_tr1.00_th1.00,307.7372,29.95,277.7872,0,0,0,-40.8867,0.0,False
C_sp4.5_rv90_tr1.00_th1.00,307.7372,29.95,277.7872,0,0,0,-40.8867,0.0,False
C_sp4.0_rv75_tr1.10_th0.90,309.0914,32.2333,276.858,0,0,0,-39.5325,2.2833,False
C_sp4.0_rv80_tr1.10_th0.90,309.0914,32.2333,276.858,0,0,0,-39.5325,2.2833,False
C_sp4.0_rv85_tr1.10_th0.90,309.0914,32.2333,276.858,0,0,0,-39.5325,2.2833,False
C_sp4.0_rv90_tr1.10_th0.90,309.0914,32.2333,276.858,0,0,0,-39.5325,2.2833,False
C_sp5.0_rv70_tr0.90_th0.90,307.9146,31.96,275.9546,0,1,0,-40.7093,2.01,False
C_sp4.5_rv70_tr1.00_th1.00,305.818,29.95,275.868,0,0,0,-42.8058,0.0,False
C_sp4.5_rv75_tr1.20_th1.00,305.7766,30.06,275.7166,0,1,0,-42.8473,0.11,False
C_sp4.5_rv80_tr1.20_th1.00,305.7766,30.06,275.7166,0,1,0,-42.8473,0.11,False
C_sp4.5_rv85_tr1.20_th1.00,305.7766,30.06,275.7166,0,1,0,-42.8473,0.11,False
C_sp4.5_rv90_tr1.20_th1.00,305.7766,30.06,275.7166,0,1,0,-42.8473,0.11,False
C_sp4.0_rv70_tr1.10_th0.90,307.7566,32.2333,275.5232,0,0,0,-40.8673,2.2833,False
C_sp4.0_rv75_tr0.90_th1.00,305.4478,31.2767,274.1711,0,1,0,-43.1761,1.3267,False
C_sp4.0_rv80_tr0.90_th1.00,305.4478,31.2767,274.1711,0,1,0,-43.1761,1.3267,False
C_sp4.0_rv85_tr0.90_th1.00,305.4478,31.2767,274.1711,0,1,0,-43.1761,1.3267,False
C_sp4.0_rv90_tr0.90_th1.00,305.4478,31.2767,274.1711,0,1,0,-43.1761,1.3267,False
C_sp4.5_rv70_tr1.20_th1.00,303.8991,30.06,273.8391,0,1,0,-44.7247,0.11,False
C_sp4.0_rv70_tr0.90_th1.00,304.173,31.2767,272.8963,0,1,0,-44.4509,1.3267,False
C_sp5.5_rv75_tr0.90_th0.90,303.6411,32.05,271.5911,0,1,0,-44.9828,2.1,False
C_sp5.5_rv80_tr0.90_th0.90,303.6411,32.05,271.5911,0,1,0,-44.9828,2.1,False
C_sp5.5_rv85_tr0.90_th0.90,303.6411,32.05,271.5911,0,1,0,-44.9828,2.1,False
C_sp5.5_rv90_tr0.90_th0.90,303.6411,32.05,271.5911,0,1,0,-44.9828,2.1,False
C_sp5.0_rv75_tr1.00_th0.90,303.8155,32.3967,271.4188,0,0,0,-44.8084,2.4467,False
C_sp5.0_rv80_tr1.00_th0.90,303.8155,32.3967,271.4188,0,0,0,-44.8084,2.4467,False
C_sp5.0_rv85_tr1.00_th0.90,303.8155,32.3967,271.4188,0,0,0,-44.8084,2.4467,False
C_sp5.0_rv90_tr1.00_th0.90,303.8155,32.3967,271.4188,0,0,0,-44.8084,2.4467,False
C_sp5.0_rv70_tr1.00_th0.90,301.5598,32.3967,269.1631,0,0,0,-47.0641,2.4467,False
C_sp5.5_rv70_tr0.90_th0.90,300.9938,32.05,268.9438,0,1,0,-47.63,2.1,False
C_sp4.0_rv75_tr1.20_th0.90,297.3545,30.1167,267.2378,0,0,0,-51.2694,0.1667,False
C_sp4.0_rv80_tr1.20_th0.90,297.3545,30.1167,267.2378,0,0,0,-51.2694,0.1667,False
