candidate_id,window,period,final_equity,pnl,return_pct,max_dd_pct,days
C_sp5.5_rv75_tr1.10_th1.10,1m,2026-03-10 to 2026-04-10,20034.15,10034.15,100.3415,16.73,23
C_sp5.5_rv75_tr1.10_th1.10,2m,2026-02-10 to 2026-04-10,27058.46,17058.46,170.5846,16.73,42
C_sp5.5_rv75_tr1.10_th1.10,3m,2026-01-12 to 2026-04-10,30031.22,20031.22,200.3122,24.69,62
C_sp5.5_rv75_tr1.10_th1.10,4m,2025-12-10 to 2026-04-10,32192.83,22192.83,221.9283,28.08,83
C_sp5.5_rv75_tr1.10_th1.10,5m,2025-11-10 to 2026-04-10,44608.66,34608.66,346.0866,28.08,104
C_sp5.5_rv75_tr1.10_th1.10,6m,2025-10-10 to 2026-04-10,47509.61,37509.61,375.0961,30.67,125
C_sp5.5_rv75_tr1.10_th1.10,1y,2025-04-10 to 2026-04-10,76267.58,66267.58,662.6758,33.94,251
C_sp5.5_rv80_tr1.10_th1.10,1m,2026-03-10 to 2026-04-10,20034.15,10034.15,100.3415,16.73,23
C_sp5.5_rv80_tr1.10_th1.10,2m,2026-02-10 to 2026-04-10,27058.46,17058.46,170.5846,16.73,42
C_sp5.5_rv80_tr1.10_th1.10,3m,2026-01-12 to 2026-04-10,30031.22,20031.22,200.3122,24.69,62
C_sp5.5_rv80_tr1.10_th1.10,4m,2025-12-10 to 2026-04-10,32192.83,22192.83,221.9283,28.08,83
C_sp5.5_rv80_tr1.10_th1.10,5m,2025-11-10 to 2026-04-10,44608.66,34608.66,346.0866,28.08,104
C_sp5.5_rv80_tr1.10_th1.10,6m,2025-10-10 to 2026-04-10,47509.61,37509.61,375.0961,30.67,125
C_sp5.5_rv80_tr1.10_th1.10,1y,2025-04-10 to 2026-04-10,76267.58,66267.58,662.6758,33.94,251
C_sp5.5_rv85_tr1.10_th1.10,1m,2026-03-10 to 2026-04-10,20034.15,10034.15,100.3415,16.73,23
C_sp5.5_rv85_tr1.10_th1.10,2m,2026-02-10 to 2026-04-10,27058.46,17058.46,170.5846,16.73,42
C_sp5.5_rv85_tr1.10_th1.10,3m,2026-01-12 to 2026-04-10,30031.22,20031.22,200.3122,24.69,62
C_sp5.5_rv85_tr1.10_th1.10,4m,2025-12-10 to 2026-04-10,32192.83,22192.83,221.9283,28.08,83
C_sp5.5_rv85_tr1.10_th1.10,5m,2025-11-10 to 2026-04-10,44608.66,34608.66,346.0866,28.08,104
C_sp5.5_rv85_tr1.10_th1.10,6m,2025-10-10 to 2026-04-10,47509.61,37509.61,375.0961,30.67,125
C_sp5.5_rv85_tr1.10_th1.10,1y,2025-04-10 to 2026-04-10,76267.58,66267.58,662.6758,33.94,251
C_sp5.5_rv90_tr1.10_th1.10,1m,2026-03-10 to 2026-04-10,20034.15,10034.15,100.3415,16.73,23
C_sp5.5_rv90_tr1.10_th1.10,2m,2026-02-10 to 2026-04-10,27058.46,17058.46,170.5846,16.73,42
C_sp5.5_rv90_tr1.10_th1.10,3m,2026-01-12 to 2026-04-10,30031.22,20031.22,200.3122,24.69,62
C_sp5.5_rv90_tr1.10_th1.10,4m,2025-12-10 to 2026-04-10,32192.83,22192.83,221.9283,28.08,83
C_sp5.5_rv90_tr1.10_th1.10,5m,2025-11-10 to 2026-04-10,44608.66,34608.66,346.0866,28.08,104
C_sp5.5_rv90_tr1.10_th1.10,6m,2025-10-10 to 2026-04-10,47509.61,37509.61,375.0961,30.67,125
C_sp5.5_rv90_tr1.10_th1.10,1y,2025-04-10 to 2026-04-10,76267.58,66267.58,662.6758,33.94,251
C_sp6.0_rv70_tr1.10_th1.10,1m,2026-03-10 to 2026-04-10,19836.52,9836.52,98.3652,16.73,23
C_sp6.0_rv70_tr1.10_th1.10,2m,2026-02-10 to 2026-04-10,26791.54,16791.54,167.9154,16.73,42
C_sp6.0_rv70_tr1.10_th1.10,3m,2026-01-12 to 2026-04-10,29734.97,19734.97,197.3497,24.69,62
C_sp6.0_rv70_tr1.10_th1.10,4m,2025-12-10 to 2026-04-10,31875.26,21875.26,218.7526,28.08,83
C_sp6.0_rv70_tr1.10_th1.10,5m,2025-11-10 to 2026-04-10,44168.61,34168.61,341.6861,28.08,104
C_sp6.0_rv70_tr1.10_th1.10,6m,2025-10-10 to 2026-04-10,46792.05,36792.05,367.9205,30.67,125
C_sp6.0_rv70_tr1.10_th1.10,1y,2025-04-10 to 2026-04-10,74508.98,64508.98,645.0898,34.28,251
C_sp6.0_rv75_tr1.10_th1.10,1m,2026-03-10 to 2026-04-10,19836.52,9836.52,98.3652,16.73,23
C_sp6.0_rv75_tr1.10_th1.10,2m,2026-02-10 to 2026-04-10,26791.54,16791.54,167.9154,16.73,42
C_sp6.0_rv75_tr1.10_th1.10,3m,2026-01-12 to 2026-04-10,29734.97,19734.97,197.3497,24.69,62
C_sp6.0_rv75_tr1.10_th1.10,4m,2025-12-10 to 2026-04-10,31875.26,21875.26,218.7526,28.08,83
C_sp6.0_rv75_tr1.10_th1.10,5m,2025-11-10 to 2026-04-10,44168.61,34168.61,341.6861,28.08,104
C_sp6.0_rv75_tr1.10_th1.10,6m,2025-10-10 to 2026-04-10,46792.05,36792.05,367.9205,30.67,125
C_sp6.0_rv75_tr1.10_th1.10,1y,2025-04-10 to 2026-04-10,74508.98,64508.98,645.0898,34.28,251
C_sp6.0_rv80_tr1.10_th1.10,1m,2026-03-10 to 2026-04-10,19836.52,9836.52,98.3652,16.73,23
C_sp6.0_rv80_tr1.10_th1.10,2m,2026-02-10 to 2026-04-10,26791.54,16791.54,167.9154,16.73,42
C_sp6.0_rv80_tr1.10_th1.10,3m,2026-01-12 to 2026-04-10,29734.97,19734.97,197.3497,24.69,62
C_sp6.0_rv80_tr1.10_th1.10,4m,2025-12-10 to 2026-04-10,31875.26,21875.26,218.7526,28.08,83
C_sp6.0_rv80_tr1.10_th1.10,5m,2025-11-10 to 2026-04-10,44168.61,34168.61,341.6861,28.08,104
C_sp6.0_rv80_tr1.10_th1.10,6m,2025-10-10 to 2026-04-10,46792.05,36792.05,367.9205,30.67,125
C_sp6.0_rv80_tr1.10_th1.10,1y,2025-04-10 to 2026-04-10,74508.98,64508.98,645.0898,34.28,251
C_sp6.0_rv85_tr1.10_th1.10,1m,2026-03-10 to 2026-04-10,19836.52,9836.52,98.3652,16.73,23
C_sp6.0_rv85_tr1.10_th1.10,2m,2026-02-10 to 2026-04-10,26791.54,16791.54,167.9154,16.73,42
C_sp6.0_rv85_tr1.10_th1.10,3m,2026-01-12 to 2026-04-10,29734.97,19734.97,197.3497,24.69,62
C_sp6.0_rv85_tr1.10_th1.10,4m,2025-12-10 to 2026-04-10,31875.26,21875.26,218.7526,28.08,83
C_sp6.0_rv85_tr1.10_th1.10,5m,2025-11-10 to 2026-04-10,44168.61,34168.61,341.6861,28.08,104
C_sp6.0_rv85_tr1.10_th1.10,6m,2025-10-10 to 2026-04-10,46792.05,36792.05,367.9205,30.67,125
C_sp6.0_rv85_tr1.10_th1.10,1y,2025-04-10 to 2026-04-10,74508.98,64508.98,645.0898,34.28,251
C_sp6.0_rv90_tr1.10_th1.10,1m,2026-03-10 to 2026-04-10,19836.52,9836.52,98.3652,16.73,23
C_sp6.0_rv90_tr1.10_th1.10,2m,2026-02-10 to 2026-04-10,26791.54,16791.54,167.9154,16.73,42
C_sp6.0_rv90_tr1.10_th1.10,3m,2026-01-12 to 2026-04-10,29734.97,19734.97,197.3497,24.69,62
C_sp6.0_rv90_tr1.10_th1.10,4m,2025-12-10 to 2026-04-10,31875.26,21875.26,218.7526,28.08,83
C_sp6.0_rv90_tr1.10_th1.10,5m,2025-11-10 to 2026-04-10,44168.61,34168.61,341.6861,28.08,104
C_sp6.0_rv90_tr1.10_th1.10,6m,2025-10-10 to 2026-04-10,46792.05,36792.05,367.9205,30.67,125
C_sp6.0_rv90_tr1.10_th1.10,1y,2025-04-10 to 2026-04-10,74508.98,64508.98,645.0898,34.28,251
C_sp5.0_rv80_tr1.00_th1.00,1m,2026-03-10 to 2026-04-10,18822.69,8822.69,88.2269,16.73,23
C_sp5.0_rv80_tr1.00_th1.00,2m,2026-02-10 to 2026-04-10,26789.25,16789.25,167.8925,16.73,42
C_sp5.0_rv80_tr1.00_th1.00,3m,2026-01-12 to 2026-04-10,28602.87,18602.87,186.0287,23.99,62
C_sp5.0_rv80_tr1.00_th1.00,4m,2025-12-10 to 2026-04-10,30305.36,20305.36,203.0536,28.08,83
C_sp5.0_rv80_tr1.00_th1.00,5m,2025-11-10 to 2026-04-10,39457.54,29457.54,294.5754,28.08,104
C_sp5.0_rv80_tr1.00_th1.00,6m,2025-10-10 to 2026-04-10,41321.98,31321.98,313.2198,30.82,125
C_sp5.0_rv80_tr1.00_th1.00,1y,2025-04-10 to 2026-04-10,64662.31,54662.31,546.6231,35.04,251
