Date,Start Equity,End Equity,PnL,Return %,Drawdown %,Holdings,Notes
2023-03-20,10528.86,10528.86,0.0,0.0,21.7477,"{""SOXL"": 647.5315161147576}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2023-03-21,10587.14,10587.14,0.0,0.0,21.3145,"{""SOXL"": 647.5315161147576}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2023-03-22,10315.18,11210.8,895.62,8.6826,16.6794,"{""SOXL"": 703.7540406365902}",variant=baseline;variant_reason=override_dd20_ge_12;optimistic_trail_touch;vol_target_off;persistence_off;inverse_blocker_off
2023-03-23,12069.38,12287.62,218.24,1.8082,8.6763,"{""SOXL"": 716.4793757449182}",variant=baseline;variant_reason=rule1_risk_or_chop;optimistic_trail_touch;vol_target_off;persistence_off;inverse_blocker_off
2023-03-24,11642.79,11642.79,0.0,0.0,13.4688,"{""SOXL"": 716.4793757449182}",variant=baseline;variant_reason=rule1_risk_or_chop;vol_target_off;persistence_off;inverse_blocker_off
2023-03-27,11220.07,11220.07,0.0,0.0,16.6105,"{""SOXL"": 716.4793757449182}",variant=baseline;variant_reason=rule1_risk_or_chop;vol_target_off;persistence_off;inverse_blocker_off
2023-03-28,10983.63,10983.63,0.0,0.0,18.3678,"{""SOXL"": 716.4793757449182}",variant=baseline;variant_reason=rule1_risk_or_chop;vol_target_off;persistence_off;inverse_blocker_off
2023-03-29,12001.03,12025.42,24.39,0.2032,10.625,"{""SOXL"": 717.9355550888495}",variant=baseline;variant_reason=rule1_risk_or_chop;optimistic_trail_touch;vol_target_off;persistence_off;inverse_blocker_off
2023-03-30,12635.67,12635.67,0.0,0.0,6.0896,"{""SOXL"": 717.9355550888495}",variant=baseline;variant_reason=rule1_risk_or_chop;vol_target_off;persistence_off;inverse_blocker_off
2023-03-31,12886.94,12886.94,0.0,0.0,4.222,"{""SOXL"": 717.9355550888495}",variant=baseline;variant_reason=rule1_risk_or_chop;vol_target_off;persistence_off;inverse_blocker_off
