Profile,Window,Mode,Start Equity,CPU Final Equity,CPU Return %,CPU PnL,CPU MaxDD %,CPU Trades,GPU Backend,GPU Final Equity,GPU Return %,CPU-GPU Diff (bps),Sharpe,Sortino,Calmar,Worst Day %,Best Day %,Bootstrap P10 %,Bootstrap P50 %,Bootstrap P90 %
aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,1m,paper_live_style_optimistic,10000.0,9627.84,-3.7216,-372.16,3.7216,0,cpu_emulated_fallback,9627.84,-3.7216,0.0,-2627988.1208,-15.8745,-9.9626,-0.14,-0.14,-3.1709,-3.1709,-3.1709
aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,2m,paper_live_style_optimistic,10000.0,9335.62,-6.6438,-664.38,6.6438,0,cpu_emulated_fallback,9335.62,-6.6438,0.0,-2734501.6643,-15.8745,-5.2338,-0.14,-0.14,-5.9782,-5.9782,-5.9782
aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,3m,paper_live_style_optimistic,10000.0,9052.27,-9.4773,-947.73,9.4773,0,cpu_emulated_fallback,9052.27,-9.4773,0.0,-2971845.4277,-15.8745,-3.4414,-0.14,-0.14,-8.9595,-8.9595,-8.9595
aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,6m,paper_live_style_optimistic,10000.0,8241.23,-17.5877,-1758.77,17.5877,0,cpu_emulated_fallback,8241.23,-17.5877,0.0,-3062406.8881,-15.8745,-1.8014,-0.14,-0.14,-17.1163,-17.1163,-17.1163
aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,1y,paper_live_style_optimistic,10000.0,6888.3,-31.117,-3111.7,31.117,0,cpu_emulated_fallback,6888.3,-31.117,0.0,-3328285.8752,-15.8745,-0.9983,-0.14,-0.14,-30.723,-30.723,-30.723
