candidate_id,window,period,final_equity,pnl,return_pct,max_dd_pct,days
C_sp4.5_rv75_tr0.90_th1.00,6m,2025-10-10 to 2026-04-10,37174.26,27174.26,271.7426,33.59,125
C_sp4.5_rv75_tr0.90_th1.00,1y,2025-04-10 to 2026-04-10,55134.82,45134.82,451.3482,37.13,251
C_sp4.5_rv75_tr0.90_th1.10,3m,2026-01-12 to 2026-04-10,27459.26,17459.26,174.5926,24.69,62
C_sp4.5_rv75_tr0.90_th1.10,6m,2025-10-10 to 2026-04-10,41154.53,31154.53,311.5453,30.11,125
C_sp4.5_rv75_tr0.90_th1.10,1y,2025-04-10 to 2026-04-10,63726.82,53726.82,537.2682,33.46,251
C_sp4.5_rv75_tr1.00_th0.90,3m,2026-01-12 to 2026-04-10,23773.32,13773.32,137.7332,23.99,62
C_sp4.5_rv75_tr1.00_th0.90,6m,2025-10-10 to 2026-04-10,32986.41,22986.41,229.8641,34.29,125
C_sp4.5_rv75_tr1.00_th0.90,1y,2025-04-10 to 2026-04-10,53344.02,43344.02,433.4402,38.91,251
C_sp4.5_rv75_tr1.00_th1.00,3m,2026-01-12 to 2026-04-10,25793.82,15793.82,157.9382,23.99,62
C_sp4.5_rv75_tr1.00_th1.00,6m,2025-10-10 to 2026-04-10,37263.8,27263.8,272.638,30.82,125
C_sp4.5_rv75_tr1.00_th1.00,1y,2025-04-10 to 2026-04-10,59263.54,49263.54,492.6354,35.04,251
C_sp4.5_rv75_tr1.00_th1.10,3m,2026-01-12 to 2026-04-10,26642.43,16642.43,166.4243,24.69,62
C_sp4.5_rv75_tr1.00_th1.10,6m,2025-10-10 to 2026-04-10,40287.22,30287.22,302.8722,30.39,125
C_sp4.5_rv75_tr1.00_th1.10,1y,2025-04-10 to 2026-04-10,67071.4,57071.4,570.714,34.13,251
C_sp4.5_rv75_tr1.10_th0.90,3m,2026-01-12 to 2026-04-10,25255.23,15255.23,152.5523,24.14,62
C_sp4.5_rv75_tr1.10_th0.90,6m,2025-10-10 to 2026-04-10,36449.98,26449.98,264.4998,34.56,125
C_sp4.5_rv75_tr1.10_th0.90,1y,2025-04-10 to 2026-04-10,57728.21,47728.21,477.2821,38.7,251
C_sp4.5_rv75_tr1.10_th1.00,3m,2026-01-12 to 2026-04-10,26628.87,16628.87,166.2887,24.14,62
C_sp4.5_rv75_tr1.10_th1.00,6m,2025-10-10 to 2026-04-10,40261.2,30261.2,302.612,31.1,125
C_sp4.5_rv75_tr1.10_th1.00,1y,2025-04-10 to 2026-04-10,63048.49,53048.49,530.4849,34.69,251
C_sp5.0_rv80_tr1.00_th1.00,3m,2026-01-12 to 2026-04-10,28602.87,18602.87,186.0287,23.99,62
C_sp5.0_rv80_tr1.00_th1.00,6m,2025-10-10 to 2026-04-10,41321.98,31321.98,313.2198,30.82,125
C_sp5.0_rv80_tr1.00_th1.00,1y,2025-04-10 to 2026-04-10,64662.31,54662.31,546.6231,35.04,251
