candidate_id,lookback_days,vol_penalty,dd_penalty,switch_penalty,min_edge_to_switch,min_hold_days,burst_ret3d_min,burst_rv20_max,burst_dd20_max,burst_v1_bonus,riskoff_rv20_min,riskoff_crossovers20_min,riskoff_dd20_min,riskoff_m0106_bonus,router_days_v1_all,router_days_v2_all,router_days_m0106_all,1m_meta_final,1m_meta_return,1m_meta_dd,1m_best_baseline_final,1m_best_baseline_dd,2m_meta_final,2m_meta_return,2m_meta_dd,2m_best_baseline_final,2m_best_baseline_dd,3m_meta_final,3m_meta_return,3m_meta_dd,3m_best_baseline_final,3m_best_baseline_dd,4m_meta_final,4m_meta_return,4m_meta_dd,4m_best_baseline_final,4m_best_baseline_dd,5m_meta_final,5m_meta_return,5m_meta_dd,5m_best_baseline_final,5m_best_baseline_dd,6m_meta_final,6m_meta_return,6m_meta_dd,6m_best_baseline_final,6m_best_baseline_dd,1y_meta_final,1y_meta_return,1y_meta_dd,1y_best_baseline_final,1y_best_baseline_dd,2y_meta_final,2y_meta_return,2y_meta_dd,2y_best_baseline_final,2y_best_baseline_dd,3y_meta_final,3y_meta_return,3y_meta_dd,3y_best_baseline_final,3y_best_baseline_dd,4y_meta_final,4y_meta_return,4y_meta_dd,4y_best_baseline_final,4y_best_baseline_dd,5y_meta_final,5y_meta_return,5y_meta_dd,5y_best_baseline_final,5y_best_baseline_dd,7y_meta_final,7y_meta_return,7y_meta_dd,7y_best_baseline_final,7y_best_baseline_dd,wins_vs_best_baseline,avg_uplift_pct_vs_best_baseline,avg_dd_over_best_baseline_pct,ranking_score,1m_uplift_vs_envelope_pct,2m_uplift_vs_envelope_pct,3m_uplift_vs_envelope_pct,4m_uplift_vs_envelope_pct,5m_uplift_vs_envelope_pct,6m_uplift_vs_envelope_pct,1y_uplift_vs_envelope_pct,2y_uplift_vs_envelope_pct,3y_uplift_vs_envelope_pct,4y_uplift_vs_envelope_pct,5y_uplift_vs_envelope_pct,7y_uplift_vs_envelope_pct,wins_vs_envelope,min_uplift_vs_envelope_pct,avg_uplift_vs_envelope_pct,envelope_score
MRV2-00011,6,1.0,0.06,0.03,0.02,3,0.12,120.0,18.0,0.1,95.0,8,18.0,0.15,668,205,1367,14206.101279995542,42.06101279995542,8.483010856307287,19508.989836837496,7.068698847574766,16667.49488854751,66.67494888547509,8.476469863312795,21020.108235875323,7.068698847574783,17930.268421624714,79.30268421624716,8.476469863312792,21200.832441858118,9.893362411045333,19745.97015902884,97.45970159028839,16.439240721581886,26167.920175110386,10.325185577832023,19946.30202560896,99.46302025608959,16.439240721581886,23557.666621484233,12.806243171288354,15971.870054036197,59.718700540361965,27.534412479196636,25037.90044416518,17.360492864386565,24697.085340199894,146.97085340199894,27.534412479196636,45708.51371640169,17.36049286438656,17365.97038819763,73.65970388197631,37.196988215716225,18241.95401664062,45.27001774988935,10775.733590595542,7.75733590595542,79.91579958506216,21993.867075218586,53.561105135378256,15923.204689446691,59.232046894466905,79.91579958506217,29610.801413840607,53.56110513537812,21306.98385091589,113.0698385091589,79.91579958506216,26966.192807400857,53.56110513537822,41637.34149571785,316.3734149571785,79.91579958506216,108408.06956348642,53.561105135378135,0,-30.83125819494261,11.5279793955725,-674.2650608767146,-15.494141100262905,-24.150655284390965,-17.277744500111712,-24.541308491875423,-19.681908165109363,-36.20922772796521,-45.96830364375252,6.24123528576781,-51.0057346725669,-54.327453631772116,-34.65467354025434,-61.59202754612838,1,-61.59202754612838,-31.555161918201836,380924.20834689605
MRV2-00050,10,1.0,0.1,0.01,0.01,3,0.12,120.0,18.0,0.05,95.0,8,18.0,0.2,538,216,1486,16992.298356737494,69.92298356737494,7.0686988475747565,19508.989836837496,7.068698847574766,21649.40093587133,116.49400935871328,7.06869884757478,21020.108235875323,7.068698847574783,20809.13276920371,108.09132769203708,7.068698847574747,21200.832441858118,9.893362411045333,22091.914316121198,120.91914316121199,14.163066718023813,26167.920175110386,10.325185577832023,23841.77395330507,138.41773953305074,14.163066718023824,23557.666621484233,12.806243171288354,13745.826836784472,37.45826836784472,36.46886972242048,25037.90044416518,17.360492864386565,17446.825809944985,74.46825809944986,36.46888109308927,45708.51371640169,17.36049286438656,13038.363458892414,30.383634588924146,66.02764788422841,18241.95401664062,45.27001774988935,12468.310494337327,24.68310494337327,75.9218013514615,21993.867075218586,53.561105135378256,23016.337352849478,130.1633735284948,75.92180135146153,29610.801413840607,53.56110513537812,25889.961169917682,158.8996116991768,75.92180135146154,26966.192807400857,53.56110513537822,76516.66216339906,665.1666216339905,75.92180135146154,108408.06956348642,53.561105135378135,2,-21.714114148680764,12.800990397694692,3501.7127650379116,1.0797219458612561,-1.4793233505269954,-3.9959493529328927,-15.576346273274256,-3.9959493529328705,-45.099922146276484,-61.83024913434343,-20.234124036110735,-43.31005797345253,-33.98221303582819,-20.599368896330805,-29.417927584635184,1,-61.83024913434343,-23.20347576589859,379377.16107997583
MRV2-00046,8,1.2,0.1,0.01,0.03,3,0.12,120.0,18.0,0.02,95.0,8,18.0,0.1,595,191,1454,17325.567506675434,73.25567506675435,7.068698847574767,19508.989836837496,7.068698847574766,20401.268012581902,104.01268012581903,7.06869884757479,21020.108235875323,7.068698847574783,20610.469874024246,106.10469874024244,7.423284561284257,21200.832441858118,9.893362411045333,21878.119891640334,118.78119891640333,14.301469136186858,26167.920175110386,10.325185577832023,23611.045268230002,136.1104526823,14.301469136186864,23557.666621484233,12.806243171288354,13612.8016450545,36.128016450545,36.825245912531415,25037.90044416518,17.360492864386565,15857.221053960293,58.572210539602935,42.0940838780801,45708.51371640169,17.36049286438656,8541.509894503975,-14.584901054960241,72.87825618859017,18241.95401664062,45.27001774988935,8786.588079315443,-12.134119206845572,81.41820184132509,21993.867075218586,53.561105135378256,19139.221590578312,91.39221590578313,81.41820184132509,29610.801413840607,53.56110513537812,19531.70105119362,95.31701051193619,81.41820184132513,26966.192807400857,53.56110513537822,45315.847137674755,353.15847137674757,81.4182018413251,108408.06956348642,53.561105135378135,1,-31.53211790161936,15.72553990396502,1290.7299424477878,3.0621937870235483,-7.159244957374455,-4.912491280077891,-16.39335589058505,-4.925028221437422,-45.63121746006136,-65.30794864093292,-47.74489751436841,-60.04982639357832,-45.10294864658609,-40.09919984758697,-58.198824755258016,1,-65.30794864093292,-32.70523248506861,343649.9903421639
MRV2-00021,6,0.8,0.06,0.03,0.0,3,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,691,217,1332,14206.101279995542,42.06101279995542,8.483010856307287,19508.989836837496,7.068698847574766,17298.497159946237,72.98497159946238,8.476469863312802,21020.108235875323,7.068698847574783,18230.832918855554,82.30832918855555,8.476469863312804,21200.832441858118,9.893362411045333,20076.971204502628,100.7697120450263,16.168213492912123,26167.920175110386,10.325185577832023,20280.661227544344,102.80661227544346,16.168213492912116,23557.666621484233,12.806243171288354,24082.306530128153,140.82306530128156,22.601424693727925,25037.90044416518,17.360492864386565,34368.098305373176,243.68098305373178,22.601424693727903,45708.51371640169,17.36049286438656,18079.793235502846,80.79793235502845,37.83236531925649,18241.95401664062,45.27001774988935,15614.70548645796,56.1470548645796,76.18785699892192,21993.867075218586,53.561105135378256,18057.95968118368,80.57959681183678,76.18785699892193,29610.801413840607,53.56110513537812,24145.135517294733,141.4513551729473,76.18785699892193,26966.192807400857,53.56110513537822,37524.106185297875,275.24106185297876,76.18785699892193,108408.06956348642,53.561105135378135,0,-22.455504634500727,9.41799603116934,-496.20007284586126,-15.494141100262905,-21.27913145194387,-15.891074063871125,-23.27639693887924,-18.335538644964334,-3.8165896384483755,-24.810291319884257,10.608248437215483,-29.0042745413711,-48.204333427864135,-25.950487697741277,-65.38624261423377,1,-65.38624261423377,-23.403354416854075,343797.238415977
MRV2-00014,6,0.8,0.08,0.0,0.02,3,0.12,120.0,18.0,0.02,95.0,8,18.0,0.15,723,216,1301,14206.101279995542,42.06101279995542,8.483010856307287,19508.989836837496,7.068698847574766,17298.497159946237,72.98497159946238,8.476469863312802,21020.108235875323,7.068698847574783,18230.832918855554,82.30832918855555,8.476469863312804,21200.832441858118,9.893362411045333,20076.971204502628,100.7697120450263,16.168213492912123,26167.920175110386,10.325185577832023,20280.661227544344,102.80661227544346,16.168213492912116,23557.666621484233,12.806243171288354,24082.306530128153,140.82306530128156,22.601424693727925,25037.90044416518,17.360492864386565,35134.97505499131,251.34975054991307,22.601424693727907,45708.51371640169,17.36049286438656,20518.931943036332,105.18931943036334,32.88443077056821,18241.95401664062,45.27001774988935,16093.143124642596,60.93143124642597,64.0285711967997,21993.867075218586,53.561105135378256,18611.25910702242,86.1125910702242,64.02857119679969,29610.801413840607,53.56110513537812,25816.33362739849,158.1633362739849,64.02857119679953,26966.192807400857,53.56110513537822,34883.73430191586,248.83734301915857,64.02857119679956,108408.06956348642,53.561105135378135,1,-20.550964169855494,5.364900763795238,1562.156212783914,-15.494141100262905,-21.27913145194387,-15.891074063871125,-23.27639693887924,-18.335538644964334,-3.8165896384483755,-23.132536592666007,25.53036931666861,-26.8289515908941,-46.617304046844986,-20.825173535598818,-67.82182872328791,1,-67.82182872328791,-21.482358084249423,319633.476958696
MRV2-00026,12,0.8,0.06,0.0,0.03,1,0.12,120.0,18.0,0.08,95.0,8,18.0,0.2,523,229,1488,15342.084592055677,53.42084592055676,7.068698847574771,19508.989836837496,7.068698847574766,21017.577448524225,110.17577448524224,7.0686988475747565,21020.108235875323,7.068698847574783,21074.5426637999,110.74542663799902,7.0686988475747805,21200.832441858118,9.893362411045333,22373.685436287604,123.73685436287603,13.984699001829117,26167.920175110386,10.325185577832023,22600.68751551748,126.0068751551748,13.98469900182913,23557.666621484233,12.806243171288354,15127.265268182493,51.27265268182492,31.73002790732419,25037.90044416518,17.360492864386565,17432.290152833102,74.32290152833103,35.931452207197914,45708.51371640169,17.36049286438656,12214.382562535739,22.143825625357394,67.28838608806272,18241.95401664062,45.27001774988935,15179.565507497407,51.79565507497408,67.60821064387298,21993.867075218586,53.561105135378256,28909.753667835103,189.09753667835102,67.6082106438729,29610.801413840607,53.56110513537812,33613.15487449101,236.1315487449101,67.60821064387281,26966.192807400857,53.56110513537822,32376.533055401604,223.76533055401603,67.60821064387298,108408.06956348642,53.561105135378135,1,-21.154251289105407,9.66543783436993,1528.5877850460424,-8.736675164370332,-4.354584318756705,-2.77146656234033,-14.499565549850878,-8.993451865292313,-39.582532880836084,-61.86204989951831,-25.275060207480827,-30.982735070719503,-17.078120225173954,3.0865088172106647,-70.13457283598144,1,-70.13457283598144,-23.432025480259167,296311.06909215957
MRV2-00031,8,1.0,0.08,0.03,0.03,3,0.12,120.0,18.0,0.08,95.0,8,18.0,0.1,621,199,1420,17325.567506675434,73.25567506675435,7.068698847574767,19508.989836837496,7.068698847574766,20401.268012581902,104.01268012581903,7.06869884757479,21020.108235875323,7.068698847574783,20453.12130719637,104.53121307196369,7.068698847574773,21200.832441858118,9.893362411045333,22527.26891028065,125.27268910280651,14.409592126691734,26167.920175110386,10.325185577832023,20276.926807370368,102.76926807370366,14.96545415372957,23557.666621484233,12.806243171288354,11690.536334341336,16.90536334341335,49.56502505568689,25037.90044416518,17.360492864386565,13709.486711479369,37.094867114793686,57.04784560525816,45708.51371640169,17.36049286438656,6997.92864114448,-30.020713588555203,78.41986616950946,18241.95401664062,45.27001774988935,6389.873319767258,-36.101266802327416,87.97620849408183,21993.867075218586,53.561105135378256,12548.955172429094,25.489551724290948,87.97620849408183,29610.801413840607,53.56110513537812,14178.741571179005,41.787415711790054,87.97620849408186,26966.192807400857,53.56110513537822,29566.834302658513,195.66834302658515,87.97620849408187,108408.06956348642,53.561105135378135,0,-39.93078666558895,20.74548035982564,-902.3431351109072,3.0621937870235483,-7.159244957374455,-5.6384273364494035,-13.912650453177932,-18.350576094116477,-53.308639594556375,-70.0067107923486,-57.18819238675399,-70.94702219526008,-64.00581741152655,-56.51592439174667,-72.72635291661248,1,-72.72635291661248,-40.55811372857496,268680.65946101764
MRV2-00017,8,0.8,0.08,0.03,0.02,3,0.12,120.0,18.0,0.05,95.0,8,18.0,0.2,629,222,1389,17325.567506675434,73.25567506675435,7.068698847574767,19508.989836837496,7.068698847574766,20401.268012581902,104.01268012581903,7.06869884757479,21020.108235875323,7.068698847574783,20453.12130719637,104.53121307196369,7.068698847574773,21200.832441858118,9.893362411045333,22527.26891028065,125.27268910280651,14.409592126691734,26167.920175110386,10.325185577832023,20276.926807370368,102.76926807370366,14.96545415372957,23557.666621484233,12.806243171288354,11840.252877969886,18.402528779698855,49.59921603516082,25037.90044416518,17.360492864386565,14494.16513556102,44.94165135561019,50.302506942134535,45708.51371640169,17.36049286438656,9316.204086953168,-6.8379591304683185,71.27079435955324,18241.95401664062,45.27001774988935,5810.887258016596,-41.89112741983404,88.56013444485131,21993.867075218586,53.561105135378256,10144.312686544521,1.44312686544521,88.56013444485131,29610.801413840607,53.56110513537812,10784.490135795924,7.844901357959233,88.56013444485131,26966.192807400857,53.56110513537822,26180.64589896541,161.8064589896541,88.56013444485134,108408.06956348642,53.561105135378135,0,-40.884186216252964,19.785104052281635,-916.6092445864675,3.0621937870235483,-7.159244957374455,-5.6384273364494035,-13.912650453177932,-18.350576094116477,-52.71067993750598,-68.29000998481374,-43.00548669339588,-73.57951087844863,-70.90305622604501,-66.92558489008293,-75.84991043159073,1,-75.84991043159073,-41.10524534133147,237390.3711499595
MRV2-00003,6,0.8,0.06,0.02,0.03,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,640,223,1377,14176.432061943966,41.764320619439665,8.500764568787968,19508.989836837496,7.068698847574766,16648.61432257953,66.48614322579532,8.797415481343446,21020.108235875323,7.068698847574783,16762.30323514893,67.62303235148931,8.797415481343444,21200.832441858118,9.893362411045333,18459.731427035236,84.59731427035236,17.584695530837532,26167.920175110386,10.325185577832023,19990.211312938864,99.90211312938864,17.58469553083753,23557.666621484233,12.806243171288354,17679.40423628611,76.79404236286112,23.62980773110453,25037.90044416518,17.360492864386565,26793.286910132974,167.93286910132977,23.629807731104563,45708.51371640169,17.36049286438656,16920.073604967052,69.20073604967052,37.632774749952596,18241.95401664062,45.27001774988935,11340.398673899854,13.40398673899854,73.34417549873888,21993.867075218586,53.561105135378256,17141.541218564857,71.41541218564858,73.34417549873892,29610.801413840607,53.56110513537812,20977.05277819243,109.77052778192427,73.34417549873884,26966.192807400857,53.56110513537822,25326.50173178299,153.26501731782992,73.3441754987389,108408.06956348642,53.561105135378135,0,-31.75674352221265,8.905804654534611,-679.663893716926,-15.670630251291461,-24.236575728111333,-22.666214560833176,-29.45663505732792,-19.505097938951156,-29.38942993358651,-41.38228366738891,3.51333560602618,-48.438359497600324,-50.832897560710975,-35.66652269765641,-76.63780765236193,1,-76.63780765236193,-32.53075991164949,230368.8474852158
MRV2-00051,12,0.8,0.04,0.02,0.01,3,0.12,120.0,18.0,0.02,95.0,8,18.0,0.15,544,236,1460,13981.476495382356,39.81476495382357,8.508189501161047,19508.989836837496,7.068698847574766,19153.6399974344,91.536399974344,8.501629093675353,21020.108235875323,7.068698847574783,22989.679286785085,129.89679286785085,8.501629093675364,21200.832441858118,9.893362411045333,24405.938930585275,144.05938930585273,12.654948809592215,26167.920175110386,10.325185577832023,24653.560132670074,146.53560132670074,12.654948809592213,23557.666621484233,12.806243171288354,14493.124234587001,44.931242345870004,36.93266972807676,25037.90044416518,17.360492864386565,16426.687916720588,64.26687916720589,44.064867201069575,45708.51371640169,17.36049286438656,9878.351333624398,-1.2164866637560223,75.46599713086485,18241.95401664062,45.27001774988935,11779.626532045642,17.796265320456417,79.70214028974245,21993.867075218586,53.561105135378256,23058.013141819887,130.58013141819887,79.70214028974247,29610.801413840607,53.56110513537812,21031.753308805557,110.31753308805557,79.70214028974247,26966.192807400857,53.56110513537822,24361.417774216512,143.6141777421651,79.70214028974246,108408.06956348642,53.561105135378135,2,-29.248994036242966,15.519904610854406,3337.4205962208684,-16.830335315676226,-12.8368688613,6.064119013874847,-6.733363724492792,-0.7271170239717462,-42.11525735990986,-64.06208257253797,-39.56639192565204,-46.441312517896215,-33.86267432227733,-35.498764367549896,-77.52804023509535,1,-77.52804023509535,-30.84484076770705,221635.11357227588
MRV2-00048,8,1.0,0.08,0.0,0.0,3,0.12,120.0,18.0,0.1,95.0,8,18.0,0.05,657,183,1400,17325.567506675434,73.25567506675435,7.068698847574767,19508.989836837496,7.068698847574766,20401.268012581902,104.01268012581903,7.06869884757479,21020.108235875323,7.068698847574783,21500.833571332558,115.00833571332558,7.068698847574756,21200.832441858118,9.893362411045333,23678.107215714965,136.78107215714962,13.709235867890971,26167.920175110386,10.325185577832023,21312.803112631656,113.12803112631657,14.238081068481357,23557.666621484233,12.806243171288354,12287.76439062346,22.877643906234614,47.15599257161915,25037.90044416518,17.360492864386565,14409.855784989762,44.098557849897624,54.275122035467966,45708.51371640169,17.36049286438656,7355.4280065135945,-26.445719934864055,78.41986616950946,18241.95401664062,45.27001774988935,5746.378110287853,-42.53621889712147,88.24438162806163,21993.867075218586,53.561105135378256,11109.541355117737,11.09541355117738,88.2443816280616,29610.801413840607,53.56110513537812,9629.561397738955,-3.704386022610451,88.24438162806165,26966.192807400857,53.56110513537822,20163.652761361755,101.63652761361757,88.24438162806165,108408.06956348642,53.561105135378135,1,-41.0738259273868,20.284080954659988,1077.1030766789643,3.0621937870235483,-7.159244957374455,-0.8047505857035286,-9.51475295986116,-14.179396488556328,-50.92334352065453,-68.47445997829713,-55.001088911298,-73.8728160416931,-68.13448972318703,-70.4675782549876,-81.40022892894201,1,-81.40022892894201,-41.40582971362761,181857.12773921713
MRV2-00006,8,0.8,0.1,0.0,0.03,3,0.12,120.0,18.0,0.05,95.0,8,18.0,0.2,624,229,1387,17325.567506675434,73.25567506675435,7.068698847574767,19508.989836837496,7.068698847574766,20401.268012581902,104.01268012581903,7.06869884757479,21020.108235875323,7.068698847574783,20453.12130719637,104.53121307196369,7.068698847574773,21200.832441858118,9.893362411045333,22527.26891028065,125.27268910280651,14.409592126691734,26167.920175110386,10.325185577832023,20276.926807370368,102.76926807370366,14.96545415372957,23557.666621484233,12.806243171288354,11840.252877969886,18.402528779698855,49.59921603516082,25037.90044416518,17.360492864386565,14494.16513556102,44.94165135561019,50.302506942134535,45708.51371640169,17.36049286438656,9378.440589573886,-6.215594104261147,71.07887013103216,18241.95401664062,45.27001774988935,5849.706641607461,-41.50293358392538,88.48371091269614,21993.867075218586,53.561105135378256,10212.081333217424,2.120813332174243,88.48371091269613,29610.801413840607,53.56110513537812,9814.483539479088,-1.8551646052091253,88.48371091269613,26966.192807400857,53.56110513537822,19818.352857127695,98.18352857127695,88.48371091269614,108408.06956348642,53.561105135378135,0,-41.61080457199425,19.743635855853146,-930.9342707191508,3.0621937870235483,-7.159244957374455,-5.6384273364494035,-13.912650453177932,-18.350576094116477,-52.71067993750598,-68.29000998481374,-42.62473728691384,-73.40300993180698,-70.70867533866422,-69.90044975823768,-81.7187475647082,1,-81.7187475647082,-41.779584571395446,178634.56589577848
MRV2-00078,8,0.8,0.08,0.01,0.0,3,0.12,120.0,18.0,0.08,95.0,8,18.0,0.05,671,226,1343,17051.61818076373,70.5161818076373,8.266644520358769,19508.989836837496,7.068698847574766,20078.686162513357,100.78686162513355,8.266644520358806,21020.108235875323,7.068698847574783,21160.86555232614,111.60865552326142,8.266644520358803,21200.832441858118,9.893362411045333,23303.71246598391,133.0371246598391,13.749926606943534,26167.920175110386,10.325185577832023,20975.80820359074,109.75808203590738,14.280341486709606,23557.666621484233,12.806243171288354,16501.944014156223,65.01944014156223,31.67266946829296,25037.90044416518,17.360492864386565,20334.788453820805,103.34788453820805,31.672669468292945,45708.51371640169,17.36049286438656,11129.202795310664,11.292027953106643,62.689108345558324,18241.95401664062,45.27001774988935,5742.035395569978,-42.57964604430021,87.98922832669436,21993.867075218586,53.561105135378256,9736.110254549381,-2.638897454506184,87.98922832669436,29610.801413840607,53.56110513537812,8117.044567127356,-18.82955432872645,87.98922832669435,26966.192807400857,53.56110513537822,18156.60489878643,81.5660489878643,87.98922832669435,108408.06956348642,53.561105135378135,0,-38.49391257977505,15.920888938237269,-849.4826962866873,1.4325895328449745,-8.627229325058893,-2.373211284045451,-10.945492381357713,-15.536379252453514,-34.0921414279294,-55.512033097405165,-31.913954343536044,-73.89256115837959,-72.07390373234364,-75.10624071250507,-83.25161127589908,1,-83.25161127589908,-38.49101403817238,163634.7858371919
MRV2-00028,8,0.8,0.1,0.0,0.0,3,0.12,120.0,18.0,0.05,95.0,8,18.0,0.1,676,212,1352,17325.567506675434,73.25567506675435,7.068698847574767,19508.989836837496,7.068698847574766,20401.268012581902,104.01268012581903,7.06869884757479,21020.108235875323,7.068698847574783,21500.833571332558,115.00833571332558,7.068698847574756,21200.832441858118,9.893362411045333,23678.107215714965,136.78107215714962,13.709235867890971,26167.920175110386,10.325185577832023,21312.803112631656,113.12803112631657,14.238081068481357,23557.666621484233,12.806243171288354,16767.06233846932,67.6706233846932,31.57893919865053,25037.90044416518,17.360492864386565,20983.27892980617,109.83278929806168,31.57893919865058,45708.51371640169,17.36049286438656,10268.981028988821,2.689810289888217,69.27435196124233,18241.95401664062,45.27001774988935,5700.725013499236,-42.99274986500764,89.09282360489254,21993.867075218586,53.561105135378256,9666.064981960393,-3.3393501803960723,89.09282360489256,29610.801413840607,53.56110513537812,8475.872817686906,-15.241271823130942,89.09282360489257,26966.192807400857,53.56110513537822,16370.812935054855,63.708129350548546,89.09282360489254,108408.06956348642,53.561105135378135,1,-38.12519130907001,16.615332412099203,1154.4195117581037,3.0621937870235483,-7.159244957374455,-0.8047505857035286,-9.51475295986116,-14.179396488556328,-33.03327339342981,-54.09328104607197,-37.176604286544666,-74.08038798269139,-72.27481466846417,-74.00576824113811,-84.898898208433,1,-84.898898208433,-38.17991491927042,147193.02642374302
MRV2-00065,8,0.8,0.1,0.02,0.0,3,0.12,120.0,18.0,0.1,95.0,8,18.0,0.05,668,232,1340,17051.61818076373,70.5161818076373,8.266644520358769,19508.989836837496,7.068698847574766,20078.686162513357,100.78686162513355,8.266644520358806,21020.108235875323,7.068698847574783,21160.86555232614,111.60865552326142,8.266644520358803,21200.832441858118,9.893362411045333,23303.71246598391,133.0371246598391,13.749926606943534,26167.920175110386,10.325185577832023,20975.80820359074,109.75808203590738,14.280341486709606,23557.666621484233,12.806243171288354,12248.348865175905,22.483488651759043,47.32858322770406,25037.90044416518,17.360492864386565,15093.226765784973,50.93226765784973,49.21440870347822,45708.51371640169,17.36049286438656,8376.081861819712,-16.23918138180288,74.53542204243003,18241.95401664062,45.27001774988935,5282.402453099758,-47.17597546900243,89.7308239333391,21993.867075218586,53.561105135378256,8956.763438267906,-10.432365617320938,89.73082393333908,29610.801413840607,53.56110513537812,7467.299168234638,-25.327008317653622,89.7308239333391,26966.192807400857,53.56110513537822,14711.640230816105,47.11640230816106,89.73082393333911,108408.06956348642,53.561105135378135,0,-42.98201969085367,20.255084698074523,-960.915817307446,1.4325895328449745,-8.627229325058893,-2.373211284045451,-10.945492381357713,-15.536379252453514,-51.08076696570517,-66.97939718751118,-48.75695029059652,-75.98238438454663,-74.3093051039744,-77.09891248169765,-86.42938640079684,1,-86.42938640079684,-43.05723546040824,131400.41244599072
MRV2-00062,6,1.0,0.04,0.02,0.03,3,0.12,120.0,18.0,0.1,95.0,8,18.0,0.2,659,209,1372,14206.101279995542,42.06101279995542,8.483010856307287,19508.989836837496,7.068698847574766,17298.497159946237,72.98497159946238,8.476469863312802,21020.108235875323,7.068698847574783,18609.077095422963,86.09077095422964,8.476469863312797,21200.832441858118,9.893362411045333,20493.518132172667,104.93518132172666,15.839581795174839,26167.920175110386,10.325185577832023,20701.434213638757,107.01434213638757,15.839581795174842,23557.666621484233,12.806243171288354,16576.537183078308,65.76537183078308,26.530031771707673,25037.90044416518,17.360492864386565,25072.61308686554,150.7261308686554,26.530031771707705,45708.51371640169,17.36049286438656,16290.286939931651,62.90286939931651,39.60032873568177,18241.95401664062,45.27001774988935,13687.83087571255,36.8783087571255,74.87023456697753,21993.867075218586,53.561105135378256,20170.512911083966,101.70512911083964,74.87023456697749,29610.801413840607,53.56110513537812,26825.22560408576,168.25225604085762,74.8702345669775,26966.192807400857,53.56110513537822,52566.10998530301,425.6610998530301,74.8702345669775,108408.06956348642,53.561105135378135,0,-25.186700607790232,9.578784450561615,-551.6279344086128,-15.494141100262905,-21.27913145194387,-14.14602425872612,-21.68457410816671,-16.64120536477124,-33.79422040580366,-45.146732964391546,-0.33956243331048075,-37.76523778696833,-42.14489456302823,-17.73105303311324,-51.510888260473074,0,-51.510888260473074,-26.473138810913284,-517756.19648582203
MRV2-00053,10,0.8,0.06,0.03,0.01,2,0.12,120.0,18.0,0.05,95.0,8,18.0,0.15,574,236,1430,16579.605109163618,65.79605109163617,8.266644520358794,19508.989836837496,7.068698847574766,20351.489972831867,103.51489972831867,8.266644520358799,21020.108235875323,7.068698847574783,20406.64985081126,104.0664985081126,8.266644520358804,21200.832441858118,9.893362411045333,21664.620288760896,116.64620288760896,14.256234528920764,26167.920175110386,10.325185577832023,23380.634757029653,133.80634757029654,14.256234528920771,23557.666621484233,12.806243171288354,15544.313338247515,55.44313338247515,28.070650720763943,25037.90044416518,17.360492864386565,21024.141606227302,110.24141606227302,28.070650720763936,45708.51371640169,17.36049286438656,11852.165731413932,18.52165731413933,59.97628986483051,18241.95401664062,45.27001774988935,12581.85242003037,25.818524200303685,72.44629845355487,21993.867075218586,53.561105135378256,23785.984642028685,137.85984642028683,72.4462984535549,29610.801413840607,53.56110513537812,26560.59257896834,165.6059257896834,72.44629845355489,26966.192807400857,53.56110513537822,61890.57124119805,518.9057124119805,72.44629845355485,108408.06956348642,53.561105135378135,0,-22.810888973842662,9.953691062890991,-505.9862347913082,-1.375208978604403,-7.38577160229108,-5.852825894136615,-17.209238855110865,-5.852825894136549,-37.91686578149186,-54.00388265374036,-27.491024113870456,-42.793814398347116,-31.77463282896723,-18.542642863908775,-42.909627032004835,0,-54.00388265374036,-24.425696741384176,-542481.3962115421
MRV2-00072,10,1.0,0.08,0.03,0.03,1,0.12,120.0,18.0,0.08,95.0,8,18.0,0.25,487,209,1544,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,20635.268031560976,106.35268031560976,7.068698847574786,21020.108235875323,7.068698847574783,19834.360935381465,98.34360935381466,7.332646335814126,21200.832441858118,9.893362411045333,21057.052552807385,110.57052552807387,14.8591193189749,26167.920175110386,10.325185577832023,22724.94270541986,127.24942705419862,14.859119318974916,23557.666621484233,12.806243171288354,14917.343817962437,49.17343817962436,29.230941111450704,25037.90044416518,17.360492864386565,19363.605741505005,93.63605741505006,29.230951589136712,45708.51371640169,17.36049286438656,14350.032154390206,43.50032154390207,54.91510224624711,18241.95401664062,45.27001774988935,15196.192420416208,51.96192420416208,69.51263516639496,21993.867075218586,53.561105135378256,28051.9715470643,180.519715470643,69.51263516639492,29610.801413840607,53.56110513537812,29698.711582741766,196.98711582741763,69.51263516639493,26966.192807400857,53.56110513537822,54860.43909705483,448.6043909705483,69.512635166395,108408.06956348642,53.561105135378135,1,-19.999853529491215,8.648243456755713,1556.7617121263972,0.0,-6.0943729882101945,-8.493111514447904,-19.531042544084965,-8.493111514447927,-40.4209476300607,-57.63676355427694,-12.209619825849883,-30.907137119427276,-19.538497671097677,-8.918502149957297,-49.3945060381993,0,-57.63676355427694,-21.80313437917167,-578547.9489806865
