date,cpu_equity,cpu_pnl,cpu_return_pct,cpu_drawdown_usd,cpu_drawdown_pct,cpu_day_fall_usd,cpu_day_fall_pct,gpu_equity,gpu_pnl,gpu_return_pct,gpu_drawdown_usd,gpu_drawdown_pct,gpu_day_fall_usd,gpu_day_fall_pct,cpu_gpu_diff_bps,sale_time_stock,new_purchase_time_stock
2019-03-27,9999.000099990002,-0.999900009997873,-0.00999900009998056,0.999900009997873,0.00999900009997873,0.999900009997873,0.00999900009997873,9999.000099990002,-0.999900009997873,-0.00999900009998056,0.999900009997873,0.00999900009997873,0.999900009997873,0.00999900009997873,0.0,no change,15:55 | SOXS
2019-03-28,10035.439655420754,36.43955543075208,0.364431993862957,0.0,0.0,0.0,0.0,10035.439655420754,36.43955543075208,0.364431993862957,0.0,0.0,0.0,0.0,0.0,no change,no change
2019-03-29,9590.87767741351,-444.56197800724476,-4.429920295192147,444.56197800724476,4.429920295192146,444.56197800724476,4.429920295192146,9590.87767741351,-444.56197800724476,-4.429920295192147,444.56197800724476,4.429920295192146,444.56197800724476,4.429920295192146,0.0,no change,no change
2019-04-01,8862.087552177729,-728.7901252357806,-7.59878448822342,1173.3521032430253,11.692084687183845,728.7901252357806,7.598784488223422,8862.087552177729,-728.7901252357806,-7.59878448822342,1173.3521032430253,11.692084687183845,728.7901252357806,7.598784488223422,0.0,no change,no change
2019-04-02,8847.5117401367,-14.575812041028257,-0.164473798698217,1187.9279152840536,11.837328070050036,14.575812041028257,0.16447379869821377,8847.5117401367,-14.575812041028257,-0.164473798698217,1187.9279152840536,11.837328070050036,14.575812041028257,0.16447379869821377,0.0,no change,no change
2019-04-03,8264.625462992792,-582.886277143909,-6.588137933738447,1770.8141924279626,17.645606502864453,582.886277143909,6.588137933738452,8264.625462992792,-582.886277143909,-6.588137933738447,1770.8141924279626,17.645606502864453,582.886277143909,6.588137933738452,0.0,no change,no change
2019-04-04,8220.752258668403,-43.87320432438901,-0.5308553245497172,1814.6873967523516,18.082789185744623,43.87320432438901,0.5308553245497178,8220.752258668403,-43.87320432438901,-0.5308553245497172,1814.6873967523516,18.082789185744623,43.87320432438901,0.5308553245497178,0.0,no change,no change
2019-04-05,8045.842635891682,-174.90962277672043,-2.127659577531804,1989.597019529072,19.825708567281048,174.90962277672043,2.1276595775318046,8045.842635891682,-174.90962277672043,-2.127659577531804,1989.597019529072,19.825708567281048,174.90962277672043,2.1276595775318046,0.0,no change,no change
2019-04-08,7973.109435184636,-72.73320070704631,-0.9039848776384307,2062.3302202361183,20.55047203758659,72.73320070704631,0.9039848776384332,7973.109435184636,-72.73320070704631,-0.9039848776384307,2062.3302202361183,20.55047203758659,72.73320070704631,0.9039848776384332,0.0,no change,no change
2019-04-09,8293.631308870918,320.52187368628165,4.02003605107748,1741.8083465498366,17.356572371086695,0.0,0.0,8293.631308870918,320.52187368628165,4.02003605107748,1741.8083465498366,17.356572371086695,0.0,0.0,0.0,no change,no change
2019-04-10,8082.282181369515,-211.34912750140302,-2.5483303950989855,1953.1574740512397,19.462599956905922,211.34912750140302,2.5483303950989806,8082.282181369515,-211.34912750140302,-2.5483303950989855,1953.1574740512397,19.462599956905922,211.34912750140302,2.5483303950989806,0.0,no change,no change
2019-04-11,8060.41847844426,-21.863702925254984,-0.27051397655544207,1975.0211769764946,19.680464880376864,21.863702925254984,0.2705139765554468,8060.41847844426,-21.863702925254984,-0.27051397655544207,1975.0211769764946,19.680464880376864,21.863702925254984,0.2705139765554468,0.0,no change,no change
2019-04-12,7725.174994219455,-335.2434842248049,-4.159132495680429,2310.2646612012995,23.021060765916562,335.2434842248049,4.159132495680424,7725.174994219455,-335.2434842248049,-4.159132495680429,2310.2646612012995,23.021060765916562,335.2434842248049,4.159132495680424,0.0,no change,no change
2019-04-15,7885.508835356772,160.333841137317,2.075471963512676,2149.9308200639825,21.423384464303698,0.0,0.0,7885.508835356772,160.333841137317,2.075471963512676,2149.9308200639825,21.423384464303698,0.0,0.0,0.0,no change,no change
2019-04-16,7186.016092268324,-699.4927430884472,-8.870610098768594,2849.42356315243,28.393609657283747,699.4927430884472,8.87061009876859,7186.016092268324,-699.4927430884472,-8.870610098768594,2849.42356315243,28.393609657283747,699.4927430884472,8.87061009876859,0.0,no change,no change
2019-04-17,6821.4753173116405,-364.5407749566839,-5.072918989826725,3213.9643381091137,32.02614383090884,364.5407749566839,5.072918989826721,6821.4753173116405,-364.5407749566839,-5.072918989826725,3213.9643381091137,32.02614383090884,364.5407749566839,5.072918989826721,0.0,no change,no change
