Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %
2024-04-10,10000.0,CASH,no change,no change,15:55,SOXS,SOXS,9999.0,-1.0,-0.01,0.01
2024-04-11,9999.0,SOXS,no change,no change,no change,no change,SOXS,9358.55,-640.45,-6.41,6.41
2024-04-12,9358.55,SOXS,no change,no change,no change,no change,SOXS,10275.53,916.98,9.8,0.0
2024-04-15,10275.53,SOXS,no change,no change,no change,no change,SOXS,10645.17,369.64,3.6,0.0
2024-04-16,10645.17,SOXS,no change,no change,no change,no change,SOXS,10380.37,-264.8,-2.49,2.49
2024-04-17,10380.37,SOXS,no change,no change,15:55,SOXL,SOXL,11337.55,957.18,9.22,0.0
2024-04-18,11337.55,SOXL,no change,no change,15:55,SOXS,SOXS,10595.51,-742.03,-6.54,6.54
2024-04-19,10595.51,SOXS,no change,no change,no change,no change,SOXS,11793.61,1198.1,11.31,0.0
2024-04-22,11793.61,SOXS,no change,no change,no change,no change,SOXS,11328.74,-464.88,-3.94,3.94
2024-04-23,11328.74,SOXS,17:27,SOXS,15:55,SOXL,SOXL,10091.89,-1236.84,-10.92,14.43
2024-04-24,10091.89,SOXL,10:02,SOXL,15:55,SOXL,SOXL,10847.55,755.65,7.49,8.02
2024-04-25,10847.55,SOXL,no change,no change,no change,no change,SOXL,11387.62,540.07,4.98,3.44
2024-04-26,11387.62,SOXL,no change,no change,no change,no change,SOXL,12069.54,681.93,5.99,0.0
2024-04-29,12069.54,SOXL,no change,no change,15:55,SOXS,SOXS,12342.84,273.3,2.26,0.0
2024-04-30,12342.84,SOXS,no change,no change,15:55,SOXL,SOXL,13056.68,713.84,5.78,0.0
2024-05-01,13056.68,SOXL,no change,no change,15:55,SOXS,SOXS,11721.93,-1334.75,-10.22,10.22
2024-05-02,11721.93,SOXS,04:09,SOXS,no change,no change,CASH,11151.29,-570.64,-4.87,14.59
2024-05-03,11151.29,CASH,no change,no change,15:55,SOXS,SOXS,11150.18,-1.12,-0.01,14.6
2024-05-06,11150.18,SOXS,09:52,SOXS,no change,no change,CASH,10624.47,-525.7,-4.71,18.63
2024-05-07,10624.47,CASH,no change,no change,15:55,SOXL,SOXL,10623.41,-1.06,-0.01,18.64
2024-05-08,10623.41,SOXL,no change,no change,no change,no change,SOXL,10631.48,8.07,0.08,18.57
2024-05-09,10631.48,SOXL,no change,no change,no change,no change,SOXL,10474.69,-156.79,-1.47,19.78
2024-05-10,10474.69,SOXL,no change,no change,15:55,SOXS,SOXS,10814.53,339.84,3.24,17.17
2024-05-13,10814.53,SOXS,no change,no change,no change,no change,SOXS,10765.49,-49.04,-0.45,17.55
2024-05-14,10765.49,SOXS,15:02,SOXS,no change,no change,CASH,10303.53,-461.96,-4.29,21.09
2024-05-15,10303.53,CASH,no change,no change,15:55,SOXL,SOXL,10302.5,-1.03,-0.01,21.09
2024-05-16,10302.5,SOXL,no change,no change,no change,no change,SOXL,10179.17,-123.34,-1.2,22.04
2024-05-17,10179.17,SOXL,no change,no change,no change,no change,SOXL,9974.32,-204.85,-2.01,23.61
2024-05-20,9974.32,SOXL,13:57,SOXL,15:55,SOXL,SOXL,10600.84,626.52,6.28,18.81
2024-05-21,10600.84,SOXL,no change,no change,no change,no change,SOXL,10578.82,-22.02,-0.21,18.98
2024-05-22,10578.82,SOXL,no change,no change,no change,no change,SOXL,10862.65,283.83,2.68,16.8
2024-05-23,10862.65,SOXL,09:31,SOXL,15:55,SOXL,SOXL,11522.44,659.79,6.07,11.75
2024-05-24,11522.44,SOXL,no change,no change,no change,no change,SOXL,12212.79,690.35,5.99,6.46
2024-05-28,12212.79,SOXL,no change,no change,no change,no change,SOXL,12766.64,553.85,4.54,2.22
2024-05-29,12766.64,SOXL,no change,no change,no change,no change,SOXL,12066.63,-700.01,-5.48,7.58
2024-05-30,12066.63,SOXL,no change,no change,15:55,SOXS,SOXS,11871.37,-195.26,-1.62,9.08
2024-05-31,11871.37,SOXS,no change,no change,no change,no change,SOXS,12348.16,476.79,4.02,5.43
2024-06-03,12348.16,SOXS,no change,no change,no change,no change,SOXS,12283.57,-64.59,-0.52,5.92
2024-06-04,12283.57,SOXS,no change,no change,no change,no change,SOXS,12486.14,202.57,1.65,4.37
2024-06-05,12486.14,SOXS,no change,no change,no change,no change,SOXS,10875.94,-1610.2,-12.9,16.7
2024-06-06,10875.94,SOXS,no change,no change,15:55,SOXL,SOXL,11061.05,185.11,1.7,15.28
2024-06-07,11061.05,SOXL,no change,no change,no change,no change,SOXL,10892.61,-168.44,-1.52,16.57
2024-06-10,10892.61,SOXL,no change,no change,no change,no change,SOXL,11322.95,430.34,3.95,13.28
2024-06-11,11322.95,SOXL,no change,no change,no change,no change,SOXL,11359.21,36.26,0.32,13.0
2024-06-12,11359.21,SOXL,10:44,SOXL,15:55,SOXL,SOXL,12188.41,829.2,7.3,6.65
2024-06-13,12188.41,SOXL,no change,no change,no change,no change,SOXL,12579.31,390.9,3.21,3.66
2024-06-14,12579.31,SOXL,no change,no change,no change,no change,SOXL,12332.56,-246.75,-1.96,5.55
2024-06-17,12332.56,SOXL,no change,no change,no change,no change,SOXL,13026.1,693.55,5.62,0.23
2024-06-18,13026.1,SOXL,no change,no change,no change,no change,SOXL,13504.91,478.8,3.68,0.0
2024-06-20,13504.91,SOXL,no change,no change,no change,no change,SOXL,12482.04,-1022.86,-7.57,7.57
2024-06-21,12482.04,SOXL,no change,no change,15:55,SOXS,SOXS,11988.25,-493.79,-3.96,11.23
2024-06-24,11988.25,SOXS,no change,no change,no change,no change,SOXS,12993.27,1005.02,8.38,3.79
2024-06-25,12993.27,SOXS,no change,no change,no change,no change,SOXS,12457.68,-535.59,-4.12,7.75
