Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %
2025-10-10,10000.0,CASH,no change,no change,15:55,SOXL,SOXL,9999.0,-1.0,-0.01,0.01
2025-10-13,9999.0,SOXL,04:00,SOXL,15:55,SOXL,SOXL,10813.87,814.87,8.15,0.0
2025-10-14,10813.87,SOXL,no change,no change,no change,no change,SOXL,10120.48,-693.39,-6.41,6.41
2025-10-15,10120.48,SOXL,11:37,SOXL,15:55,SOXL,SOXL,10849.64,729.16,7.2,0.0
2025-10-16,10849.64,SOXL,no change,no change,no change,no change,SOXL,11037.81,188.17,1.73,0.0
2025-10-17,11037.81,SOXL,no change,no change,no change,no change,SOXL,10961.46,-76.35,-0.69,0.69
2025-10-20,10961.46,SOXL,no change,no change,no change,no change,SOXL,11567.12,605.66,5.53,0.0
2025-10-21,11567.12,SOXL,no change,no change,no change,no change,SOXL,11358.2,-208.92,-1.81,1.81
2025-10-22,11358.2,SOXL,no change,no change,15:55,SOXS,SOXS,10417.08,-941.12,-8.29,9.94
2025-10-23,10417.08,SOXS,09:50,SOXS,15:55,SOXL,SOXL,9885.82,-531.26,-5.1,14.54
2025-10-24,9885.82,SOXL,no change,no change,no change,no change,SOXL,10416.79,530.97,5.37,9.94
2025-10-27,10416.79,SOXL,no change,no change,no change,no change,SOXL,11250.99,834.21,8.01,2.73
2025-10-28,11250.99,SOXL,no change,no change,no change,no change,SOXL,11280.96,29.96,0.27,2.47
2025-10-29,11280.96,SOXL,no change,no change,no change,no change,SOXL,11867.06,586.1,5.2,0.0
2025-10-30,11867.06,SOXL,no change,no change,no change,no change,SOXL,11429.36,-437.69,-3.69,3.69
2025-10-31,11429.36,SOXL,no change,no change,no change,no change,SOXL,11530.26,100.9,0.88,2.84
2025-11-03,11530.26,SOXL,no change,no change,no change,no change,SOXL,11645.32,115.06,1.0,1.87
2025-11-04,11645.32,SOXL,no change,no change,no change,no change,SOXL,10258.57,-1386.75,-11.91,13.55
2025-11-05,10258.57,SOXL,15:50,SOXL,15:55,SOXL,SOXL,11350.55,1091.98,10.64,4.35
2025-11-06,11350.55,SOXL,no change,no change,no change,no change,SOXL,10345.32,-1005.23,-8.86,12.82
2025-11-07,10345.32,SOXL,no change,no change,no change,no change,SOXL,9900.12,-445.21,-4.3,16.57
2025-11-10,9900.12,SOXL,no change,no change,no change,no change,SOXL,10829.32,929.21,9.39,8.74
2025-11-11,10829.32,SOXL,no change,no change,no change,no change,SOXL,10042.68,-786.65,-7.26,15.37
2025-11-12,10042.68,SOXL,no change,no change,no change,no change,SOXL,10479.86,437.18,4.35,11.69
2025-11-13,10479.86,SOXL,no change,no change,no change,no change,SOXL,9400.15,-1079.71,-10.3,20.79
2025-11-14,9400.15,SOXL,no change,no change,no change,no change,SOXL,9318.65,-81.5,-0.87,21.47
2025-11-17,9318.65,SOXL,no change,no change,no change,no change,SOXL,8848.89,-469.76,-5.04,25.43
2025-11-18,8848.89,SOXL,no change,no change,no change,no change,SOXL,8332.47,-516.43,-5.84,29.78
2025-11-19,8332.47,SOXL,17:36,SOXL,15:55,SOXL,SOXL,9182.37,849.9,10.2,22.62
2025-11-20,9182.37,SOXL,08:02,SOXL,15:55,SOXL,SOXL,9773.31,590.94,6.44,17.64
2025-11-21,9773.31,SOXL,no change,no change,no change,no change,SOXL,10033.25,259.95,2.66,15.45
2025-11-24,10033.25,SOXL,10:11,SOXL,15:55,SOXL,SOXL,10881.97,848.71,8.46,8.3
2025-11-25,10881.97,SOXL,no change,no change,no change,no change,SOXL,10909.08,27.11,0.25,8.07
2025-11-26,10909.08,SOXL,15:57,SOXL,15:55,SOXL,SOXL,11823.32,914.25,8.38,0.37
2025-11-28,11823.32,SOXL,no change,no change,no change,no change,SOXL,12351.24,527.92,4.47,0.0
2025-12-01,12351.24,SOXL,no change,no change,no change,no change,SOXL,12458.03,106.79,0.86,0.0
2025-12-02,12458.03,SOXL,no change,no change,no change,no change,SOXL,13167.94,709.91,5.7,0.0
2025-12-03,13167.94,SOXL,no change,no change,no change,no change,SOXL,14007.2,839.26,6.37,0.0
2025-12-04,14007.2,SOXL,no change,no change,no change,no change,SOXL,13549.97,-457.23,-3.26,3.26
2025-12-05,13549.97,SOXL,no change,no change,no change,no change,SOXL,14001.18,451.21,3.33,0.04
2025-12-08,14001.18,SOXL,no change,no change,no change,no change,SOXL,14357.64,356.46,2.55,0.0
2025-12-09,14357.64,SOXL,no change,no change,no change,no change,SOXL,14393.74,36.1,0.25,0.0
