Variant,Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %
C_sp4.7_rv75_tr1.10_th1.20,2025-12-26,8993.99,SOXL,no change,no change,no change,no change,SOXL,9048.15,54.16,0.6,9.52
C_sp4.7_rv75_tr1.10_th1.20,2025-12-29,9048.15,SOXL,no change,no change,no change,no change,SOXL,8951.05,-97.09,-1.07,10.49
C_sp4.7_rv75_tr1.10_th1.20,2025-12-30,8951.05,SOXL,no change,no change,no change,no change,SOXL,8936.05,-15.0,-0.17,10.64
C_sp4.7_rv75_tr1.10_th1.20,2025-12-31,8936.05,SOXL,no change,no change,no change,no change,SOXL,8655.77,-280.28,-3.14,13.44
C_sp4.7_rv75_tr1.10_th1.20,2026-01-02,8655.77,SOXL,10:20,SOXL,15:55,SOXL,SOXL,9608.69,952.92,11.01,3.91
C_sp4.7_rv75_tr1.10_th1.20,2026-01-05,9608.69,SOXL,no change,no change,no change,no change,SOXL,9968.71,360.02,3.75,0.31
C_sp4.7_rv75_tr1.10_th1.20,2026-01-06,9968.71,SOXL,no change,no change,no change,no change,SOXL,11006.06,1037.35,10.41,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-07,11006.06,SOXL,no change,no change,no change,no change,SOXL,10608.92,-397.14,-3.61,3.61
C_sp4.7_rv75_tr1.10_th1.20,2026-01-08,10608.92,SOXL,no change,no change,no change,no change,SOXL,10097.87,-511.05,-4.82,8.25
C_sp4.7_rv75_tr1.10_th1.20,2026-01-09,10097.87,SOXL,no change,no change,no change,no change,SOXL,11030.47,932.6,9.24,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-12,11030.47,SOXL,no change,no change,no change,no change,SOXL,11163.7,133.23,1.21,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-13,11163.7,SOXL,no change,no change,no change,no change,SOXL,11392.53,228.83,2.05,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-14,11392.53,SOXL,no change,no change,no change,no change,SOXL,11222.69,-169.84,-1.49,1.49
C_sp4.7_rv75_tr1.10_th1.20,2026-01-15,11222.69,SOXL,09:37,SOXL,15:55,SOXL,SOXL,12200.5,977.81,8.71,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-16,12200.5,SOXL,no change,no change,no change,no change,SOXL,12733.05,532.55,4.37,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-20,12733.05,SOXL,no change,no change,no change,no change,SOXL,12184.77,-548.28,-4.31,4.31
C_sp4.7_rv75_tr1.10_th1.20,2026-01-21,12184.77,SOXL,11:42,SOXL,15:55,SOXL,SOXL,13182.04,997.26,8.18,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-22,13182.04,SOXL,no change,no change,no change,no change,SOXL,13167.53,-14.51,-0.11,0.11
C_sp4.7_rv75_tr1.10_th1.20,2026-01-23,13167.53,SOXL,no change,no change,no change,no change,SOXL,12719.84,-447.69,-3.4,3.51
C_sp4.7_rv75_tr1.10_th1.20,2026-01-26,12719.84,SOXL,no change,no change,no change,no change,SOXL,12576.82,-143.01,-1.12,4.59
C_sp4.7_rv75_tr1.10_th1.20,2026-01-27,12576.82,SOXL,no change,no change,no change,no change,SOXL,13463.92,887.09,7.05,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-28,13463.92,SOXL,04:00,SOXL,15:55,SOXL,SOXL,14509.32,1045.4,7.76,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-29,14509.32,SOXL,no change,no change,no change,no change,SOXL,14551.78,42.46,0.29,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-30,14551.78,SOXL,no change,no change,no change,no change,SOXL,12793.38,-1758.39,-12.08,12.08
C_sp4.7_rv75_tr1.10_th1.20,2026-02-02,12793.38,SOXL,no change,no change,no change,no change,SOXL,13457.53,664.15,5.19,7.52
C_sp4.7_rv75_tr1.10_th1.20,2026-02-03,13457.53,SOXL,no change,no change,no change,no change,SOXL,12614.23,-843.3,-6.27,13.31
C_sp4.7_rv75_tr1.10_th1.20,2026-02-04,12614.23,SOXL,no change,no change,no change,no change,SOXL,11059.87,-1554.36,-12.32,24.0
C_sp4.7_rv75_tr1.10_th1.20,2026-02-05,11059.87,SOXL,no change,no change,no change,no change,SOXL,10958.36,-101.51,-0.92,24.69
C_sp4.7_rv75_tr1.10_th1.20,2026-02-06,10958.36,SOXL,09:56,SOXL,15:55,SOXL,SOXL,12281.38,1323.02,12.07,15.6
C_sp4.7_rv75_tr1.10_th1.20,2026-02-09,12281.38,SOXL,no change,no change,no change,no change,SOXL,12708.88,427.5,3.48,12.66
C_sp4.7_rv75_tr1.10_th1.20,2026-02-10,12708.88,SOXL,no change,no change,no change,no change,SOXL,12565.47,-143.41,-1.13,13.65
C_sp4.7_rv75_tr1.10_th1.20,2026-02-11,12565.47,SOXL,no change,no change,no change,no change,SOXL,13536.1,970.63,7.72,6.98
C_sp4.7_rv75_tr1.10_th1.20,2026-02-12,13536.1,SOXL,no change,no change,no change,no change,SOXL,12539.27,-996.83,-7.36,13.83
C_sp4.7_rv75_tr1.10_th1.20,2026-02-13,12539.27,SOXL,no change,no change,no change,no change,SOXL,12754.51,215.24,1.72,12.35
C_sp4.7_rv75_tr1.10_th1.20,2026-02-17,12754.51,SOXL,no change,no change,no change,no change,SOXL,12742.6,-11.9,-0.09,12.43
C_sp4.7_rv75_tr1.10_th1.20,2026-02-18,12742.6,SOXL,no change,no change,no change,no change,SOXL,13179.03,436.42,3.42,9.43
C_sp4.7_rv75_tr1.10_th1.20,2026-02-19,13179.03,SOXL,no change,no change,no change,no change,SOXL,12871.55,-307.48,-2.33,11.55
C_sp4.7_rv75_tr1.10_th1.20,2026-02-20,12871.55,SOXL,no change,no change,no change,no change,SOXL,13249.45,377.9,2.94,8.95
C_sp4.7_rv75_tr1.10_th1.20,2026-02-23,13249.45,SOXL,no change,no change,no change,no change,SOXL,12952.36,-297.09,-2.24,10.99
C_sp4.7_rv75_tr1.10_th1.20,2026-02-24,12952.36,SOXL,no change,no change,no change,no change,SOXL,13620.41,668.05,5.16,6.4
C_sp4.7_rv75_tr1.10_th1.20,2026-02-25,13620.41,SOXL,no change,no change,no change,no change,SOXL,14263.15,642.73,4.72,1.98
C_sp4.7_rv75_tr1.10_th1.20,2026-02-26,14263.15,SOXL,no change,no change,no change,no change,SOXL,12916.18,-1346.96,-9.44,11.24
C_sp4.7_rv75_tr1.10_th1.20,2026-02-27,12916.18,SOXL,no change,no change,15:55,SOXS,SOXS,12413.54,-502.64,-3.89,14.69
C_sp4.7_rv75_tr1.10_th1.20,2026-03-02,12413.54,SOXS,no change,no change,no change,no change,SOXS,12414.23,0.69,0.01,14.69
C_sp4.7_rv75_tr1.10_th1.20,2026-03-03,12414.23,SOXS,no change,no change,no change,no change,SOXS,14276.62,1862.39,15.0,1.89
C_sp4.7_rv75_tr1.10_th1.20,2026-03-04,14276.62,SOXS,no change,no change,no change,no change,SOXS,13345.69,-930.93,-6.52,8.29
C_sp4.7_rv75_tr1.10_th1.20,2026-03-05,13345.69,SOXS,13:43,SOXS,15:55,SOXS,SOXS,14329.82,984.13,7.37,1.53
C_sp4.7_rv75_tr1.10_th1.20,2026-03-06,14329.82,SOXS,09:30,SOXS,15:55,SOXL,SOXL,15188.77,858.96,5.99,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-09,15188.77,SOXL,15:43,SOXL,15:55,SOXL,SOXL,16757.07,1568.29,10.33,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-10,16757.07,SOXL,no change,no change,no change,no change,SOXL,17133.49,376.42,2.25,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-11,17133.49,SOXL,no change,no change,15:55,SOXS,SOXS,17744.99,611.5,3.57,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-12,17744.99,SOXS,10:02,SOXS,15:55,SOXL,SOXL,19120.48,1375.49,7.75,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-13,19120.48,SOXL,no change,no change,no change,no change,SOXL,19254.08,133.6,0.7,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-16,19254.08,SOXL,15:13,SOXL,15:55,SOXL,SOXL,20780.48,1526.4,7.93,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-17,20780.48,SOXL,no change,no change,no change,no change,SOXL,21198.33,417.85,2.01,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-18,21198.33,SOXL,no change,no change,no change,no change,SOXL,21070.65,-127.68,-0.6,0.6
C_sp4.7_rv75_tr1.10_th1.20,2026-03-19,21070.65,SOXL,no change,no change,no change,no change,SOXL,21275.71,205.06,0.97,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-20,21275.71,SOXL,no change,no change,no change,no change,SOXL,19633.31,-1642.4,-7.72,7.72
C_sp4.7_rv75_tr1.10_th1.20,2026-03-23,19633.31,SOXL,10:50,SOXL,15:55,SOXS,SOXS,21489.87,1856.55,9.46,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-24,21489.87,SOXS,11:24,SOXS,no change,no change,CASH,20469.77,-1020.09,-4.75,4.75
C_sp4.7_rv75_tr1.10_th1.20,2026-03-25,20469.77,CASH,no change,no change,15:55,SOXS,SOXS,20467.73,-2.05,-0.01,4.76
C_sp4.7_rv75_tr1.10_th1.20,2026-03-26,20467.73,SOXS,11:46,SOXS,15:55,SOXL,SOXL,22197.88,1730.16,8.45,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-27,22197.88,SOXL,no change,no change,no change,no change,SOXL,21110.42,-1087.47,-4.9,4.9
C_sp4.7_rv75_tr1.10_th1.20,2026-03-30,21110.42,SOXL,no change,no change,no change,no change,SOXL,18484.64,-2625.77,-12.44,16.73
C_sp4.7_rv75_tr1.10_th1.20,2026-03-31,18484.64,SOXL,10:09,SOXL,15:55,SOXL,SOXL,19824.66,1340.02,7.25,10.69
C_sp4.7_rv75_tr1.10_th1.20,2026-04-01,19824.66,SOXL,14:02,SOXL,15:55,SOXL,SOXL,21864.91,2040.26,10.29,1.5
C_sp4.7_rv75_tr1.10_th1.20,2026-04-02,21864.91,SOXL,no change,no change,no change,no change,SOXL,22099.46,234.54,1.07,0.44
C_sp4.7_rv75_tr1.10_th1.20,2026-04-06,22099.46,SOXL,no change,no change,no change,no change,SOXL,22911.98,812.53,3.68,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-04-07,22911.98,SOXL,19:33,SOXL,15:55,SOXL,SOXL,26440.82,3528.84,15.4,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-04-08,26440.82,SOXL,07:15,SOXL,15:55,SOXL,SOXL,30627.28,4186.46,15.83,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-04-09,30627.28,SOXL,no change,no change,no change,no change,SOXL,32707.75,2080.47,6.79,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-04-10,32707.75,SOXL,no change,no change,no change,no change,SOXL,34758.67,2050.91,6.27,0.0
