Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %
2024-04-10,10000.0,CASH,no change,no change,15:55,SOXS,SOXS,9999.0,-1.0,-0.01,0.01
2024-04-11,9999.0,SOXS,no change,no change,no change,no change,SOXS,9358.55,-640.45,-6.41,6.41
2024-04-12,9358.55,SOXS,no change,no change,no change,no change,SOXS,10275.53,916.98,9.8,0.0
2024-04-15,10275.53,SOXS,no change,no change,no change,no change,SOXS,10645.17,369.64,3.6,0.0
2024-04-16,10645.17,SOXS,no change,no change,no change,no change,SOXS,10380.37,-264.8,-2.49,2.49
2024-04-17,10380.37,SOXS,no change,no change,15:55,SOXL,SOXL,11337.55,957.18,9.22,0.0
2024-04-18,11337.55,SOXL,no change,no change,no change,no change,SOXL,10598.69,-738.85,-6.52,6.52
2024-04-19,10598.69,SOXL,no change,no change,no change,no change,SOXL,9389.9,-1208.79,-11.41,17.18
2024-04-22,9389.9,SOXL,no change,no change,no change,no change,SOXL,9761.12,371.23,3.95,13.9
2024-04-23,9761.12,SOXL,no change,no change,no change,no change,SOXL,10415.21,654.08,6.7,8.14
2024-04-24,10415.21,SOXL,no change,no change,no change,no change,SOXL,10894.32,479.11,4.6,3.91
2024-04-25,10894.32,SOXL,no change,no change,no change,no change,SOXL,11436.71,542.39,4.98,0.0
2024-04-26,11436.71,SOXL,no change,no change,no change,no change,SOXL,12121.58,684.87,5.99,0.0
2024-04-29,12121.58,SOXL,no change,no change,15:55,SOXS,SOXS,12396.06,274.48,2.26,0.0
2024-04-30,12396.06,SOXS,no change,no change,15:55,SOXL,SOXL,13112.97,716.92,5.78,0.0
2024-05-01,13112.97,SOXL,no change,no change,no change,no change,SOXL,11776.0,-1336.97,-10.2,10.2
2024-05-02,11776.0,SOXL,no change,no change,no change,no change,SOXL,12464.12,688.12,5.84,4.95
2024-05-03,12464.12,SOXL,no change,no change,15:55,SOXS,SOXS,13352.49,888.37,7.13,0.0
2024-05-06,13352.49,SOXS,no change,no change,no change,no change,SOXS,12573.35,-779.14,-5.84,5.84
2024-05-07,12573.35,SOXS,no change,no change,15:55,SOXL,SOXL,12825.98,252.63,2.01,3.94
2024-05-08,12825.98,SOXL,no change,no change,no change,no change,SOXL,12835.72,9.74,0.08,3.87
2024-05-09,12835.72,SOXL,no change,no change,no change,no change,SOXL,12646.42,-189.3,-1.47,5.29
2024-05-10,12646.42,SOXL,no change,no change,15:55,SOXS,SOXS,13056.73,410.3,3.24,2.22
2024-05-13,13056.73,SOXS,no change,no change,no change,no change,SOXS,12997.52,-59.21,-0.45,2.66
2024-05-14,12997.52,SOXS,no change,no change,no change,no change,SOXS,12347.75,-649.78,-5.0,7.52
2024-05-15,12347.75,SOXS,no change,no change,no change,no change,SOXS,11367.15,-980.6,-7.94,14.87
2024-05-16,11367.15,SOXS,no change,no change,no change,no change,SOXS,11500.96,133.81,1.18,13.87
2024-05-17,11500.96,SOXS,no change,no change,no change,no change,SOXS,11733.19,232.23,2.02,12.13
2024-05-20,11733.19,SOXS,no change,no change,no change,no change,SOXS,11000.65,-732.54,-6.24,17.61
2024-05-21,11000.65,SOXS,no change,no change,no change,no change,SOXS,11021.1,20.45,0.19,17.46
2024-05-22,11021.1,SOXS,no change,no change,no change,no change,SOXS,10728.93,-292.17,-2.65,19.65
2024-05-23,10728.93,SOXS,no change,no change,no change,no change,SOXS,10905.95,177.02,1.65,18.32
2024-05-24,10905.95,SOXS,no change,no change,no change,no change,SOXS,10264.19,-641.76,-5.88,23.13
2024-05-28,10264.19,SOXS,no change,no change,no change,no change,SOXS,9803.23,-460.96,-4.49,26.58
2024-05-29,9803.23,SOXS,no change,no change,no change,no change,SOXS,10329.15,525.92,5.36,22.64
2024-05-30,10329.15,SOXS,no change,no change,no change,no change,SOXS,10496.48,167.33,1.62,21.39
2024-05-31,10496.48,SOXS,no change,no change,no change,no change,SOXS,10918.05,421.57,4.02,18.23
2024-06-03,10918.05,SOXS,no change,no change,no change,no change,SOXS,10860.94,-57.11,-0.52,18.66
2024-06-04,10860.94,SOXS,no change,no change,no change,no change,SOXS,11040.05,179.11,1.65,17.32
2024-06-05,11040.05,SOXS,no change,no change,no change,no change,SOXS,9616.34,-1423.71,-12.9,27.98
2024-06-06,9616.34,SOXS,no change,no change,no change,no change,SOXS,9782.94,166.6,1.73,26.73
2024-06-07,9782.94,SOXS,no change,no change,no change,no change,SOXS,9933.41,150.47,1.54,25.61
2024-06-10,9933.41,SOXS,no change,no change,no change,no change,SOXS,9543.42,-390.0,-3.93,28.53
2024-06-11,9543.42,SOXS,no change,no change,no change,no change,SOXS,9513.78,-29.63,-0.31,28.75
2024-06-12,9513.78,SOXS,no change,no change,no change,no change,SOXS,8665.11,-848.67,-8.92,35.1
2024-06-13,8665.11,SOXS,no change,no change,no change,no change,SOXS,8389.39,-275.72,-3.18,37.17
2024-06-14,8389.39,SOXS,no change,no change,no change,no change,SOXS,8560.67,171.28,2.04,35.89
2024-06-17,8560.67,SOXS,no change,no change,no change,no change,SOXS,8088.02,-472.65,-5.52,39.43
2024-06-18,8088.02,SOXS,no change,no change,no change,no change,SOXS,7796.68,-291.34,-3.6,41.61
2024-06-20,7796.68,SOXS,no change,no change,no change,no change,SOXS,8393.24,596.56,7.65,37.14
2024-06-21,8393.24,SOXS,no change,no change,no change,no change,SOXS,8719.9,326.66,3.89,34.69
2024-06-24,8719.9,SOXS,no change,no change,no change,no change,SOXS,9450.92,731.02,8.38,29.22
2024-06-25,9450.92,SOXS,no change,no change,no change,no change,SOXS,9061.35,-389.57,-4.12,32.14
2024-06-26,9061.35,SOXS,no change,no change,no change,no change,SOXS,9129.12,67.77,0.75,31.63
