date,SOXL,SOXS,TQQQ,SQQQ,SPXL,SPXS,TMF,TMV
2025-09-22,34.42,103.08,52.23,73.58,212.89,37.53,38.96,35.6
2025-09-23,34.3,103.79,51.18,75.07,209.34,38.19,39.74,34.88
2025-09-24,34.2,104.19,50.63,75.9,207.39,38.48,39.27,35.29
2025-09-25,33.85,105.37,49.95,76.92,204.41,39.08,39.28,35.32
2025-09-26,34.02,104.78,50.55,76.0,207.83,38.48,39.11,35.46
2025-09-29,34.02,104.78,51.22,74.97,209.48,38.19,40.05,34.64
2025-09-30,34.84,102.01,51.62,74.43,211.74,37.78,39.7,34.93
2025-10-01,36.86,96.69,52.35,73.36,213.98,37.38,40.01,34.7
2025-10-02,39.08,90.77,52.99,72.53,214.56,37.29,40.32,34.44
2025-10-03,38.23,92.54,52.27,73.55,214.36,37.34,40.02,34.71
2025-10-06,41.71,84.26,53.44,71.89,216.7,36.95,39.15,35.45
2025-10-07,38.83,89.78,52.57,73.06,214.23,37.37,39.77,34.91
2025-10-08,42.78,80.7,54.36,70.57,217.95,36.73,39.85,34.83
2025-10-09,42.24,81.69,54.14,70.86,216.09,37.07,39.81,34.87
2025-10-10,34.21,97.48,48.46,78.34,198.45,40.11,41.59,33.32
2025-10-13,39.14,83.07,51.54,73.41,207.41,38.28,41.58,33.31
2025-10-14,36.63,88.4,50.49,74.82,206.64,38.44,41.95,32.97
2025-10-15,39.98,80.31,51.52,73.36,209.3,37.96,41.69,33.28
2025-10-16,40.57,79.32,50.95,74.14,204.98,38.73,42.59,32.51
2025-10-17,40.29,80.11,51.91,72.77,208.26,38.14,42.37,32.74
2025-10-20,42.24,76.17,53.86,70.03,214.63,36.97,42.82,32.35
2025-10-21,41.51,77.35,53.8,70.13,214.46,36.97,43.47,31.91
2025-10-22,38.39,82.87,52.22,72.28,211.14,37.57,43.61,31.84
2025-10-23,41.17,76.96,53.53,70.38,214.68,36.94,42.64,32.49
2025-10-24,43.14,73.4,55.19,68.23,219.83,36.09,42.62,32.55
2025-10-27,46.84,67.09,58.13,64.61,227.69,34.8,43.02,32.21
2025-10-28,46.96,66.89,59.45,63.14,229.38,34.54,43.34,31.95
2025-10-29,49.38,63.73,60.21,62.36,229.73,34.52,42.06,33.0
2025-10-30,47.39,66.1,57.46,65.24,222.23,35.65,41.36,33.53
2025-10-31,47.78,65.51,58.27,64.32,224.07,35.35,40.91,33.84
2025-11-03,48.58,64.52,59.07,63.48,225.3,35.16,40.57,34.19
2025-11-04,42.8,72.02,55.45,67.39,217.4,36.44,40.86,33.94
2025-11-05,46.83,65.31,56.53,66.03,219.39,36.09,39.46,35.07
2025-11-06,43.01,70.44,53.36,69.79,212.2,37.26,40.54,34.14
2025-11-07,41.74,72.61,52.81,70.52,212.8,37.19,40.24,34.36
2025-11-10,44.96,67.09,56.27,65.88,222.49,35.47,40.16,34.48
2025-11-11,41.81,71.63,55.8,66.42,223.99,35.24,40.74,33.99
2025-11-12,43.71,68.67,55.69,66.61,224.35,35.2,40.98,33.8
2025-11-13,39.22,75.57,52.25,70.77,213.23,36.96,39.96,34.61
2025-11-14,38.86,76.17,52.29,70.62,212.96,37.03,39.24,35.29
2025-11-17,36.84,80.31,50.95,72.53,206.91,38.07,39.56,35.03
2025-11-18,34.35,85.83,49.1,75.16,201.78,39.03,39.44,35.13
2025-11-19,35.96,81.49,49.95,73.89,203.98,38.61,39.26,35.29
2025-11-20,30.81,93.14,46.38,79.09,194.57,40.4,39.7,34.94
2025-11-21,31.73,90.57,47.41,77.42,200.28,39.23,39.96,34.65
2025-11-24,35.86,78.53,51.0,71.51,209.02,37.54,40.64,34.08
2025-11-25,36.17,77.94,51.93,70.22,214.81,36.49,40.91,33.85
2025-11-26,39.19,71.63,53.29,68.39,219.07,35.76,41.45,33.42
2025-11-28,41.26,67.68,54.46,66.87,222.56,35.21,40.8,33.95
2025-12-01,41.31,67.68,53.97,67.54,219.46,35.7,39.3,35.2
2025-12-02,43.8,63.54,55.21,65.98,220.55,35.54,39.38,35.18
