Date,Start Equity,End Equity,PnL,Return %,Drawdown %,Holdings,Notes
2024-08-07,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-08,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-09,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-12,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-13,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-14,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-15,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-16,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-19,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-20,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-21,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-22,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-23,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-26,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-27,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-28,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-29,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-08-30,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-02,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-03,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-04,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-05,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-06,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-09,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-10,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-11,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-12,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-13,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-16,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-17,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-18,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-19,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-20,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-23,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-24,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-25,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-26,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-27,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-09-30,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-01,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-02,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-03,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-04,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-07,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-08,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-09,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-10,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-11,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-14,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-15,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-16,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-17,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-18,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-21,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-22,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-23,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-24,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-25,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-28,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-29,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-30,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-10-31,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-11-01,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-11-04,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-11-05,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-11-06,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-11-07,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-11-08,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-11-11,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-11-12,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-11-13,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-11-14,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-11-15,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-11-18,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-11-19,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-11-20,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2024-11-21,10000.0,10000.0,0.0,0.0,0.0,{},warmup
