Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %
2025-10-10,10000.0,CASH,no change,no change,15:55,SOXL,SOXL,9999.0,-1.0,-0.01,0.01
2025-10-13,9999.0,SOXL,04:00,SOXL,15:55,SOXL,SOXL,10814.95,815.95,8.16,0.0
2025-10-14,10814.95,SOXL,no change,no change,no change,no change,SOXL,10121.49,-693.46,-6.41,6.41
2025-10-15,10121.49,SOXL,11:37,SOXL,15:55,SOXL,SOXL,10851.81,730.32,7.22,0.0
2025-10-16,10851.81,SOXL,no change,no change,no change,no change,SOXL,11040.02,188.21,1.73,0.0
2025-10-17,11040.02,SOXL,no change,no change,no change,no change,SOXL,10963.65,-76.36,-0.69,0.69
2025-10-20,10963.65,SOXL,no change,no change,no change,no change,SOXL,11569.44,605.78,5.53,0.0
2025-10-21,11569.44,SOXL,no change,no change,no change,no change,SOXL,11360.47,-208.96,-1.81,1.81
2025-10-22,11360.47,SOXL,no change,no change,15:55,SOXS,SOXS,10420.2,-940.27,-8.28,9.93
2025-10-23,10420.2,SOXS,09:50,SOXS,15:55,SOXL,SOXL,9889.77,-530.43,-5.09,14.52
2025-10-24,9889.77,SOXL,no change,no change,no change,no change,SOXL,10420.95,531.18,5.37,9.93
2025-10-27,10420.95,SOXL,no change,no change,no change,no change,SOXL,11255.49,834.54,8.01,2.71
2025-10-28,11255.49,SOXL,no change,no change,no change,no change,SOXL,11285.47,29.98,0.27,2.45
2025-10-29,11285.47,SOXL,no change,no change,no change,no change,SOXL,11871.81,586.34,5.2,0.0
2025-10-30,11871.81,SOXL,no change,no change,no change,no change,SOXL,11433.94,-437.87,-3.69,3.69
2025-10-31,11433.94,SOXL,no change,no change,no change,no change,SOXL,11534.87,100.94,0.88,2.84
2025-11-03,11534.87,SOXL,no change,no change,no change,no change,SOXL,11649.98,115.11,1.0,1.87
2025-11-04,11649.98,SOXL,no change,no change,no change,no change,SOXL,10262.68,-1387.3,-11.91,13.55
2025-11-05,10262.68,SOXL,15:50,SOXL,15:55,SOXL,SOXL,11356.23,1093.55,10.66,4.34
2025-11-06,11356.23,SOXL,no change,no change,no change,no change,SOXL,10350.5,-1005.73,-8.86,12.81
2025-11-07,10350.5,SOXL,no change,no change,no change,no change,SOXL,9905.07,-445.43,-4.3,16.57
2025-11-10,9905.07,SOXL,no change,no change,no change,no change,SOXL,10834.74,929.67,9.39,8.74
2025-11-11,10834.74,SOXL,no change,no change,no change,no change,SOXL,10047.7,-787.04,-7.26,15.37
2025-11-12,10047.7,SOXL,no change,no change,no change,no change,SOXL,10485.1,437.4,4.35,11.68
2025-11-13,10485.1,SOXL,no change,no change,no change,no change,SOXL,9404.85,-1080.25,-10.3,20.78
2025-11-14,9404.85,SOXL,no change,no change,no change,no change,SOXL,9323.31,-81.54,-0.87,21.47
2025-11-17,9323.31,SOXL,no change,no change,no change,no change,SOXL,8853.32,-469.99,-5.04,25.43
2025-11-18,8853.32,SOXL,no change,no change,no change,no change,SOXL,8336.63,-516.68,-5.84,29.78
2025-11-19,8336.63,SOXL,17:36,SOXL,15:55,SOXL,SOXL,9187.88,851.24,10.21,22.61
2025-11-20,9187.88,SOXL,08:02,SOXL,15:55,SOXL,SOXL,9780.15,592.27,6.45,17.62
2025-11-21,9780.15,SOXL,no change,no change,no change,no change,SOXL,10040.28,260.13,2.66,15.43
2025-11-24,10040.28,SOXL,10:11,SOXL,15:55,SOXL,SOXL,10890.68,850.4,8.47,8.26
2025-11-25,10890.68,SOXL,no change,no change,no change,no change,SOXL,10917.81,27.13,0.25,8.04
2025-11-26,10917.81,SOXL,15:57,SOXL,15:55,SOXL,SOXL,11833.97,916.16,8.39,0.32
2025-11-28,11833.97,SOXL,no change,no change,no change,no change,SOXL,12362.36,528.4,4.47,0.0
2025-12-01,12362.36,SOXL,no change,no change,no change,no change,SOXL,12469.25,106.88,0.86,0.0
2025-12-02,12469.25,SOXL,no change,no change,no change,no change,SOXL,13179.8,710.55,5.7,0.0
2025-12-03,13179.8,SOXL,no change,no change,no change,no change,SOXL,14019.81,840.01,6.37,0.0
2025-12-04,14019.81,SOXL,no change,no change,no change,no change,SOXL,13562.17,-457.64,-3.26,3.26
2025-12-05,13562.17,SOXL,no change,no change,no change,no change,SOXL,14013.79,451.62,3.33,0.04
2025-12-08,14013.79,SOXL,no change,no change,no change,no change,SOXL,14370.57,356.78,2.55,0.0
2025-12-09,14370.57,SOXL,no change,no change,no change,no change,SOXL,14406.7,36.13,0.25,0.0
2025-12-10,14406.7,SOXL,no change,no change,no change,no change,SOXL,15013.38,606.68,4.21,0.0
2025-12-11,15013.38,SOXL,no change,no change,no change,no change,SOXL,14618.96,-394.42,-2.63,2.63
2025-12-12,14618.96,SOXL,no change,no change,no change,no change,SOXL,12547.53,-2071.43,-14.17,16.42
2025-12-15,12547.53,SOXL,no change,no change,no change,no change,SOXL,12354.84,-192.69,-1.54,17.71
2025-12-16,12354.84,SOXL,no change,no change,no change,no change,SOXL,12263.01,-91.83,-0.74,18.32
2025-12-17,12263.01,SOXL,no change,no change,no change,no change,SOXL,10798.25,-1464.76,-11.94,28.08
2025-12-18,10798.25,SOXL,09:46,SOXL,15:55,SOXL,SOXL,11898.44,1100.19,10.19,20.75
2025-12-19,11898.44,SOXL,no change,no change,no change,no change,SOXL,12845.93,947.49,7.96,14.44
2025-12-22,12845.93,SOXL,no change,no change,no change,no change,SOXL,13243.64,397.71,3.1,11.79
2025-12-23,13243.64,SOXL,no change,no change,no change,no change,SOXL,13402.91,159.27,1.2,10.73
2025-12-24,13402.91,SOXL,no change,no change,no change,no change,SOXL,13505.72,102.8,0.77,10.04
2025-12-26,13505.72,SOXL,no change,no change,no change,no change,SOXL,13587.04,81.32,0.6,9.5
2025-12-29,13587.04,SOXL,no change,no change,no change,no change,SOXL,13441.24,-145.8,-1.07,10.47
2025-12-30,13441.24,SOXL,no change,no change,no change,no change,SOXL,13418.72,-22.52,-0.17,10.62
2025-12-31,13418.72,SOXL,no change,no change,no change,no change,SOXL,12997.83,-420.88,-3.14,13.42
2026-01-02,12997.83,SOXL,10:20,SOXL,15:55,SOXL,SOXL,14430.22,1432.39,11.02,3.88
2026-01-05,14430.22,SOXL,no change,no change,no change,no change,SOXL,14970.9,540.68,3.75,0.28
2026-01-06,14970.9,SOXL,no change,no change,no change,no change,SOXL,16528.78,1557.88,10.41,0.0
2026-01-07,16528.78,SOXL,no change,no change,no change,no change,SOXL,15932.35,-596.42,-3.61,3.61
2026-01-08,15932.35,SOXL,no change,no change,no change,no change,SOXL,15164.87,-767.48,-4.82,8.25
