Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %
2024-04-10,10000.0,CASH,no change,no change,15:55,SOXS,SOXS,9999.0,-1.0,-0.01,0.01
2024-04-11,9999.0,SOXS,no change,no change,no change,no change,SOXS,9358.55,-640.45,-6.41,6.41
2024-04-12,9358.55,SOXS,no change,no change,no change,no change,SOXS,10275.53,916.98,9.8,0.0
2024-04-15,10275.53,SOXS,no change,no change,no change,no change,SOXS,10645.17,369.64,3.6,0.0
2024-04-16,10645.17,SOXS,no change,no change,no change,no change,SOXS,10380.37,-264.8,-2.49,2.49
2024-04-17,10380.37,SOXS,no change,no change,15:55,SOXL,SOXL,11338.68,958.31,9.23,0.0
2024-04-18,11338.68,SOXL,no change,no change,no change,no change,SOXL,10599.75,-738.93,-6.52,6.52
2024-04-19,10599.75,SOXL,no change,no change,no change,no change,SOXL,9390.84,-1208.91,-11.41,17.18
2024-04-22,9390.84,SOXL,no change,no change,no change,no change,SOXL,9762.1,371.26,3.95,13.9
2024-04-23,9762.1,SOXL,no change,no change,no change,no change,SOXL,10416.25,654.15,6.7,8.14
2024-04-24,10416.25,SOXL,10:02,SOXL,15:55,SOXL,SOXL,11197.31,781.06,7.5,1.25
2024-04-25,11197.31,SOXL,no change,no change,no change,no change,SOXL,11754.79,557.48,4.98,0.0
2024-04-26,11754.79,SOXL,no change,no change,no change,no change,SOXL,12458.7,703.91,5.99,0.0
2024-04-29,12458.7,SOXL,no change,no change,15:55,SOXS,SOXS,12742.09,283.39,2.27,0.0
2024-04-30,12742.09,SOXS,no change,no change,15:55,SOXL,SOXL,13480.37,738.28,5.79,0.0
2024-05-01,13480.37,SOXL,no change,no change,no change,no change,SOXL,12105.94,-1374.43,-10.2,10.2
2024-05-02,12105.94,SOXL,no change,no change,no change,no change,SOXL,12813.33,707.4,5.84,4.95
2024-05-03,12813.33,SOXL,10:04,SOXL,15:55,SOXS,SOXS,13639.61,826.28,6.45,0.0
2024-05-06,13639.61,SOXS,09:52,SOXS,no change,no change,CASH,12997.84,-641.77,-4.71,4.71
2024-05-07,12997.84,CASH,no change,no change,15:55,SOXL,SOXL,12996.54,-1.3,-0.01,4.71
2024-05-08,12996.54,SOXL,no change,no change,no change,no change,SOXL,13006.41,9.87,0.08,4.64
2024-05-09,13006.41,SOXL,no change,no change,no change,no change,SOXL,12814.59,-191.82,-1.47,6.05
2024-05-10,12814.59,SOXL,no change,no change,15:55,SOXS,SOXS,13231.67,417.08,3.25,2.99
2024-05-13,13231.67,SOXS,no change,no change,no change,no change,SOXS,13171.67,-60.0,-0.45,3.43
2024-05-14,13171.67,SOXS,15:02,SOXS,no change,no change,CASH,12607.73,-563.95,-4.28,7.57
2024-05-15,12607.73,CASH,no change,no change,15:55,SOXL,SOXL,12606.47,-1.26,-0.01,7.57
2024-05-16,12606.47,SOXL,no change,no change,no change,no change,SOXL,12455.55,-150.92,-1.2,8.68
2024-05-17,12455.55,SOXL,no change,no change,no change,no change,SOXL,12204.89,-250.66,-2.01,10.52
2024-05-20,12204.89,SOXL,13:57,SOXL,15:55,SOXL,SOXL,12972.81,767.92,6.29,4.89
2024-05-21,12972.81,SOXL,no change,no change,no change,no change,SOXL,12945.87,-26.94,-0.21,5.09
2024-05-22,12945.87,SOXL,no change,no change,no change,no change,SOXL,13293.21,347.34,2.68,2.54
2024-05-23,13293.21,SOXL,09:31,SOXL,15:55,SOXL,SOXL,14102.03,808.83,6.08,0.0
2024-05-24,14102.03,SOXL,no change,no change,no change,no change,SOXL,14946.94,844.9,5.99,0.0
2024-05-28,14946.94,SOXL,no change,no change,no change,no change,SOXL,15624.79,677.85,4.54,0.0
2024-05-29,15624.79,SOXL,no change,no change,no change,no change,SOXL,14768.06,-856.73,-5.48,5.48
2024-05-30,14768.06,SOXL,no change,no change,no change,no change,SOXL,14533.44,-234.62,-1.59,6.98
2024-05-31,14533.44,SOXL,no change,no change,no change,no change,SOXL,13961.8,-571.64,-3.93,10.64
2024-06-03,13961.8,SOXL,no change,no change,no change,no change,SOXL,14043.11,81.31,0.58,10.12
2024-06-04,14043.11,SOXL,no change,no change,no change,no change,SOXL,13806.99,-236.12,-1.68,11.63
2024-06-05,13806.99,SOXL,no change,no change,no change,no change,SOXL,15597.33,1790.34,12.97,0.18
2024-06-06,15597.33,SOXL,no change,no change,no change,no change,SOXL,15318.36,-278.97,-1.79,1.96
2024-06-07,15318.36,SOXL,no change,no change,no change,no change,SOXL,15085.09,-233.27,-1.52,3.45
2024-06-10,15085.09,SOXL,no change,no change,no change,no change,SOXL,15681.07,595.98,3.95,0.0
2024-06-11,15681.07,SOXL,no change,no change,no change,no change,SOXL,15731.28,50.22,0.32,0.0
2024-06-12,15731.28,SOXL,10:44,SOXL,15:55,SOXL,SOXL,16881.32,1150.04,7.31,0.0
2024-06-13,16881.32,SOXL,no change,no change,no change,no change,SOXL,17422.74,541.41,3.21,0.0
2024-06-14,17422.74,SOXL,no change,no change,no change,no change,SOXL,17080.98,-341.76,-1.96,1.96
2024-06-17,17080.98,SOXL,no change,no change,no change,no change,SOXL,18041.56,960.58,5.62,0.0
2024-06-18,18041.56,SOXL,no change,no change,no change,no change,SOXL,18704.71,663.15,3.68,0.0
2024-06-20,18704.71,SOXL,no change,no change,no change,no change,SOXL,17288.02,-1416.7,-7.57,7.57
2024-06-21,17288.02,SOXL,no change,no change,no change,no change,SOXL,16609.08,-678.94,-3.93,11.2
2024-06-24,16609.08,SOXL,no change,no change,15:55,SOXS,SOXS,15228.86,-1380.22,-8.31,18.58
2024-06-25,15228.86,SOXS,16:51,SOXS,15:55,SOXL,SOXL,14511.65,-717.21,-4.71,22.42
