Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %
2025-11-10,10000.0,CASH,no change,no change,15:55,SOXL,SOXL,9999.0,-1.0,-0.01,0.01
2025-11-11,9999.0,SOXL,no change,no change,no change,no change,SOXL,9272.67,-726.33,-7.26,7.27
2025-11-12,9272.67,SOXL,no change,no change,no change,no change,SOXL,9676.33,403.66,4.35,3.24
2025-11-13,9676.33,SOXL,no change,no change,no change,no change,SOXL,8679.4,-996.93,-10.3,13.21
2025-11-14,8679.4,SOXL,no change,no change,no change,no change,SOXL,8604.15,-75.25,-0.87,13.96
2025-11-17,8604.15,SOXL,no change,no change,no change,no change,SOXL,8170.42,-433.74,-5.04,18.3
2025-11-18,8170.42,SOXL,no change,no change,no change,no change,SOXL,7693.59,-476.83,-5.84,23.06
2025-11-19,7693.59,SOXL,17:36,SOXL,15:55,SOXL,SOXL,8479.17,785.58,10.21,15.21
2025-11-20,8479.17,SOXL,08:02,SOXL,15:55,SOXL,SOXL,9025.76,546.59,6.45,9.74
2025-11-21,9025.76,SOXL,no change,no change,no change,no change,SOXL,9265.82,240.06,2.66,7.34
2025-11-24,9265.82,SOXL,10:11,SOXL,15:55,SOXL,SOXL,10050.62,784.8,8.47,0.0
2025-11-25,10050.62,SOXL,no change,no change,no change,no change,SOXL,10075.66,25.04,0.25,0.0
2025-11-26,10075.66,SOXL,15:57,SOXL,15:55,SOXL,SOXL,10921.15,845.49,8.39,0.0
2025-11-28,10921.15,SOXL,no change,no change,no change,no change,SOXL,11408.79,487.64,4.47,0.0
2025-12-01,11408.79,SOXL,no change,no change,no change,no change,SOXL,11507.43,98.64,0.86,0.0
2025-12-02,11507.43,SOXL,no change,no change,no change,no change,SOXL,12163.17,655.74,5.7,0.0
2025-12-03,12163.17,SOXL,no change,no change,no change,no change,SOXL,12938.39,775.22,6.37,0.0
2025-12-04,12938.39,SOXL,no change,no change,no change,no change,SOXL,12516.05,-422.34,-3.26,3.26
2025-12-05,12516.05,SOXL,no change,no change,no change,no change,SOXL,12932.83,416.78,3.33,0.04
