Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %
2022-04-11,10000.0,CASH,no change,no change,15:55,SOXL,SOXL,9999.0,-1.0,-0.01,0.01
2022-04-12,9999.0,SPXL,09:29,SOXL,15:55,SOXL,TQQQ,10168.11,169.11,1.69,0.0
2022-04-13,10168.11,SOXL,12:10,SOXL,15:55,SOXL,SOXL,10517.02,348.91,3.43,0.0
2022-04-14,10517.02,SOXL,no change,no change,no change,no change,SOXL,9640.66,-876.36,-8.33,8.33
2022-04-18,9640.66,SOXL,15:02,SOXL,15:55,SOXL,SOXL,10176.83,536.17,5.56,3.23
2022-04-19,10176.83,SOXL,14:11,SOXL,15:55,SOXL,SOXL,10714.0,537.16,5.28,0.0
2022-04-20,10714.0,SOXL,no change,no change,no change,no change,SOXL,10623.42,-90.58,-0.85,0.85
2022-04-21,10623.42,SOXL,no change,no change,15:55,SOXS,SOXS,9808.42,-815.0,-7.67,8.45
2022-04-22,9808.42,SOXS,no change,no change,15:55,SPXL,SPXL,10503.78,695.36,7.09,1.96
2022-04-25,10503.78,TMF,07:17,TQQQ,15:55,TQQQ,TMF,10547.82,44.05,0.42,1.55
2022-04-26,10547.82,TMF,08:37,TQQQ,15:55,TQQQ,TMF,10336.92,-210.91,-2.0,3.52
2022-04-27,10336.92,TMF,04:01,TQQQ,15:55,SPXS,SPXS,10193.56,-143.35,-1.39,4.86
2022-04-28,10193.56,TMV,09:32,TMV,15:55,SPXS,SPXS,9905.12,-288.45,-2.83,7.55
2022-04-29,9905.12,SPXS,no change,no change,15:55,SQQQ,SPXS,10930.24,1025.12,10.35,0.0
2022-05-02,10930.24,SPXS,15:51,SQQQ,no change,no change,SPXS,10544.47,-385.76,-3.53,3.53
2022-05-03,10544.47,SPXS,no change,no change,15:55,SQQQ,SQQQ,10455.96,-88.51,-0.84,4.34
2022-05-04,10455.96,SQQQ,14:48,SQQQ,15:55,SPXS,SPXS,10192.95,-263.01,-2.52,6.75
2022-05-05,10192.95,SPXS,no change,no change,15:55,SPXS,SPXS,10782.45,589.5,5.78,1.35
2022-05-06,10782.45,SPXS,no change,no change,no change,no change,SPXS,10874.48,92.04,0.85,0.51
2022-05-09,10874.48,SPXS,no change,no change,15:55,TMV,SPXS,11904.61,1030.12,9.47,0.0
