Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %
2026-03-10,10000.0,CASH,no change,no change,15:55,SOXL,SOXL,9999.0,-1.0,-0.01,0.01
2026-03-11,9999.0,SOXL,no change,no change,15:55,SOXS,SOXS,10356.9,357.9,3.58,0.0
2026-03-12,10356.9,SOXS,10:02,SOXS,15:55,SOXL,SOXL,11183.65,826.75,7.98,0.0
2026-03-13,11183.65,SOXL,no change,no change,no change,no change,SOXL,11261.8,78.14,0.7,0.0
2026-03-16,11261.8,SOXL,10:38,SOXL,15:55,SOXL,SOXL,12115.04,853.24,7.58,0.0
2026-03-17,12115.04,SOXL,no change,no change,no change,no change,SOXL,12358.65,243.61,2.01,0.0
2026-03-18,12358.65,SOXL,no change,no change,no change,no change,SOXL,12284.21,-74.44,-0.6,0.6
2026-03-19,12284.21,SOXL,no change,no change,no change,no change,SOXL,12403.76,119.55,0.97,0.0
2026-03-20,12403.76,SOXL,no change,no change,no change,no change,SOXL,11446.24,-957.52,-7.72,7.72
2026-03-23,11446.24,SOXL,07:13,SOXL,15:55,SOXS,SOXS,12243.87,797.63,6.97,1.29
2026-03-24,12243.87,SOXS,11:25,SOXS,no change,no change,CASH,11627.4,-616.47,-5.03,6.26
2026-03-25,11627.4,CASH,no change,no change,15:55,SOXS,SOXS,11626.24,-1.16,-0.01,6.27
2026-03-26,11626.24,SOXS,11:05,SOXS,15:55,SOXL,SOXL,12636.06,1009.83,8.69,0.0
2026-03-27,12636.06,SOXL,no change,no change,no change,no change,SOXL,12017.03,-619.04,-4.9,4.9
2026-03-30,12017.03,SOXL,no change,no change,no change,no change,SOXL,10522.31,-1494.71,-12.44,16.73
2026-03-31,10522.31,SOXL,10:07,SOXL,15:55,SOXL,SOXL,11309.32,787.01,7.48,10.5
2026-04-01,11309.32,SOXL,09:43,SOXL,15:55,SOXL,SOXL,12059.7,750.38,6.64,4.56
2026-04-02,12059.7,SOXL,no change,no change,no change,no change,SOXL,12189.06,129.36,1.07,3.54
2026-04-06,12189.06,SOXL,no change,no change,no change,no change,SOXL,12637.22,448.15,3.68,0.0
2026-04-07,12637.22,SOXL,19:33,SOXL,15:55,SOXL,SOXL,14614.85,1977.64,15.65,0.0
2026-04-08,14614.85,SOXL,04:03,SOXL,15:55,SOXL,SOXL,16585.44,1970.59,13.48,0.0
2026-04-09,16585.44,SOXL,no change,no change,no change,no change,SOXL,17712.07,1126.63,6.79,0.0
2026-04-10,17712.07,SOXL,no change,no change,no change,no change,SOXL,18822.69,1110.62,6.27,0.0
