Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %,Window Index,Window Period
2024-10-30,6236.820886647081,SOXS,no change,no change,no change,no change,SOXS,6861.907474844252,625.0865881971704,10.02251947840076,7.8086342400231645,7,2024-10-10 to 2024-11-10
2024-10-31,6861.907474844252,SOXS,no change,no change,no change,no change,SOXS,7643.022559782795,781.1150849385431,11.383352046090845,0.0,7,2024-10-10 to 2024-11-10
2024-11-01,7643.022559782795,SOXS,no change,no change,no change,no change,SOXS,7460.1805678608025,-182.8419919219923,-2.3922733511752003,2.3922733511751986,7,2024-10-10 to 2024-11-10
2024-11-04,7460.1805678608025,SOXS,no change,no change,15:55,SOXL,SOXL,7585.0731187727415,124.892550911939,1.6741223590483578,0.7582005751884129,7,2024-10-10 to 2024-11-10
2024-11-05,7585.0731187727415,SOXL,no change,no change,15:55,SOXS,SOXS,7838.490811406587,253.41769263384595,3.3410052700302506,0.0,7,2024-10-10 to 2024-11-10
2024-11-06,7838.490811406587,SOXS,no change,no change,no change,no change,SOXS,7163.1187370960215,-675.372074310566,-8.616098309737929,8.61609830973793,7,2024-10-10 to 2024-11-10
2024-11-07,7163.1187370960215,SOXS,no change,no change,no change,no change,SOXS,6708.75999731429,-454.35873978173186,-6.343029572143211,14.412606218129532,7,2024-10-10 to 2024-11-10
2024-11-08,6708.75999731429,SOXS,no change,no change,no change,no change,SOXS,6889.324767176734,180.56476986244434,2.6914775597089324,12.10904072055076,7,2024-10-10 to 2024-11-10
2024-11-11,6889.324767176734,CASH,no change,no change,15:55,SOXL,SOXL,6888.635903586376,-0.6888635903578688,-0.00999900009998056,0.009999000099978842,8,2024-11-10 to 2024-12-10
2024-11-12,6888.635903586376,SOXL,no change,no change,no change,no change,SOXL,6680.5222453429205,-208.11365824345557,-3.0211156629007974,3.0308125816426177,8,2024-11-10 to 2024-12-10
2024-11-13,6680.5222453429205,SOXL,no change,no change,no change,no change,SOXL,6235.097866884159,-445.42437845876157,-6.667508348905993,9.4962412486279,8,2024-11-10 to 2024-12-10
2024-11-14,6235.097866884159,SOXL,no change,no change,no change,no change,SOXL,6240.23537405199,5.137507167831245,0.08239657624489194,9.421669250043827,8,2024-11-10 to 2024-12-10
2024-11-15,6240.23537405199,SOXL,no change,no change,no change,no change,SOXL,5635.365201713576,-604.8701723384138,-9.693066624595147,18.20148719708323,8,2024-11-10 to 2024-12-10
2024-11-18,5635.365201713576,SOXL,no change,no change,no change,no change,SOXL,5836.140268980046,200.7750672664697,3.562769404996491,15.287194809198782,8,2024-11-10 to 2024-12-10
2024-11-19,5836.140268980046,SOXL,no change,no change,no change,no change,SOXL,5864.996814067395,28.856545087348422,0.49444570824874745,14.868335979595749,8,2024-11-10 to 2024-12-10
2024-11-20,5864.996814067395,SOXL,no change,no change,no change,no change,SOXL,5731.566821148412,-133.42999291898286,-2.2750224279567632,16.805100429352745,8,2024-11-10 to 2024-12-10
2024-11-21,5731.566821148412,SOXL,no change,no change,no change,no change,SOXL,6000.401376070967,268.83455492255507,4.690419972608639,12.902910243699408,8,2024-11-10 to 2024-12-10
2024-11-22,6000.401376070967,SOXL,no change,no change,no change,no change,SOXL,6021.536992048673,21.13561597770604,0.35223670306445687,12.596122326276733,8,2024-11-10 to 2024-12-10
2024-11-25,6021.536992048673,SOXL,no change,no change,no change,no change,SOXL,6185.835370613779,164.29837856510585,2.72851231806861,10.211296757479579,8,2024-11-10 to 2024-12-10
2024-11-26,6185.835370613779,SOXL,no change,no change,no change,no change,SOXL,5934.652375967599,-251.1829946461794,-4.060615577314596,13.85727082801414,8,2024-11-10 to 2024-12-10
2024-11-27,5934.652375967599,SOXL,no change,no change,no change,no change,SOXL,5703.809450878033,-230.84292508956605,-3.889746365336666,17.208004504983272,8,2024-11-10 to 2024-12-10
2024-11-29,5703.809450878033,SOXL,11:43,SOXL -> SOXL,15:55,SOXL,SOXL,6013.0499056026965,309.2404547246633,5.421647714354472,12.71931417355924,8,2024-11-10 to 2024-12-10
2024-12-02,6013.0499056026965,SOXL,14:00,SOXL -> SOXL,15:55,SOXL,SOXL,6473.610211767289,460.5603061645925,7.659346145380619,6.034184328049991,8,2024-11-10 to 2024-12-10
2024-12-03,6473.610211767289,SOXL,no change,no change,no change,no change,SOXL,6355.970774450725,-117.639437316564,-1.8172153322226103,7.741745537488707,8,2024-11-10 to 2024-12-10
2024-12-04,6355.970774450725,SOXL,no change,no change,no change,no change,SOXL,6620.592072042471,264.62129759174604,4.163349816765227,3.900711669372939,8,2024-11-10 to 2024-12-10
2024-12-05,6620.592072042471,SOXL,no change,no change,no change,no change,SOXL,6217.696177750803,-402.8958942916679,-6.085496431550618,9.748830431478792,8,2024-11-10 to 2024-12-10
2024-12-06,6217.696177750803,SOXL,no change,no change,no change,no change,SOXL,6351.458505457121,133.7623277063176,2.1513165629573283,7.807242072288493,8,2024-11-10 to 2024-12-10
2024-12-09,6351.458505457121,SOXL,no change,no change,no change,no change,SOXL,6251.111993373665,-100.34651208345531,-1.5798971527128503,9.26379282979586,8,2024-11-10 to 2024-12-10
2024-12-10,6251.111993373665,SOXL,no change,no change,no change,no change,SOXL,5800.317393704372,-450.79459966929335,-7.211430544631847,15.807171388708396,8,2024-11-10 to 2024-12-10
2024-12-10,5800.317393704372,CASH,no change,no change,15:55,SOXL,SOXL,5799.737419962376,-0.5799737419956728,-0.00999900009998056,0.009999000099980263,9,2024-12-10 to 2025-01-10
2024-12-11,5799.737419962376,SOXL,10:28,SOXL -> SOXL,15:55,SOXL,SOXL,6084.169060555191,284.4316405928148,4.904215829044545,0.0,9,2024-12-10 to 2025-01-10
2024-12-12,6084.169060555191,SOXL,no change,no change,no change,no change,SOXL,5919.94445175196,-164.2246088032316,-2.6992117932410964,2.699211793241094,9,2024-12-10 to 2025-01-10
2024-12-13,5919.94445175196,SOXL,10:19,SOXL -> SOXL,15:55,SOXL,SOXL,6411.584701952734,491.64025020077406,8.304811881389828,0.0,9,2024-12-10 to 2025-01-10
2024-12-16,6411.584701952734,SOXL,no change,no change,15:55,SOXS,SOXS,6782.133221729168,370.54851977643466,5.779359347207547,0.0,9,2024-12-10 to 2025-01-10
2024-12-17,6782.133221729168,SOXS,no change,no change,no change,no change,SOXS,7095.153416192675,313.0201944635064,4.615364874588801,0.0,9,2024-12-10 to 2025-01-10
2024-12-18,7095.153416192675,SOXS,no change,no change,no change,no change,SOXS,7798.439777011871,703.2863608191965,9.912207947669538,0.0,9,2024-12-10 to 2025-01-10
2024-12-19,7798.439777011871,SOXS,no change,no change,15:55,SOXL,SOXL,8247.373603030825,448.93382601895337,5.756713379287914,0.0,9,2024-12-10 to 2025-01-10
2024-12-20,8247.373603030825,SOXL,13:17,SOXL -> SOXL,15:55,SOXL,SOXL,8696.583628612096,449.2100255812711,5.446703971506661,0.0,9,2024-12-10 to 2025-01-10
2024-12-23,8696.583628612096,SOXL,no change,no change,no change,no change,SOXL,9428.41547328393,731.8318446718349,8.415164804074093,0.0,9,2024-12-10 to 2025-01-10
2024-12-24,9428.41547328393,SOXL,no change,no change,no change,no change,SOXL,9698.079791126689,269.66431784275846,2.8601234068107217,0.0,9,2024-12-10 to 2025-01-10
2024-12-26,9698.079791126689,SOXL,no change,no change,no change,no change,SOXL,9793.933917779726,95.85412665303738,0.9883825325992746,0.0,9,2024-12-10 to 2025-01-10
2024-12-27,9793.933917779726,SOXL,no change,no change,15:55,SOXS,SOXS,9445.862797903927,-348.0711198757999,-3.553945971025163,3.5539459710251675,9,2024-12-10 to 2025-01-10
2024-12-30,9445.862797903927,SOXS,no change,no change,no change,no change,SOXS,9899.666887795533,453.80408989160605,4.804262983708663,0.0,9,2024-12-10 to 2025-01-10
2024-12-31,9899.666887795533,SOXS,no change,no change,no change,no change,SOXS,10232.970942573542,333.30405477800923,3.366820909791546,0.0,9,2024-12-10 to 2025-01-10
2025-01-02,10232.970942573542,SOXS,no change,no change,no change,no change,SOXS,10037.355345577666,-195.61559699587633,-1.9116207609075841,1.9116207609075841,9,2024-12-10 to 2025-01-10
2025-01-03,10037.355345577666,SOXS,no change,no change,no change,no change,SOXS,9273.087977991017,-764.2673675866481,-7.614230454871507,9.380296005620423,9,2024-12-10 to 2025-01-10
2025-01-06,9273.087977991017,SOXS,no change,no change,no change,no change,SOXS,8449.490998221007,-823.5969797700109,-8.881582723303794,17.428759979494274,9,2024-12-10 to 2025-01-10
2025-01-07,8449.490998221007,SOXS,no change,no change,no change,no change,SOXS,8808.80805705399,359.3170588329831,4.252529044751152,13.917394015011073,9,2024-12-10 to 2025-01-10
2025-01-08,8808.80805705399,SOXS,no change,no change,no change,no change,SOXS,9091.053240844461,282.24518379047186,3.204124575792666,11.159200081163268,9,2024-12-10 to 2025-01-10
2025-01-10,9091.053240844461,SOXS,no change,no change,no change,no change,SOXS,9764.360416167608,673.307175323147,7.406261491221944,4.579418128280936,9,2024-12-10 to 2025-01-10
2025-01-10,9764.360416167608,CASH,no change,no change,15:55,SOXS,SOXS,9763.384077759833,-0.9763384077759838,-0.009999000099991662,0.009999000099990007,10,2025-01-10 to 2025-02-10
2025-01-13,9763.384077759833,SOXS,no change,no change,no change,no change,SOXS,9854.313454916097,90.92937715626431,0.9313305349053502,0.0,10,2025-01-10 to 2025-02-10
2025-01-14,9854.313454916097,SOXS,no change,no change,no change,no change,SOXS,9722.497589540455,-131.8158653756418,-1.337646361450795,1.3376463614508,10,2025-01-10 to 2025-02-10
2025-01-15,9722.497589540455,SOXS,no change,no change,no change,no change,SOXS,9067.331835213428,-655.1657543270267,-6.738656896473383,7.986163859137856,10,2025-01-10 to 2025-02-10
2025-01-16,9067.331835213428,SOXS,no change,no change,no change,no change,SOXS,9010.353089859502,-56.97874535392657,-0.6283959425930186,8.564375072071227,10,2025-01-10 to 2025-02-10
2025-01-17,9010.353089859502,SOXS,no change,no change,no change,no change,SOXS,8296.163964901958,-714.1891249575438,-7.9263167362587765,15.81185231363645,10,2025-01-10 to 2025-02-10
2025-01-21,8296.163964901958,SOXS,no change,no change,no change,no change,SOXS,7993.690947693395,-302.47301720856285,-3.645938273257565,18.881300211680184,10,2025-01-10 to 2025-02-10
2025-01-22,7993.690947693395,SOXS,no change,no change,no change,no change,SOXS,7656.917304227975,-336.7736434654198,-4.212993042501811,22.298825389930027,10,2025-01-10 to 2025-02-10
2025-01-23,7656.917304227975,SOXS,no change,no change,15:55,SOXL,SOXL,7750.476983248388,93.55967902041266,1.2218974726127874,21.349396701179135,10,2025-01-10 to 2025-02-10
2025-01-24,7750.476983248388,SOXL,no change,no change,no change,no change,SOXL,7304.360011955704,-446.11697129268396,-5.755993756989486,25.87652051689383,10,2025-01-10 to 2025-02-10
2025-01-27,7304.360011955704,SOXL,no change,no change,no change,no change,SOXL,5528.522114462123,-1775.8378974935813,-24.312025893944266,43.89744004231906,10,2025-01-10 to 2025-02-10
2025-01-28,5528.522114462123,SOXL,no change,no change,no change,no change,SOXL,5659.235468749252,130.71335428712882,2.364345327392181,42.57098178741224,10,2025-01-10 to 2025-02-10
2025-01-29,5659.235468749252,SOXL,no change,no change,15:55,SOXS,SOXS,5681.928076584593,22.692607835341732,0.4009836303976444,42.34070082528168,10,2025-01-10 to 2025-02-10
2025-01-30,5681.928076584593,SOXS,no change,no change,no change,no change,SOXS,5324.434952235077,-357.4931243495166,-6.291757296660572,45.96848398831037,10,2025-01-10 to 2025-02-10
2025-01-31,5324.434952235077,SOXS,no change,no change,no change,no change,SOXS,5368.720756185057,44.28580394998062,0.8317465486434417,45.519078718703405,10,2025-01-10 to 2025-02-10
2025-02-03,5368.720756185057,SOXS,no change,no change,15:55,SOXL,SOXL,5628.80423202004,260.0834758349829,4.844421746751348,42.879793120321786,10,2025-01-10 to 2025-02-10
2025-02-04,5628.80423202004,SOXL,no change,no change,no change,no change,SOXL,5764.730167851799,135.92593583175858,2.414827914222517,41.500438419929665,10,2025-01-10 to 2025-02-10
2025-02-05,5764.730167851799,SOXL,no change,no change,15:55,SOXS,SOXS,6080.652356651765,315.92218879996653,5.480259779751218,38.29451047532628,10,2025-01-10 to 2025-02-10
2025-02-06,6080.652356651765,SOXS,no change,no change,no change,no change,SOXS,6105.069767741639,24.417411089873895,0.4015590706014205,38.046726485080946,10,2025-01-10 to 2025-02-10
2025-02-07,6105.069767741639,SOXS,no change,no change,no change,no change,SOXS,6376.2776394286775,271.2078716870383,4.442338613721719,35.29455229326305,10,2025-01-10 to 2025-02-10
2025-02-10,6376.2776394286775,SOXS,no change,no change,no change,no change,SOXS,6108.304065819474,-267.9735736092034,-4.202664764033304,38.01390534444408,10,2025-01-10 to 2025-02-10
2025-02-10,6108.304065819474,CASH,no change,no change,15:55,SOXS,SOXS,6107.693296489825,-0.6107693296489742,-0.009999000099991662,0.009999000099989866,11,2025-02-10 to 2025-03-10
2025-02-11,6107.693296489825,SOXS,no change,no change,no change,no change,SOXS,6133.42805899964,25.734762509814573,0.4213499476898308,0.0,11,2025-02-10 to 2025-03-10
2025-02-12,6133.42805899964,SOXS,no change,no change,no change,no change,SOXS,6099.844762182284,-33.583296817355404,-0.5475452959471494,0.5475452959471547,11,2025-02-10 to 2025-03-10
2025-02-13,6099.844762182284,SOXS,no change,no change,no change,no change,SOXS,5893.851576058195,-205.99318612408933,-3.377023418713909,3.9060779817888593,11,2025-02-10 to 2025-03-10
2025-02-14,5893.851576058195,SOXS,no change,no change,no change,no change,SOXS,5882.042569677954,-11.809006380241044,-0.2003614483305105,4.098613155702142,11,2025-02-10 to 2025-03-10
2025-02-18,5882.042569677954,SOXS,no change,no change,no change,no change,SOXS,5588.418538350616,-293.62403132733834,-4.991871919475321,8.885887555970045,11,2025-02-10 to 2025-03-10
2025-02-19,5588.418538350616,SOXS,no change,no change,no change,no change,SOXS,5308.996440420298,-279.42209793031725,-5.000020954278539,13.441612270476455,11,2025-02-10 to 2025-03-10
2025-02-20,5308.996440420298,SOXS,no change,no change,no change,no change,SOXS,5272.482146873052,-36.51429354724587,-0.6877814659893677,14.036944818539329,11,2025-02-10 to 2025-03-10
2025-02-21,5272.482146873052,SOXS,no change,no change,no change,no change,SOXS,5743.310235567341,470.82808869428845,8.92991338004856,6.360518451991542,11,2025-02-10 to 2025-03-10
2025-02-24,5743.310235567341,SOXS,no change,no change,15:55,SOXL,SOXL,6130.722463677939,387.41222811059833,6.745451877410713,0.044112285913756016,11,2025-02-10 to 2025-03-10
2025-02-25,6130.722463677939,SOXL,no change,no change,no change,no change,SOXL,5661.152136973112,-469.5703267048275,-7.659298385905455,7.700031980216233,11,2025-02-10 to 2025-03-10
2025-02-26,5661.152136973112,SOXL,12:52,SOXL -> SOXL,15:55,SOXL,SOXL,6029.735143184691,368.58300621157923,6.510741935450826,1.6906192559444646,11,2025-02-10 to 2025-03-10
2025-02-27,6029.735143184691,SOXL,no change,no change,no change,no change,SOXL,4994.857100161525,-1034.8780430231664,-17.162910450434488,18.563370237423403,11,2025-02-10 to 2025-03-10
2025-02-28,4994.857100161525,SOXL,no change,no change,no change,no change,SOXL,5158.3422317972,163.48513163567532,3.2730692461729882,15.897892953544742,11,2025-02-10 to 2025-03-10
2025-03-03,5158.3422317972,SOXL,no change,no change,no change,no change,SOXL,4598.188832245453,-560.1533995517466,-10.859174796484671,25.030687765245972,11,2025-02-10 to 2025-03-10
2025-03-04,4598.188832245453,SOXL,15:30,SOXL -> SOXL,15:55,SOXL,SOXL,4978.771538218007,380.5827059725534,8.276795926771484,18.825630783871247,11,2025-02-10 to 2025-03-10
2025-03-05,4978.771538218007,SOXL,no change,no change,no change,no change,SOXL,5327.033376446615,348.2618382286082,6.994935107089839,13.14753633361353,11,2025-02-10 to 2025-03-10
2025-03-06,5327.033376446615,SOXL,no change,no change,no change,no change,SOXL,4667.683896120426,-659.3494803261892,-12.37742348755484,23.897633570976886,11,2025-02-10 to 2025-03-10
2025-03-07,4667.683896120426,SOXL,14:50,SOXL -> SOXL,15:55,SOXL,SOXL,4953.855326949438,286.171430829012,6.130908544746672,19.231867084825478,11,2025-02-10 to 2025-03-10
2025-03-10,4953.855326949438,SOXL,no change,no change,no change,no change,SOXL,4226.701190290276,-727.1541366591618,-14.678550112341293,31.08745794958179,11,2025-02-10 to 2025-03-10
2025-03-10,4226.701190290276,CASH,no change,no change,15:55,SOXL,SOXL,4226.278562434032,-0.42262785624370736,-0.009999000099991662,0.009999000099997195,12,2025-03-10 to 2025-04-10
2025-03-11,4226.278562434032,SOXL,no change,no change,"15:55, 15:55","SPXS, TMV",TMV,4127.79614112251,-98.48242131152256,-2.3302397098690975,2.3400057092981723,12,2025-03-10 to 2025-04-10
2025-03-12,4127.79614112251,TMV,no change,no change,15:55,SQQQ,TMV,4139.225461746037,11.429320623527019,0.2768867510113848,2.069598124068754,12,2025-03-10 to 2025-04-10
2025-03-13,4139.225461746037,TMV,no change,no change,no change,no change,TMV,4212.032653911469,72.80719216543275,1.7589569072355093,0.34704455598857004,12,2025-03-10 to 2025-04-10
2025-03-14,4212.032653911469,TMV,no change,no change,15:55,SPXS,SQQQ,4080.3413008394627,-131.69135307200668,-3.126551095222696,3.4627451258450956,12,2025-03-10 to 2025-04-10
2025-03-17,4080.3413008394627,SQQQ,no change,no change,15:55,SPXS,SPXS,4001.4303347829164,-78.91096605654639,-1.933930527828931,5.3297085685843975,12,2025-03-10 to 2025-04-10
2025-03-18,4001.4303347829164,SPXS,no change,no change,no change,no change,SPXS,4148.024985390971,146.5946506080545,3.6635562372225428,1.8614092020520103,12,2025-03-10 to 2025-04-10
2025-03-19,4148.024985390971,SPXS,no change,no change,15:55,TMV,TMV,4012.527445069395,-135.4975403215758,-3.266555548695771,5.06716078517422,12,2025-03-10 to 2025-04-10
2025-03-20,4012.527445069395,TMV,no change,no change,no change,no change,TMV,4015.318516333943,2.791071264548009,0.06955893268663083,5.0011265154472815,12,2025-03-10 to 2025-04-10
2025-03-21,4015.318516333943,TMV,no change,no change,15:55,SQQQ,SQQQ,4061.417468242952,46.098951909008974,1.1480770883177227,3.9104662148111946,12,2025-03-10 to 2025-04-10
2025-03-24,4061.417468242952,SQQQ,no change,no change,no change,no change,SQQQ,3809.516243107969,-251.90122513498318,-6.202298264205785,9.870225700853393,12,2025-03-10 to 2025-04-10
2025-03-25,3809.516243107969,SQQQ,no change,no change,no change,no change,SQQQ,3778.050537414031,-31.465705693937707,-0.8259764150071347,10.614676379463505,12,2025-03-10 to 2025-04-10
2025-03-26,3778.050537414031,SQQQ,no change,no change,no change,no change,SQQQ,3938.552278693631,160.50174127959963,4.248268774865527,6.817347586779751,12,2025-03-10 to 2025-04-10
2025-03-27,3938.552278693631,SQQQ,no change,no change,15:55,TMV,TMV,3984.0746116840546,45.52233299042382,1.155813856697696,5.740329578149302,12,2025-03-10 to 2025-04-10
2025-03-28,3984.0746116840546,TMV,no change,no change,no change,no change,TMV,4019.5394655740956,35.46485389004101,0.890165404684784,4.901262601484093,12,2025-03-10 to 2025-04-10
2025-03-31,4019.5394655740956,TMV,no change,no change,no change,no change,TMV,3941.7308437437378,-77.80862183035788,-1.9357596186518555,6.742145557892332,12,2025-03-10 to 2025-04-10
2025-04-01,3941.7308437437378,TMV,no change,no change,no change,no change,TMV,3877.014026216373,-64.71681752736458,-1.6418375605245172,8.273288040262136,12,2025-03-10 to 2025-04-10
2025-04-02,3877.014026216373,TMV,no change,no change,no change,no change,TMV,3829.476164709896,-47.537861506477384,-1.2261462348350127,9.39799166529442,12,2025-03-10 to 2025-04-10
2025-04-03,3829.476164709896,TMV,no change,no change,15:55,SQQQ,TMV,4086.95148603912,257.47532132922424,6.723512831910505,3.306354008941861,12,2025-03-10 to 2025-04-10
2025-04-04,4086.95148603912,TMV,no change,no change,"15:55, 15:55","SPXS, TMV",TMV,4399.225007443948,312.273521404828,7.640744512665321,0.0,12,2025-03-10 to 2025-04-10
2025-04-07,4399.225007443948,TMV,no change,no change,no change,no change,TMV,4638.003772672556,238.77876522860788,5.4277461331159405,0.0,12,2025-03-10 to 2025-04-10
2025-04-08,4638.003772672556,TMV,no change,no change,no change,no change,TMV,4891.779985693966,253.7762130214105,5.471668964925769,0.0,12,2025-03-10 to 2025-04-10
2025-04-09,4891.779985693966,TMV,08:01,"TMV -> SPXS, SQQQ","15:55, 15:55","SPXS, SQQQ",SQQQ,4504.402800166876,-387.37718552709066,-7.918941298667914,7.918941298667908,12,2025-03-10 to 2025-04-10
2025-04-10,4504.402800166876,SQQQ,no change,no change,no change,no change,SQQQ,5037.25061908666,532.847818919784,11.82948867050797,0.0,12,2025-03-10 to 2025-04-10
2025-04-10,5037.25061908666,CASH,no change,no change,"15:55, 15:55","SPXS, SQQQ",SQQQ,5036.74694439222,-0.5036746944397237,-0.009999000100002764,0.009999000099999959,13,2025-04-10 to 2025-05-10
2025-04-11,5036.74694439222,SQQQ,no change,no change,no change,no change,SQQQ,4744.927315337625,-291.81962905459477,-5.7938116065072265,5.803231283378903,13,2025-04-10 to 2025-05-10
2025-04-14,4744.927315337625,SQQQ,no change,no change,15:55,SPXS,SPXS,4652.432969130571,-92.49434620705415,-1.949331150091027,7.639438238351196,13,2025-04-10 to 2025-05-10
2025-04-15,4652.432969130571,SPXS,no change,no change,15:55,SQQQ,SQQQ,4683.8248795052905,31.391910374719373,0.674741808920376,7.01624291319163,13,2025-04-10 to 2025-05-10
2025-04-16,4683.8248795052905,SQQQ,no change,no change,15:55,TMV,TMV,5063.337541939871,379.5126624345803,8.102622796492431,0.0,13,2025-04-10 to 2025-05-10
2025-04-17,5063.337541939871,TMV,no change,no change,no change,no change,TMV,5123.496803761316,60.1592618214454,1.1881345322752646,0.0,13,2025-04-10 to 2025-05-10
2025-04-21,5123.496803761316,TMV,no change,no change,no change,no change,TMV,5433.973490230332,310.4766864690155,6.0598590837625865,0.0,13,2025-04-10 to 2025-05-10
2025-04-22,5433.973490230332,TMV,no change,no change,15:55,SPXS,SPXS,5193.925621087638,-240.04786914269334,-4.417538465623217,4.417538465623217,13,2025-04-10 to 2025-05-10
2025-04-23,5193.925621087638,SPXS,no change,no change,15:55,SQQQ,SQQQ,4888.1780966260085,-305.74752446162984,-5.886636559065794,10.044130590360837,13,2025-04-10 to 2025-05-10
2025-04-24,4888.1780966260085,SQQQ,no change,no change,no change,no change,SQQQ,4565.102275259183,-323.07582136682504,-6.609329999449553,15.989610853517785,13,2025-04-10 to 2025-05-10
2025-04-25,4565.102275259183,SQQQ,no change,no change,"15:55, 15:55, 15:55","SPXL, TMF, TQQQ",TMF,4449.399783331641,-115.70249192754272,-2.534499447133931,18.118853701970444,13,2025-04-10 to 2025-05-10
2025-04-28,4449.399783331641,TMF,08:00,"TQQQ -> SPXS, SQQQ","15:55, 15:55","SPXS, SQQQ",SQQQ,4463.113163528686,13.713380197044899,0.3082074181874672,17.866489934982987,13,2025-04-10 to 2025-05-10
2025-04-29,4463.113163528686,SQQQ,no change,no change,15:55,TMV,TMV,4403.990466535986,-59.122696992699275,-1.324696345945997,18.954509541611458,13,2025-04-10 to 2025-05-10
2025-04-30,4403.990466535986,TMV,no change,no change,"15:55, 15:55, 15:55","SPXL, TMF, TQQQ",TQQQ,4409.801036941821,5.810570405834369,0.13193875985850756,18.84757912657942,13,2025-04-10 to 2025-05-10
2025-05-01,4409.801036941821,TQQQ,09:41,TQQQ -> TQQQ,15:55,TQQQ,TQQQ,4435.237673478026,25.436636536205697,0.5768205033088281,18.379475324050052,13,2025-04-10 to 2025-05-10
2025-05-02,4435.237673478026,TQQQ,no change,no change,no change,no change,TQQQ,4510.80739170016,75.56971822213382,1.703848221573967,16.98878546591954,13,2025-04-10 to 2025-05-10
2025-05-05,4510.80739170016,TQQQ,15:54,"TQQQ -> SOXL, TQQQ","15:55, 15:55","SOXL, TQQQ",TQQQ,4429.811584061724,-80.99580763843642,-1.7955944602615515,18.479330235489318,13,2025-04-10 to 2025-05-10
2025-05-06,4429.811584061724,TQQQ,08:00,TQQQ -> SPXS,15:55,SPXS,SPXS,4319.66232292043,-110.14926114129412,-2.4865450606885053,20.506378422958946,13,2025-04-10 to 2025-05-10
2025-05-07,4319.66232292043,SPXS,no change,no change,15:55,TMV,TMV,4288.618249979598,-31.04407294083194,-0.718668975028669,21.077674418359837,13,2025-04-10 to 2025-05-10
2025-05-08,4288.618249979598,TMV,no change,no change,"15:55, 15:55, 15:55","SOXL, SPXL, TQQQ",SOXL,4309.811382734048,21.193132754449834,0.49417158439202247,20.68766271159401,13,2025-04-10 to 2025-05-10
2025-05-09,4309.811382734048,SOXL,07:27,TQQQ -> TQQQ,15:55,TQQQ,TQQQ,4336.921094061188,27.109711327140758,0.6290231501951071,20.18876974908912,13,2025-04-10 to 2025-05-10
2025-05-12,4336.921094061188,CASH,no change,no change,"15:55, 15:55, 15:55","SOXL, SPXL, TQQQ",SOXL,4336.487445316657,-0.43364874453163793,-0.009999000099991662,0.009999000099989361,14,2025-05-10 to 2025-06-10
2025-05-13,4336.487445316657,SOXL,13:56,SOXL -> SOXL,15:55,SOXL,SOXL,4566.09116256977,229.60371725311325,5.29469346212641,0.0,14,2025-05-10 to 2025-06-10
2025-05-14,4566.09116256977,SOXL,no change,no change,no change,no change,SOXL,4611.658890675002,45.56772810523216,0.9979592277694849,0.0,14,2025-05-10 to 2025-06-10
2025-05-15,4611.658890675002,SOXL,08:00,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4555.481780963328,-56.17710971167435,-1.2181540535287083,1.2181540535287028,14,2025-05-10 to 2025-06-10
2025-05-16,4555.481780963328,SOXL,10:41,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4584.3476640888875,28.865883125559776,0.633651598524354,0.592221307637024,14,2025-05-10 to 2025-06-10
2025-05-19,4584.3476640888875,SOXL,12:10,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4523.826772766699,-60.52089132218862,-1.3201636471918188,1.9045666644144907,14,2025-05-10 to 2025-06-10
2025-05-20,4523.826772766699,SOXL,14:28,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4466.547096931267,-57.27967583543159,-1.2661774800983405,3.1466289503145575,14,2025-05-10 to 2025-06-10
2025-05-21,4466.547096931267,SOXL,08:00,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4288.747693602589,-177.79940332867864,-3.9806902170769765,7.00206161659865,14,2025-05-10 to 2025-06-10
2025-05-22,4288.747693602589,SOXL,07:59,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4233.974347198406,-54.77334640418303,-1.2771407953395597,8.189776226517813,14,2025-05-10 to 2025-06-10
2025-05-23,4233.974347198406,SOXL,07:20,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4105.48538428873,-128.48896290967605,-3.034712834164821,10.975952870447115,14,2025-05-10 to 2025-06-10
2025-05-27,4105.48538428873,SOXL,"15:31, 04:00","SOXL, TQQQ -> SOXL, TQQQ","15:55, 15:55","SOXL, TQQQ",SOXL,4356.190642117121,250.70525782839104,6.106592384613374,5.53961718795921,14,2025-05-10 to 2025-06-10
2025-05-28,4356.190642117121,SOXL,14:52,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4307.455062048175,-48.73558006894564,-1.1187660061925064,6.596407840179636,14,2025-05-10 to 2025-06-10
2025-05-29,4307.455062048175,SOXL,"07:24, 07:24","SOXL, TQQQ -> SOXL, TQQQ","15:55, 15:55","SOXL, TQQQ",SOXL,4493.330343478044,185.87528142986866,4.315199549440818,2.5658564521375267,14,2025-05-10 to 2025-06-10
2025-05-30,4493.330343478044,SOXL,08:11,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4399.553703407297,-93.77664007074691,-2.087018600955115,4.599325151662719,14,2025-05-10 to 2025-06-10
