window,period,start_equity,v1_final_equity,v1_return_pct,v1_maxdd_pct,v1_events,v1_variant_regimes_seen,v2_final_equity,v2_return_pct,v2_maxdd_pct,v2_events,v2_variant_regimes_seen,v2_minus_v1_equity,v2_minus_v1_return_pct,v2_vs_v1_diff_bps
6y,2020-03-28 to 2026-03-27,10000.0,17474.385069536373,74.74385069536373,73.63070572481278,455,3,55088.62838651475,450.8862838651475,74.19558211063531,560,3,37614.243316978376,376.14243316978377,21525.360215709356
