date,cpu_equity,cpu_pnl,cpu_return_pct,cpu_drawdown_usd,cpu_drawdown_pct,cpu_day_fall_usd,cpu_day_fall_pct,gpu_equity,gpu_pnl,gpu_return_pct,gpu_drawdown_usd,gpu_drawdown_pct,gpu_day_fall_usd,gpu_day_fall_pct,cpu_gpu_diff_bps,sale_time_stock,new_purchase_time_stock
2025-09-19,9999.000099990002,-0.999900009997873,-0.00999900009998056,0.999900009997873,0.00999900009997873,0.999900009997873,0.00999900009997873,9999.000099990002,-0.999900009997873,-0.00999900009998056,0.999900009997873,0.00999900009997873,0.999900009997873,0.00999900009997873,0.0,no change,19:59 | SOXS
2025-09-22,9565.107519697018,-433.89258029298435,-4.339359695510137,434.8924803029822,4.348924803029822,433.89258029298435,4.339359695510136,9565.107519697018,-433.89258029298435,-4.339359695510137,434.8924803029822,4.348924803029822,433.89258029298435,4.339359695510136,0.0,no change,no change
2025-09-23,9612.78455333422,47.67703363720284,0.4984474407530026,387.2154466657794,3.872154466657794,0.0,0.0,9612.78455333422,47.67703363720284,0.4984474407530026,387.2154466657794,3.872154466657794,0.0,0.0,0.0,no change,no change
2025-09-24,9667.925042434625,55.14048910040401,0.5736161961653385,332.07495756537537,3.3207495756537537,0.0,0.0,9667.925042434625,55.14048910040401,0.5736161961653385,332.07495756537537,3.3207495756537537,0.0,0.0,0.0,no change,no change
2025-09-25,9795.671432741552,127.74639030692742,1.321342374358725,204.32856725844795,2.0432856725844797,0.0,0.0,9795.671432741552,127.74639030692742,1.321342374358725,204.32856725844795,2.0432856725844797,0.0,0.0,0.0,no change,no change
2025-09-26,9668.289832303752,-127.38160043780044,-1.3003866178282975,331.7101676962484,3.317101676962484,127.38160043780044,1.300386617828296,9668.289832303752,-127.38160043780044,-1.3003866178282975,331.7101676962484,3.317101676962484,127.38160043780044,1.300386617828296,0.0,no change,no change
2025-09-29,9759.12080365937,90.83097135561911,0.9394729877887364,240.87919634062928,2.408791963406293,0.0,0.0,9759.12080365937,90.83097135561911,0.9394729877887364,240.87919634062928,2.408791963406293,0.0,0.0,0.0,no change,no change
2025-09-30,9575.664031394743,-183.45677226462794,-1.8798493835206709,424.3359686052572,4.243359686052572,183.45677226462794,1.879849383520668,9575.664031394743,-183.45677226462794,-1.8798493835206709,424.3359686052572,4.243359686052572,183.45677226462794,1.879849383520668,0.0,no change,no change
2025-10-01,8955.199330011425,-620.4647013833182,-6.479599736885766,1044.8006699885755,10.448006699885754,620.4647013833182,6.479599736885762,8955.199330011425,-620.4647013833182,-6.479599736885766,1044.8006699885755,10.448006699885754,620.4647013833182,6.479599736885762,0.0,no change,no change
2025-10-02,8425.178794361815,-530.0205356496099,-5.918578873765101,1574.8212056381853,15.748212056381854,530.0205356496099,5.9185788737650995,8425.178794361815,-530.0205356496099,-5.918578873765101,1574.8212056381853,15.748212056381854,530.0205356496099,5.9185788737650995,0.0,no change,no change
2025-10-03,8571.018883136545,145.84008877473025,1.731002894233269,1428.981116863455,14.28981116863455,0.0,0.0,8571.018883136545,145.84008877473025,1.731002894233269,1428.981116863455,14.28981116863455,0.0,0.0,0.0,no change,no change
2025-10-06,7748.950564889212,-822.0683182473331,-9.591255479144378,2251.049435110788,22.510494351107884,822.0683182473331,9.591255479144378,7748.950564889212,-822.0683182473331,-9.591255479144378,2251.049435110788,22.510494351107884,822.0683182473331,9.591255479144378,0.0,no change,no change
2025-10-07,8242.476201467633,493.52563657842074,6.368935153807853,1757.5237985323674,17.575237985323675,0.0,0.0,8242.476201467633,493.52563657842074,6.368935153807853,1757.5237985323674,17.575237985323675,0.0,0.0,0.0,no change,no change
2025-10-08,7382.322912332649,-860.1532891349834,-10.43561750268478,2617.677087667351,26.17677087667351,860.1532891349834,10.435617502684776,7382.322912332649,-860.1532891349834,-10.43561750268478,2617.677087667351,26.17677087667351,860.1532891349834,10.435617502684776,0.0,no change,no change
2025-10-09,7511.109159393517,128.78624706086794,1.7445219965347425,2488.890840606483,24.88890840606483,0.0,0.0,7511.109159393517,128.78624706086794,1.7445219965347425,2488.890840606483,24.88890840606483,0.0,0.0,0.0,no change,no change
2025-10-10,8844.020571851943,1332.9114124584257,17.74586661134414,1155.9794281480572,11.559794281480572,0.0,0.0,8844.020571851943,1332.9114124584257,17.74586661134414,1155.9794281480572,11.559794281480572,0.0,0.0,0.0,no change,19:59 | SOXL
2025-10-13,9571.301059986754,727.2804881348111,8.223414704049237,428.6989400132461,4.286989400132461,0.0,0.0,9571.301059986754,727.2804881348111,8.223414704049237,428.6989400132461,4.286989400132461,0.0,0.0,0.0,04:00 | SOXL,19:59 | SOXS
2025-10-14,10072.708515424183,501.40745543742923,5.238655145156645,0.0,0.0,0.0,0.0,10072.708515424183,501.40745543742923,5.238655145156645,0.0,0.0,0.0,0.0,0.0,no change,no change
2025-10-15,9320.905321785063,-751.8031936391199,-7.463764016281171,751.8031936391199,7.463764016281174,751.8031936391199,7.463764016281174,9320.905321785063,-751.8031936391199,-7.463764016281171,751.8031936391199,7.463764016281174,751.8031936391199,7.463764016281174,0.0,no change,no change
2025-10-16,9274.929850580189,-45.97547120487434,-0.4932511340654755,797.7786648439942,7.920200049692374,45.97547120487434,0.49325113406547827,9274.929850580189,-45.97547120487434,-0.4932511340654755,797.7786648439942,7.920200049692374,45.97547120487434,0.49325113406547827,0.0,no change,no change
2025-10-17,9158.337915320033,-116.59193526015588,-1.257065413307279,914.3706001041501,9.077703367510223,116.59193526015588,1.2570654133072772,9158.337915320033,-116.59193526015588,-1.257065413307279,914.3706001041501,9.077703367510223,116.59193526015588,1.2570654133072772,0.0,no change,no change
2025-10-20,8728.581219300291,-429.75669601974187,-4.692518445960003,1344.127296123892,13.344248908480282,429.75669601974187,4.692518445960008,8728.581219300291,-429.75669601974187,-4.692518445960003,1344.127296123892,13.344248908480282,429.75669601974187,4.692518445960008,0.0,no change,no change
2025-10-21,9161.130559775938,432.5493404756471,4.95555153361249,911.5779556482448,9.049978506301057,0.0,0.0,9161.130559775938,432.5493404756471,4.95555153361249,911.5779556482448,9.049978506301057,0.0,0.0,0.0,no change,no change
2025-10-22,9685.15931465885,524.028754882911,5.720131936376727,387.5492007653338,3.8475172806984905,0.0,0.0,9685.15931465885,524.028754882911,5.720131936376727,387.5492007653338,3.8475172806984905,0.0,0.0,0.0,no change,no change
2025-10-23,8751.676346975733,-933.4829676831159,-9.638282008126131,1321.0321684484497,13.114964722999515,933.4829676831159,9.63828200812613,8751.676346975733,-933.4829676831159,-9.638282008126131,1321.0321684484497,13.114964722999515,933.4829676831159,9.63828200812613,0.0,no change,no change
2025-10-24,8408.897488583321,-342.7788583924121,-3.9167222918482847,1663.8110268408618,16.518010267974038,342.7788583924121,3.9167222918482834,8408.897488583321,-342.7788583924121,-3.9167222918482847,1663.8110268408618,16.518010267974038,342.7788583924121,3.9167222918482834,0.0,no change,no change
