date,cpu_start_equity,cpu_end_equity,gpu_start_equity,gpu_end_equity,cpu_pnl,cpu_return_pct,cpu_drawdown_pct,sale_time_stock,new_purchase_time_stock
2025-11-18,8904.320373428618,8323.481313296186,8904.320373428618,8323.481313296186,-580.8390601324318,-6.523115024766113,24.86236360780983,no change,no change
2025-11-19,8323.481313296186,8954.965210072736,8323.481313296186,8954.965210072736,631.48389677655,7.586776169819687,19.161839315441377,10:48 | SOXL,19:59 | SOXL
2025-11-20,8954.965210072736,8807.90080899163,8954.965210072736,8807.90080899163,-147.06440108110655,-1.6422665820709725,20.489417413924723,04:48 | SOXL,19:59 | SOXL
2025-11-21,8807.90080899163,8981.980430210158,8807.90080899163,8981.980430210158,174.0796212185287,1.9764030612245076,18.917967825696092,no change,no change
2025-11-24,8981.980430210158,9518.886313060013,8981.980430210158,9518.886313060013,536.9058828498546,5.977589096542846,14.071217111189538,09:50 | SOXL,19:59 | SOXL
2025-11-25,9518.886313060013,9641.607380997446,9518.886313060013,9641.607380997446,122.72106793743296,1.2892376681614248,12.963390874394335,no change,no change
2025-11-26,9641.607380997446,10493.780440322465,9641.607380997446,10493.780440322465,852.1730593250195,8.838495757507815,5.27066386934902,15:55 | SOXL,19:59 | SOXL
2025-11-28,10493.780440322465,10954.781968046129,10493.780440322465,10954.781968046129,461.00152772366346,4.393092940578969,1.1091160911360642,no change,no change
2025-12-01,10954.781968046129,11146.37740066654,10954.781968046129,11146.37740066654,191.59543262041188,1.7489661882753582,0.0,no change,no change
2025-12-02,11146.37740066654,11842.11664270915,11146.37740066654,11842.11664270915,695.7392420426095,6.241841784407964,0.0,no change,no change
2025-12-03,11842.11664270915,12292.485823059304,11842.11664270915,12292.485823059304,450.36918035015333,3.8031138683930488,0.0,no change,no change
2025-12-04,12292.485823059304,12074.003075902867,12292.485823059304,12074.003075902867,-218.48274715643674,-1.7773683069586155,1.7773683069586137,no change,no change
2025-12-05,12074.003075902867,12364.434038368776,12074.003075902867,12364.434038368776,290.43096246590903,2.405423956248165,0.0,no change,no change
2025-12-08,12364.434038368776,12868.07154553509,12364.434038368776,12868.07154553509,503.6375071663133,4.073275862068959,0.0,no change,no change
2025-12-09,12868.07154553509,12641.567904746007,12868.07154553509,12641.567904746007,-226.50364078908206,-1.7601987989231627,1.760198798923164,no change,no change
2025-12-10,12641.567904746007,12910.600935029133,12641.567904746007,12910.600935029133,269.0330302831262,2.1281618887015075,0.0,no change,no change
2025-12-11,12910.600935029133,12732.16936106164,12910.600935029133,12732.16936106164,-178.43157396749302,-1.3820547538060057,1.3820547538060077,no change,no change
2025-12-12,12732.16936106164,11125.245943355276,12732.16936106164,11125.245943355276,-1606.9234177063645,-12.620971117622448,13.828597140120873,no change,no change
2025-12-15,11125.245943355276,10834.868275863671,11125.245943355276,10834.868275863671,-290.37766749160437,-2.6100786352955763,16.077738515901064,no change,no change
2025-12-16,10834.868275863671,10680.046375512547,10834.868275863671,10680.046375512547,-154.821900351124,-1.4289227742252608,17.27692282289223,no change,no change
2025-12-17,10680.046375512547,9931.27863403814,10680.046375512547,9931.27863403814,-748.7677414744066,-7.010903465655338,23.076557907598815,no change,no change
2025-12-18,9931.27863403814,10552.392978479513,9931.27863403814,10552.392978479513,621.1143444413719,6.25412262941234,18.26567150837506,09:39 | SOXL,19:59 | SOXL
2025-12-19,10552.392978479513,11233.715030700763,10552.392978479513,11233.715030700763,681.3220522212505,6.456564436244316,12.988441922781702,10:21 | SOXL,19:59 | SOXL
2025-12-22,11233.715030700763,11511.16215868789,11233.715030700763,11511.16215868789,277.4471279871268,2.469771818395672,10.839454982643575,no change,no change
2025-12-23,11511.16215868789,11537.61463750636,11511.16215868789,11537.61463750636,26.4524788184699,0.22979850734277107,10.634565381055015,no change,no change
2025-12-24,11537.61463750636,11627.463216909753,11537.61463750636,11627.463216909753,89.84857940339316,0.778744846541457,9.93863666437061,no change,no change
2025-12-26,11627.463216909753,11598.39455886748,11627.463216909753,11598.39455886748,-29.068658042273455,-0.24999999999999467,10.163790072709675,no change,no change
2025-12-29,11598.39455886748,11537.641063559126,11598.39455886748,11537.641063559126,-60.753495308354104,-0.5238095238095264,10.634360696138346,no change,no change
2025-12-30,11537.641063559126,11495.332953081233,11537.641063559126,11495.332953081233,-42.308110477892114,-0.36669636578935405,10.962061247730034,no change,no change
2025-12-31,11495.332953081233,11141.2238460208,11495.332953081233,11141.2238460208,-354.1091070604343,-3.0804597701149516,13.704839131133298,no change,no change
2026-01-02,11141.2238460208,11920.839193184247,11141.2238460208,11920.839193184247,779.615347163448,6.997573677167401,7.666271669504227,09:30 | SOXL,19:59 | SOXS
2026-01-05,11920.839193184247,11450.66783219561,11920.839193184247,11450.66783219561,-470.1713609886374,-3.9441129384369056,11.308018195128492,no change,no change
2026-01-06,11450.66783219561,10352.878427525642,11450.66783219561,10352.878427525642,-1097.7894046699676,-9.58712121212123,19.811025996194033,no change,no change
2026-01-07,10352.878427525642,10691.627350894763,10352.878427525642,10691.627350894763,338.74892336912126,3.272026477858314,17.187221534466573,no change,no change
2026-01-08,10691.627350894763,11113.653858498034,10691.627350894763,11113.653858498034,422.02650760327015,3.947261663286006,13.918384477794604,no change,no change
2026-01-09,11113.653858498034,10193.69679516141,11113.653858498034,10193.69679516141,-919.9570633366238,-8.277719236623337,21.04397892507234,no change,no change
2026-01-12,10193.69679516141,10192.829320325636,10193.69679516141,10192.829320325636,-0.8674748357734643,-0.008509914049881218,21.05069801460302,no change,no change
2026-01-13,10192.829320325636,9759.091902439439,10192.829320325636,9759.091902439439,-433.73741788619736,-4.255319148936176,24.410242779939065,no change,no change
2026-01-14,9759.091902439439,9976.82808621831,9759.091902439439,9976.82808621831,217.73618377887033,2.231111111111095,22.72375130774038,no change,no change
2026-01-15,9976.82808621831,9194.36578435161,9976.82808621831,9194.36578435161,-782.4623018666989,-7.842796278584463,28.78437006440659,no change,no change
2026-01-16,9194.36578435161,9021.738292032904,9194.36578435161,9021.738292032904,-172.62749231870657,-1.877535616567605,30.121468881010333,no change,no change
2026-01-20,9021.738292032904,9283.28195501828,9021.738292032904,9283.28195501828,261.5436629853757,2.89903846153845,28.09566338751271,no change,no change
2026-01-21,9283.28195501828,8363.758629099542,9283.28195501828,8363.758629099542,-919.5233259187371,-9.905153483156559,35.21789829002511,no change,no change
2026-01-22,8363.758629099542,8674.748357723945,8363.758629099542,8674.748357723945,310.98972862440314,3.7183010942280825,32.809104693279174,no change,no change
2026-01-23,8674.748357723945,8890.74959183127,8674.748357723945,8890.74959183127,216.00123410732522,2.489999999999992,31.13605140014183,no change,no change
2026-01-26,8890.74959183127,8934.990808455665,8890.74959183127,8934.990808455665,44.24121662439393,0.4976095228802935,30.793377834077543,no change,no change
2026-01-27,8934.990808455665,7944.768283421476,8934.990808455665,7944.768283421476,-990.222525034189,-11.082524271844662,38.46321853333973,no change,no change
2026-01-28,7944.768283421476,7547.0310712198325,7944.768283421476,7547.0310712198325,-397.73721220164316,-5.006278320685709,41.543921083152874,no change,no change
2026-01-29,7547.0310712198325,7850.64726374017,7547.0310712198325,7850.64726374017,303.6161925203378,4.022988505747116,39.19223974741765,no change,no change
2026-01-30,7850.64726374017,8544.627132358086,7850.64726374017,8544.627132358086,693.9798686179156,8.83977900552486,33.816968122879985,no change,no change
2026-02-02,8544.627132358086,7850.64726374017,8544.627132358086,7850.64726374017,-693.9798686179156,-8.121827411167516,39.19223974741765,no change,no change
2026-02-03,7850.64726374017,8885.111005398752,7850.64726374017,8885.111005398752,1034.463741658582,13.176795580110511,31.179725482091182,no change,no change
2026-02-04,8885.111005398752,9236.759464329472,8885.111005398752,9236.759464329472,351.64845893072015,3.957727244117182,28.45600672801967,no change,19:59 | SOXL
2026-02-05,9236.759464329472,8475.353267800596,9236.759464329472,8475.353267800596,-761.4061965288765,-8.243217759099132,34.35353388698424,no change,no change
2026-02-06,8475.353267800596,9362.542621473474,8475.353267800596,9362.542621473474,887.1893536728785,10.467874619969786,27.4817441218328,07:12 | SOXL,19:59 | SOXS
2026-02-09,9362.542621473474,9118.941361996367,9362.542621473474,9118.941361996367,-243.6012594771073,-2.6018707665842356,29.36857542196358,no change,no change
2026-02-10,9118.941361996367,9166.252350407209,9118.941361996367,9166.252350407209,47.310988410841674,0.5188210619273548,29.0021247149134,no change,no change
2026-02-11,9166.252350407209,8497.355503619861,9166.252350407209,8497.355503619861,-668.8968467873474,-7.297386338677791,34.18311396671881,no change,no change
2026-02-12,8497.355503619861,8958.889294819259,8497.355503619861,8958.889294819259,461.53379119939746,5.431499141147911,30.608270367090835,no change,no change
2026-02-13,8958.889294819259,8910.068381246367,8958.889294819259,8910.068381246367,-48.820913572892096,-0.5449438202247303,30.986416309472425,no change,no change
2026-02-17,8910.068381246367,9059.550972289138,8910.068381246367,9059.550972289138,149.48259104277167,1.6776817488561413,29.828588011664888,no change,no change
2026-02-18,9059.550972289138,8698.67885855962,9059.550972289138,8698.67885855962,-360.8721137295179,-3.9833333333333387,32.62374925586691,no change,no change
2026-02-19,8698.67885855962,8842.869540107846,8698.67885855962,8842.869540107846,144.19068154822526,1.657615873545426,31.50690982853238,no change,19:59 | SOXL
2026-02-20,8842.869540107846,9057.894427773066,8842.869540107846,9057.894427773066,215.02488766522038,2.431618907074795,29.841418897883187,no change,19:59 | SOXS
2026-02-23,9057.894427773066,9164.906632382386,9057.894427773066,9164.906632382386,107.01220460932018,1.1814247280383716,29.01254807190193,no change,no change
2026-02-24,9164.906632382386,8740.56615766919,9164.906632382386,8740.56615766919,-424.3404747131972,-4.630057803468224,32.299308129382084,no change,no change
2026-02-25,8740.56615766919,8476.743989869974,8740.56615766919,8476.743989869974,-263.8221677992151,-3.0183647493787436,34.34276194789034,no change,no change
2026-02-26,8476.743989869974,9297.347479671149,8476.743989869974,9297.347479671149,820.6034898011749,9.680644959690031,27.986717841727103,no change,no change
2026-02-27,9297.347479671149,9527.794553953596,9297.347479671149,9527.794553953596,230.44707428244692,2.47863247863247,26.201773241222906,no change,no change
2026-03-02,9527.794553953596,9693.080731369973,9527.794553953596,9693.080731369973,165.28617741637754,1.7347789824854187,24.92153711396471,no change,no change
2026-03-03,9693.080731369973,10914.71510676152,9693.080731369973,10914.71510676152,1221.6343753915462,12.60315898781219,15.459279070832112,no change,no change
2026-03-04,10914.71510676152,10064.974630556817,10914.71510676152,10064.974630556817,-849.7404762047026,-7.785273989224873,22.04100582763381,no change,no change
2026-03-05,10064.974630556817,11030.116335262497,10064.974630556817,11030.116335262497,965.1417047056802,9.589112145156854,14.565430449209316,13:08 | SOXS,19:59 | SOXS
2026-03-06,11030.116335262497,11938.512779326104,11030.116335262497,11938.512779326104,908.3964440636064,8.235601660514934,7.529379620630619,09:30 | SOXS,19:59 | SOXL
2026-03-09,11938.512779326104,13180.103144335097,11938.512779326104,13180.103144335097,1241.590365008993,10.3998746574117,0.0,15:41 | SOXL,19:59 | SOXL
2026-03-10,13180.103144335097,14228.950883379239,13180.103144335097,14228.950883379239,1048.8477390441421,7.957811312690244,0.0,14:14 | SOXL,19:59 | SOXL
2026-03-11,14228.950883379239,13996.33088896684,14228.950883379239,13996.33088896684,-232.61999441239823,-1.6348358801640095,1.634835880164014,no change,19:59 | SOXS
2026-03-12,13996.33088896684,14607.34478686281,13996.33088896684,14607.34478686281,611.0138978959694,4.365529100041687,0.0,10:02 | SOXS,19:59 | SOXL
2026-03-13,14607.34478686281,14721.132616557437,14607.34478686281,14721.132616557437,113.78782969462736,0.778976818545174,0.0,no change,no change
2026-03-16,14721.132616557437,15839.67066212268,14721.132616557437,15839.67066212268,1118.538045565243,7.598179261744975,0.0,10:38 | SOXL,19:59 | SOXL
2026-03-17,15839.67066212268,16198.460082987694,15839.67066212268,16198.460082987694,358.7894208650141,2.2651318232454587,0.0,no change,no change
2026-03-18,16198.460082987694,15605.869359181954,16198.460082987694,15605.869359181954,-592.5907238057407,-3.6583151779230216,3.6583151779230203,no change,no change
2026-03-19,15605.869359181954,16304.214735236104,15605.869359181954,16304.214735236104,698.3453760541506,4.474889286723838,0.0,no change,no change
2026-03-20,16304.214735236104,15333.836396640858,16304.214735236104,15333.836396640858,-970.3783385952465,-5.951702393235159,5.951702393235158,no change,no change
