name,inverse_cap_weight,ramp_days,sticky_threshold_days,guard_enabled,guard_rv20_ann,guard_chop_crossovers20,recent_inverse_cap_weight,recent_days,shock_down_pct,shock_hold_days,fixed_enter_days,recent_primary_cap_weight,recent_defensive_blend,defensive_trigger_down_pct,recent_aggressive_total_cap,recent_always_defensive_blend,changed_recent_cap_days,changed_primary_cap_days,changed_defensive_blend_days,changed_total_aggr_cap_days,changed_always_def_blend_days,changed_shock_days,all_dd_ok,material_1m_dd,long_ret_guard,pass_all,dd_gain_total,ret_penalty,score,base_1m_ret,base_1m_dd,cfg_1m_ret,cfg_1m_dd,delta_1m_ret,delta_1m_dd,base_2m_ret,base_2m_dd,cfg_2m_ret,cfg_2m_dd,delta_2m_ret,delta_2m_dd,base_3m_ret,base_3m_dd,cfg_3m_ret,cfg_3m_dd,delta_3m_ret,delta_3m_dd,base_4m_ret,base_4m_dd,cfg_4m_ret,cfg_4m_dd,delta_4m_ret,delta_4m_dd,base_5m_ret,base_5m_dd,cfg_5m_ret,cfg_5m_dd,delta_5m_ret,delta_5m_dd,base_6m_ret,base_6m_dd,cfg_6m_ret,cfg_6m_dd,delta_6m_ret,delta_6m_dd,base_1y_ret,base_1y_dd,cfg_1y_ret,cfg_1y_dd,delta_1y_ret,delta_1y_dd
M0276,0.55,5,3,True,0.95,8.0,0.15,45,-0.03,2,5,0.2,0.6,-0.004,0.3,0.15,12,13,14,13,33,235,False,True,True,False,34.52179740777393,0.0,2568.1556125697703,95.08989836837496,7.999528287601359,79.45601694797737,6.1090733162060795,-15.633881420397586,-1.8904549713952798,110.20108235875324,8.66704569580889,76.6769880578195,8.985406433457646,-33.52409430093374,0.3183607376487565,46.245464785070965,22.704213841574788,65.6419223040841,20.439940584015307,19.39645751901314,-2.2642732575594806,80.50893326772821,29.044692603023503,104.44973622579217,20.43994058401531,23.940802958063955,-8.604752019008192,129.55068534363105,29.044692603023563,159.99586956367943,20.439940584015332,30.44518422004839,-8.604752019008231,48.3268094832519,29.04469260302352,90.91589817237764,25.49743189757231,42.58908868912574,-3.5472607054512117,136.43357697744025,35.42609707057258,280.8491588084927,25.497431897572284,144.41558183105244,-9.928665173000297
M0055,0.45,2,6,True,0.95,10.0,0.15,45,-0.06,1,4,0.35,0.4,-0.004,0.5,0.15,12,13,14,13,33,75,False,True,True,False,39.41760809957998,0.0,2555.4844281132982,95.08989836837496,7.999528287601359,50.60484279109201,6.346605894410013,-44.48505557728295,-1.6529223931913464,110.20108235875324,8.66704569580889,48.24795669744331,16.17935318693527,-61.95312566130993,7.51230749112638,46.245464785070965,22.704213841574788,79.72742245226077,16.1793531869353,33.4819576671898,-6.52486065463949,80.50893326772821,29.044692603023503,121.83529146353216,16.580677659316958,41.32635819580395,-12.464014943706545,129.55068534363105,29.044692603023563,182.10483695746257,16.580677659316972,52.55415161383152,-12.46401494370659,48.3268094832519,29.04469260302352,100.5347390141143,25.323343509066827,52.207929530862394,-3.721349093956693,136.43357697744025,35.42609707057258,331.01302683418095,25.32334350906688,194.5794498567407,-10.1027535615057
M0086,0.45,4,5,True,0.85,6.0,0.15,45,-0.05,3,4,0.2,0.5,-0.01,0.2,0.25,12,0,14,13,20,227,False,False,True,False,40.60643866277124,0.0,2535.2244721632624,95.08989836837496,7.999528287601359,83.74216862075563,8.004127851230622,-11.347729747619326,0.004599563629263059,110.20108235875324,8.66704569580889,109.16114471390527,8.49033951866231,-1.0399376448479671,-0.17670617714657944,46.245464785070965,22.704213841574788,59.80554993570597,16.441177643435946,13.560085150635004,-6.263036198138842,80.50893326772821,29.044692603023503,97.2459753986275,22.097219757132024,16.737042130899283,-6.947472845891479,129.55068534363105,29.044692603023563,150.8349476913275,22.097219757132052,21.284262347696455,-6.947472845891511,48.3268094832519,29.04469260302352,165.1518291673809,22.097219757132002,116.82501968412899,-6.947472845891518,136.43357697744025,35.42609707057258,371.4782232334921,22.097219757132013,235.04464625605183,-13.328877313440568
M0100,0.65,3,4,True,0.85,8.0,0.3,45,-0.06,3,5,0.4,0.4,-0.01,0.5,0.35,12,13,14,13,33,191,False,True,True,False,37.4013239433645,0.0,2534.822117748015,95.08989836837496,7.999528287601359,80.65664574171998,7.068698847574785,-14.433252626654976,-0.9308294400265744,110.20108235875324,8.66704569580889,102.30643667396512,8.80056277221968,-7.894645684788117,0.13351707641079003,46.245464785070965,22.704213841574788,54.568342090674804,17.041911643489826,8.32287730560384,-5.662302198084962,80.50893326772821,29.044692603023503,90.78175578814378,22.904616374494857,10.272822520415573,-6.140076228528645,129.55068534363105,29.044692603023563,142.61449003897732,22.904616374494882,13.063804695346278,-6.140076228528681,48.3268094832519,29.04469260302352,156.46217326745463,22.904616374494825,108.13536378420272,-6.140076228528695,136.43357697744025,35.42609707057258,451.2188965957554,22.904616374494847,314.78531961831516,-12.521480696077735
M0132,0.65,4,4,True,0.95,8.0,0.15,60,-0.03,1,5,0.25,0.2,-0.006,0.3,0.15,15,21,18,21,44,136,False,True,True,False,28.662395871457637,0.0,2493.453359606604,95.08989836837496,7.999528287601359,55.25851809396156,6.130712330624524,-39.8313802744134,-1.8688159569768352,110.20108235875324,8.66704569580889,45.508648251879215,6.130712330624513,-64.69243410687403,-2.536333365184377,46.245464785070965,22.704213841574788,50.130309948650556,20.121954047229416,3.884845163579591,-2.5822597943453722,80.50893326772821,29.044692603023503,85.30394867158095,20.12195404722946,4.795015403852744,-8.922738555794044,129.55068534363105,29.044692603023563,135.6484393564764,20.121954047229448,6.097754012845343,-8.922738555794115,48.3268094832519,29.04469260302352,67.5111238612323,30.32064001511658,19.184314377980407,1.2759474120930605,136.43357697744025,35.42609707057258,237.4343760002517,30.320640015116627,101.00079902281144,-5.105457055455954
M0024,0.45,5,4,True,0.95,10.0,0.3,20,-0.06,1,4,0.25,0.6,-0.006,0.4,0.55,0,11,5,11,15,75,False,True,True,False,37.150390963298804,0.0,2473.3886386926306,95.08989836837496,7.999528287601359,52.05252044740074,6.009943130487181,-43.03737792097422,-1.9895851571141785,110.20108235875324,8.66704569580889,44.91506467109516,16.54201369890934,-65.28601768765807,7.8749680031004505,46.245464785070965,22.704213841574788,75.68681301283516,16.54201369890936,29.441348227764195,-6.1622001426654265,80.50893326772821,29.044692603023503,116.84801817793576,16.95233386703608,36.339084910207546,-12.092358735987421,129.55068534363105,29.044692603023563,175.76259128584985,16.952333867036103,46.211905942218806,-12.09235873598746,48.3268094832519,29.04469260302352,96.0263420853796,25.890966739475644,47.6995326021277,-3.1537258635478764,136.43357697744025,35.42609707057258,321.32304585643567,25.89096673947569,184.88946887899542,-9.535130331096891
M0307,0.55,5,5,True,0.95,10.0,0.3,20,-0.03,1,5,0.4,0.3,-0.006,0.2,0.45,0,0,5,11,4,136,False,True,True,False,40.873225554575995,0.0,2438.073834705672,95.08989836837496,7.999528287601359,86.5911608537034,7.719585379159858,-8.49873751467156,-0.2799429084415017,110.20108235875324,8.66704569580889,77.83243620432454,13.34153694630734,-32.3686461544287,4.67449125049845,46.245464785070965,22.704213841574788,83.48061025500202,16.974554364899014,37.235145469931055,-5.729659476675774,80.50893326772821,29.044692603023503,126.46780384688667,16.974554364899,45.95887057915846,-12.070138238124503,129.55068534363105,29.044692603023563,187.99593815235247,16.974554364899063,58.44525280872142,-12.0701382381245,48.3268094832519,29.04469260302352,104.7224390669181,24.536475864943956,56.3956295836662,-4.508216738079565,136.43357697744025,35.42609707057258,312.3928422629525,24.53647586494398,175.95926528551226,-10.8896212056286
M0343,0.45,3,4,True,0.85,6.0,0.2,75,-0.05,3,4,0.25,0.2,-0.008,0.4,0.55,21,24,21,24,53,227,False,False,True,False,43.03776268911355,0.0,2430.992024621454,95.08989836837496,7.999528287601359,71.59279925306102,9.013484920475292,-23.497099115313944,1.0139566328739331,110.20108235875324,8.66704569580889,85.46259811589022,9.013484920475298,-24.738484242863024,0.3464392246664083,46.245464785070965,22.704213841574788,52.85964808241977,15.529903572175062,6.614183297348802,-7.174310269399726,80.50893326772821,29.044692603023503,88.67273631759566,21.334081650597238,8.163803049867454,-7.710610952426265,129.55068534363105,29.044692603023563,139.932479480811,21.334081650597284,10.381794137179952,-7.710610952426279,48.3268094832519,29.04469260302352,153.6270818581858,21.33408165059723,105.30027237493388,-7.71061095242629,136.43357697744025,35.42609707057258,350.98555908096915,21.33408165059725,214.5519821035289,-14.092015419975333
M0348,0.45,5,6,True,0.95,6.0,0.2,30,-0.06,1,3,0.35,0.3,-0.01,0.5,0.15,3,12,10,12,23,75,False,True,True,False,37.014213022215415,0.0,2427.428893362824,95.08989836837496,7.999528287601359,52.17399821312525,6.16835320227377,-42.91590015524971,-1.8311750853275894,110.20108235875324,8.66704569580889,45.02583712641184,16.538917275029544,-65.17524523234141,7.871871579220654,46.245464785070965,22.704213841574788,75.82110726090632,16.538917275029576,29.57564247583535,-6.165296566545212,80.50893326772821,29.044692603023503,117.01377587509887,16.949160637200855,36.50484260737066,-12.095531965822648,129.55068534363105,29.044692603023563,175.97338303059047,16.949160637200887,46.422697686959424,-12.095531965822676,48.3268094832519,29.04469260302352,96.17618378243726,25.886120327839052,47.849374299185364,-3.1585722751844685,136.43357697744025,35.42609707057258,321.64510338977044,25.8861203278391,185.2115264123302,-9.53997674273348
M0101,0.45,3,3,True,0.85,10.0,0.2,45,-0.06,3,2,0.4,0.2,-0.004,0.5,0.35,12,13,14,13,33,191,False,True,True,False,35.636464769815504,0.0,2415.0358603031505,95.08989836837496,7.999528287601359,80.48413403041512,7.0686988475747645,-14.60576433795984,-0.9308294400265948,110.20108235875324,8.66704569580889,99.31176292578724,8.93279186856745,-10.889319432966005,0.26574617275856127,46.245464785070965,22.704213841574788,52.28031920831702,17.297967606611905,6.034854423246053,-5.406246234962882,80.50893326772821,29.044692603023503,87.9576779926818,23.248759903014633,7.448744724953585,-5.795932700008869,129.55068534363105,29.044692603023563,139.02314981178444,23.248759903014676,9.47246446815339,-5.795932700008887,48.3268094832519,29.04469260302352,152.6658504696664,23.248759903014626,104.33904098641449,-5.795932700008894,136.43357697744025,35.42609707057258,426.42001886096136,23.248759903014644,289.98644188352114,-12.177337167557937
M0138,0.65,4,4,True,0.85,8.0,0.15,60,-0.06,3,6,0.4,0.3,-0.015,0.3,0.15,17,0,16,19,25,191,False,False,True,False,38.48231037155965,0.0,2391.4806210410165,95.08989836837496,7.999528287601359,88.23389219688782,8.002288025778906,-6.856006171487138,0.002759738177546822,110.20108235875324,8.66704569580889,107.43542317101134,8.649624093399932,-2.7656591877419032,-0.01742160240895707,46.245464785070965,22.704213841574788,58.487045580725216,16.74962537787154,12.24158079565425,-5.954588463703249,80.50893326772821,29.044692603023503,95.61856209746145,22.51177870900456,15.10962882973324,-6.532913894018943,129.55068534363105,29.044692603023563,148.7653889616998,22.511778709004577,19.214703618068768,-6.532913894018986,48.3268094832519,29.04469260302352,162.96414643903404,22.51177870900452,114.63733695578213,-6.532913894019,136.43357697744025,35.42609707057258,406.51324941569567,22.511778709004517,270.07967243825544,-12.914318361568064
M0318,0.55,5,5,True,0.95,8.0,0.15,45,-0.03,2,4,0.35,0.6,-0.004,0.2,0.55,12,0,14,13,20,235,False,True,True,False,37.12671057602883,0.0,2370.9062545296915,95.08989836837496,7.999528287601359,76.12352334996373,7.7195853791598665,-18.966375018411227,-0.27994290844149283,110.20108235875324,8.66704569580889,79.1915215883923,8.6731452605782,-31.009560770360935,0.006099564769311172,46.245464785070965,22.704213841574788,67.99940061679932,19.729611021561148,21.753935831728356,-2.97460282001364,80.50893326772821,29.044692603023503,107.35954198322509,19.72961102156113,26.850608715496875,-9.315081581462373,129.55068534363105,29.044692603023563,163.69622884088395,19.729611021561166,34.1455434972529,-9.315081581462398,48.3268094832519,29.04469260302352,93.63308524213218,24.611344212088945,45.30627575888028,-4.433348390934576,136.43357697744025,35.42609707057258,286.26954767996835,24.611344212088923,149.8359707025281,-10.814752858483658
M0277,0.45,5,4,True,0.95,8.0,0.25,20,-0.04,1,5,0.3,0.6,-0.004,0.2,0.25,0,0,5,11,4,115,False,True,True,False,38.17192881881606,0.0,2248.0886379501458,95.08989836837496,7.999528287601359,91.09389061106657,7.719585379159863,-3.9960077573083908,-0.2799429084414964,110.20108235875324,8.66704569580889,82.12380455563365,13.091087812320609,-28.077277803119586,4.424042116511719,46.245464785070965,22.704213841574788,84.17939055929389,17.94057835618701,37.93392577422293,-4.763635485387777,80.50893326772821,29.044692603023503,127.33029956599565,17.94057835618699,46.821366298267435,-11.104114246836513,129.55068534363105,29.044692603023563,189.09276189311325,17.94057835618705,59.5420765494822,-11.104114246836513,48.3268094832519,29.04469260302352,105.50211822793534,24.563312812885293,57.17530874468344,-4.481379790138227,136.43357697744025,35.42609707057258,313.9634278164003,24.563312812885325,177.52985083896007,-10.862784257687256
M0263,0.65,4,3,True,0.75,6.0,0.1,75,-0.06,2,6,0.2,0.5,-0.006,0.5,0.55,29,16,21,16,53,142,False,True,True,False,21.977195409039002,0.0,2244.2367277478884,95.08989836837496,7.999528287601359,44.57999734539146,5.681611158558455,-50.5099010229835,-2.317917129042904,110.20108235875324,8.66704569580889,63.92294697089611,5.681611158558442,-46.27813538785713,-2.9854345372504474,46.245464785070965,22.704213841574788,35.541621310911076,17.737652199046334,-10.70384347415989,-4.966561642528454,80.50893326772821,29.044692603023503,67.29731422555896,24.523127125122286,-13.211619042169247,-4.521565477901216,129.55068534363105,29.044692603023563,112.74965422163766,24.52312712512233,-16.80103112199339,-4.521565477901234,48.3268094832519,29.04469260302352,56.22283303865538,30.90331926459069,7.896023555403481,1.8586266615671683,136.43357697744025,35.42609707057258,175.01299267317313,30.903319264590667,38.57941569573288,-4.522777805981914
M0265,0.45,3,3,True,0.85,10.0,0.1,30,-0.06,3,2,0.2,0.3,-0.01,0.3,0.35,3,12,10,12,23,191,False,True,True,False,32.926661125031416,0.0,2231.113402418644,95.08989836837496,7.999528287601359,80.88540497763836,7.068698847574764,-14.204493390736602,-0.9308294400265957,110.20108235875324,8.66704569580889,94.88241063225243,9.13581933534777,-15.31867172650081,0.46877363953888107,46.245464785070965,22.704213841574788,48.89615777577407,17.691121571832607,2.6506929907031065,-5.013092269742181,80.50893326772821,29.044692603023503,83.7806502052431,23.77716545621042,3.2717169375148956,-5.267527146813084,129.55068534363105,29.044692603023563,133.71128200586386,23.77716545621044,4.16059666223282,-5.267527146813123,48.3268094832519,29.04469260302352,147.05079771087642,23.777165456210376,98.72398822762452,-5.267527146813144,136.43357697744025,35.42609707057258,414.72126268281926,23.777165456210408,278.287685705379,-11.648931614362173
M0090,0.65,3,6,True,0.85,6.0,0.1,30,-0.06,3,6,0.35,0.2,-0.004,0.5,0.35,3,12,10,12,23,191,False,True,True,False,32.723449216435384,0.0,2217.3208039134624,95.08989836837496,7.999528287601359,80.58445176722088,7.068698847574761,-14.505446601154077,-0.9308294400265984,110.20108235875324,8.66704569580889,94.55816950765245,9.151044644790861,-15.642912851100789,0.4839989489819718,46.245464785070965,22.704213841574788,48.64842758047738,17.720604729329416,2.4029627954064168,-4.983609112245372,80.50893326772821,29.044692603023503,83.47487994866158,23.816791316624446,2.9659466809333708,-5.227901286399057,129.55068534363105,29.044692603023563,133.32243824791047,23.816791316624478,3.771752904279424,-5.227901286399085,48.3268094832519,29.04469260302352,146.6397599562468,23.816791316624414,98.31295047299488,-5.227901286399106,136.43357697744025,35.42609707057258,396.0269404913311,23.816791316624442,259.59336351389084,-11.609305753948139
M0034,0.65,5,5,True,0.85,6.0,0.2,75,-0.06,3,3,0.35,0.6,-0.008,0.2,0.15,21,0,21,24,29,191,False,False,True,False,35.002317669083936,0.0,2182.0774347625556,95.08989836837496,7.999528287601359,88.73764317835582,8.002288025778908,-6.352255190019136,0.0027597381775485985,110.20108235875324,8.66704569580889,105.49635959960017,8.305231213666397,-4.704722759153071,-0.361814482142492,46.245464785070965,22.704213841574788,60.88293583568542,17.583151102405665,14.637471050614458,-5.121062739169123,80.50893326772821,29.044692603023503,98.57577923089546,23.259493673423314,18.066845963167253,-5.785198929600188,129.55068534363105,29.044692603023563,152.52604062253963,23.25949367342335,22.97535527890858,-5.785198929600213,48.3268094832519,29.04469260302352,166.9394444424051,23.259493673423297,118.61263495915318,-5.785198929600224,136.43357697744025,35.42609707057258,473.73788948586036,23.259493673423336,337.30431250842014,-12.166603397149245
M0305,0.65,5,6,True,0.75,6.0,0.15,75,-0.06,2,4,0.3,0.6,-0.01,0.5,0.35,29,16,21,16,53,142,False,True,True,False,23.580825444300196,0.0,2145.1117435189362,95.08989836837496,7.999528287601359,56.241028369815346,6.202411125513774,-38.848869998559614,-1.7971171620875852,110.20108235875324,8.66704569580889,76.02860416147246,6.202411125513772,-34.17247819728078,-2.464634570295117,46.245464785070965,22.704213841574788,43.457516143204764,18.05779665136144,-2.787948641866201,-4.646417190213349,80.50893326772821,29.044692603023503,77.06780341055237,24.51869051008528,-3.441129857175838,-4.526002092938224,129.55068534363105,29.044692603023563,125.1746486413392,24.51869051008531,-4.376036702291842,-4.526002092938253,48.3268094832519,29.04469260302352,65.34655094003949,29.42506866888424,17.019741456787592,0.3803760658607196,136.43357697744025,35.42609707057258,224.79575994984106,29.425068668884194,88.3621829724008,-6.001028401688387
M0327,0.65,5,5,True,0.95,10.0,0.25,30,-0.05,1,3,0.35,0.2,-0.004,0.2,0.45,3,0,10,12,11,93,False,True,True,False,37.978891241773226,0.0,2138.9681885270347,95.08989836837496,7.999528287601359,53.78429306789225,7.71958537915985,-41.30560530048271,-0.2799429084415097,110.20108235875324,8.66704569580889,46.55229467168625,16.18850888930342,-63.64878768706699,7.521463193494531,46.245464785070965,22.704213841574788,77.67169789437382,16.188508889303446,31.426233109302856,-6.515704952271342,80.50893326772821,29.044692603023503,119.29793656106207,16.590060466401813,38.78900329333386,-12.45463213662169,129.55068534363105,29.044692603023563,178.878118222395,16.590060466401827,49.32743287876394,-12.454632136621736,48.3268094832519,29.04469260302352,98.2410201031326,25.337673686142285,49.9142106198807,-3.7070189168812355,136.43357697744025,35.42609707057258,278.52472528153186,25.337673686142338,142.0911483040916,-10.088423384430243
M0241,0.45,4,4,True,0.85,8.0,0.15,75,-0.06,3,3,0.3,0.5,-0.01,0.3,0.45,21,0,21,24,29,191,False,False,True,False,39.45612327139533,0.0,2133.5952510945854,95.08989836837496,7.999528287601359,74.33333669714277,9.226502770189088,-20.75656167123219,1.2269744825877282,110.20108235875324,8.66704569580889,93.94878427050877,9.22650277018911,-16.252298088244473,0.5594570743802212,46.245464785070965,22.704213841574788,55.518847552902216,16.251105434494995,9.27338276783125,-6.453108407079792,80.50893326772821,29.044692603023503,91.95495269584923,21.942682114589946,11.44601942812102,-7.102010488433557,129.55068534363105,29.044692603023563,144.10642813495733,21.942682114589932,14.555742791326281,-7.102010488433631,48.3268094832519,29.04469260302352,158.03926656643307,21.942682114589893,109.71245708318116,-7.102010488433628,136.43357697744025,35.42609707057258,454.60857241818104,21.942682114589918,318.17499544074076,-13.483414955982663
M0052,0.45,3,3,True,0.95,6.0,0.15,45,-0.03,2,4,0.35,0.4,-0.01,0.4,0.45,12,13,14,13,33,235,False,True,True,False,28.2312819974143,0.0,2120.006426470014,95.08989836837496,7.999528287601359,69.31491943894493,6.201698297037832,-25.774978929430034,-1.7978299905635273,110.20108235875324,8.66704569580889,67.35305935704186,9.444520384898262,-42.84802300171138,0.777474689089372,46.245464785070965,22.704213841574788,56.90035674763712,21.484329834321883,10.654891962566154,-1.2198840072529045,80.50893326772821,29.044692603023503,93.66013207633597,21.484329834321876,13.15119880860776,-7.560362768701626,129.55068534363105,29.044692603023563,146.27488089980733,21.484329834321898,16.724195556176284,-7.5603627687016655,48.3268094832519,29.04469260302352,80.84052705601239,26.800236261156083,32.51371757276049,-2.244456341867437,136.43357697744025,35.42609707057258,260.75027416303203,26.80023626115607,124.31669718559178,-8.625860809416512
M0278,0.55,5,5,True,0.85,6.0,0.15,20,-0.05,3,2,0.4,0.5,-0.015,0.2,0.35,0,0,5,11,4,227,False,False,True,False,35.22181795203388,0.0,2108.8169886752758,95.08989836837496,7.999528287601359,83.8064309921112,8.266644520358794,-11.283467376263758,0.26711623275743435,110.20108235875324,8.66704569580889,98.04362533464943,8.874104523242936,-12.157457024103806,0.20705882743404658,46.245464785070965,22.704213841574788,51.311423071211124,17.18432208421778,5.065958286140159,-5.5198917573570085,80.50893326772821,29.044692603023503,86.76178170685004,23.096018406193707,6.252848439121834,-5.948674196829796,129.55068534363105,29.044692603023563,137.50234523417717,23.096018406193743,7.951659890546125,-5.9486741968298205,48.3268094832519,29.04469260302352,151.05824307974683,23.096018406193682,102.73143359649492,-5.948674196829838,136.43357697744025,35.42609707057258,338.0588521364423,23.096018406193682,201.62527515900203,-12.330078664378899
M0387,0.55,4,4,True,0.95,8.0,0.15,20,-0.04,1,4,0.2,0.4,-0.008,0.2,0.45,0,0,5,11,4,115,False,True,True,False,36.057347966254454,0.0,2101.1407531425857,95.08989836837496,7.999528287601359,86.75761242328393,7.719585379159842,-8.33228594509103,-0.2799429084415177,110.20108235875324,8.66704569580889,77.99107441630156,13.329646026646746,-32.21000794245168,4.662600330837856,46.245464785070965,22.704213841574788,80.00001532459913,18.267508585209082,33.75455053952817,-4.4367052563657055,80.50893326772821,29.044692603023503,122.17174940890847,18.26750858520906,41.66281614118026,-10.777184017814442,129.55068534363105,29.044692603023563,182.5327058199739,18.26750858520912,52.98202047634285,-10.777184017814442,48.3268094832519,29.04469260302352,100.83889037713716,25.010928788469926,52.51208089388526,-4.033763814553595,136.43357697744025,35.42609707057258,304.56982252195627,25.010928788469972,168.13624554451602,-10.41516828210261
M0220,0.55,3,4,True,0.95,10.0,0.15,20,-0.03,2,3,0.25,0.2,-0.01,0.5,0.35,0,11,5,11,15,235,False,True,True,False,26.855312575024,0.0,2040.571948724282,95.08989836837496,7.999528287601359,76.95956645594633,6.141880145749734,-18.13033191242863,-1.8576481418516257,110.20108235875324,8.66704569580889,66.13017606021019,9.550877558177786,-44.07090629854305,0.883831862368897,46.245464785070965,22.704213841574788,55.753853503114456,21.72627039857089,9.508388718043491,-0.9779434430038982,80.50893326772821,29.044692603023503,92.24501757715544,21.72627039857087,11.736084309427227,-7.318422204452634,129.55068534363105,29.044692603023563,144.4752995868713,21.7262703985709,14.924614243240256,-7.318422204452663,48.3268094832519,29.04469260302352,79.51908805288524,27.102040614982016,31.192278569633338,-1.9426519880415043,136.43357697744025,35.42609707057258,258.1141975577023,27.10204061498201,121.68062058026206,-8.324056455590572
M0037,0.55,5,4,True,0.85,10.0,0.25,20,-0.05,2,6,0.35,0.3,-0.004,0.5,0.15,0,11,5,11,15,170,False,True,True,False,24.740920604530682,0.0,2023.6928384905857,95.08989836837496,7.999528287601359,83.41159082191774,6.181200716054332,-11.67830754645722,-1.8183275715470275,110.20108235875324,8.66704569580889,97.61820181540261,9.219692906682921,-12.582880543350626,0.5526472108740315,46.245464785070965,22.704213841574788,50.9863864132706,17.853539138630687,4.7409216281996365,-4.850674702944101,80.50893326772821,29.044692603023503,86.36059305813546,23.995457402431708,5.851659790407254,-5.049235200591795,129.55068534363105,29.044692603023563,136.9921592417314,23.995457402431747,7.441473898100355,-5.049235200591816,48.3268094832519,29.04469260302352,74.02419129725632,27.97234726693308,25.697381814004423,-1.0723453360904394,136.43357697744025,35.42609707057258,189.35335163850223,27.972347266933046,52.91977466106198,-7.4537498036395355
M0221,0.65,3,4,True,0.85,8.0,0.15,60,-0.06,3,2,0.35,0.3,-0.008,0.2,0.15,17,0,18,19,25,191,False,False,True,False,32.549327753888846,0.0,2015.2604768274346,95.08989836837496,7.999528287601359,88.23389219688782,8.002288025778906,-6.856006171487138,0.002759738177546822,110.20108235875324,8.66704569580889,106.026285092259,8.49636201550704,-4.174797266494238,-0.170683680301849,46.245464785070965,22.704213841574788,57.40060965273539,17.935056344155125,11.155144867664426,-4.769157497419663,80.50893326772821,29.044692603023503,94.27758792972654,23.736982141324564,13.768654661998326,-5.307710461698939,129.55068534363105,29.044692603023563,147.06009087113335,23.736982141324603,17.50940552750231,-5.30771046169896,48.3268094832519,29.04469260302352,161.16151521818134,23.736982141324567,112.83470573492943,-5.307710461698953,136.43357697744025,35.42609707057258,436.476488787833,23.736982141324553,300.04291181039275,-11.689114929248028
M0088,0.55,5,3,True,0.75,10.0,0.1,75,-0.06,2,6,0.25,0.5,-0.01,0.4,0.45,29,16,21,16,53,142,False,True,True,False,20.652889349474822,0.0,2009.8566429429284,95.08989836837496,7.999528287601359,50.406091512832305,6.092049464912057,-44.683806855542656,-1.9074788226893027,110.20108235875324,8.66704569580889,69.19729993354386,6.092049464912063,-41.00378242520938,-2.5749962308968266,46.245464785070965,22.704213841574788,38.10093219912656,18.275249293842407,-8.144532585944404,-4.428964547732381,80.50893326772821,29.044692603023503,70.45623938615253,24.960859696600995,-10.052693881575678,-4.083832906422508,129.55068534363105,29.044692603023563,116.76681515897474,24.960859696601034,-12.783870184656308,-4.083832906422529,48.3268094832519,29.04469260302352,59.172648702041705,30.448502869142448,10.845839218789806,1.4038102661189278,136.43357697744025,35.42609707057258,174.9391489591832,30.448502869142377,38.505571981742946,-4.977594201430204
M0184,0.65,2,3,True,0.95,6.0,0.2,45,-0.03,1,3,0.35,0.6,-0.008,0.2,0.45,12,0,14,13,20,136,False,True,True,False,34.70614643970225,0.0,2009.6302336327599,95.08989836837496,7.999528287601359,63.419232184938835,7.719585379159852,-31.670666183436126,-0.27994290844150704,110.20108235875324,8.66704569580889,68.65537596073452,14.067491204218747,-41.54570639801872,5.400445508409858,46.245464785070965,22.704213841574788,74.01207543773079,17.898192328571387,27.76661065265982,-4.806021513003401,80.50893326772821,29.044692603023503,114.78091070469017,17.898192328571387,34.27197743696196,-11.146500274452116,129.55068534363105,29.044692603023563,173.13387962835733,17.898192328571426,43.58319428472629,-11.146500274452137,48.3268094832519,29.04469260302352,94.15771759859635,25.871581347916557,45.83090811534445,-3.1731112551069636,136.43357697744025,35.42609707057258,291.11126934942564,25.871581347916596,154.6776923719854,-9.554515722655985
M0180,0.45,3,6,True,0.85,6.0,0.25,75,-0.06,2,2,0.35,0.2,-0.01,0.3,0.55,21,0,21,24,29,142,False,True,True,False,29.377332968640726,0.0,2003.6116950259657,95.08989836837496,7.999528287601359,55.192367282755384,7.719585379159865,-39.897531085619576,-0.2799429084414946,110.20108235875324,8.66704569580889,82.70088587790967,9.604176577335952,-27.50019648084357,0.9371308815270627,46.245464785070965,22.704213841574788,48.2484704930983,15.73383832738671,2.003005708027338,-6.970375514188078,80.50893326772821,29.044692603023503,82.9812179585153,21.85773658522559,2.4722846907870917,-7.186956017797911,129.55068534363105,29.044692603023563,132.69465520075178,21.857736585225613,3.1439698571207373,-7.18695601779795,48.3268094832519,29.04469260302352,70.86851868884176,27.890278140826897,22.54170920558986,-1.1544144621966232,136.43357697744025,35.42609707057258,255.99828256855588,27.89027814082685,119.56470559111563,-7.53581892974573
