Date,Start Equity,End Equity,PnL,Return %,Drawdown %,Holdings,Notes
2021-03-22,12487.12,12487.12,0.0,0.0,51.3727,"{""SOXS"": 0.680900853982212}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2021-03-23,13497.02,13497.02,0.0,0.0,47.4399,"{""SOXS"": 0.680900853982212}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2021-03-24,14055.44,14055.44,0.0,0.0,45.2653,"{""SOXS"": 0.680900853982212}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2021-03-25,13960.39,13957.6,-2.79,-0.02,45.6463,"{""SOXL"": 438.22906903277874}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2021-03-26,16030.42,15728.14,-302.28,-1.8857,38.7515,"{""SOXS"": 0.8986706465283643}",variant=baseline;variant_reason=override_dd20_ge_12;optimistic_trail_touch;vol_target_off;persistence_off;inverse_blocker_off
2021-03-29,16512.19,16661.46,149.27,0.904,35.117,"{""SOXS"": 0.9067943878086886}",variant=baseline;variant_reason=override_dd20_ge_12;optimistic_trail_touch;vol_target_off;persistence_off;inverse_blocker_off
2021-03-30,16772.21,16768.86,-3.35,-0.02,34.6987,"{""SOXL"": 486.3358461892545}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2021-03-31,18038.2,18031.28,-6.91,-0.0383,29.7826,"{""SOXL"": 486.1494428195418}",variant=baseline;variant_reason=override_dd20_ge_12;optimistic_trail_touch;vol_target_off;persistence_off;inverse_blocker_off
2021-04-01,20009.91,19620.08,-389.83,-1.9482,23.5955,"{""SOXS"": 1.2909425967219477}",variant=baseline;variant_reason=override_dd20_ge_12;optimistic_trail_touch;vol_target_off;persistence_off;inverse_blocker_off
2021-04-05,18448.73,18448.73,0.0,0.0,28.157,"{""SOXS"": 1.2909425967219477}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2021-04-06,19011.88,19011.88,0.0,0.0,25.964,"{""SOXS"": 1.2909425967219477}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2021-04-07,19079.46,19079.46,0.0,0.0,25.7008,"{""SOXS"": 1.2909425967219477}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2021-04-08,18426.2,18426.2,0.0,0.0,28.2447,"{""SOXS"": 1.2909425967219477}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2021-04-09,18516.31,18516.31,0.0,0.0,27.8938,"{""SOXS"": 1.2909425967219477}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2021-04-12,19147.04,19147.04,0.0,0.0,25.4376,"{""SOXS"": 1.2909425967219477}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2021-04-13,19259.66,19259.66,0.0,0.0,24.999,"{""SOXS"": 1.2909425967219477}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2021-04-14,19957.97,19957.97,0.0,0.0,22.2797,"{""SOXS"": 1.2909425967219477}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
