ok,idx,attempt,elapsed_sec,window,cpu_final_equity,cpu_return_pct,cpu_pnl,cpu_maxdd_pct,cpu_maxdd_usd,gpu_final_equity,gpu_return_pct,gpu_pnl,gpu_maxdd_pct,gpu_maxdd_usd,cpu_gpu_diff_bps,gpu_backend,summary_json,engine,engine_note,strategy_profile,profit_lock_exec_model,runtime_profit_lock_order_type,runtime_stop_price_offset_bps,rebalance_time_ny,slippage_bps,sell_fee_bps,warmup_days,daily_lookback_days,anchor_window_start_equity,daily_synthetic_parity,daily_synthetic_parity_split_adjustment,rebalance_min_trade_weight_delta,cpu_score,gpu_score,combined_score
True,5,1,0.2397,2025-03-27 to 2026-03-27,4265.44200158867,-57.34557998411329,-5734.55799841133,94.94672139898877,46394.381911355544,4265.44200158867,-57.34557998411329,-5734.55799841133,94.94672139898877,46394.381911355544,0.0,cupy_gpu:0,/home/chewy/projects/trading-compose-dev/research/reports/dd_gpu_probe_1y_20260329/gpu_native_00005_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2025-03-27_to_2026-03-27.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:56,1.0,1.0,260,800,True,True,True,0.05,-104.81894068360768,-104.81894068360768,-104.81894068360768
True,2,1,0.2397,2025-03-27 to 2026-03-27,4265.44200158867,-57.34557998411329,-5734.55799841133,94.94672139898877,46394.381911355544,4265.44200158867,-57.34557998411329,-5734.55799841133,94.94672139898877,46394.381911355544,0.0,cupy_gpu:0,/home/chewy/projects/trading-compose-dev/research/reports/dd_gpu_probe_1y_20260329/gpu_native_00002_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2025-03-27_to_2026-03-27.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:55,1.0,1.0,260,800,True,True,True,0.05,-104.81894068360768,-104.81894068360768,-104.81894068360768
True,8,1,0.2397,2025-03-27 to 2026-03-27,4265.44200158867,-57.34557998411329,-5734.55799841133,94.94672139898877,46394.381911355544,4265.44200158867,-57.34557998411329,-5734.55799841133,94.94672139898877,46394.381911355544,0.0,cupy_gpu:0,/home/chewy/projects/trading-compose-dev/research/reports/dd_gpu_probe_1y_20260329/gpu_native_00008_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2025-03-27_to_2026-03-27.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,2.0,15:55,1.0,1.0,260,800,True,True,True,0.05,-104.81894068360768,-104.81894068360768,-104.81894068360768
True,11,1,0.2397,2025-03-27 to 2026-03-27,4265.44200158867,-57.34557998411329,-5734.55799841133,94.94672139898877,46394.381911355544,4265.44200158867,-57.34557998411329,-5734.55799841133,94.94672139898877,46394.381911355544,0.0,cupy_gpu:0,/home/chewy/projects/trading-compose-dev/research/reports/dd_gpu_probe_1y_20260329/gpu_native_00011_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2025-03-27_to_2026-03-27.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,2.0,15:56,1.0,1.0,260,800,True,True,True,0.05,-104.81894068360768,-104.81894068360768,-104.81894068360768
True,7,1,0.2397,2025-03-27 to 2026-03-27,4243.345043614759,-57.56654956385241,-5756.654956385241,94.94672139898876,46154.03760308947,4243.345043614759,-57.56654956385241,-5756.654956385241,94.94672139898876,46154.03760308947,0.0,cupy_gpu:0,/home/chewy/projects/trading-compose-dev/research/reports/dd_gpu_probe_1y_20260329/gpu_native_00007_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2025-03-27_to_2026-03-27.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,2.0,15:55,1.0,1.0,260,800,True,True,True,0.02,-105.0399102633468,-105.0399102633468,-105.0399102633468
True,1,1,0.2397,2025-03-27 to 2026-03-27,4243.345043614759,-57.56654956385241,-5756.654956385241,94.94672139898876,46154.03760308947,4243.345043614759,-57.56654956385241,-5756.654956385241,94.94672139898876,46154.03760308947,0.0,cupy_gpu:0,/home/chewy/projects/trading-compose-dev/research/reports/dd_gpu_probe_1y_20260329/gpu_native_00001_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2025-03-27_to_2026-03-27.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:55,1.0,1.0,260,800,True,True,True,0.02,-105.0399102633468,-105.0399102633468,-105.0399102633468
True,10,1,0.2397,2025-03-27 to 2026-03-27,4243.345043614759,-57.56654956385241,-5756.654956385241,94.94672139898876,46154.03760308947,4243.345043614759,-57.56654956385241,-5756.654956385241,94.94672139898876,46154.03760308947,0.0,cupy_gpu:0,/home/chewy/projects/trading-compose-dev/research/reports/dd_gpu_probe_1y_20260329/gpu_native_00010_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2025-03-27_to_2026-03-27.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,2.0,15:56,1.0,1.0,260,800,True,True,True,0.02,-105.0399102633468,-105.0399102633468,-105.0399102633468
True,4,1,0.2397,2025-03-27 to 2026-03-27,4243.345043614759,-57.56654956385241,-5756.654956385241,94.94672139898876,46154.03760308947,4243.345043614759,-57.56654956385241,-5756.654956385241,94.94672139898876,46154.03760308947,0.0,cupy_gpu:0,/home/chewy/projects/trading-compose-dev/research/reports/dd_gpu_probe_1y_20260329/gpu_native_00004_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2025-03-27_to_2026-03-27.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:56,1.0,1.0,260,800,True,True,True,0.02,-105.0399102633468,-105.0399102633468,-105.0399102633468
True,0,1,0.2397,2025-03-27 to 2026-03-27,4242.014647833974,-57.57985352166026,-5757.985352166026,94.94672139898877,46139.56714729053,4242.014647833974,-57.57985352166026,-5757.985352166026,94.94672139898877,46139.56714729053,0.0,cupy_gpu:0,/home/chewy/projects/trading-compose-dev/research/reports/dd_gpu_probe_1y_20260329/gpu_native_00000_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2025-03-27_to_2026-03-27.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:55,1.0,1.0,260,800,True,True,True,0.0,-105.05321422115465,-105.05321422115465,-105.05321422115465
True,3,1,0.2397,2025-03-27 to 2026-03-27,4242.014647833974,-57.57985352166026,-5757.985352166026,94.94672139898877,46139.56714729053,4242.014647833974,-57.57985352166026,-5757.985352166026,94.94672139898877,46139.56714729053,0.0,cupy_gpu:0,/home/chewy/projects/trading-compose-dev/research/reports/dd_gpu_probe_1y_20260329/gpu_native_00003_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2025-03-27_to_2026-03-27.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:56,1.0,1.0,260,800,True,True,True,0.0,-105.05321422115465,-105.05321422115465,-105.05321422115465
