candidate_id,window,period,final_equity,pnl,return_pct,max_dd_pct,days
C_sp4.7_rv80_tr1.12_th1.22,6m,2025-10-10 to 2026-04-10,41981.58,31981.58,319.8158,34.18,125
C_sp4.7_rv80_tr1.12_th1.22,1y,2025-04-10 to 2026-04-10,71438.34,61438.34,614.3834,36.2,251
C_sp4.8_rv70_tr1.08_th1.18,2m,2026-02-10 to 2026-04-10,27115.15,17115.15,171.1515,16.73,42
C_sp4.8_rv70_tr1.08_th1.18,3m,2026-01-12 to 2026-04-10,29639.15,19639.15,196.3915,24.69,62
C_sp4.8_rv70_tr1.08_th1.18,6m,2025-10-10 to 2026-04-10,48594.21,38594.21,385.9421,29.75,125
C_sp4.8_rv70_tr1.08_th1.18,1y,2025-04-10 to 2026-04-10,82575.03,72575.03,725.7503,32.7,251
C_sp4.8_rv70_tr1.08_th1.20,2m,2026-02-10 to 2026-04-10,27115.15,17115.15,171.1515,16.73,42
C_sp4.8_rv70_tr1.08_th1.20,3m,2026-01-12 to 2026-04-10,29639.15,19639.15,196.3915,24.69,62
C_sp4.8_rv70_tr1.08_th1.20,6m,2025-10-10 to 2026-04-10,49879.75,39879.75,398.7975,29.75,125
C_sp4.8_rv70_tr1.08_th1.20,1y,2025-04-10 to 2026-04-10,84759.52,74759.52,747.5952,32.7,251
C_sp4.8_rv70_tr1.08_th1.22,2m,2026-02-10 to 2026-04-10,27115.15,17115.15,171.1515,16.73,42
C_sp4.8_rv70_tr1.08_th1.22,3m,2026-01-12 to 2026-04-10,29639.15,19639.15,196.3915,24.69,62
C_sp4.8_rv70_tr1.08_th1.22,6m,2025-10-10 to 2026-04-10,40372.24,30372.24,303.7224,34.07,125
C_sp4.8_rv70_tr1.08_th1.22,1y,2025-04-10 to 2026-04-10,68603.63,58603.63,586.0363,36.05,251
C_sp4.8_rv70_tr1.10_th1.18,2m,2026-02-10 to 2026-04-10,27611.51,17611.51,176.1151,16.73,42
C_sp4.8_rv70_tr1.10_th1.18,3m,2026-01-12 to 2026-04-10,31090.99,21090.99,210.9099,24.69,62
C_sp4.8_rv70_tr1.10_th1.18,6m,2025-10-10 to 2026-04-10,50766.53,40766.53,407.6653,29.78,125
C_sp4.8_rv70_tr1.10_th1.18,1y,2025-04-10 to 2026-04-10,85787.0,75787.0,757.87,32.78,251
C_sp4.8_rv70_tr1.10_th1.20,2m,2026-02-10 to 2026-04-10,27611.51,17611.51,176.1151,16.73,42
C_sp4.8_rv70_tr1.10_th1.20,3m,2026-01-12 to 2026-04-10,31090.99,21090.99,210.9099,24.69,62
