Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %,Sell Time Price,Buy Time Price
2024-07-16,13666.21,SOXL,no change,no change,no change,no change,SOXL,13963.52,297.31,2.18,19.95,,
2024-07-17,13963.52,SOXL,no change,no change,15:55,SOXS,SOXS,11151.42,-2812.1,-20.14,36.07,,22.6
2024-07-18,11151.42,SOXS,04:00,SOXS,no change,no change,CASH,10593.85,-557.57,-5.0,39.27,21.7,
2024-07-19,10593.85,CASH,no change,no change,15:55,SOXS,SOXS,10592.79,-1.06,-0.01,39.27,,24.8399
2024-07-22,10592.79,SOXS,06:01,SOXS,no change,no change,CASH,10063.15,-529.64,-5.0,42.31,23.61,
2024-07-23,10063.15,CASH,no change,no change,15:55,SOXS,SOXS,10062.14,-1.01,-0.01,42.32,,22.714
2024-07-24,10062.14,SOXS,no change,no change,15:55,SOXL,SOXL,11608.65,1546.5,15.37,33.45,,42.55
2024-07-25,11608.65,SOXL,no change,no change,no change,no change,SOXL,10833.08,-775.57,-6.68,37.9,,
2024-07-26,10833.08,SOXL,08:00,SOXL,15:55,SOXL,SOXL,11403.53,570.45,5.27,34.63,42.55,41.39
2024-07-29,11403.53,SOXL,09:50,SOXL,15:55,SOXL,SOXL,12147.4,743.87,6.52,30.36,44.0,41.95
2024-07-30,12147.4,SOXL,no change,no change,no change,no change,SOXL,10928.88,-1218.52,-10.03,37.35,,
2024-07-31,10928.88,SOXL,08:00,SOXL,15:55,SOXL,SOXL,11850.24,921.35,8.43,32.07,41.45,44.49
2024-08-01,11850.24,SOXL,no change,no change,no change,no change,SOXL,9189.48,-2660.76,-22.45,47.32,,
2024-08-02,9189.48,SOXL,no change,no change,15:55,SPXS,SPXS,7781.61,-1407.88,-15.32,55.39,,8.42
2024-08-05,7781.61,SPXS,no change,no change,no change,no change,SPXS,8081.14,299.53,3.85,53.67,,
2024-08-06,8081.14,SPXS,no change,no change,no change,no change,SPXS,8153.26,72.12,0.89,53.26,,
2024-08-07,8153.26,TMV,no change,no change,no change,no change,SPXS,8390.08,236.82,2.9,51.9,,
2024-08-08,8390.08,SPXS,no change,no change,15:55,SQQQ,SQQQ,8204.63,-185.45,-2.21,52.97,,9.93
2024-08-09,8204.63,SQQQ,no change,no change,no change,no change,SQQQ,8063.46,-141.17,-1.72,53.77,,
2024-08-12,8063.46,SQQQ,09:30,SQQQ,no change,no change,SPXS,7943.92,-119.54,-1.48,54.46,9.62,
2024-08-13,7943.92,SPXS,no change,no change,15:55,SQQQ,SQQQ,7747.36,-196.56,-2.47,55.59,,8.9501
2024-08-14,7747.36,SQQQ,no change,no change,no change,no change,SQQQ,7658.88,-88.48,-1.14,56.09,,
2024-08-15,7658.88,SQQQ,09:49,SQQQ,no change,no change,SPXS,7336.39,-322.49,-4.21,57.94,8.505,
2024-08-16,7336.39,SPXS,no change,no change,15:55,SQQQ,SQQQ,7308.04,-28.36,-0.39,58.11,,8.2401
2024-08-19,7308.04,SQQQ,no change,no change,no change,no change,SQQQ,7091.87,-216.17,-2.96,59.34,,
2024-08-20,7091.87,SQQQ,no change,no change,15:55,TMV,TMV,7111.18,19.31,0.27,59.23,,28.575
2024-08-21,7111.18,TMV,10:37,SQQQ,no change,no change,TMV,7036.41,-74.76,-1.05,59.66,7.8289,
2024-08-22,7036.41,TMV,no change,no change,15:55,SPXS,TMV,7153.74,117.33,1.67,58.99,,7.405
2024-08-23,7153.74,TMV,no change,no change,15:55,SPXS,SPXS,6958.58,-195.16,-2.73,60.11,,7.1401
2024-08-26,6958.58,SPXS,no change,no change,no change,no change,SPXS,7041.09,82.51,1.19,59.64,,
2024-08-27,7041.09,SPXS,no change,no change,no change,no change,SPXS,6997.45,-43.64,-0.62,59.89,,
2024-08-28,6997.45,SPXS,no change,no change,15:55,TMV,SPXS,7098.12,100.68,1.44,59.31,,29.45
2024-08-29,7098.12,SPXS,no change,no change,15:55,SPXL,SPXL,7146.52,48.39,0.68,59.03,,152.01
2024-08-30,7146.52,TQQQ,10:57,TQQQ,15:55,SOXL,SPXL,7235.31,88.79,1.24,58.52,67.3,38.61
2024-09-03,7235.31,SPXL,04:59,TQQQ,15:55,SPXS,SPXS,6490.07,-745.24,-10.3,62.79,67.48,7.595
2024-09-04,6490.07,SPXS,no change,no change,no change,no change,SPXS,6374.43,-115.63,-1.78,63.46,,
2024-09-05,6374.43,SPXS,no change,no change,15:55,SPXL,SPXL,6361.89,-12.54,-0.2,63.53,,143.835
2024-09-06,6361.89,TMF,08:00,TQQQ,15:55,TMF,TQQQ,6212.41,-149.48,-2.35,64.39,60.25,61.5
2024-09-09,6212.41,TQQQ,10:30,TQQQ,15:55,TQQQ,TQQQ,6346.27,133.85,2.15,63.62,58.135,58.89
2024-09-10,6346.27,TQQQ,10:14,TQQQ,15:55,TQQQ,TQQQ,6436.26,90.0,1.42,63.1,59.3383,60.71
2024-09-11,6436.26,TMF,04:00,TQQQ,15:55,TMF,SPXL,6441.71,5.44,0.08,63.07,60.32,63.27
2024-09-12,6441.71,SPXL,09:31,TQQQ,15:55,TQQQ,SPXL,6443.94,2.24,0.03,63.06,64.165,66.35
2024-09-13,6443.94,SPXL,09:59,TMF,15:55,TMF,SPXL,6516.79,72.84,1.13,62.64,62.27,62.735
2024-09-16,6516.79,SPXL,09:30,TQQQ,15:55,TQQQ,SPXL,6540.36,23.57,0.36,62.51,66.1,66.55
2024-09-17,6540.36,SPXL,08:00,TQQQ,15:55,TMF,SPXL,6515.23,-25.13,-0.38,62.65,67.65,63.395
2024-09-18,6515.23,SPXL,11:46,TQQQ,15:55,TQQQ,SPXL,6407.06,-108.17,-1.66,63.27,65.685,65.735
2024-09-19,6407.06,SPXL,08:00,TQQQ,15:55,TQQQ,SPXL,6568.79,161.73,2.52,62.34,69.84,70.65
2024-09-20,6568.79,SPXL,10:52,TQQQ,15:55,TQQQ,SPXL,6504.54,-64.25,-0.98,62.71,69.2901,70.15
2024-09-23,6504.54,SPXL,08:00,TQQQ,15:55,TQQQ,SPXL,6493.32,-11.22,-0.17,62.78,70.64,70.61
2024-09-24,6493.32,SPXL,10:00,TQQQ,15:55,TQQQ,SPXL,6497.64,4.32,0.07,62.75,70.2701,71.467
2024-09-25,6497.64,SPXL,no change,no change,no change,no change,SPXL,6442.62,-55.02,-0.85,63.07,,
2024-09-26,6442.62,SPXL,08:00,TQQQ,15:55,SOXL,SPXL,6535.7,93.08,1.44,62.53,74.75,39.56
2024-09-27,6535.7,SPXL,11:10,TQQQ,15:55,TQQQ,SPXL,6415.94,-119.76,-1.83,63.22,72.43,72.075
2024-09-30,6415.94,SPXL,07:49,TQQQ,15:55,TQQQ,SPXL,6334.0,-81.94,-1.28,63.69,70.91,72.46
2024-10-01,6334.0,SPXL,09:33,TQQQ,15:55,TMF,SPXL,6096.91,-237.09,-3.74,65.05,71.5348,58.91
2024-10-02,6096.91,SPXL,09:39,TQQQ,15:55,SOXL,SPXL,6014.47,-82.44,-1.35,65.52,68.53,35.055
2024-10-03,6014.47,SPXL,10:22,TQQQ,15:55,TQQQ,SPXL,5979.56,-34.91,-0.58,65.72,69.11,69.3238
2024-10-04,5979.56,SPXL,09:56,TQQQ,15:55,TQQQ,SPXL,6175.69,196.13,3.28,64.6,70.74,71.995
2024-10-07,6175.69,SPXL,08:00,TQQQ,15:55,TQQQ,SPXL,6060.1,-115.59,-1.87,65.26,70.82,69.51
2024-10-08,6060.1,SPXL,08:00,TQQQ,15:55,TQQQ,SPXL,6197.7,137.6,2.27,64.47,70.58,72.8501
2024-10-09,6197.7,SPXL,no change,no change,no change,no change,SPXL,6345.15,147.45,2.38,63.63,,
2024-10-10,6345.15,SPXL,08:40,TQQQ,15:55,TQQQ,SPXL,6246.78,-98.36,-1.55,64.19,73.14,74.1491
2024-10-11,6246.78,SPXL,no change,no change,no change,no change,SPXL,6353.71,106.93,1.71,63.58,,
2024-10-14,6353.71,SPXL,11:01,TQQQ,15:55,TQQQ,SPXL,6553.29,199.58,3.14,62.43,75.3399,76.34
2024-10-15,6553.29,SPXL,10:29,TQQQ,15:55,SOXS,SOXS,6075.5,-477.79,-7.29,65.17,75.0498,20.81
2024-10-16,6075.5,SOXS,no change,no change,no change,no change,SOXS,6049.23,-26.28,-0.43,65.32,,
2024-10-17,6049.23,SOXS,04:00,SOXS,no change,no change,CASH,5666.2,-383.03,-6.33,67.52,19.41,
2024-10-18,5666.2,CASH,no change,no change,15:55,SOXS,SOXS,5665.63,-0.57,-0.01,67.52,,20.27
2024-10-21,5665.63,SOXS,no change,no change,no change,no change,SOXS,5697.31,31.67,0.56,67.34,,
2024-10-22,5697.31,SOXS,no change,no change,no change,no change,SOXS,5711.32,14.01,0.25,67.26,,
2024-10-23,5711.32,SOXS,no change,no change,no change,no change,SOXS,5919.43,208.11,3.64,66.07,,
2024-10-24,5919.43,SOXS,no change,no change,no change,no change,SOXS,5816.61,-102.81,-1.74,66.66,,
2024-10-25,5816.61,SOXS,no change,no change,no change,no change,SOXS,5627.94,-188.67,-3.24,67.74,,
2024-10-28,5627.94,SOXS,no change,no change,no change,no change,SOXS,5637.64,9.7,0.17,67.68,,
2024-10-29,5637.64,SOXS,no change,no change,no change,no change,SOXS,5243.58,-394.06,-6.99,69.94,,
2024-10-30,5243.58,SOXS,no change,no change,no change,no change,SOXS,5769.12,525.54,10.02,66.93,,
2024-10-31,5769.12,SOXS,no change,no change,no change,no change,SOXS,6425.84,656.72,11.38,63.16,,
2024-11-01,6425.84,SOXS,no change,no change,no change,no change,SOXS,6272.12,-153.72,-2.39,64.04,,
2024-11-04,6272.12,SOXS,no change,no change,15:55,SOXL,SOXL,6377.12,105.0,1.67,63.44,,30.3199
2024-11-05,6377.12,SOXL,no change,no change,15:55,SOXS,SOXS,6590.18,213.06,3.34,62.22,,22.033
2024-11-06,6590.18,SOXS,04:00,SOXS,no change,no change,CASH,6260.67,-329.51,-5.0,64.11,21.0,
2024-11-07,6260.67,CASH,no change,no change,15:55,SOXS,SOXS,6260.05,-0.63,-0.01,64.11,,18.8575
2024-11-08,6260.05,SOXS,no change,no change,no change,no change,SOXS,6428.53,168.49,2.69,63.15,,
2024-11-11,6428.53,SOXS,no change,no change,15:55,SOXL,SOXL,6919.98,491.44,7.64,60.33,,32.595
2024-11-12,6919.98,SOXL,no change,no change,no change,no change,SOXL,6710.91,-209.06,-3.02,61.53,,
2024-11-13,6710.91,SOXL,no change,no change,no change,no change,SOXL,6263.46,-447.45,-6.67,64.09,,
2024-11-14,6263.46,SOXL,no change,no change,no change,no change,SOXL,6268.62,5.16,0.08,64.06,,
2024-11-15,6268.62,SOXL,no change,no change,no change,no change,SOXL,5661.0,-607.62,-9.69,67.55,,
2024-11-18,5661.0,SOXL,no change,no change,no change,no change,SOXL,5862.69,201.69,3.56,66.39,,
2024-11-19,5862.69,SOXL,no change,no change,no change,no change,SOXL,5891.68,28.99,0.49,66.22,,
2024-11-20,5891.68,SOXL,no change,no change,no change,no change,SOXL,5757.64,-134.04,-2.28,66.99,,
2024-11-21,5757.64,SOXL,no change,no change,no change,no change,SOXL,6027.7,270.06,4.69,65.44,,
2024-11-22,6027.7,SOXL,no change,no change,no change,no change,SOXL,6048.93,21.23,0.35,65.32,,
2024-11-25,6048.93,SOXL,no change,no change,no change,no change,SOXL,6213.98,165.05,2.73,64.38,,
2024-11-26,6213.98,SOXL,no change,no change,no change,no change,SOXL,5961.65,-252.33,-4.06,65.82,,
2024-11-27,5961.65,SOXL,no change,no change,no change,no change,SOXL,5729.76,-231.89,-3.89,67.15,,
2024-11-29,5729.76,SOXL,11:43,SOXL,15:55,SOXL,SOXL,6040.41,310.65,5.42,65.37,28.44,28.0301
2024-12-02,6040.41,SOXL,14:00,SOXL,15:55,SOXL,SOXL,6503.06,462.66,7.66,62.72,30.18,30.22
2024-12-03,6503.06,SOXL,no change,no change,no change,no change,SOXL,6384.89,-118.17,-1.82,63.4,,
2024-12-04,6384.89,SOXL,no change,no change,no change,no change,SOXL,6650.71,265.83,4.16,61.87,,
2024-12-05,6650.71,SOXL,no change,no change,no change,no change,SOXL,6245.98,-404.73,-6.09,64.19,,
2024-12-06,6245.98,SOXL,no change,no change,no change,no change,SOXL,6380.35,134.37,2.15,63.42,,
2024-12-09,6380.35,SOXL,no change,no change,no change,no change,SOXL,6279.55,-100.8,-1.58,64.0,,
2024-12-10,6279.55,SOXL,no change,no change,no change,no change,SOXL,5826.71,-452.85,-7.21,66.6,,
2024-12-11,5826.71,SOXL,10:28,SOXL,15:55,SOXL,SOXL,6112.46,285.75,4.9,64.96,28.385,29.115
2024-12-12,6112.46,SOXL,no change,no change,no change,no change,SOXL,5947.47,-164.99,-2.7,65.9,,
2024-12-13,5947.47,SOXL,10:19,SOXL,15:55,SOXL,SOXL,6441.4,493.93,8.3,63.07,30.6199,30.7899
2024-12-16,6441.4,SOXL,no change,no change,15:55,SOXS,SOXS,6813.67,372.27,5.78,60.94,,19.72
2024-12-17,6813.67,SOXS,no change,no change,15:55,SOXL,SOXL,7126.72,313.05,4.59,59.14,,31.11
2024-12-18,7126.72,SOXL,no change,no change,15:55,SOXS,SOXS,6417.86,-708.86,-9.95,63.21,,22.675
2024-12-19,6417.86,SOXS,no change,no change,15:55,SOXL,SOXL,6787.32,369.46,5.76,61.09,,26.36
2024-12-20,6787.32,SOXL,13:17,SOXL,15:55,SOXL,SOXL,7157.0,369.69,5.45,58.97,27.8601,27.34
2024-12-23,7157.0,SOXL,no change,no change,no change,no change,SOXL,7759.27,602.27,8.42,55.52,,
2024-12-24,7759.27,SOXL,no change,no change,no change,no change,SOXL,7981.2,221.92,2.86,54.25,,
2024-12-26,7981.2,SOXL,no change,no change,no change,no change,SOXL,8060.08,78.88,0.99,53.79,,
2024-12-27,8060.08,SOXL,no change,no change,no change,no change,SOXL,7775.19,-284.9,-3.53,55.43,,
2024-12-30,7775.19,SOXL,no change,no change,15:55,SOXS,SOXS,7404.75,-370.44,-4.76,57.55,,21.7575
2024-12-31,7404.75,SOXS,no change,no change,no change,no change,SOXS,7654.05,249.3,3.37,56.12,,
2025-01-02,7654.05,SOXS,no change,no change,no change,no change,SOXS,7507.73,-146.32,-1.91,56.96,,
2025-01-03,7507.73,SOXS,13:26,SOXS,no change,no change,CASH,7034.51,-473.23,-6.3,59.67,20.675,
2025-01-06,7034.51,CASH,no change,no change,15:55,SOXS,SOXS,7033.8,-0.7,-0.01,59.68,,18.57
2025-01-07,7033.8,SOXS,no change,no change,no change,no change,SOXS,7332.92,299.11,4.25,57.96,,
2025-01-08,7332.92,SOXS,no change,no change,no change,no change,SOXS,7567.87,234.96,3.2,56.62,,
2025-01-10,7567.87,SOXS,no change,no change,no change,no change,SOXS,8128.37,560.5,7.41,53.4,,
2025-01-13,8128.37,SOXS,no change,no change,no change,no change,SOXS,8204.07,75.7,0.93,52.97,,
2025-01-14,8204.07,SOXS,no change,no change,no change,no change,SOXS,8094.33,-109.74,-1.34,53.6,,
2025-01-15,8094.33,SOXS,no change,no change,no change,no change,SOXS,7548.88,-545.45,-6.74,56.72,,
2025-01-16,7548.88,SOXS,no change,no change,no change,no change,SOXS,7501.45,-47.44,-0.63,57.0,,
2025-01-17,7501.45,SOXS,no change,no change,no change,no change,SOXS,6906.86,-594.59,-7.93,60.41,,
2025-01-21,6906.86,SOXS,no change,no change,15:55,SOXL,SOXL,6653.71,-253.15,-3.67,61.86,,33.795
2025-01-22,6653.71,SOXL,no change,no change,no change,no change,SOXL,6931.14,277.43,4.17,60.27,,
2025-01-23,6931.14,SOXL,no change,no change,no change,no change,SOXL,6855.05,-76.08,-1.1,60.7,,
2025-01-24,6855.05,SOXL,no change,no change,no change,no change,SOXL,6460.48,-394.58,-5.76,62.96,,
2025-01-27,6460.48,SOXL,no change,no change,no change,no change,SOXL,4889.8,-1570.67,-24.31,71.97,,
2025-01-28,4889.8,SOXL,no change,no change,no change,no change,SOXL,5005.42,115.61,2.36,71.31,,
2025-01-29,5005.42,SOXL,no change,no change,15:55,SOXS,SOXS,5025.49,20.07,0.4,71.19,,21.855
2025-01-30,5025.49,SOXS,04:00,SOXS,no change,no change,CASH,4774.21,-251.27,-5.0,72.63,20.91,
2025-01-31,4774.21,CASH,no change,no change,15:55,SOXS,SOXS,4773.73,-0.48,-0.01,72.63,,20.65
2025-02-03,4773.73,SOXS,no change,no change,15:55,SOXL,SOXL,5004.99,231.26,4.84,71.31,,25.6301
2025-02-04,5004.99,SOXL,no change,no change,no change,no change,SOXL,5125.86,120.86,2.41,70.61,,
2025-02-05,5125.86,SOXL,no change,no change,15:55,SOXS,SOXS,5406.77,280.91,5.48,69.0,,19.9498
2025-02-06,5406.77,SOXS,no change,no change,no change,no change,SOXS,5428.48,21.71,0.4,68.88,,
2025-02-07,5428.48,SOXS,no change,no change,no change,no change,SOXS,5669.63,241.15,4.44,67.5,,
2025-02-10,5669.63,SOXS,no change,no change,no change,no change,SOXS,5431.35,-238.28,-4.2,68.86,,
2025-02-11,5431.35,SOXS,no change,no change,no change,no change,SOXS,5454.24,22.89,0.42,68.73,,
2025-02-12,5454.24,SOXS,no change,no change,no change,no change,SOXS,5424.37,-29.86,-0.55,68.9,,
2025-02-13,5424.37,SOXS,no change,no change,no change,no change,SOXS,5241.19,-183.18,-3.38,69.95,,
2025-02-14,5241.19,SOXS,no change,no change,no change,no change,SOXS,5230.69,-10.5,-0.2,70.01,,
2025-02-18,5230.69,SOXS,04:00,SOXS,no change,no change,CASH,5124.44,-106.25,-2.03,70.62,18.91,
2025-02-19,5124.44,CASH,no change,no change,15:55,SOXS,SOXS,5123.93,-0.51,-0.01,70.63,,17.4199
2025-02-20,5123.93,SOXS,no change,no change,no change,no change,SOXS,5088.69,-35.24,-0.69,70.83,,
2025-02-21,5088.69,SOXS,no change,no change,no change,no change,SOXS,5543.11,454.42,8.93,68.22,,
2025-02-24,5543.11,SOXS,no change,no change,15:55,SOXL,SOXL,5917.01,373.91,6.75,66.08,,26.905
2025-02-25,5917.01,SOXL,no change,no change,no change,no change,SOXL,5463.81,-453.2,-7.66,68.68,,
2025-02-26,5463.81,SOXL,12:52,SOXL,15:55,SOXL,SOXL,5819.55,355.73,6.51,66.64,26.3746,26.41
2025-02-27,5819.55,SOXL,no change,no change,no change,no change,SOXL,4820.74,-998.8,-17.16,72.36,,
2025-02-28,4820.74,SOXL,no change,no change,no change,no change,SOXL,4978.53,157.79,3.27,71.46,,
2025-03-03,4978.53,SOXL,no change,no change,no change,no change,SOXL,4437.9,-540.63,-10.86,74.56,,
2025-03-04,4437.9,SOXL,15:30,SOXL,15:55,SOXL,SOXL,4805.22,367.32,8.28,72.45,21.7964,20.6301
2025-03-05,4805.22,SOXL,no change,no change,no change,no change,SOXL,5141.34,336.12,6.99,70.53,,
2025-03-06,5141.34,SOXL,no change,no change,no change,no change,SOXL,4504.97,-636.37,-12.38,74.17,,
2025-03-07,4504.97,SOXL,14:50,SOXL,15:55,SOXL,SOXL,4781.17,276.2,6.13,72.59,20.6201,20.97
2025-03-10,4781.17,SOXL,no change,no change,no change,no change,SOXL,4079.36,-701.81,-14.68,76.61,,
2025-03-11,4079.36,SOXL,no change,no change,15:55,SPXS,SPXS,3984.3,-95.06,-2.33,77.16,,7.3632
2025-03-12,3984.3,SPXS,no change,no change,15:55,SQQQ,TMV,3995.34,11.03,0.28,77.1,,37.35
2025-03-13,3995.34,TMV,no change,no change,no change,no change,SQQQ,4065.61,70.28,1.76,76.69,,
2025-03-14,4065.61,SQQQ,no change,no change,15:55,SPXS,SPXS,3938.5,-127.11,-3.13,77.42,,7.1043
2025-03-17,3938.5,SPXS,no change,no change,15:55,SPXS,SPXS,3862.33,-76.17,-1.93,77.86,,6.96
2025-03-18,3862.33,SPXS,no change,no change,no change,no change,SPXS,4003.83,141.5,3.66,77.05,,
