engine,window,period,stop_scope,protective_stop_pct,rv_gate_min_pct,rv_gate_window,initial_equity,final_equity,return_pct,maxdd_pct,maxdd_usd,events,delta_return_vs_base_pct,delta_maxdd_vs_base_pct,delta_equity_vs_base_usd
v1,5m,2025-11-09 to 2026-04-11,inverse_only,6.0,0.0,20,10000.0,19579.199975733318,95.79199975733317,22.242877095154732,4635.73925264537,32,-9.787568314097172,0.1124970468340436,-978.7568314097152
v1,6m,2025-10-10 to 2026-04-11,inverse_only,6.0,0.0,20,10000.0,22509.946330537106,125.09946330537107,22.242877095154657,5329.647886979243,39,-16.152554645536696,0.11249704683401518,-1615.2554645536693
v1,1y,2025-04-11 to 2026-04-11,inverse_only,6.0,0.0,20,10000.0,26924.701321276127,169.24701321276126,22.242877095154707,6374.923129417468,84,29.589021053674088,-4.749764986340651,2958.9021053674114
v1,10d,2026-04-01 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,12918.5558794471,29.185558794471,6.056463716509223,832.8488371723979,3,9.092497104916774,-6.612049672225768,909.2497104916783
v1,1m,2026-03-12 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,13725.53358293261,37.2553358293261,12.744600948303283,1862.0381479907337,9,10.146704656442452,-0.006555095552464252,1014.6704656442453
v1,2m,2026-02-09 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,19712.786228603145,97.12786228603146,12.744600948303287,2674.282915054646,17,-19.625124218917477,-0.0065550955524678045,-1962.512421891748
v1,3m,2026-01-09 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,17552.241237168084,75.52241237168084,13.299778258177973,2484.90663246841,24,-26.995181967506014,0.5486222143222168,-2699.5181967505996
v1,4m,2025-12-10 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,15037.801202407227,50.37801202407226,22.249123629578534,3561.478642444721,28,-7.517340174511467,0.11321316170341333,-751.7340174511464
v1,5m,2025-11-09 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,19579.199975733318,95.79199975733317,22.242877095154732,4635.73925264537,32,-9.787568314097172,0.1124970468340436,-978.7568314097152
v1,6m,2025-10-10 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,22509.946330537106,125.09946330537107,22.242877095154657,5329.647886979243,39,-16.152554645536696,0.11249704683401518,-1615.2554645536693
v1,1y,2025-04-11 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,26924.701321276127,169.24701321276126,22.242877095154707,6374.923129417468,84,29.589021053674088,-4.749764986340651,2958.9021053674114
v1,10d,2026-04-01 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,12918.5558794471,29.185558794471,6.056463716509223,832.8488371723979,3,9.092497104916774,-6.612049672225768,909.2497104916783
v1,1m,2026-03-12 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,13725.53358293261,37.2553358293261,12.744600948303283,1862.0381479907337,9,10.146704656442452,-0.006555095552464252,1014.6704656442453
v1,2m,2026-02-09 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,19712.786228603145,97.12786228603146,12.744600948303287,2674.282915054646,17,-19.625124218917477,-0.0065550955524678045,-1962.512421891748
v1,3m,2026-01-09 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,17552.241237168084,75.52241237168084,13.299778258177973,2484.90663246841,24,-26.995181967506014,0.5486222143222168,-2699.5181967505996
v1,4m,2025-12-10 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,15037.801202407227,50.37801202407226,22.249123629578534,3561.478642444721,28,-7.517340174511467,0.11321316170341333,-751.7340174511464
v1,5m,2025-11-09 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,19579.199975733318,95.79199975733317,22.242877095154732,4635.73925264537,32,-9.787568314097172,0.1124970468340436,-978.7568314097152
v1,6m,2025-10-10 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,22509.946330537106,125.09946330537107,22.242877095154657,5329.647886979243,39,-16.152554645536696,0.11249704683401518,-1615.2554645536693
v1,1y,2025-04-11 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,23268.862659831775,132.68862659831777,28.9801179339355,7178.081757914168,83,-6.969365560769404,1.9874758524401415,-696.9365560769402
v1,10d,2026-04-01 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,12918.5558794471,29.185558794471,6.056463716509223,832.8488371723979,3,9.092497104916774,-6.612049672225768,909.2497104916783
v1,1m,2026-03-12 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,13725.53358293261,37.2553358293261,12.744600948303283,1862.0381479907337,9,10.146704656442452,-0.006555095552464252,1014.6704656442453
v1,2m,2026-02-09 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,19712.786228603145,97.12786228603146,12.744600948303287,2674.282915054646,17,-19.625124218917477,-0.0065550955524678045,-1962.512421891748
v1,3m,2026-01-09 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,17687.25847745399,76.87258477453992,12.891211499391007,2427.098221948938,23,-25.64500956464694,0.14005545553525067,-2564.5009564646934
v1,4m,2025-12-10 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,15153.476596271907,51.534765962719064,21.772241257269393,3511.951555078909,27,-6.360586235864666,-0.3636692106057282,-636.0586235864666
v1,5m,2025-11-09 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,19729.80920631589,97.29809206315892,21.76604240631449,4571.255041509796,31,-8.281476008271426,-0.36433764200619834,-828.147600827142
v1,6m,2025-10-10 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,22683.09976384891,126.83099763848911,21.76604240631444,5255.511245358142,38,-14.421020312418662,-0.3643376420062019,-1442.102031241866
v1,1y,2025-04-11 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,22660.152290718986,126.60152290718986,30.945046315693304,7464.265130928352,81,-13.056469251897312,3.952404234197946,-1305.6469251897288
v1,10d,2026-04-01 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,12781.24706194878,27.812470619487794,7.054971289574639,970.1576546707183,3,7.719408929933568,-5.613542099160353,771.9408929933579
v1,1m,2026-03-12 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,13482.043839587306,34.820438395873055,13.010308498101057,1887.1966792805888,9,7.711807222989407,0.2591524542453101,771.180722298941
v1,2m,2026-02-09 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,18723.810663640546,87.23810663640546,13.010308498101063,2620.9314943885074,17,-29.514879868543474,0.2591524542453083,-2951.4879868543467
v1,3m,2026-01-09 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,17304.51525963755,73.04515259637547,13.010308498101056,2422.2606099720197,23,-29.472441742811384,0.2591524542452994,-2947.244174281135
v1,4m,2025-12-10 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,13598.029627840548,35.98029627840547,27.55273223550922,4031.0156924443118,28,-21.91505592017826,5.416821767634101,-2191.5055920178256
v1,5m,2025-11-09 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,17704.619031459053,77.04619031459052,27.545897735388163,5247.0759550142075,32,-28.533377756839826,5.415517687067474,-2853.33777568398
v1,6m,2025-10-10 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,19640.91446015418,96.40914460154181,27.54589773538816,5820.931239200621,39,-44.84287334936596,5.415517687067517,-4484.287334936595
v1,1y,2025-04-11 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,21101.364622701047,111.01364622701047,31.467934527737718,7144.18371381488,84,-28.644345932076703,4.47529244624236,-2864.4345932076685
v1,10d,2026-04-01 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,12781.24706194878,27.812470619487794,7.054971289574639,970.1576546707183,3,7.719408929933568,-5.613542099160353,771.9408929933579
v1,1m,2026-03-12 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,13482.043839587306,34.820438395873055,13.010308498101057,1887.1966792805888,9,7.711807222989407,0.2591524542453101,771.180722298941
v1,2m,2026-02-09 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,18723.810663640546,87.23810663640546,13.010308498101063,2620.9314943885074,17,-29.514879868543474,0.2591524542453083,-2951.4879868543467
v1,3m,2026-01-09 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,17304.51525963755,73.04515259637547,13.010308498101056,2422.2606099720197,23,-29.472441742811384,0.2591524542452994,-2947.244174281135
v1,4m,2025-12-10 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,13598.029627840548,35.98029627840547,27.55273223550922,4031.0156924443118,28,-21.91505592017826,5.416821767634101,-2191.5055920178256
v1,5m,2025-11-09 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,17704.619031459053,77.04619031459052,27.545897735388163,5247.0759550142075,32,-28.533377756839826,5.415517687067474,-2853.33777568398
v1,6m,2025-10-10 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,19640.91446015418,96.40914460154181,27.54589773538816,5820.931239200621,39,-44.84287334936596,5.415517687067517,-4484.287334936595
v1,1y,2025-04-11 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,21101.364622701047,111.01364622701047,31.467934527737718,7144.18371381488,84,-28.644345932076703,4.47529244624236,-2864.4345932076685
v1,10d,2026-04-01 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,12781.24706194878,27.812470619487794,7.054971289574639,970.1576546707183,3,7.719408929933568,-5.613542099160353,771.9408929933579
v1,1m,2026-03-12 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,13482.043839587306,34.820438395873055,13.010308498101057,1887.1966792805888,9,7.711807222989407,0.2591524542453101,771.180722298941
v1,2m,2026-02-09 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,18723.810663640546,87.23810663640546,13.010308498101063,2620.9314943885074,17,-29.514879868543474,0.2591524542453083,-2951.4879868543467
v1,3m,2026-01-09 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,17304.51525963755,73.04515259637547,13.010308498101056,2422.2606099720197,23,-29.472441742811384,0.2591524542452994,-2947.244174281135
v1,4m,2025-12-10 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,13598.029627840548,35.98029627840547,27.55273223550922,4031.0156924443118,28,-21.91505592017826,5.416821767634101,-2191.5055920178256
v1,5m,2025-11-09 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,17704.619031459053,77.04619031459052,27.545897735388163,5247.0759550142075,32,-28.533377756839826,5.415517687067474,-2853.33777568398
v1,6m,2025-10-10 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,19640.91446015418,96.40914460154181,27.54589773538816,5820.931239200621,39,-44.84287334936596,5.415517687067517,-4484.287334936595
v1,1y,2025-04-11 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,20290.858098553417,102.90858098553417,34.22804907767461,7472.336029818407,82,-36.749411173553,7.235406996179254,-3674.941117355298
v1,10d,2026-04-01 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,12781.24706194878,27.812470619487794,7.054971289574639,970.1576546707183,3,7.719408929933568,-5.613542099160353,771.9408929933579
v1,1m,2026-03-12 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,13482.043839587306,34.820438395873055,13.010308498101057,1887.1966792805888,9,7.711807222989407,0.2591524542453101,771.180722298941
v1,2m,2026-02-09 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,18723.810663640546,87.23810663640546,13.010308498101063,2620.9314943885074,17,-29.514879868543474,0.2591524542453083,-2951.4879868543467
v1,3m,2026-01-09 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,17577.226607400575,75.77226607400576,13.010308498101075,2460.4343435708797,22,-26.7453282651811,0.25915245424531896,-2674.532826518109
v1,4m,2025-12-10 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,13812.328435469071,38.123284354690725,26.49225087204143,3936.947194664044,27,-19.772067843893005,4.3563404041663105,-1977.206784389302
v1,5m,2025-11-09 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,17983.635834025124,79.83635834025125,26.48552240945301,5124.598878434569,31,-25.743209731179093,4.355142361132323,-2574.3209731179086
v1,6m,2025-10-10 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,19950.446404468188,99.50446404468187,26.48552240945295,5685.059251209457,38,-41.7475539062259,4.355142361132309,-4174.755390622588
v1,1y,2025-04-11 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,19918.244169111804,99.18244169111803,36.15617287528413,7748.316284825113,80,-40.47555046796914,9.16353079378877,-4047.5550467969115
v2,10d,2026-04-01 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,13617.81557216127,36.17815572161269,6.814576160112517,937.0999474993405,2,0.0,0.0,0.0
v2,1m,2026-03-12 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,14413.338061250854,44.13338061250853,12.751156043855747,1855.8964853316484,7,0.0,0.0,0.0
v2,2m,2026-02-09 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,22685.177027107908,126.85177027107906,12.751156043855762,2920.9986010750745,13,0.0,0.0,0.0
v2,3m,2026-01-09 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,24793.262094676535,147.93262094676533,12.751156043855744,3192.4407646498566,19,0.0,0.0,0.0
v2,4m,2025-12-10 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,25955.499082689326,159.55499082689326,12.75115604385575,3342.0932276677268,24,0.0,0.0,0.0
v2,5m,2025-11-09 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,33794.03013577458,237.94030135774577,12.751156043855778,4351.401562056544,28,0.0,0.0,0.0
v2,6m,2025-10-10 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,34334.414996823805,243.34414996823804,12.751156043855751,4420.982831855785,34,0.0,0.0,0.0
v2,1y,2025-04-11 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,54226.388077667965,442.2638807766797,13.227693959998708,7243.265959332301,75,0.0,0.0,0.0
v2,10d,2026-04-01 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,13617.81557216127,36.17815572161269,6.814576160112517,937.0999474993405,2,0.0,0.0,0.0
v2,1m,2026-03-12 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,14413.338061250854,44.13338061250853,12.751156043855747,1855.8964853316484,7,0.0,0.0,0.0
v2,2m,2026-02-09 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,22685.177027107908,126.85177027107906,12.751156043855762,2920.9986010750745,13,0.0,0.0,0.0
v2,3m,2026-01-09 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,24793.262094676535,147.93262094676533,12.751156043855744,3192.4407646498566,19,0.0,0.0,0.0
v2,4m,2025-12-10 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,25955.499082689326,159.55499082689326,12.75115604385575,3342.0932276677268,24,0.0,0.0,0.0
v2,5m,2025-11-09 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,33794.03013577458,237.94030135774577,12.751156043855778,4351.401562056544,28,0.0,0.0,0.0
v2,6m,2025-10-10 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,34334.414996823805,243.34414996823804,12.751156043855751,4420.982831855785,34,0.0,0.0,0.0
v2,1y,2025-04-11 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,54226.388077667965,442.2638807766797,13.227693959998708,7243.265959332301,75,0.0,0.0,0.0
v2,10d,2026-04-01 to 2026-04-11,inverse_only,0.0,60.0,20,10000.0,13617.81557216127,36.17815572161269,6.814576160112517,937.0999474993405,2,0.0,0.0,0.0
v2,1m,2026-03-12 to 2026-04-11,inverse_only,0.0,60.0,20,10000.0,14413.338061250854,44.13338061250853,12.751156043855747,1855.8964853316484,7,0.0,0.0,0.0
v2,2m,2026-02-09 to 2026-04-11,inverse_only,0.0,60.0,20,10000.0,22685.177027107908,126.85177027107906,12.751156043855762,2920.9986010750745,13,0.0,0.0,0.0
v2,3m,2026-01-09 to 2026-04-11,inverse_only,0.0,60.0,20,10000.0,24793.262094676535,147.93262094676533,12.751156043855744,3192.4407646498566,19,0.0,0.0,0.0
v2,4m,2025-12-10 to 2026-04-11,inverse_only,0.0,60.0,20,10000.0,25955.499082689326,159.55499082689326,12.75115604385575,3342.0932276677268,24,0.0,0.0,0.0
v2,5m,2025-11-09 to 2026-04-11,inverse_only,0.0,60.0,20,10000.0,33794.03013577458,237.94030135774577,12.751156043855778,4351.401562056544,28,0.0,0.0,0.0
v2,6m,2025-10-10 to 2026-04-11,inverse_only,0.0,60.0,20,10000.0,34334.414996823805,243.34414996823804,12.751156043855751,4420.982831855785,34,0.0,0.0,0.0
v2,1y,2025-04-11 to 2026-04-11,inverse_only,0.0,60.0,20,10000.0,54226.388077667965,442.2638807766797,13.227693959998708,7243.265959332301,75,0.0,0.0,0.0
v2,10d,2026-04-01 to 2026-04-11,inverse_only,0.0,80.0,20,10000.0,13617.81557216127,36.17815572161269,6.814576160112517,937.0999474993405,2,0.0,0.0,0.0
v2,1m,2026-03-12 to 2026-04-11,inverse_only,0.0,80.0,20,10000.0,14413.338061250854,44.13338061250853,12.751156043855747,1855.8964853316484,7,0.0,0.0,0.0
v2,2m,2026-02-09 to 2026-04-11,inverse_only,0.0,80.0,20,10000.0,22685.177027107908,126.85177027107906,12.751156043855762,2920.9986010750745,13,0.0,0.0,0.0
v2,3m,2026-01-09 to 2026-04-11,inverse_only,0.0,80.0,20,10000.0,24793.262094676535,147.93262094676533,12.751156043855744,3192.4407646498566,19,0.0,0.0,0.0
v2,4m,2025-12-10 to 2026-04-11,inverse_only,0.0,80.0,20,10000.0,25955.499082689326,159.55499082689326,12.75115604385575,3342.0932276677268,24,0.0,0.0,0.0
v2,5m,2025-11-09 to 2026-04-11,inverse_only,0.0,80.0,20,10000.0,33794.03013577458,237.94030135774577,12.751156043855778,4351.401562056544,28,0.0,0.0,0.0
v2,6m,2025-10-10 to 2026-04-11,inverse_only,0.0,80.0,20,10000.0,34334.414996823805,243.34414996823804,12.751156043855751,4420.982831855785,34,0.0,0.0,0.0
v2,1y,2025-04-11 to 2026-04-11,inverse_only,0.0,80.0,20,10000.0,54226.388077667965,442.2638807766797,13.227693959998708,7243.265959332301,75,0.0,0.0,0.0
v2,10d,2026-04-01 to 2026-04-11,inverse_only,3.0,0.0,20,10000.0,14079.207777994354,40.79207777994354,3.572160535838967,502.93190400428466,3,4.61392205833085,-3.2424156242735496,461.3922058330845
v2,1m,2026-03-12 to 2026-04-11,inverse_only,3.0,0.0,20,10000.0,15507.395149367565,55.073951493675644,12.44787124072809,1930.340580984188,9,10.940570881167112,-0.30328480312765826,1094.0570881167114
v2,2m,2026-02-09 to 2026-04-11,inverse_only,3.0,0.0,20,10000.0,22285.994970048294,122.85994970048293,12.447871240728086,2774.1319585867495,15,-3.9918205705961327,-0.30328480312767603,-399.1820570596137
v2,3m,2026-01-09 to 2026-04-11,inverse_only,3.0,0.0,20,10000.0,24356.984901320495,143.56984901320496,12.825994502672811,3124.0255444602135,21,-4.362771933560367,0.07483845881706763,-436.2771933560398
v2,4m,2025-12-10 to 2026-04-11,inverse_only,3.0,0.0,20,10000.0,25498.770466313283,154.9877046631328,12.82599450267281,3270.4708982585,26,-4.567286163760457,0.07483845881706053,-456.72861637604365
v2,5m,2025-11-09 to 2026-04-11,inverse_only,3.0,0.0,20,10000.0,33199.369999342205,231.99369999342204,12.825994502672806,4258.149371037636,30,-5.946601364323726,0.07483845881702855,-594.6601364323724
v2,6m,2025-10-10 to 2026-04-11,inverse_only,3.0,0.0,20,10000.0,35530.318814348546,255.30318814348547,12.825994502672806,4557.116737910466,37,11.959038175247429,0.0748384588170552,1195.9038175247406
v2,1y,2025-04-11 to 2026-04-11,inverse_only,3.0,0.0,20,10000.0,59103.36331354744,491.03363313547436,12.8259945026728,7580.594129490328,85,48.769752358794676,-0.4016994573259076,4876.975235879472
v2,10d,2026-04-01 to 2026-04-11,inverse_only,3.0,40.0,20,10000.0,14079.207777994354,40.79207777994354,3.572160535838967,502.93190400428466,3,4.61392205833085,-3.2424156242735496,461.3922058330845
v2,1m,2026-03-12 to 2026-04-11,inverse_only,3.0,40.0,20,10000.0,15507.395149367565,55.073951493675644,12.44787124072809,1930.340580984188,9,10.940570881167112,-0.30328480312765826,1094.0570881167114
v2,2m,2026-02-09 to 2026-04-11,inverse_only,3.0,40.0,20,10000.0,22285.994970048294,122.85994970048293,12.447871240728086,2774.1319585867495,15,-3.9918205705961327,-0.30328480312767603,-399.1820570596137
v2,3m,2026-01-09 to 2026-04-11,inverse_only,3.0,40.0,20,10000.0,24356.984901320495,143.56984901320496,12.825994502672811,3124.0255444602135,21,-4.362771933560367,0.07483845881706763,-436.2771933560398
v2,4m,2025-12-10 to 2026-04-11,inverse_only,3.0,40.0,20,10000.0,25498.770466313283,154.9877046631328,12.82599450267281,3270.4708982585,26,-4.567286163760457,0.07483845881706053,-456.72861637604365
v2,5m,2025-11-09 to 2026-04-11,inverse_only,3.0,40.0,20,10000.0,33199.369999342205,231.99369999342204,12.825994502672806,4258.149371037636,30,-5.946601364323726,0.07483845881702855,-594.6601364323724
v2,6m,2025-10-10 to 2026-04-11,inverse_only,3.0,40.0,20,10000.0,35530.318814348546,255.30318814348547,12.825994502672806,4557.116737910466,37,11.959038175247429,0.0748384588170552,1195.9038175247406
v2,1y,2025-04-11 to 2026-04-11,inverse_only,3.0,40.0,20,10000.0,59103.36331354744,491.03363313547436,12.8259945026728,7580.594129490328,85,48.769752358794676,-0.4016994573259076,4876.975235879472
v2,10d,2026-04-01 to 2026-04-11,inverse_only,3.0,60.0,20,10000.0,14079.207777994354,40.79207777994354,3.572160535838967,502.93190400428466,3,4.61392205833085,-3.2424156242735496,461.3922058330845
v2,1m,2026-03-12 to 2026-04-11,inverse_only,3.0,60.0,20,10000.0,15507.395149367565,55.073951493675644,12.44787124072809,1930.340580984188,9,10.940570881167112,-0.30328480312765826,1094.0570881167114
v2,2m,2026-02-09 to 2026-04-11,inverse_only,3.0,60.0,20,10000.0,22285.994970048294,122.85994970048293,12.447871240728086,2774.1319585867495,15,-3.9918205705961327,-0.30328480312767603,-399.1820570596137
v2,3m,2026-01-09 to 2026-04-11,inverse_only,3.0,60.0,20,10000.0,24356.984901320495,143.56984901320496,12.825994502672811,3124.0255444602135,21,-4.362771933560367,0.07483845881706763,-436.2771933560398
v2,4m,2025-12-10 to 2026-04-11,inverse_only,3.0,60.0,20,10000.0,25498.770466313283,154.9877046631328,12.82599450267281,3270.4708982585,26,-4.567286163760457,0.07483845881706053,-456.72861637604365
v2,5m,2025-11-09 to 2026-04-11,inverse_only,3.0,60.0,20,10000.0,33199.369999342205,231.99369999342204,12.825994502672806,4258.149371037636,30,-5.946601364323726,0.07483845881702855,-594.6601364323724
v2,6m,2025-10-10 to 2026-04-11,inverse_only,3.0,60.0,20,10000.0,35530.318814348546,255.30318814348547,12.825994502672806,4557.116737910466,37,11.959038175247429,0.0748384588170552,1195.9038175247406
v2,1y,2025-04-11 to 2026-04-11,inverse_only,3.0,60.0,20,10000.0,57755.676751163366,477.55676751163367,12.825994502672803,7407.739925085687,84,35.29288673495398,-0.40169945732590584,3529.288673495401
v2,10d,2026-04-01 to 2026-04-11,inverse_only,3.0,80.0,20,10000.0,14079.207777994354,40.79207777994354,3.572160535838967,502.93190400428466,3,4.61392205833085,-3.2424156242735496,461.3922058330845
v2,1m,2026-03-12 to 2026-04-11,inverse_only,3.0,80.0,20,10000.0,15507.395149367565,55.073951493675644,12.44787124072809,1930.340580984188,9,10.940570881167112,-0.30328480312765826,1094.0570881167114
v2,2m,2026-02-09 to 2026-04-11,inverse_only,3.0,80.0,20,10000.0,22285.994970048294,122.85994970048293,12.447871240728086,2774.1319585867495,15,-3.9918205705961327,-0.30328480312767603,-399.1820570596137
v2,3m,2026-01-09 to 2026-04-11,inverse_only,3.0,80.0,20,10000.0,24356.984901320495,143.56984901320496,12.825994502672811,3124.0255444602135,21,-4.362771933560367,0.07483845881706763,-436.2771933560398
v2,4m,2025-12-10 to 2026-04-11,inverse_only,3.0,80.0,20,10000.0,25498.770466313283,154.9877046631328,12.82599450267281,3270.4708982585,26,-4.567286163760457,0.07483845881706053,-456.72861637604365
v2,5m,2025-11-09 to 2026-04-11,inverse_only,3.0,80.0,20,10000.0,33199.369999342205,231.99369999342204,12.825994502672806,4258.149371037636,30,-5.946601364323726,0.07483845881702855,-594.6601364323724
v2,6m,2025-10-10 to 2026-04-11,inverse_only,3.0,80.0,20,10000.0,35530.318814348546,255.30318814348547,12.825994502672806,4557.116737910466,37,11.959038175247429,0.0748384588170552,1195.9038175247406
v2,1y,2025-04-11 to 2026-04-11,inverse_only,3.0,80.0,20,10000.0,57848.509248185146,478.4850924818515,12.825994502672803,7419.646616050395,83,36.22121170517181,-0.40169945732590584,3622.121170517181
v2,10d,2026-04-01 to 2026-04-11,inverse_only,4.0,0.0,20,10000.0,13944.18984828741,39.441898482874095,4.517890181896122,629.9831841007326,3,3.2637427612614047,-2.296685978216395,326.3742761261401
v2,1m,2026-03-12 to 2026-04-11,inverse_only,4.0,0.0,20,10000.0,15167.588870433332,51.67588870433333,12.568400710167875,1906.3233473068867,9,7.5425080918248,-0.18275533368787222,754.2508091824784
v2,2m,2026-02-09 to 2026-04-11,inverse_only,4.0,0.0,20,10000.0,21572.93434543668,115.72934345436678,12.568400710167872,2711.3728334759126,15,-11.122426816712277,-0.18275533368789,-1112.2426816712286
v2,3m,2026-01-09 to 2026-04-11,inverse_only,4.0,0.0,20,10000.0,23577.661075270415,135.77661075270413,13.249938297471195,3124.0255444602135,21,-12.156010194061196,0.4987822536154507,-1215.60101940612
v2,4m,2025-12-10 to 2026-04-11,inverse_only,4.0,0.0,20,10000.0,24682.91417540171,146.82914175401712,13.249938297471203,3270.4708982585,26,-12.725849072876144,0.49878225361545425,-1272.5849072876154
v2,5m,2025-11-09 to 2026-04-11,inverse_only,4.0,0.0,20,10000.0,32137.12604118558,221.3712604118558,13.249938297471195,4258.149371037636,30,-16.56904094588998,0.49878225361541695,-1656.9040945889974
v2,6m,2025-10-10 to 2026-04-11,inverse_only,4.0,0.0,20,10000.0,34038.92193101258,240.38921931012575,13.249938297471202,4510.136152983559,37,-2.954930658112289,0.4987822536154507,-295.493065811228
v2,1y,2025-04-11 to 2026-04-11,inverse_only,4.0,0.0,20,10000.0,54786.88305530465,447.8688305530465,13.249938297471193,7259.2281999355655,85,5.604949776366823,0.022244337472484332,560.4949776366848
v2,10d,2026-04-01 to 2026-04-11,inverse_only,4.0,40.0,20,10000.0,13944.18984828741,39.441898482874095,4.517890181896122,629.9831841007326,3,3.2637427612614047,-2.296685978216395,326.3742761261401
v2,1m,2026-03-12 to 2026-04-11,inverse_only,4.0,40.0,20,10000.0,15167.588870433332,51.67588870433333,12.568400710167875,1906.3233473068867,9,7.5425080918248,-0.18275533368787222,754.2508091824784
v2,2m,2026-02-09 to 2026-04-11,inverse_only,4.0,40.0,20,10000.0,21572.93434543668,115.72934345436678,12.568400710167872,2711.3728334759126,15,-11.122426816712277,-0.18275533368789,-1112.2426816712286
v2,3m,2026-01-09 to 2026-04-11,inverse_only,4.0,40.0,20,10000.0,23577.661075270415,135.77661075270413,13.249938297471195,3124.0255444602135,21,-12.156010194061196,0.4987822536154507,-1215.60101940612
v2,4m,2025-12-10 to 2026-04-11,inverse_only,4.0,40.0,20,10000.0,24682.91417540171,146.82914175401712,13.249938297471203,3270.4708982585,26,-12.725849072876144,0.49878225361545425,-1272.5849072876154
v2,5m,2025-11-09 to 2026-04-11,inverse_only,4.0,40.0,20,10000.0,32137.12604118558,221.3712604118558,13.249938297471195,4258.149371037636,30,-16.56904094588998,0.49878225361541695,-1656.9040945889974
