Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %,Sell Time Price,Buy Time Price
2026-03-09,12033.55,SOXL,15:41,SOXL,15:55,SOXL,SOXL,13304.54,1270.99,10.56,19.69,52.72,52.975
2026-03-10,13304.54,SOXL,14:14,SOXL,15:55,SOXL,SOXL,14218.24,913.69,6.87,14.18,56.14,54.165
2026-03-11,14218.24,SOXL,no change,no change,15:55,SOXS,SOXS,14727.16,508.93,3.58,11.11,,37.8201
2026-03-12,14727.16,SOXS,10:02,SOXS,15:55,SOXL,SOXL,15902.77,1175.61,7.98,4.01,40.685,50.09
2026-03-13,15902.77,SOXL,no change,no change,no change,no change,SOXL,16013.89,111.12,0.7,3.34,,
2026-03-16,16013.89,SOXL,10:38,SOXL,15:55,SOXL,SOXL,17227.17,1213.28,7.58,0.0,54.12,53.71
2026-03-17,17227.17,SOXL,no change,no change,no change,no change,SOXL,17573.57,346.4,2.01,0.0,,
2026-03-18,17573.57,SOXL,no change,no change,no change,no change,SOXL,17467.73,-105.85,-0.6,0.6,,
2026-03-19,17467.73,SOXL,no change,no change,no change,no change,SOXL,17637.72,169.99,0.97,0.0,,
2026-03-20,17637.72,SOXL,no change,no change,no change,no change,SOXL,16276.16,-1361.56,-7.72,7.72,,
2026-03-23,16276.16,SOXL,07:13,SOXL,15:55,SOXS,SOXS,17410.36,1134.2,6.97,1.29,55.4,38.94
2026-03-24,17410.36,SOXS,no change,no change,no change,no change,SOXS,16904.87,-505.49,-2.9,4.15,,
2026-03-25,16904.87,SOXS,no change,no change,no change,no change,SOXS,16226.79,-678.09,-4.01,8.0,,
2026-03-26,16226.79,SOXS,11:05,SOXS,15:55,SOXL,SOXL,17636.2,1409.42,8.69,0.01,39.225,48.99
2026-03-27,17636.2,SOXL,no change,no change,no change,no change,SOXL,16772.21,-863.99,-4.9,4.91,,
2026-03-30,16772.21,SOXL,no change,no change,no change,no change,SOXL,14686.04,-2086.18,-12.44,16.74,,
2026-03-31,14686.04,SOXL,10:07,SOXL,15:55,SOXL,SOXL,15784.47,1098.43,7.48,10.51,43.8809,47.945
2026-04-01,15784.47,SOXL,09:43,SOXL,15:55,SOXL,SOXL,16831.77,1047.31,6.64,4.57,51.08,52.205
2026-04-02,16831.77,SOXL,no change,no change,no change,no change,SOXL,17012.33,180.55,1.07,3.55,,
2026-04-06,17012.33,SOXL,no change,no change,no change,no change,SOXL,17637.81,625.49,3.68,0.0,,
2026-04-07,17637.81,SOXL,19:33,SOXL,15:55,SOXL,SOXL,20398.01,2760.19,15.65,0.0,63.06,56.375
2026-04-08,20398.01,SOXL,04:03,SOXL,15:55,SOXS,SOXS,23148.37,2750.36,13.48,0.0,64.33,27.075
2026-04-09,23148.37,SOXS,no change,no change,15:55,SOXL,SOXL,21570.9,-1577.46,-6.81,6.81,,71.925
2026-04-10,21570.9,SOXL,no change,no change,no change,no change,SOXL,22923.49,1352.59,6.27,0.97,,
