Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %,Sell Time Price,Buy Time Price
2021-07-09,17209.99,SOXS,no change,no change,no change,no change,SOXS,16210.43,-999.56,-5.81,22.21,,
2021-07-12,16210.43,SOXS,no change,no change,no change,no change,SOXS,15667.18,-543.25,-3.35,24.82,,
2021-07-13,15667.18,SOXS,no change,no change,no change,no change,SOXS,15904.25,237.07,1.51,23.68,,
2021-07-14,15904.25,SOXS,no change,no change,no change,no change,SOXS,16080.04,175.79,1.11,22.84,,
2021-07-15,16080.04,SOXS,no change,no change,no change,no change,SOXS,17133.94,1053.89,6.55,17.78,,
2021-07-16,17133.94,SOXS,no change,no change,no change,no change,SOXS,18268.24,1134.3,6.62,12.34,,
2021-07-19,18268.24,SOXS,no change,no change,no change,no change,SOXS,18350.8,82.57,0.45,11.94,,
2021-07-20,18350.8,SOXS,no change,no change,no change,no change,SOXS,17338.41,-1012.39,-5.52,16.8,,
2021-07-21,17338.41,SOXS,no change,no change,no change,no change,SOXS,15948.57,-1389.84,-8.02,23.47,,
2021-07-22,15948.57,SOXS,no change,no change,no change,no change,SOXS,16297.34,348.76,2.19,21.8,,
2021-07-23,16297.34,SOXS,no change,no change,no change,no change,SOXS,15960.53,-336.81,-2.07,23.41,,
2021-07-26,15960.53,SOXS,no change,no change,no change,no change,SOXS,16052.23,91.7,0.57,22.97,,
2021-07-27,16052.23,SOXS,no change,no change,no change,no change,SOXS,16994.86,942.63,5.87,18.45,,
2021-07-28,16994.86,SOXS,no change,no change,no change,no change,SOXS,16014.85,-980.01,-5.77,23.15,,
2021-07-29,16014.85,SOXS,no change,no change,no change,no change,SOXS,15102.21,-912.64,-5.7,27.53,,
2021-07-30,15102.21,SOXS,no change,no change,no change,no change,SOXS,14836.45,-265.76,-1.76,28.81,,
2021-08-02,14836.45,SOXS,no change,no change,no change,no change,SOXS,14580.69,-255.76,-1.72,30.03,,
2021-08-03,14580.69,SOXS,no change,no change,no change,no change,SOXS,14287.33,-293.35,-2.01,31.44,,
2021-08-04,14287.33,SOXS,no change,no change,no change,no change,SOXS,13744.1,-543.24,-3.8,34.05,,
2021-08-05,13744.1,SOXS,no change,no change,no change,no change,SOXS,13950.53,206.43,1.5,33.06,,
2021-08-06,13950.53,SOXS,no change,no change,no change,no change,SOXS,14041.13,90.61,0.65,32.62,,
2021-08-09,14041.13,SOXS,no change,no change,no change,no change,SOXS,14178.69,137.56,0.98,31.96,,
2021-08-10,14178.69,SOXS,no change,no change,no change,no change,SOXS,14734.97,556.28,3.92,29.29,,
2021-08-11,14734.97,SOXS,no change,no change,no change,no change,SOXS,14797.99,63.02,0.43,28.99,,
2021-08-12,14797.99,SOXS,no change,no change,no change,no change,SOXS,15276.04,478.05,3.23,26.7,,
2021-08-13,15276.04,SOXS,no change,no change,no change,no change,SOXS,15095.68,-180.35,-1.18,27.56,,
2021-08-16,15095.68,SOXS,no change,no change,no change,no change,SOXS,15189.12,93.43,0.62,27.12,,
2021-08-17,15189.12,SOXS,no change,no change,no change,no change,SOXS,16099.6,910.49,5.99,22.75,,
2021-08-18,16099.6,SOXS,no change,no change,no change,no change,SOXS,16646.97,547.37,3.4,20.12,,
2021-08-19,16646.97,SOXS,no change,no change,no change,no change,SOXS,16385.13,-261.84,-1.57,21.38,,
2021-08-20,16385.13,SOXS,no change,no change,no change,no change,SOXS,16047.44,-337.69,-2.06,23.0,,
2021-08-23,16047.44,SOXS,no change,no change,no change,no change,SOXS,14700.2,-1347.24,-8.4,29.46,,
2021-08-24,14700.2,SOXS,no change,no change,no change,no change,SOXS,14711.07,10.86,0.07,29.41,,
2021-08-25,14711.07,SOXS,no change,no change,no change,no change,SOXS,14319.06,-392.0,-2.66,31.29,,
2021-08-26,14319.06,SOXS,no change,no change,no change,no change,SOXS,14306.89,-12.17,-0.09,31.35,,
2021-08-27,14306.89,SOXS,no change,no change,no change,no change,SOXS,13505.06,-801.83,-5.6,35.2,,
2021-08-30,13505.06,SOXS,no change,no change,no change,no change,SOXS,13342.09,-162.97,-1.21,35.98,,
2021-08-31,13342.09,SOXS,no change,no change,no change,no change,SOXS,13700.63,358.54,2.69,34.26,,
2021-09-01,13700.63,SOXS,no change,no change,no change,no change,SOXS,13885.34,184.71,1.35,33.37,,
2021-09-02,13885.34,SOXS,no change,no change,no change,no change,SOXS,13814.28,-71.05,-0.51,33.71,,
2021-09-03,13814.28,SOXS,no change,no change,no change,no change,SOXS,13505.06,-309.22,-2.24,35.2,,
2021-09-07,13505.06,SOXS,no change,no change,no change,no change,SOXS,13624.58,119.52,0.88,34.62,,
2021-09-08,13624.58,SOXS,no change,no change,no change,no change,SOXS,14189.55,564.97,4.15,31.91,,
2021-09-09,14189.55,SOXS,no change,no change,no change,no change,SOXS,13972.26,-217.29,-1.53,32.95,,
2021-09-10,13972.26,SOXS,no change,no change,no change,no change,SOXS,13624.58,-347.68,-2.49,34.62,,
2021-09-13,13624.58,SOXS,no change,no change,no change,no change,SOXS,13298.62,-325.95,-2.39,36.19,,
2021-09-14,13298.62,SOXS,no change,no change,no change,no change,SOXS,13287.76,-10.87,-0.08,36.24,,
2021-09-15,13287.76,SOXS,no change,no change,15:55,SOXL,SOXL,13078.72,-209.04,-1.57,37.24,,48.54
2021-09-16,13078.72,SOXL,no change,no change,no change,no change,SOXL,13217.28,138.56,1.06,36.58,,
2021-09-17,13217.28,SOXL,no change,no change,no change,no change,SOXL,12538.76,-678.52,-5.13,39.83,,
2021-09-20,12538.76,SOXL,no change,no change,15:55,SOXS,SOXS,11582.19,-956.57,-7.63,44.42,,6.73
2021-09-21,11582.19,SOXS,no change,no change,no change,no change,SOXS,11392.89,-189.3,-1.63,45.33,,
2021-09-22,11392.89,SOXS,no change,no change,no change,no change,SOXS,10764.73,-628.16,-5.51,48.35,,
2021-09-23,10764.73,SOXS,no change,no change,no change,no change,SOXS,10308.67,-456.06,-4.24,50.53,,
2021-09-24,10308.67,SOXS,no change,no change,15:55,SOXL,SOXL,10315.21,6.54,0.06,50.5,,47.99
2021-09-27,10315.21,SOXL,no change,no change,no change,no change,SOXL,10210.4,-104.8,-1.02,51.01,,
2021-09-28,10210.4,SOXL,no change,no change,15:55,SOXS,SOXS,9045.62,-1164.78,-11.41,56.59,,6.7499
2021-09-29,9045.62,SOXS,no change,no change,no change,no change,SOXS,9494.7,449.08,4.96,54.44,,
2021-09-30,9494.7,SOXS,no change,no change,no change,no change,SOXS,9447.79,-46.9,-0.49,54.66,,
2021-10-01,9447.79,SOXS,no change,no change,no change,no change,SOXS,9454.49,6.7,0.07,54.63,,
2021-10-04,9454.49,SOXS,no change,no change,no change,no change,SOXS,10211.66,757.17,8.01,51.0,,
2021-10-05,10211.66,SOXS,no change,no change,no change,no change,SOXS,9742.61,-469.05,-4.59,53.25,,
2021-10-06,9742.61,SOXS,no change,no change,no change,no change,SOXS,9675.61,-67.0,-0.69,53.57,,
2021-10-07,9675.61,SOXS,no change,no change,no change,no change,SOXS,9300.24,-375.37,-3.88,55.37,,
2021-10-08,9300.24,SOXS,no change,no change,no change,no change,SOXS,9528.19,227.95,2.45,54.28,,
2021-10-11,9528.19,SOXS,no change,no change,15:55,SOXL,SOXL,9727.27,199.08,2.09,53.32,,38.6
2021-10-12,9727.27,SOXL,no change,no change,no change,no change,SOXL,9289.03,-438.24,-4.51,55.43,,
2021-10-13,9289.03,SOXL,no change,no change,no change,no change,SOXL,9469.59,180.56,1.94,54.56,,
2021-10-14,9469.59,SOXL,no change,no change,no change,no change,SOXL,10302.74,833.15,8.8,50.56,,
2021-10-15,10302.74,SOXL,no change,no change,15:55,SOXS,SOXS,10519.46,216.72,2.1,49.52,,6.635
2021-10-18,10519.46,SOXS,no change,no change,no change,no change,SOXS,10242.17,-277.29,-2.64,50.85,,
2021-10-19,10242.17,SOXS,no change,no change,no change,no change,SOXS,9877.35,-364.82,-3.56,52.6,,
2021-10-20,9877.35,SOXS,no change,no change,no change,no change,SOXS,9957.74,80.39,0.81,52.22,,
2021-10-21,9957.74,SOXS,no change,no change,no change,no change,SOXS,9616.07,-341.67,-3.43,53.86,,
2021-10-22,9616.07,SOXS,no change,no change,no change,no change,SOXS,9924.92,308.85,3.21,52.38,,
2021-10-25,9924.92,SOXS,no change,no change,no change,no change,SOXS,9758.44,-166.48,-1.68,53.17,,
2021-10-26,9758.44,SOXS,no change,no change,no change,no change,SOXS,9702.95,-55.49,-0.57,53.44,,
2021-10-27,9702.95,SOXS,no change,no change,no change,no change,SOXS,9885.28,182.33,1.88,52.57,,
2021-10-28,9885.28,SOXS,no change,no change,no change,no change,SOXS,9243.33,-641.95,-6.49,55.65,,
2021-10-29,9243.33,SOXS,no change,no change,no change,no change,SOXS,9116.34,-126.99,-1.37,56.26,,
2021-11-01,9116.34,SOXS,no change,no change,no change,no change,SOXS,8719.97,-396.36,-4.35,58.16,,
2021-11-02,8719.97,SOXS,no change,no change,no change,no change,SOXS,8371.33,-348.64,-4.0,59.83,,
2021-11-03,8371.33,SOXS,no change,no change,no change,no change,SOXS,8030.31,-341.03,-4.07,61.47,,
2021-11-04,8030.31,SOXS,no change,no change,15:55,SOXL,SOXL,7236.13,-794.17,-9.89,65.28,,59.044
2021-11-05,7236.13,SOXL,09:44,SOXL,15:55,SOXL,SOXL,7475.46,239.33,3.31,64.13,61.28,60.535
2021-11-08,7475.46,SOXL,15:45,SOXL,15:55,SOXL,SOXL,7829.3,353.84,4.73,62.43,63.3,63.44
2021-11-09,7829.3,SOXL,no change,no change,no change,no change,SOXL,7815.85,-13.45,-0.17,62.5,,
2021-11-10,7815.85,SOXL,no change,no change,no change,no change,SOXL,7183.32,-632.54,-8.09,65.53,,
2021-11-11,7183.32,SOXL,09:34,SOXL,15:55,SOXL,SOXL,7376.64,193.32,2.69,64.6,60.01,61.62
2021-11-12,7376.64,SOXL,no change,no change,no change,no change,SOXL,7570.6,193.96,2.63,63.67,,
2021-11-15,7570.6,SOXL,no change,no change,no change,no change,SOXL,7532.85,-37.75,-0.5,63.85,,
2021-11-16,7532.85,SOXL,no change,no change,no change,no change,SOXL,7925.22,392.37,5.21,61.97,,
2021-11-17,7925.22,SOXL,no change,no change,no change,no change,SOXL,7745.92,-179.3,-2.26,62.83,,
2021-11-18,7745.92,SOXL,10:09,SOXL,15:55,SOXL,SOXL,8081.09,335.18,4.33,61.22,67.37,67.92
2021-11-19,8081.09,SOXL,no change,no change,no change,no change,SOXL,8148.73,67.64,0.84,60.9,,
2021-11-22,8148.73,SOXL,11:08,SOXL,15:55,SOXL,SOXL,8450.97,302.23,3.71,59.45,71.1,66.0
2021-11-23,8450.97,SOXL,no change,no change,no change,no change,SOXL,8238.38,-212.59,-2.52,60.47,,
2021-11-24,8238.38,SOXL,no change,no change,no change,no change,SOXL,8534.53,296.15,3.59,59.05,,
2021-11-26,8534.53,SOXL,no change,no change,no change,no change,SOXL,7836.46,-698.07,-8.18,62.4,,
2021-11-29,7836.46,SOXL,09:46,SOXL,15:55,SOXL,SOXL,8183.37,346.91,4.43,60.73,64.04,68.5199
2021-11-30,8183.37,SOXL,no change,no change,no change,no change,SOXL,7684.18,-499.19,-6.1,63.13,,
2021-12-01,7684.18,SOXL,09:31,SOXL,15:55,SOXS,SOXS,7958.01,273.83,3.56,61.81,66.52,3.9779
2021-12-02,7958.01,SOXS,no change,no change,no change,no change,SOXS,8152.26,194.25,2.44,60.88,,
2021-12-03,8152.26,SOXS,no change,no change,15:55,SOXL,SOXL,8180.63,28.37,0.35,60.75,,62.37
2021-12-06,8180.63,SOXL,no change,no change,no change,no change,SOXL,8218.71,38.08,0.47,60.56,,
2021-12-07,8218.71,SOXL,15:13,SOXL,15:55,SOXL,SOXL,9320.68,1101.97,13.41,55.27,71.17,71.52
2021-12-08,9320.68,SOXL,no change,no change,no change,no change,SOXL,9232.04,-88.64,-0.95,55.7,,
2021-12-09,9232.04,SOXL,no change,no change,no change,no change,SOXL,8597.55,-634.49,-6.87,58.74,,
2021-12-10,8597.55,SOXL,09:35,SOXL,15:55,SOXL,SOXL,8994.62,397.07,4.62,56.84,68.75,67.25
2021-12-13,8994.62,SOXL,no change,no change,15:55,SOXS,SOXS,8372.66,-621.96,-6.91,59.82,,3.935
2021-12-14,8372.66,SOXS,no change,no change,no change,no change,SOXS,8553.52,180.86,2.16,58.96,,
2021-12-15,8553.52,SOXS,no change,no change,no change,no change,SOXS,7681.14,-872.38,-10.2,63.14,,
2021-12-16,7681.14,SOXS,no change,no change,no change,no change,SOXS,8559.27,878.13,11.43,58.93,,
2021-12-17,8559.27,SOXS,no change,no change,no change,no change,SOXS,8614.37,55.1,0.64,58.66,,
2021-12-20,8614.37,SOXS,no change,no change,no change,no change,SOXS,8826.08,211.71,2.46,57.65,,
2021-12-21,8826.08,SOXS,no change,no change,no change,no change,SOXS,7947.11,-878.97,-9.96,61.87,,
2021-12-22,7947.11,SOXS,no change,no change,no change,no change,SOXS,7713.06,-234.06,-2.95,62.99,,
2021-12-23,7713.06,SOXS,no change,no change,no change,no change,SOXS,7345.81,-367.24,-4.76,64.75,,
2021-12-27,7345.81,SOXS,no change,no change,no change,no change,SOXS,6827.91,-517.9,-7.05,67.24,,
2021-12-28,6827.91,SOXS,no change,no change,no change,no change,SOXS,7042.82,214.91,3.15,66.21,,
2021-12-29,7042.82,SOXS,no change,no change,no change,no change,SOXS,6968.35,-74.47,-1.06,66.56,,
2021-12-30,6968.35,SOXS,no change,no change,no change,no change,SOXS,7223.68,255.33,3.66,65.34,,
2021-12-31,7223.68,SOXS,no change,no change,no change,no change,SOXS,7295.39,71.7,0.99,64.99,,
2022-01-03,7295.39,SOXS,no change,no change,no change,no change,SOXS,6893.25,-402.14,-5.51,66.92,,
2022-01-04,6893.25,SOXS,no change,no change,no change,no change,SOXS,6936.22,42.97,0.62,66.72,,
2022-01-05,6936.22,SOXS,no change,no change,no change,no change,SOXS,7553.49,617.27,8.9,63.75,,
2022-01-06,7553.49,SOXS,no change,no change,no change,no change,SOXS,7532.21,-21.28,-0.28,63.86,,
2022-01-07,7532.21,SOXS,no change,no change,no change,no change,SOXS,8067.75,535.55,7.11,61.29,,
2022-01-10,8067.75,SOXS,no change,no change,no change,no change,SOXS,8143.51,75.75,0.94,60.92,,
2022-01-11,8143.51,SOXS,no change,no change,no change,no change,SOXS,7657.74,-485.76,-5.97,63.25,,
2022-01-12,7657.74,SOXS,no change,no change,no change,no change,SOXS,7489.64,-168.1,-2.2,64.06,,
2022-01-13,7489.64,SOXS,no change,no change,no change,no change,SOXS,8038.18,548.53,7.32,61.43,,
2022-01-14,8038.18,SOXS,no change,no change,no change,no change,SOXS,7447.09,-591.08,-7.35,64.27,,
2022-01-18,7447.09,SOXS,no change,no change,no change,no change,SOXS,8404.58,957.49,12.86,59.67,,
2022-01-19,8404.58,SOXS,no change,no change,15:55,SOXL,SOXL,9072.99,668.41,7.95,56.46,,51.23
2022-01-20,9072.99,SOXL,no change,no change,no change,no change,SOXL,8169.65,-903.35,-9.96,60.8,,
2022-01-21,8169.65,SOXL,10:58,SOXL,15:55,SOXL,SOXL,8381.9,212.26,2.6,59.78,47.41,43.7039
2022-01-24,8381.9,SOXL,no change,no change,no change,no change,SOXL,8612.85,230.95,2.76,58.67,,
2022-01-25,8612.85,SOXL,no change,no change,no change,no change,SOXL,7753.56,-859.29,-9.98,62.79,,
2022-01-26,7753.56,SOXL,04:00,SOXL,15:55,SOXL,SOXL,8081.0,327.45,4.22,61.22,43.01,41.5899
2022-01-27,8081.0,SOXL,no change,no change,15:55,SPXS,SPXS,7118.17,-962.84,-11.91,65.84,,21.55
2022-01-28,7118.17,TMV,09:47,TMV,15:55,SQQQ,SQQQ,6927.29,-190.88,-2.68,66.76,60.13,41.805
2022-01-31,6927.29,SQQQ,no change,no change,no change,no change,SPXS,6351.67,-575.61,-8.31,69.52,,
2022-02-01,6351.67,SPXS,no change,no change,no change,no change,SPXS,6193.75,-157.92,-2.49,70.28,,
2022-02-02,6193.75,SPXS,no change,no change,no change,no change,SPXS,6030.3,-163.46,-2.64,71.06,,
2022-02-03,6030.3,SQQQ,no change,no change,15:55,SPXS,SPXS,6596.22,565.93,9.38,68.35,,19.205
2022-02-04,6596.22,SPXS,no change,no change,no change,no change,SPXS,6491.42,-104.81,-1.59,68.85,,
2022-02-07,6491.42,SPXS,no change,no change,15:55,TMV,SPXS,6648.73,157.32,2.42,68.1,,64.325
2022-02-08,6648.73,TMV,no change,no change,15:55,SQQQ,SQQQ,6594.0,-54.73,-0.82,68.36,,37.7356
2022-02-09,6594.0,SQQQ,no change,no change,no change,no change,SQQQ,6314.94,-279.05,-4.23,69.7,,
2022-02-10,6314.94,SQQQ,no change,no change,no change,no change,SQQQ,6643.72,328.78,5.21,68.12,,
2022-02-11,6643.72,SQQQ,no change,no change,15:55,TMV,TMV,7078.56,434.84,6.55,66.03,,65.56
2022-02-14,7078.56,SPXS,13:50,TMV,15:55,TMV,TMV,7231.78,153.22,2.16,65.3,67.25,67.72
2022-02-15,7231.78,TMV,no change,no change,15:55,SQQQ,SQQQ,7205.57,-26.2,-0.36,65.42,,38.49
2022-02-16,7205.57,SQQQ,no change,no change,no change,no change,SQQQ,7174.79,-30.79,-0.43,65.57,,
2022-02-17,7174.79,SQQQ,no change,no change,15:55,TMV,SQQQ,7702.7,527.91,7.36,63.04,,67.63
2022-02-18,7702.7,SQQQ,08:20,TMV,15:55,SPXS,SPXS,7789.02,86.33,1.12,62.62,66.3,20.77
2022-02-22,7789.02,SPXS,12:41,TMV,15:55,TMV,SPXS,7891.81,102.78,1.32,62.13,65.1,65.19
2022-02-23,7891.81,SPXS,11:00,TMV,15:55,TMV,SPXS,8160.5,268.69,3.4,60.84,66.04,67.0514
2022-02-24,8160.5,SPXS,05:34,TMV,15:55,SQQQ,SQQQ,7718.66,-441.84,-5.41,62.96,63.0,43.17
2022-02-25,7718.66,SQQQ,09:30,TMV,15:55,SPXS,SPXS,7543.11,-175.55,-2.27,63.8,67.05,20.15
2022-02-28,7543.11,SPXS,no change,no change,no change,no change,SPXS,7564.39,21.27,0.28,63.7,,
2022-03-01,7564.39,SPXS,no change,no change,15:55,TMV,SPXS,7892.86,328.47,4.34,62.13,,60.52
2022-03-02,7892.86,SPXS,no change,no change,15:55,SQQQ,TMV,7985.14,92.28,1.17,61.68,,40.37
2022-03-03,7985.14,TMV,11:07,TMV,15:55,SPXS,SPXS,8100.32,115.18,1.44,61.13,64.4,20.38
2022-03-04,8100.32,SPXS,no change,no change,no change,no change,SPXS,8275.24,174.92,2.16,60.29,,
2022-03-07,8275.24,SPXS,no change,no change,15:55,TMV,SPXS,8973.81,698.57,8.44,56.94,,62.15
2022-03-08,8973.81,TMV,14:34,TMV,15:55,TMV,TMV,9194.14,220.32,2.46,55.88,64.04,64.27
2022-03-09,9194.14,TMV,no change,no change,15:55,SQQQ,SQQQ,9016.51,-177.63,-1.93,56.73,,44.52
2022-03-10,9016.51,SQQQ,no change,no change,no change,no change,SQQQ,9150.13,133.63,1.48,56.09,,
2022-03-11,9150.13,SQQQ,no change,no change,15:55,SPXS,SPXS,9607.28,457.15,5.0,53.9,,22.345
2022-03-14,9607.28,SPXS,no change,no change,no change,no change,SPXS,9859.13,251.85,2.62,52.69,,
2022-03-15,9859.13,SPXS,no change,no change,no change,no change,SPXS,9221.32,-637.81,-6.47,55.75,,
2022-03-16,9221.32,SPXS,no change,no change,15:55,SQQQ,SPXS,8669.35,-551.97,-5.99,58.4,,41.8636
2022-03-17,8669.35,SPXS,no change,no change,no change,no change,SPXS,8322.94,-346.41,-4.0,60.06,,
2022-03-18,8322.94,SQQQ,no change,no change,15:55,SPXL,SPXL,7873.1,-449.83,-5.4,62.22,,114.5901
2022-03-21,7873.1,SPXL,08:01,TQQQ,15:55,SPXS,SPXS,7650.13,-222.97,-2.83,63.29,53.1501,18.66
2022-03-22,7650.13,SQQQ,no change,no change,15:55,SOXL,SOXL,7291.81,-358.32,-4.68,65.01,,39.55
2022-03-23,7291.81,TQQQ,06:41,TQQQ,15:55,TQQQ,SPXL,7017.66,-274.15,-3.76,66.33,55.07,53.85
2022-03-24,7017.66,TQQQ,12:03,SOXL,15:55,SOXL,SPXL,7308.93,291.27,4.15,64.93,40.2999,42.02
2022-03-25,7308.93,SPXL,08:01,TQQQ,15:55,TQQQ,SPXL,7319.96,11.03,0.15,64.88,57.72,56.65
2022-03-28,7319.96,SPXL,08:01,TQQQ,15:55,TQQQ,SPXL,7409.78,89.83,1.23,64.44,57.45,59.28
