Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %,Sell Time Price,Buy Time Price
2024-07-16,13349.24,SOXL,no change,no change,no change,no change,SOXL,13639.66,290.42,2.18,15.69,,
2024-07-17,13639.66,SOXL,no change,no change,15:55,SOXS,SOXS,10892.78,-2746.88,-20.14,32.67,,22.6
2024-07-18,10892.78,SOXS,no change,no change,no change,no change,SOXS,10885.54,-7.24,-0.07,32.71,,
2024-07-19,10885.54,SOXS,no change,no change,no change,no change,SOXS,11972.5,1086.96,9.99,26.0,,
2024-07-22,11972.5,SOXS,no change,no change,no change,no change,SOXS,10502.5,-1470.01,-12.28,35.08,,
2024-07-23,10502.5,SOXS,no change,no change,no change,no change,SOXS,10947.61,445.12,4.24,32.33,,
2024-07-24,10947.61,SOXS,no change,no change,15:55,SOXL,SOXL,12630.21,1682.6,15.37,21.93,,42.55
2024-07-25,12630.21,SOXL,no change,no change,no change,no change,SOXL,11786.39,-843.82,-6.68,27.15,,
2024-07-26,11786.39,SOXL,08:00,SOXL,15:55,SOXL,SOXL,12407.04,620.65,5.27,23.31,42.55,41.39
2024-07-29,12407.04,SOXL,09:50,SOXL,15:55,SOXL,SOXL,13216.38,809.34,6.52,18.31,44.0,41.95
2024-07-30,13216.38,SOXL,no change,no change,no change,no change,SOXL,11890.63,-1325.75,-10.03,26.5,,
2024-07-31,11890.63,SOXL,08:00,SOXL,15:55,SOXL,SOXL,12893.06,1002.43,8.43,20.31,41.45,44.49
2024-08-01,12893.06,SOXL,no change,no change,no change,no change,SOXL,9998.16,-2894.9,-22.45,38.2,,
2024-08-02,9998.16,SOXL,no change,no change,15:55,SPXS,SPXS,8466.39,-1531.77,-15.32,47.67,,8.42
2024-08-05,8466.39,SPXS,no change,no change,no change,no change,SPXS,8792.28,325.89,3.85,45.65,,
2024-08-06,8792.28,SPXS,no change,no change,no change,no change,SPXS,8870.74,78.47,0.89,45.17,,
2024-08-07,8870.74,TMV,no change,no change,no change,no change,SPXS,9128.41,257.66,2.9,43.58,,
2024-08-08,9128.41,SPXS,no change,no change,15:55,SQQQ,SQQQ,8926.64,-201.77,-2.21,44.82,,9.93
2024-08-09,8926.64,SQQQ,no change,no change,no change,no change,SQQQ,8773.05,-153.59,-1.72,45.77,,
2024-08-12,8773.05,SQQQ,no change,no change,no change,no change,SQQQ,8758.13,-14.91,-0.17,45.86,,
2024-08-13,8758.13,SQQQ,no change,no change,no change,no change,SQQQ,8212.11,-546.03,-6.23,49.24,,
2024-08-14,8212.11,SQQQ,no change,no change,no change,no change,SQQQ,8117.23,-94.88,-1.16,49.83,,
2024-08-15,8117.23,SQQQ,no change,no change,no change,no change,SPXS,7674.64,-442.59,-5.45,52.56,,
2024-08-16,7674.64,SPXS,no change,no change,no change,no change,SPXS,7626.1,-48.53,-0.63,52.86,,
2024-08-19,7626.1,SPXS,no change,no change,no change,no change,SPXS,7400.65,-225.46,-2.96,54.26,,
2024-08-20,7400.65,SPXS,no change,no change,15:55,TMV,TMV,7420.68,20.03,0.27,54.13,,28.575
2024-08-21,7420.68,TMV,no change,no change,no change,no change,TMV,7359.0,-61.68,-0.83,54.51,,
2024-08-22,7359.0,TMV,no change,no change,15:55,SPXS,SPXS,7665.46,306.46,4.16,52.62,,7.405
2024-08-23,7665.46,TMV,no change,no change,15:55,SPXS,SPXS,7454.97,-210.5,-2.75,53.92,,7.1401
2024-08-26,7454.97,SPXS,no change,no change,no change,no change,SPXS,7543.36,88.39,1.19,53.37,,
2024-08-27,7543.36,SPXS,no change,no change,no change,no change,SPXS,7496.61,-46.75,-0.62,53.66,,
2024-08-28,7496.61,SPXS,no change,no change,15:55,TMV,SPXS,7604.47,107.86,1.44,53.0,,29.45
2024-08-29,7604.47,SPXS,no change,no change,15:55,SPXL,SPXL,7656.31,51.85,0.68,52.68,,152.01
2024-08-30,7656.31,TQQQ,10:57,TQQQ,15:55,SOXL,SPXL,7751.44,95.13,1.24,52.09,67.3,38.61
2024-09-03,7751.44,SPXL,04:59,TQQQ,15:55,SPXS,SPXS,6953.03,-798.41,-10.3,57.02,67.48,7.595
2024-09-04,6953.03,SPXS,no change,no change,no change,no change,SPXS,6829.15,-123.88,-1.78,57.79,,
2024-09-05,6829.15,SPXS,no change,no change,15:55,SPXL,SPXL,6815.71,-13.44,-0.2,57.87,,143.835
2024-09-06,6815.71,TMF,08:00,TQQQ,15:55,TMF,TQQQ,6655.57,-160.14,-2.35,58.86,60.25,61.5
2024-09-09,6655.57,TQQQ,10:30,TQQQ,15:55,TQQQ,TQQQ,6798.98,143.4,2.15,57.97,58.135,58.89
2024-09-10,6798.98,TQQQ,10:14,TQQQ,15:55,TQQQ,TQQQ,6895.39,96.42,1.42,57.38,59.3383,60.71
2024-09-11,6895.39,TMF,04:00,TQQQ,15:55,TMF,SPXL,6901.23,5.83,0.08,57.34,60.32,63.27
2024-09-12,6901.23,SPXL,09:31,TQQQ,15:55,TQQQ,SPXL,6903.62,2.4,0.03,57.33,64.165,66.35
2024-09-13,6903.62,SPXL,09:59,TMF,15:55,TMF,SPXL,6981.66,78.04,1.13,56.85,62.27,62.735
2024-09-16,6981.66,SPXL,09:30,TQQQ,15:55,TQQQ,SPXL,7006.92,25.25,0.36,56.69,66.1,66.55
2024-09-17,7006.92,SPXL,08:00,TQQQ,15:55,TMF,SPXL,6980.0,-26.92,-0.38,56.86,67.65,63.395
2024-09-18,6980.0,SPXL,11:46,TQQQ,15:55,TQQQ,SPXL,6864.11,-115.89,-1.66,57.57,65.685,65.735
2024-09-19,6864.11,SPXL,08:00,TQQQ,15:55,TQQQ,SPXL,7037.38,173.27,2.52,56.5,69.84,70.65
2024-09-20,7037.38,SPXL,10:52,TQQQ,15:55,TQQQ,SPXL,6968.54,-68.84,-0.98,56.93,69.2901,70.15
2024-09-23,6968.54,SPXL,08:00,TQQQ,15:55,TQQQ,SPXL,6956.52,-12.02,-0.17,57.0,70.64,70.61
2024-09-24,6956.52,SPXL,10:00,TQQQ,15:55,TQQQ,SPXL,6961.15,4.63,0.07,56.97,70.2701,71.467
2024-09-25,6961.15,SPXL,no change,no change,no change,no change,SPXL,6902.2,-58.95,-0.85,57.34,,
2024-09-26,6902.2,SPXL,08:00,TQQQ,15:55,SOXL,SPXL,7001.92,99.71,1.44,56.72,74.75,39.56
2024-09-27,7001.92,SPXL,11:10,TQQQ,15:55,TQQQ,SPXL,6873.62,-128.3,-1.83,57.51,72.43,72.075
2024-09-30,6873.62,SPXL,07:49,TQQQ,15:55,TQQQ,SPXL,6785.84,-87.78,-1.28,58.06,70.91,72.46
2024-10-01,6785.84,SPXL,09:33,TQQQ,15:55,TMF,SPXL,6531.84,-254.0,-3.74,59.63,71.5348,58.91
2024-10-02,6531.84,SPXL,09:39,TQQQ,15:55,SOXL,SPXL,6443.51,-88.32,-1.35,60.17,68.53,35.055
2024-10-03,6443.51,SPXL,10:22,TQQQ,15:55,TQQQ,SPXL,6406.11,-37.41,-0.58,60.4,69.11,69.3238
2024-10-04,6406.11,SPXL,09:56,TQQQ,15:55,TQQQ,SPXL,6616.23,210.12,3.28,59.1,70.74,71.995
2024-10-07,6616.23,SPXL,08:00,TQQQ,15:55,TQQQ,SPXL,6492.39,-123.84,-1.87,59.87,70.82,69.51
2024-10-08,6492.39,SPXL,08:00,TQQQ,15:55,TQQQ,SPXL,6639.81,147.41,2.27,58.96,70.58,72.8501
2024-10-09,6639.81,SPXL,no change,no change,no change,no change,SPXL,6797.78,157.97,2.38,57.98,,
2024-10-10,6797.78,SPXL,08:40,TQQQ,15:55,TQQQ,SPXL,6692.4,-105.38,-1.55,58.63,73.14,74.1491
2024-10-11,6692.4,SPXL,no change,no change,no change,no change,SPXL,6806.95,114.55,1.71,57.93,,
2024-10-14,6806.95,SPXL,11:01,TQQQ,15:55,TQQQ,SPXL,7020.77,213.81,3.14,56.6,75.3399,76.34
2024-10-15,7020.77,SPXL,10:29,TQQQ,15:55,SOXS,SOXS,6508.9,-511.87,-7.29,59.77,75.0498,20.81
2024-10-16,6508.9,SOXS,no change,no change,no change,no change,SOXS,6480.75,-28.15,-0.43,59.94,,
2024-10-17,6480.75,SOXS,no change,no change,no change,no change,SOXS,6289.86,-190.89,-2.95,61.12,,
2024-10-18,6289.86,SOXS,no change,no change,no change,no change,SOXS,6340.03,50.17,0.8,60.81,,
2024-10-21,6340.03,SOXS,no change,no change,no change,no change,SOXS,6375.47,35.44,0.56,60.59,,
2024-10-22,6375.47,SOXS,no change,no change,no change,no change,SOXS,6391.14,15.68,0.25,60.5,,
2024-10-23,6391.14,SOXS,no change,no change,no change,no change,SOXS,6624.03,232.88,3.64,59.06,,
2024-10-24,6624.03,SOXS,no change,no change,no change,no change,SOXS,6508.98,-115.05,-1.74,59.77,,
2024-10-25,6508.98,SOXS,no change,no change,no change,no change,SOXS,6297.84,-211.13,-3.24,61.07,,
2024-10-28,6297.84,SOXS,no change,no change,no change,no change,SOXS,6308.7,10.86,0.17,61.0,,
2024-10-29,6308.7,SOXS,no change,no change,no change,no change,SOXS,5867.74,-440.96,-6.99,63.73,,
2024-10-30,5867.74,SOXS,no change,no change,no change,no change,SOXS,6455.83,588.09,10.02,60.1,,
2024-10-31,6455.83,SOXS,no change,no change,no change,no change,SOXS,7190.72,734.89,11.38,55.55,,
2024-11-01,7190.72,SOXS,no change,no change,no change,no change,SOXS,7018.7,-172.02,-2.39,56.62,,
2024-11-04,7018.7,SOXS,no change,no change,15:55,SOXL,SOXL,7136.2,117.5,1.67,55.89,,30.3199
2024-11-05,7136.2,SOXL,no change,no change,15:55,SOXS,SOXS,7374.62,238.42,3.34,54.42,,22.033
2024-11-06,7374.62,SOXS,no change,no change,no change,no change,SOXS,6739.22,-635.4,-8.62,58.34,,
2024-11-07,6739.22,SOXS,no change,no change,no change,no change,SOXS,6311.75,-427.47,-6.34,60.99,,
2024-11-08,6311.75,SOXS,no change,no change,no change,no change,SOXS,6481.63,169.88,2.69,59.94,,
2024-11-11,6481.63,SOXS,no change,no change,15:55,SOXL,SOXL,6977.13,495.5,7.64,56.87,,32.595
2024-11-12,6977.13,SOXL,no change,no change,no change,no change,SOXL,6766.34,-210.79,-3.02,58.18,,
2024-11-13,6766.34,SOXL,no change,no change,no change,no change,SOXL,6315.19,-451.15,-6.67,60.96,,
2024-11-14,6315.19,SOXL,no change,no change,no change,no change,SOXL,6320.4,5.2,0.08,60.93,,
2024-11-15,6320.4,SOXL,no change,no change,no change,no change,SOXL,5707.76,-612.64,-9.69,64.72,,
2024-11-18,5707.76,SOXL,no change,no change,no change,no change,SOXL,5911.11,203.35,3.56,63.46,,
2024-11-19,5911.11,SOXL,no change,no change,no change,no change,SOXL,5940.34,29.23,0.49,63.28,,
2024-11-20,5940.34,SOXL,no change,no change,no change,no change,SOXL,5805.19,-135.14,-2.28,64.12,,
2024-11-21,5805.19,SOXL,no change,no change,no change,no change,SOXL,6077.48,272.29,4.69,62.43,,
2024-11-22,6077.48,SOXL,no change,no change,no change,no change,SOXL,6098.89,21.41,0.35,62.3,,
2024-11-25,6098.89,SOXL,no change,no change,no change,no change,SOXL,6265.3,166.41,2.73,61.27,,
2024-11-26,6265.3,SOXL,no change,no change,no change,no change,SOXL,6010.89,-254.41,-4.06,62.85,,
2024-11-27,6010.89,SOXL,no change,no change,no change,no change,SOXL,5777.08,-233.81,-3.89,64.29,,
2024-11-29,5777.08,SOXL,11:43,SOXL,15:55,SOXL,SOXL,6090.29,313.21,5.42,62.35,28.44,28.0301
2024-12-02,6090.29,SOXL,14:00,SOXL,15:55,SOXL,SOXL,6556.77,466.48,7.66,59.47,30.18,30.22
2024-12-03,6556.77,SOXL,no change,no change,no change,no change,SOXL,6437.62,-119.15,-1.82,60.21,,
2024-12-04,6437.62,SOXL,no change,no change,no change,no change,SOXL,6705.64,268.02,4.16,58.55,,
2024-12-05,6705.64,SOXL,no change,no change,no change,no change,SOXL,6297.57,-408.07,-6.09,61.07,,
2024-12-06,6297.57,SOXL,no change,no change,no change,no change,SOXL,6433.05,135.48,2.15,60.24,,
2024-12-09,6433.05,SOXL,no change,no change,no change,no change,SOXL,6331.41,-101.64,-1.58,60.86,,
2024-12-10,6331.41,SOXL,no change,no change,no change,no change,SOXL,5874.83,-456.59,-7.21,63.69,,
2024-12-11,5874.83,SOXL,10:28,SOXL,15:55,SOXL,SOXL,6162.94,288.11,4.9,61.91,28.385,29.115
2024-12-12,6162.94,SOXL,no change,no change,no change,no change,SOXL,5996.59,-166.35,-2.7,62.93,,
2024-12-13,5996.59,SOXL,10:19,SOXL,15:55,SOXL,SOXL,6494.6,498.01,8.3,59.86,30.6199,30.7899
2024-12-16,6494.6,SOXL,no change,no change,15:55,SOXS,SOXS,6869.94,375.35,5.78,57.54,,19.72
2024-12-17,6869.94,SOXS,no change,no change,15:55,SOXL,SOXL,7185.58,315.64,4.59,55.58,,31.11
2024-12-18,7185.58,SOXL,no change,no change,15:55,SOXS,SOXS,6470.86,-714.72,-9.95,60.0,,22.675
2024-12-19,6470.86,SOXS,no change,no change,15:55,SOXL,SOXL,6843.37,372.51,5.76,57.7,,26.36
2024-12-20,6843.37,SOXL,13:17,SOXL,15:55,SOXL,SOXL,7216.11,372.74,5.45,55.4,27.8601,27.34
2024-12-23,7216.11,SOXL,no change,no change,no change,no change,SOXL,7823.36,607.25,8.42,51.64,,
2024-12-24,7823.36,SOXL,no change,no change,no change,no change,SOXL,8047.12,223.76,2.86,50.26,,
2024-12-26,8047.12,SOXL,no change,no change,no change,no change,SOXL,8126.65,79.54,0.99,49.77,,
2024-12-27,8126.65,SOXL,no change,no change,no change,no change,SOXL,7839.4,-287.25,-3.53,51.54,,
2024-12-30,7839.4,SOXL,no change,no change,15:55,SOXS,SOXS,7465.9,-373.5,-4.76,53.85,,21.7575
2024-12-31,7465.9,SOXS,no change,no change,no change,no change,SOXS,7717.26,251.36,3.37,52.3,,
2025-01-02,7717.26,SOXS,no change,no change,no change,no change,SOXS,7569.74,-147.52,-1.91,53.21,,
2025-01-03,7569.74,SOXS,no change,no change,no change,no change,SOXS,6993.36,-576.38,-7.61,56.77,,
2025-01-06,6993.36,SOXS,no change,no change,no change,no change,SOXS,6372.24,-621.12,-8.88,60.61,,
2025-01-07,6372.24,SOXS,no change,no change,no change,no change,SOXS,6643.22,270.98,4.25,58.94,,
2025-01-08,6643.22,SOXS,no change,no change,no change,no change,SOXS,6856.08,212.86,3.2,57.62,,
2025-01-10,6856.08,SOXS,no change,no change,no change,no change,SOXS,7363.86,507.78,7.41,54.48,,
2025-01-13,7363.86,SOXS,no change,no change,no change,no change,SOXS,7432.44,68.58,0.93,54.06,,
2025-01-14,7432.44,SOXS,no change,no change,no change,no change,SOXS,7333.02,-99.42,-1.34,54.67,,
2025-01-15,7333.02,SOXS,no change,no change,no change,no change,SOXS,6838.87,-494.15,-6.74,57.73,,
2025-01-16,6838.87,SOXS,no change,no change,no change,no change,SOXS,6795.9,-42.98,-0.63,57.99,,
2025-01-17,6795.9,SOXS,no change,no change,no change,no change,SOXS,6257.23,-538.66,-7.93,61.32,,
2025-01-21,6257.23,SOXS,no change,no change,15:55,SOXL,SOXL,6027.89,-229.34,-3.67,62.74,,33.795
2025-01-22,6027.89,SOXL,no change,no change,no change,no change,SOXL,6279.23,251.33,4.17,61.19,,
2025-01-23,6279.23,SOXL,no change,no change,no change,no change,SOXL,6210.3,-68.93,-1.1,61.61,,
2025-01-24,6210.3,SOXL,no change,no change,no change,no change,SOXL,5852.84,-357.46,-5.76,63.82,,
2025-01-27,5852.84,SOXL,no change,no change,no change,no change,SOXL,4429.89,-1422.94,-24.31,72.62,,
2025-01-28,4429.89,SOXL,no change,no change,no change,no change,SOXL,4534.63,104.74,2.36,71.97,,
2025-01-29,4534.63,SOXL,no change,no change,15:55,SOXS,SOXS,4552.81,18.18,0.4,71.86,,21.855
2025-01-30,4552.81,SOXS,no change,no change,no change,no change,SOXS,4266.36,-286.45,-6.29,73.63,,
2025-01-31,4266.36,SOXS,no change,no change,no change,no change,SOXS,4301.85,35.49,0.83,73.41,,
2025-02-03,4301.85,SOXS,no change,no change,15:55,SOXL,SOXL,4510.25,208.4,4.84,72.12,,25.6301
2025-02-04,4510.25,SOXL,no change,no change,no change,no change,SOXL,4619.16,108.91,2.41,71.45,,
2025-02-05,4619.16,SOXL,no change,no change,15:55,SOXS,SOXS,4872.3,253.14,5.48,69.88,,19.9498
2025-02-06,4872.3,SOXS,no change,no change,no change,no change,SOXS,4891.87,19.57,0.4,69.76,,
2025-02-07,4891.87,SOXS,no change,no change,no change,no change,SOXS,5109.18,217.31,4.44,68.42,,
2025-02-10,5109.18,SOXS,no change,no change,no change,no change,SOXS,4894.46,-214.72,-4.2,69.75,,
2025-02-11,4894.46,SOXS,no change,no change,no change,no change,SOXS,4915.08,20.62,0.42,69.62,,
2025-02-12,4915.08,SOXS,no change,no change,no change,no change,SOXS,4888.17,-26.91,-0.55,69.79,,
2025-02-13,4888.17,SOXS,no change,no change,no change,no change,SOXS,4723.1,-165.07,-3.38,70.81,,
2025-02-14,4723.1,SOXS,no change,no change,no change,no change,SOXS,4713.63,-9.46,-0.2,70.86,,
2025-02-18,4713.63,SOXS,no change,no change,no change,no change,SOXS,4478.33,-235.3,-4.99,72.32,,
2025-02-19,4478.33,SOXS,no change,no change,no change,no change,SOXS,4254.42,-223.92,-5.0,73.7,,
2025-02-20,4254.42,SOXS,no change,no change,no change,no change,SOXS,4225.16,-29.26,-0.69,73.88,,
2025-02-21,4225.16,SOXS,no change,no change,no change,no change,SOXS,4602.46,377.3,8.93,71.55,,
2025-02-24,4602.46,SOXS,no change,no change,15:55,SOXL,SOXL,4912.92,310.46,6.75,69.63,,26.905
2025-02-25,4912.92,SOXL,no change,no change,no change,no change,SOXL,4536.62,-376.29,-7.66,71.96,,
2025-02-26,4536.62,SOXL,12:52,SOXL,15:55,SOXL,SOXL,4831.99,295.37,6.51,70.13,26.3746,26.41
2025-02-27,4831.99,SOXL,no change,no change,no change,no change,SOXL,4002.68,-829.31,-17.16,75.26,,
2025-02-28,4002.68,SOXL,no change,no change,no change,no change,SOXL,4133.69,131.01,3.27,74.45,,
2025-03-03,4133.69,SOXL,no change,no change,no change,no change,SOXL,3684.8,-448.88,-10.86,77.22,,
2025-03-04,3684.8,SOXL,15:30,SOXL,15:55,SOXL,SOXL,3989.79,304.98,8.28,75.34,21.7964,20.6301
2025-03-05,3989.79,SOXL,no change,no change,no change,no change,SOXL,4268.87,279.08,6.99,73.61,,
2025-03-06,4268.87,SOXL,no change,no change,no change,no change,SOXL,3740.49,-528.38,-12.38,76.88,,
2025-03-07,3740.49,SOXL,14:50,SOXL,15:55,SOXL,SOXL,3969.82,229.33,6.13,75.46,20.6201,20.97
2025-03-10,3969.82,SOXL,no change,no change,no change,no change,SOXL,3387.11,-582.71,-14.68,79.06,,
2025-03-11,3387.11,SOXL,no change,no change,15:55,SPXS,SPXS,3308.18,-78.93,-2.33,79.55,,7.3632
2025-03-12,3308.18,SPXS,no change,no change,15:55,SQQQ,TMV,3317.34,9.16,0.28,79.49,,37.35
2025-03-13,3317.34,TMV,no change,no change,no change,no change,SQQQ,3375.69,58.35,1.76,79.13,,
2025-03-14,3375.69,SQQQ,no change,no change,15:55,SPXS,SPXS,3270.15,-105.54,-3.13,79.79,,7.1043
2025-03-17,3270.15,SPXS,no change,no change,15:55,SPXS,SPXS,3206.91,-63.24,-1.93,80.18,,6.96
2025-03-18,3206.91,SPXS,no change,no change,no change,no change,SPXS,3324.39,117.49,3.66,79.45,,
2025-03-19,3324.39,SPXS,no change,no change,15:55,TMV,SPXS,3215.8,-108.59,-3.27,80.12,,34.85
2025-03-20,3215.8,TMV,no change,no change,no change,no change,SPXS,3218.04,2.24,0.07,80.11,,
