Date,Start Equity,End Equity,PnL,Return %,Drawdown %,Holdings,Notes
2021-03-22,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-03-23,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-03-24,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-03-25,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-03-26,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-03-29,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-03-30,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-03-31,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-01,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-05,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-06,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-07,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-08,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-09,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-12,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-13,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-14,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-15,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-16,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-19,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-20,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-21,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-22,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-23,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-26,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-27,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-28,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-29,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-04-30,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-03,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-04,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-05,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-06,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-07,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-10,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-11,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-12,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-13,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-14,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-17,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-18,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-19,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-20,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-21,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-24,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-25,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-26,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-27,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-05-28,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-06-01,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-06-02,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-06-03,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-06-04,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-06-07,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-06-08,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-06-09,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-06-10,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-06-11,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-06-14,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2021-06-15,10000.0,9999.0,-1.0,-0.01,0.01,"{""SOXL"": 257.3962150114931}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-06-16,9784.23,9784.23,0.0,0.0,2.1577,"{""SOXL"": 257.3962150114931}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-06-17,10066.43,10066.43,0.0,0.0,0.0,"{""SOXL"": 257.3962150114931}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-06-18,9319.75,9317.88,-1.86,-0.02,7.436,"{""SOXS"": 0.625146214456049}",vol_target_off;persistence_off;inverse_blocker_trend_not_bull
2021-06-21,9131.96,9130.13,-1.83,-0.02,9.3011,"{""SOXL"": 246.86751889917412}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-06-22,9245.1,9245.1,0.0,0.0,8.1591,"{""SOXL"": 246.86751889917412}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-06-23,9352.88,9352.88,0.0,0.0,7.0884,"{""SOXL"": 246.86751889917412}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-06-24,9839.09,9839.09,0.0,0.0,2.2584,"{""SOXL"": 246.86751889917412}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-06-25,9738.49,9738.49,0.0,0.0,3.2577,"{""SOXL"": 246.86751889917412}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-06-28,10454.63,10344.4,-110.23,-1.0544,0.0,"{""SOXL"": 244.264587754715}",optimistic_trail_touch;vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-06-29,10579.01,10579.01,0.0,0.0,0.0,"{""SOXL"": 244.264587754715}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-06-30,10555.31,10555.31,0.0,0.0,0.224,"{""SOXL"": 244.264587754715}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-01,10088.45,10088.45,0.0,0.0,4.6371,"{""SOXL"": 244.264587754715}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-02,10266.19,10266.19,0.0,0.0,2.957,"{""SOXL"": 244.264587754715}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-06,10199.83,10199.83,0.0,0.0,3.5842,"{""SOXL"": 244.264587754715}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-07,9773.26,9773.26,0.0,0.0,7.6165,"{""SOXL"": 244.264587754715}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-08,9427.26,9427.26,0.0,0.0,10.8871,"{""SOXL"": 244.264587754715}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-09,9898.86,9898.86,0.0,0.0,6.4292,"{""SOXL"": 244.264587754715}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-12,10268.56,10268.56,0.0,0.0,2.9346,"{""SOXL"": 244.264587754715}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-13,10100.3,10100.3,0.0,0.0,4.5251,"{""SOXL"": 244.264587754715}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-14,9991.29,9991.29,0.0,0.0,5.5555,"{""SOXL"": 244.264587754715}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-15,9341.95,9341.95,0.0,0.0,11.6936,"{""SOXL"": 244.264587754715}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-16,8711.57,8709.82,-1.74,-0.02,17.6688,"{""SOXS"": 0.5919941365989994}",vol_target_off;persistence_off;inverse_blocker_trend_not_bull
2021-07-19,8699.47,8699.47,0.0,0.0,17.7667,"{""SOXS"": 0.5919941365989994}",vol_target_off;persistence_off;inverse_blocker_trend_not_bull
2021-07-20,8326.63,8324.97,-1.67,-0.02,21.3067,"{""SOXL"": 223.80520819643903}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-21,9087.11,8903.59,-183.52,-2.0196,15.8372,"{""SOXL"": 219.28524259784723}",optimistic_trail_touch;vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-22,8667.44,8667.44,0.0,0.0,18.0695,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-23,8839.77,8839.77,0.0,0.0,16.4405,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-26,8818.49,8818.49,0.0,0.0,16.6416,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-27,8329.17,8329.17,0.0,0.0,21.2671,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-28,8761.05,8761.05,0.0,0.0,17.1846,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-29,9243.99,9243.99,0.0,0.0,12.6195,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-07-30,9443.98,9443.98,0.0,0.0,10.7291,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-02,9618.43,9618.43,0.0,0.0,9.0801,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-03,9780.12,9780.12,0.0,0.0,7.5516,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-04,10129.03,10129.03,0.0,0.0,4.2535,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-05,10035.42,10035.42,0.0,0.0,5.1384,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-06,9920.54,9920.54,0.0,0.0,6.2243,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-09,9818.42,9818.42,0.0,0.0,7.1897,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-10,9456.74,9456.74,0.0,0.0,10.6085,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-11,9397.17,9397.17,0.0,0.0,11.1716,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-12,9067.41,9067.41,0.0,0.0,14.2887,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-13,9250.37,9250.37,0.0,0.0,12.5592,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-16,9150.38,9150.38,0.0,0.0,13.5044,"{""SOXL"": 219.28524259784723}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-17,8607.87,8606.15,-1.72,-0.02,18.6488,"{""SOXS"": 0.666586279686818}",vol_target_off;persistence_off;inverse_blocker_trend_not_bull
2021-08-18,9002.64,9002.64,0.0,0.0,14.901,"{""SOXS"": 0.666586279686818}",vol_target_off;persistence_off;inverse_blocker_trend_not_bull
2021-08-19,8781.07,8781.07,0.0,0.0,16.9954,"{""SOXS"": 0.666586279686818}",vol_target_off;persistence_off;inverse_blocker_trend_not_bull
2021-08-20,8582.82,8582.82,0.0,0.0,18.8693,"{""SOXS"": 0.666586279686818}",vol_target_off;persistence_off;inverse_blocker_trend_not_bull
2021-08-23,7906.46,7904.88,-1.58,-0.02,25.2777,"{""SOXL"": 186.48881795901926}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-24,7912.11,7912.11,0.0,0.0,25.2093,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-25,8102.09,8102.09,0.0,0.0,23.4135,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-26,8084.0,8084.0,0.0,0.0,23.5845,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-27,8558.04,8558.04,0.0,0.0,19.1036,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-30,8637.65,8637.65,0.0,0.0,18.3511,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-08-31,8422.34,8422.34,0.0,0.0,20.3863,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-09-01,8315.59,8315.59,0.0,0.0,21.3954,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-09-02,8377.11,8377.11,0.0,0.0,20.8139,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-09-03,8547.18,8547.18,0.0,0.0,19.2062,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-09-07,8462.14,8462.14,0.0,0.0,20.01,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-09-08,8132.85,8132.85,0.0,0.0,23.1228,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-09-09,8241.41,8241.41,0.0,0.0,22.0966,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-09-10,8429.58,8429.58,0.0,0.0,20.3179,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-09-13,8661.17,8661.17,0.0,0.0,18.1287,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-09-14,8661.17,8661.17,0.0,0.0,18.1287,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-09-15,8791.44,8791.44,0.0,0.0,16.8973,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-09-16,8878.29,8878.29,0.0,0.0,16.0764,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-09-17,8458.53,8458.53,0.0,0.0,20.0443,"{""SOXL"": 186.4888179590193}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-09-20,7834.32,7832.75,-1.57,-0.02,25.9595,"{""SOXS"": 0.667260810907105}",vol_target_off;persistence_off;inverse_blocker_trend_not_bull
2021-09-21,7751.03,7751.03,-0.0,-0.0,26.7319,"{""SOXS"": 0.6672608109071049}",vol_target_off;persistence_off;inverse_blocker_trend_not_bull
2021-09-22,7272.43,7270.98,-1.45,-0.02,31.2698,"{""SOXL"": 162.00442589539853}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2021-09-23,7560.18,7560.18,0.0,0.0,28.536,"{""SOXL"": 162.00442589539853}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
