Date,Start Equity,End Equity,PnL,Return %,Drawdown %,Holdings,Notes
2019-03-20,7536.12,7536.12,0.0,0.0,45.4724,"{""SOXS"": 0.005426866720093129}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2019-03-21,6744.91,6744.91,0.0,0.0,51.1972,"{""SOXS"": 0.005426866720093129}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2019-03-22,7317.27,7317.27,0.0,0.0,47.0559,"{""SOXS"": 0.005426866720093129}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2019-03-25,7597.84,7597.84,0.0,0.0,45.0258,"{""SOXS"": 0.005426866720093129}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2019-03-26,7373.39,7373.39,0.0,0.0,46.6498,"{""SOXS"": 0.005426866720093129}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2019-03-27,7698.85,7698.85,0.0,0.0,44.295,"{""SOXS"": 0.005426866720093129}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2019-03-28,7732.52,7732.52,0.0,0.0,44.0514,"{""SOXS"": 0.005426866720093129}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2019-03-29,7373.39,7373.39,0.0,0.0,46.6498,"{""SOXS"": 0.005426866720093129}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2019-04-01,6834.69,6834.69,0.0,0.0,50.5476,"{""SOXS"": 0.005426866720093129}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2019-04-02,6812.25,6812.25,0.0,0.0,50.71,"{""SOXS"": 0.005426866720093129}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2019-04-03,6352.11,6352.11,0.0,0.0,54.0393,"{""SOXS"": 0.005426866720093129}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2019-04-04,6340.89,6340.89,0.0,0.0,54.1205,"{""SOXS"": 0.005426866720093129}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2019-04-05,6183.77,6183.77,0.0,0.0,55.2573,"{""SOXS"": 0.005426866720093129}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2019-04-08,6138.88,6138.88,0.0,0.0,55.5821,"{""SOXS"": 0.005426866720093129}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
2019-04-09,6352.11,6352.11,0.0,0.0,54.0393,"{""SOXS"": 0.005426866720093129}",variant=baseline;variant_reason=override_dd20_ge_12;vol_target_off;persistence_off;inverse_blocker_off
