date,SOXL,SOXS,TQQQ,SQQQ,SPXL,SPXS,TMF,TMV
2023-01-24,14.129758834838867,4291.1005859375,10.38607406616211,858.8446044921875,68.3176040649414,171.1490020751953,84.57779693603516,24.27428436279297
2023-01-25,14.217826843261719,4259.548828125,10.3091402053833,864.75634765625,68.41468811035156,170.8847198486328,85.30223846435547,24.0969181060791
2023-01-26,14.912572860717773,4061.470703125,10.905379295349121,815.2194213867188,70.5311050415039,165.51153564453125,84.03447723388672,24.47859001159668
2023-01-27,14.658159255981445,4140.3515625,11.217921257019043,791.97998046875,71.00682830810547,164.27838134765625,83.49115753173828,24.651466369628906
2023-01-30,13.503510475158691,4452.36865234375,10.54475212097168,839.8859252929688,68.36614990234375,170.5323944091797,82.31394958496094,24.959047317504883
2023-01-31,14.208041191101074,4219.232421875,11.015972137451172,802.37646484375,71.30775451660156,163.2213592529297,84.39669799804688,24.328168869018555
2023-02-01,16.439054489135742,3560.14111328125,11.727609634399414,751.0048828125,73.60865020751953,158.0243377685547,87.29443359375,23.501962661743164
2023-02-02,17.53499412536621,3328.758544921875,12.939318656921387,672.9281616210938,76.72503662109375,151.41796875,87.65664672851562,23.42786979675293
2023-02-03,16.566265106201172,3509.30712890625,12.270955085754395,706.7681274414062,74.29794311523438,156.08648681640625,83.67227172851562,24.460630416870117
2023-02-06,15.754096031188965,3681.091552734375,11.95841121673584,725.3190307617188,72.95819854736328,158.99327087402344,81.95172119140625,25.055585861206055
2023-02-07,17.21208381652832,3330.51123046875,12.698901176452637,680.470703125,75.7250747680664,153.09156799316406,79.95953369140625,25.661771774291992
2023-02-08,16.135717391967773,3544.364990234375,12.016111373901367,716.757080078125,73.2979965209961,157.93629455566406,80.86508178710938,25.313777923583984
2023-02-09,16.22378158569336,3519.824462890625,11.693949699401855,736.531005859375,71.3174819946289,162.4285888671875,78.6917724609375,26.018747329711914
2023-02-10,15.460541725158691,3696.8671875,11.453533172607422,751.6165161132812,71.70581817626953,161.54774475097656,75.88459777832031,26.975173950195312
2023-02-13,16.06722068786621,3539.106689453125,11.996879577636719,715.533935546875,74.22026824951172,155.82220458984375,77.69567108154297,26.292652130126953
2023-02-14,16.95766830444336,3342.78173828125,12.256528854370117,700.4485473632812,74.11347961425781,155.9984130859375,77.33345031738281,26.49022102355957
2023-02-15,17.16316032409668,3304.217529296875,12.530606269836426,684.5479125976562,74.8124771118164,154.58901977539062,75.16014862060547,27.2064208984375
2023-02-16,15.930228233337402,3546.11767578125,11.81416130065918,723.688232421875,71.69610595703125,161.28350830078125,72.08130645751953,28.39409065246582
2023-02-17,15.166986465454102,3717.902587890625,11.559316635131836,739.7928466796875,71.06507110595703,162.69285583496094,73.25849914550781,27.78790283203125
2023-02-21,13.708998680114746,4084.2587890625,10.746702194213867,792.3875732421875,66.77398681640625,172.2941131591797,69.18355560302734,29.431337356567383
2023-02-22,13.532865524291992,4145.60986328125,10.756319999694824,791.7760620117188,66.50215911865234,172.99876403808594,70.99464416503906,28.618602752685547
2023-02-23,14.756010055541992,3735.431640625,11.02558708190918,771.5942993164062,67.46327209472656,170.79666137695312,72.98683166503906,27.837295532226562
