candidate_id,lookback_days,vol_penalty,dd_penalty,switch_penalty,min_edge_to_switch,min_hold_days,burst_ret3d_min,burst_rv20_max,burst_dd20_max,burst_v1_bonus,riskoff_rv20_min,riskoff_crossovers20_min,riskoff_dd20_min,riskoff_m0106_bonus,router_days_v1_all,router_days_v2_all,router_days_m0106_all,2m_meta_final,2m_meta_return,2m_meta_dd,2m_best_baseline_final,2m_best_baseline_dd,3m_meta_final,3m_meta_return,3m_meta_dd,3m_best_baseline_final,3m_best_baseline_dd,5m_meta_final,5m_meta_return,5m_meta_dd,5m_best_baseline_final,5m_best_baseline_dd,1y_meta_final,1y_meta_return,1y_meta_dd,1y_best_baseline_final,1y_best_baseline_dd,2y_meta_final,2y_meta_return,2y_meta_dd,2y_best_baseline_final,2y_best_baseline_dd,3y_meta_final,3y_meta_return,3y_meta_dd,3y_best_baseline_final,3y_best_baseline_dd,wins_vs_best_baseline,avg_uplift_pct_vs_best_baseline,avg_dd_over_best_baseline_pct,ranking_score
MRV2-00044,10,1.0,0.08,0.03,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.35,390,78,836,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21121.589372797935,111.21589372797933,7.068698847574781,21200.832441858118,9.893362411045333,24199.766753665102,141.99766753665105,13.953549164913378,23557.666621484233,12.806243171288354,20826.497547391362,108.26497547391361,27.449508371291586,45708.51371640169,17.36049286438656,13642.602259136427,36.42602259136427,55.04257905451719,18241.95401664062,45.27001774988935,24588.171141652245,145.88171141652248,55.04257905451706,21993.867075218586,53.561105135378256,3,-10.160269108443684,3.7483927873827825,5778.052653894213
MRV2-00050,10,1.0,0.08,0.05,0.03,2,0.12,120.0,18.0,0.05,95.0,8,18.0,0.35,390,78,836,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21121.589372797935,111.21589372797933,7.068698847574781,21200.832441858118,9.893362411045333,24199.766753665102,141.99766753665105,13.953549164913378,23557.666621484233,12.806243171288354,20826.497547391362,108.26497547391361,27.449508371291586,45708.51371640169,17.36049286438656,13642.602259136427,36.42602259136427,55.04257905451719,18241.95401664062,45.27001774988935,24588.171141652245,145.88171141652248,55.04257905451706,21993.867075218586,53.561105135378256,3,-10.160269108443684,3.7483927873827825,5778.052653894213
MRV2-00052,10,1.0,0.08,0.05,0.03,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.35,390,78,836,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21121.589372797935,111.21589372797933,7.068698847574781,21200.832441858118,9.893362411045333,24199.766753665102,141.99766753665105,13.953549164913378,23557.666621484233,12.806243171288354,20826.497547391362,108.26497547391361,27.449508371291586,45708.51371640169,17.36049286438656,13642.602259136427,36.42602259136427,55.04257905451719,18241.95401664062,45.27001774988935,24588.171141652245,145.88171141652248,55.04257905451706,21993.867075218586,53.561105135378256,3,-10.160269108443684,3.7483927873827825,5778.052653894213
MRV2-00058,10,1.0,0.08,0.05,0.05,2,0.12,120.0,18.0,0.05,95.0,8,18.0,0.35,389,78,837,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21121.589372797935,111.21589372797933,7.068698847574781,21200.832441858118,9.893362411045333,24199.766753665102,141.99766753665105,13.953549164913378,23557.666621484233,12.806243171288354,20826.497547391362,108.26497547391361,27.449508371291586,45708.51371640169,17.36049286438656,13642.602259136427,36.42602259136427,55.04257905451719,18241.95401664062,45.27001774988935,24588.171141652245,145.88171141652248,55.04257905451706,21993.867075218586,53.561105135378256,3,-10.160269108443684,3.7483927873827825,5778.052653894213
MRV2-00060,10,1.0,0.08,0.05,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.35,389,78,837,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21121.589372797935,111.21589372797933,7.068698847574781,21200.832441858118,9.893362411045333,24199.766753665102,141.99766753665105,13.953549164913378,23557.666621484233,12.806243171288354,20826.497547391362,108.26497547391361,27.449508371291586,45708.51371640169,17.36049286438656,13642.602259136427,36.42602259136427,55.04257905451719,18241.95401664062,45.27001774988935,24588.171141652245,145.88171141652248,55.04257905451706,21993.867075218586,53.561105135378256,3,-10.160269108443684,3.7483927873827825,5778.052653894213
MRV2-00075,10,1.0,0.12,0.03,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,412,82,810,22211.737691146347,122.11737691146345,7.068698847574766,21020.108235875323,7.068698847574783,21349.64380857073,113.49643808570731,7.068698847574765,21200.832441858118,9.893362411045333,24461.056946151657,144.61056946151655,13.804498960124729,23557.666621484233,12.806243171288354,21324.53747129611,113.2453747129611,27.18117942705771,45708.51371640169,17.36049286438656,13995.941856013087,39.95941856013088,53.68541135455814,18241.95401664062,45.27001774988935,20558.505890230746,105.58505890230747,63.36496411364543,21993.867075218586,53.561105135378256,3,-12.157206579091609,4.839699155740582,5732.657372639465
MRV2-00073,10,1.0,0.12,0.03,0.05,2,0.12,120.0,18.0,0.05,95.0,8,18.0,0.25,412,82,810,22211.737691146347,122.11737691146345,7.068698847574766,21020.108235875323,7.068698847574783,21349.64380857073,113.49643808570731,7.068698847574765,21200.832441858118,9.893362411045333,24461.056946151657,144.61056946151655,13.804498960124729,23557.666621484233,12.806243171288354,21324.53747129611,113.2453747129611,27.18117942705771,45708.51371640169,17.36049286438656,13995.941856013087,39.95941856013088,53.68541135455814,18241.95401664062,45.27001774988935,20558.505890230746,105.58505890230747,63.36496411364543,21993.867075218586,53.561105135378256,3,-12.157206579091609,4.839699155740582,5732.657372639465
MRV2-00081,10,1.0,0.12,0.05,0.03,2,0.12,120.0,18.0,0.05,95.0,8,18.0,0.25,412,82,810,22211.737691146347,122.11737691146345,7.068698847574766,21020.108235875323,7.068698847574783,21349.64380857073,113.49643808570731,7.068698847574765,21200.832441858118,9.893362411045333,24461.056946151657,144.61056946151655,13.804498960124729,23557.666621484233,12.806243171288354,21324.53747129611,113.2453747129611,27.18117942705771,45708.51371640169,17.36049286438656,13995.941856013087,39.95941856013088,53.68541135455814,18241.95401664062,45.27001774988935,20558.505890230746,105.58505890230747,63.36496411364543,21993.867075218586,53.561105135378256,3,-12.157206579091609,4.839699155740582,5732.657372639465
MRV2-00083,10,1.0,0.12,0.05,0.03,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,412,82,810,22211.737691146347,122.11737691146345,7.068698847574766,21020.108235875323,7.068698847574783,21349.64380857073,113.49643808570731,7.068698847574765,21200.832441858118,9.893362411045333,24461.056946151657,144.61056946151655,13.804498960124729,23557.666621484233,12.806243171288354,21324.53747129611,113.2453747129611,27.18117942705771,45708.51371640169,17.36049286438656,13995.941856013087,39.95941856013088,53.68541135455814,18241.95401664062,45.27001774988935,20558.505890230746,105.58505890230747,63.36496411364543,21993.867075218586,53.561105135378256,3,-12.157206579091609,4.839699155740582,5732.657372639465
MRV2-00089,10,1.0,0.12,0.05,0.05,2,0.12,120.0,18.0,0.05,95.0,8,18.0,0.25,417,82,805,22211.737691146347,122.11737691146345,7.068698847574766,21020.108235875323,7.068698847574783,21349.64380857073,113.49643808570731,7.068698847574765,21200.832441858118,9.893362411045333,24461.056946151657,144.61056946151655,13.804498960124729,23557.666621484233,12.806243171288354,21324.53747129611,113.2453747129611,27.18117942705771,45708.51371640169,17.36049286438656,13995.941856013087,39.95941856013088,53.68541135455814,18241.95401664062,45.27001774988935,20060.61585860561,100.60615858605613,63.364964113645364,21993.867075218586,53.561105135378256,3,-12.534501175142985,4.839699155740571,5725.111480718438
MRV2-00091,10,1.0,0.12,0.05,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,418,82,804,22211.737691146347,122.11737691146345,7.068698847574766,21020.108235875323,7.068698847574783,21349.64380857073,113.49643808570731,7.068698847574765,21200.832441858118,9.893362411045333,24461.056946151657,144.61056946151655,13.804498960124729,23557.666621484233,12.806243171288354,21324.53747129611,113.2453747129611,27.18117942705771,45708.51371640169,17.36049286438656,13995.941856013087,39.95941856013088,53.68541135455814,18241.95401664062,45.27001774988935,19328.538762702203,93.28538762702203,63.36496411364531,21993.867075218586,53.561105135378256,3,-13.089259685321997,4.839699155740561,5714.016310514858
MRV2-00185,10,1.2,0.12,0.05,0.05,2,0.12,120.0,18.0,0.05,95.0,8,18.0,0.25,389,77,838,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,24834.133343969923,148.34133343969924,13.597117745149497,23557.666621484233,12.806243171288354,21372.43810837341,113.7243810837341,26.74833427393705,45708.51371640169,17.36049286438656,13272.41221055541,32.72412210555411,54.5777096895594,18241.95401664062,45.27001774988935,19764.619985419937,97.64619985419938,65.76536526028264,21993.867075218586,53.561105135378256,3,-13.070582882578995,5.281778007997677,5712.179452308432
MRV2-00187,10,1.2,0.12,0.05,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,389,77,838,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,24834.133343969923,148.34133343969924,13.597117745149497,23557.666621484233,12.806243171288354,21372.43810837341,113.7243810837341,26.74833427393705,45708.51371640169,17.36049286438656,13272.41221055541,32.72412210555411,54.5777096895594,18241.95401664062,45.27001774988935,19764.619985419937,97.64619985419938,65.76536526028264,21993.867075218586,53.561105135378256,3,-13.070582882578995,5.281778007997677,5712.179452308432
MRV2-00098,10,1.2,0.04,0.03,0.03,2,0.12,120.0,18.0,0.05,95.0,8,18.0,0.35,369,72,863,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,24834.133343969923,148.34133343969924,13.597117745149497,23557.666621484233,12.806243171288354,22447.212052515762,124.47212052515764,26.772949266720975,45708.51371640169,17.36049286438656,11199.774617730824,11.997746177308244,62.4904969901693,18241.95401664062,45.27001774988935,19786.804447483486,97.86804447483486,65.65475774823427,21993.867075218586,53.561105135378256,3,-14.555532222810841,6.5862438048885865,5675.958136519341
MRV2-00153,10,1.2,0.08,0.05,0.05,2,0.12,120.0,18.0,0.05,95.0,8,18.0,0.25,385,73,846,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,24834.133343969923,148.34133343969924,13.597117745149497,23557.666621484233,12.806243171288354,21633.69194024572,116.33691940245718,26.772949266721042,45708.51371640169,17.36049286438656,11237.348099345598,12.373480993455988,66.07713534265126,18241.95401664062,45.27001774988935,19853.186063051464,98.53186063051464,66.07713534265135,21993.867075218586,53.561105135378256,3,-14.76753360847277,7.254413129371771,5668.377262183685
MRV2-00155,10,1.2,0.08,0.05,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,385,73,846,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,24834.133343969923,148.34133343969924,13.597117745149497,23557.666621484233,12.806243171288354,21633.69194024572,116.33691940245718,26.772949266721042,45708.51371640169,17.36049286438656,11237.348099345598,12.373480993455988,66.07713534265126,18241.95401664062,45.27001774988935,19853.186063051464,98.53186063051464,66.07713534265135,21993.867075218586,53.561105135378256,3,-14.76753360847277,7.254413129371771,5668.377262183685
MRV2-00130,10,1.2,0.08,0.03,0.03,2,0.12,120.0,18.0,0.05,95.0,8,18.0,0.35,372,72,860,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,24834.133343969923,148.34133343969924,13.597117745149497,23557.666621484233,12.806243171288354,22242.141030927876,122.42141030927876,26.772949266720982,45708.51371640169,17.36049286438656,11097.456823563843,10.974568235638426,63.369879127777615,18241.95401664062,45.27001774988935,19606.0381147865,96.06038114786502,66.56331415397283,21993.867075218586,53.561105135378256,3,-14.860771640536262,6.884233562113067,5668.363399378709
MRV2-00100,10,1.2,0.04,0.03,0.03,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.35,370,72,862,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,24834.133343969923,148.34133343969924,13.597117745149497,23557.666621484233,12.806243171288354,21990.72218456828,119.90722184568278,26.772949266720996,45708.51371640169,17.36049286438656,10972.01432285198,9.720143228519795,64.47038937659123,18241.95401664062,45.27001774988935,19384.417027246076,93.84417027246077,67.30443908086045,21993.867075218586,53.561105135378256,3,-15.234997807031041,7.191172758063274,5659.3441800690625
MRV2-00186,10,1.2,0.12,0.05,0.05,2,0.12,120.0,18.0,0.05,95.0,8,18.0,0.35,380,75,849,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,23816.15286688019,138.1615286688019,13.59711774514947,23557.666621484233,12.806243171288354,20496.35661034859,104.96356610348592,27.89164580026694,45708.51371640169,17.36049286438656,11371.260742936445,13.712607429364443,63.766443829210424,18241.95401664062,45.27001774988935,20089.771475009948,100.89771475009948,63.766443829210345,21993.867075218586,53.561105135378256,3,-15.600814193121563,6.67063204714911,5654.630555901824
MRV2-00188,10,1.2,0.12,0.05,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.35,380,75,849,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,23816.15286688019,138.1615286688019,13.59711774514947,23557.666621484233,12.806243171288354,20496.35661034859,104.96356610348592,27.89164580026694,45708.51371640169,17.36049286438656,11371.260742936445,13.712607429364443,63.766443829210424,18241.95401664062,45.27001774988935,20089.771475009948,100.89771475009948,63.766443829210345,21993.867075218586,53.561105135378256,3,-15.600814193121563,6.67063204714911,5654.630555901824
MRV2-00121,10,1.2,0.04,0.05,0.05,2,0.12,120.0,18.0,0.05,95.0,8,18.0,0.25,383,72,849,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,24834.133343969923,148.34133343969924,13.597117745149497,23557.666621484233,12.806243171288354,21789.82716574214,117.89827165742138,26.77294926672098,45708.51371640169,17.36049286438656,10871.780096551898,8.717800965518974,65.36800051971969,18241.95401664062,45.27001774988935,19207.331764154726,92.07331764154725,67.60312755826712,21993.867075218586,53.561105135378256,3,-15.534021423803539,7.39055602815246,5652.366791383167
MRV2-00123,10,1.2,0.04,0.05,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,383,72,849,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,24834.133343969923,148.34133343969924,13.597117745149497,23557.666621484233,12.806243171288354,21789.82716574214,117.89827165742138,26.77294926672098,45708.51371640169,17.36049286438656,10871.780096551898,8.717800965518974,65.36800051971969,18241.95401664062,45.27001774988935,19207.331764154726,92.07331764154725,67.60312755826712,21993.867075218586,53.561105135378256,3,-15.534021423803539,7.39055602815246,5652.366791383167
MRV2-00132,10,1.2,0.08,0.03,0.03,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.35,373,72,859,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,24834.133343969923,148.34133343969924,13.597117745149497,23557.666621484233,12.806243171288354,21789.82716574214,117.89827165742138,26.77294926672098,45708.51371640169,17.36049286438656,10871.780096551898,8.717800965518974,65.36800051971969,18241.95401664062,45.27001774988935,19207.331764154726,92.07331764154725,67.60312755826712,21993.867075218586,53.561105135378256,3,-15.534021423803539,7.39055602815246,5652.366791383167
MRV2-00137,10,1.2,0.08,0.03,0.05,2,0.12,120.0,18.0,0.05,95.0,8,18.0,0.25,383,72,849,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,24834.133343969923,148.34133343969924,13.597117745149497,23557.666621484233,12.806243171288354,21789.82716574214,117.89827165742138,26.77294926672098,45708.51371640169,17.36049286438656,10871.780096551898,8.717800965518974,65.36800051971969,18241.95401664062,45.27001774988935,19207.331764154726,92.07331764154725,67.60312755826712,21993.867075218586,53.561105135378256,3,-15.534021423803539,7.39055602815246,5652.366791383167
MRV2-00139,10,1.2,0.08,0.03,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,383,72,849,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,24834.133343969923,148.34133343969924,13.597117745149497,23557.666621484233,12.806243171288354,21789.82716574214,117.89827165742138,26.77294926672098,45708.51371640169,17.36049286438656,10871.780096551898,8.717800965518974,65.36800051971969,18241.95401664062,45.27001774988935,19207.331764154726,92.07331764154725,67.60312755826712,21993.867075218586,53.561105135378256,3,-15.534021423803539,7.39055602815246,5652.366791383167
MRV2-00145,10,1.2,0.08,0.05,0.03,2,0.12,120.0,18.0,0.05,95.0,8,18.0,0.25,383,72,849,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,24834.133343969923,148.34133343969924,13.597117745149497,23557.666621484233,12.806243171288354,21789.82716574214,117.89827165742138,26.77294926672098,45708.51371640169,17.36049286438656,10871.780096551898,8.717800965518974,65.36800051971969,18241.95401664062,45.27001774988935,19207.331764154726,92.07331764154725,67.60312755826712,21993.867075218586,53.561105135378256,3,-15.534021423803539,7.39055602815246,5652.366791383167
MRV2-00147,10,1.2,0.08,0.05,0.03,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,383,72,849,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,24834.133343969923,148.34133343969924,13.597117745149497,23557.666621484233,12.806243171288354,21789.82716574214,117.89827165742138,26.77294926672098,45708.51371640169,17.36049286438656,10871.780096551898,8.717800965518974,65.36800051971969,18241.95401664062,45.27001774988935,19207.331764154726,92.07331764154725,67.60312755826712,21993.867075218586,53.561105135378256,3,-15.534021423803539,7.39055602815246,5652.366791383167
MRV2-00169,10,1.2,0.12,0.03,0.05,2,0.12,120.0,18.0,0.05,95.0,8,18.0,0.25,386,75,843,21974.474467829525,119.74474467829523,7.06869884757477,21020.108235875323,7.068698847574783,21675.265396564202,116.75265396564201,7.068698847574791,21200.832441858118,9.893362411045333,24834.133343969923,148.34133343969924,13.597117745149497,23557.666621484233,12.806243171288354,21633.69194024572,116.33691940245718,26.772949266721042,45708.51371640169,17.36049286438656,11652.91886466269,16.529188646626892,58.781540974991636,18241.95401664062,45.27001774988935,17352.950573507725,73.52950573507727,70.73089937110451,21993.867075218586,53.561105135378256,3,-16.282495498551462,6.814108072837361,5640.279549664784
