candidate_id,lookback_days,vol_penalty,dd_penalty,switch_penalty,min_edge_to_switch,min_hold_days,burst_ret3d_min,burst_rv20_max,burst_dd20_max,burst_v1_bonus,riskoff_rv20_min,riskoff_crossovers20_min,riskoff_dd20_min,riskoff_m0106_bonus,router_days_v1_all,router_days_v2_all,router_days_m0106_all,1m_meta_final,1m_meta_return,1m_meta_dd,1m_best_baseline_final,1m_best_baseline_dd,2m_meta_final,2m_meta_return,2m_meta_dd,2m_best_baseline_final,2m_best_baseline_dd,6m_meta_final,6m_meta_return,6m_meta_dd,6m_best_baseline_final,6m_best_baseline_dd,1y_meta_final,1y_meta_return,1y_meta_dd,1y_best_baseline_final,1y_best_baseline_dd,wins_vs_best_baseline,avg_uplift_pct_vs_best_baseline,avg_dd_over_best_baseline_pct,ranking_score
MRV2-00039,10,1.2,0.08,0.0,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,498,200,1542,16992.298356737494,69.92298356737494,7.0686988475747565,19508.989836837496,7.068698847574766,20858.071549085034,108.58071549085034,7.068698847574759,21020.108235875323,7.068698847574783,15473.671285634286,54.73671285634285,28.179996242194246,25037.90044416518,17.360492864386565,20682.80516699601,106.8280516699601,28.205938823518068,45708.51371640169,17.36049286438656,0,-26.655171190424795,5.416237334234797,-560.1846104796699
MRV2-00043,10,1.2,0.08,0.05,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,498,200,1542,16992.298356737494,69.92298356737494,7.0686988475747565,19508.989836837496,7.068698847574766,20858.071549085034,108.58071549085034,7.068698847574759,21020.108235875323,7.068698847574783,15473.671285634286,54.73671285634285,28.179996242194246,25037.90044416518,17.360492864386565,20682.80516699601,106.8280516699601,28.205938823518068,45708.51371640169,17.36049286438656,0,-26.655171190424795,5.416237334234797,-560.1846104796699
MRV2-00047,10,1.2,0.08,0.05,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,518,198,1524,16579.605109163618,65.79605109163617,8.266644520358794,19508.989836837496,7.068698847574766,20351.489972831867,103.51489972831867,8.266644520358799,21020.108235875323,7.068698847574783,16010.369740124885,60.10369740124886,26.884266872124936,25037.90044416518,17.360492864386565,21720.93115028851,117.20931150288511,26.909016601460173,45708.51371640169,17.36049286438656,0,-26.68283480192865,5.3670472725950065,-560.4919324015481
MRV2-00007,10,0.8,0.08,0.0,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,604,238,1398,16579.605109163618,65.79605109163617,8.266644520358794,19508.989836837496,7.068698847574766,20351.489972831867,103.51489972831867,8.266644520358799,21020.108235875323,7.068698847574783,15855.034123740668,58.55034123740668,27.05966627995526,25037.90044416518,17.360492864386565,21922.90286649874,119.22902866498744,27.05966627995521,45708.51371640169,17.36049286438656,0,-26.7274680530616,5.448559544176346,-561.7921587821138
MRV2-00011,10,0.8,0.08,0.05,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,604,238,1398,16579.605109163618,65.79605109163617,8.266644520358794,19508.989836837496,7.068698847574766,20351.489972831867,103.51489972831867,8.266644520358799,21020.108235875323,7.068698847574783,15855.034123740668,58.55034123740668,27.05966627995526,25037.90044416518,17.360492864386565,21922.90286649874,119.22902866498744,27.05966627995521,45708.51371640169,17.36049286438656,0,-26.7274680530616,5.448559544176346,-561.7921587821138
MRV2-00005,10,0.8,0.08,0.0,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,592,228,1420,16579.605109163618,65.79605109163617,8.266644520358794,19508.989836837496,7.068698847574766,20351.489972831867,103.51489972831867,8.266644520358799,21020.108235875323,7.068698847574783,15855.034123740668,58.55034123740668,27.05966627995526,25037.90044416518,17.360492864386565,21788.59563907798,117.8859563907798,27.059666279955263,45708.51371640169,17.36049286438656,0,-26.800926593112845,5.4485595441763595,-563.2613295831386
MRV2-00009,10,0.8,0.08,0.05,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,592,228,1420,16579.605109163618,65.79605109163617,8.266644520358794,19508.989836837496,7.068698847574766,20351.489972831867,103.51489972831867,8.266644520358799,21020.108235875323,7.068698847574783,15855.034123740668,58.55034123740668,27.05966627995526,25037.90044416518,17.360492864386565,21788.59563907798,117.8859563907798,27.059666279955263,45708.51371640169,17.36049286438656,0,-26.800926593112845,5.4485595441763595,-563.2613295831386
MRV2-00035,10,1.2,0.08,0.0,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,515,182,1543,16992.298356737494,69.92298356737494,7.0686988475747565,19508.989836837496,7.068698847574766,20858.071549085034,108.58071549085034,7.068698847574759,21020.108235875323,7.068698847574783,15473.671285634286,54.73671285634285,28.179996242194246,25037.90044416518,17.360492864386565,20358.565003382333,103.58565003382334,28.205938823518075,45708.51371640169,17.36049286438656,0,-26.832512421439997,5.416237334234799,-563.731435099974
MRV2-00033,10,1.2,0.08,0.0,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,499,177,1564,16992.298356737494,69.92298356737494,7.0686988475747565,19508.989836837496,7.068698847574766,20858.071549085034,108.58071549085034,7.068698847574759,21020.108235875323,7.068698847574783,15473.671285634286,54.73671285634285,28.179996242194246,25037.90044416518,17.360492864386565,20142.8738254668,101.428738254668,28.2059388235181,45708.51371640169,17.36049286438656,0,-26.95048342967152,5.416237334234805,-566.0908552646044
MRV2-00004,10,0.8,0.08,0.0,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,573,216,1451,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,20431.733586605278,104.31733586605279,7.06869884757477,21020.108235875323,7.068698847574783,15605.602800471279,56.056028004712786,28.325540891317214,25037.90044416518,17.360492864386565,21262.144333250246,112.62144333250248,28.32554089131725,45708.51371640169,17.36049286438656,0,-26.94623054097915,5.482524013465334,-566.3372308869097
MRV2-00003,10,0.8,0.08,0.0,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,623,217,1400,16579.605109163618,65.79605109163617,8.266644520358794,19508.989836837496,7.068698847574766,20150.754551837745,101.50754551837747,8.2666445203588,21020.108235875323,7.068698847574783,15967.46661000948,59.6746661000948,27.326751392016792,25037.90044416518,17.360492864386565,21755.17242359412,117.55172423594118,27.326751392016796,45708.51371640169,17.36049286438656,0,-26.945687062920268,5.582102100207127,-566.824251759441
MRV2-00037,10,1.2,0.08,0.0,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,483,195,1562,16992.298356737494,69.92298356737494,7.0686988475747565,19508.989836837496,7.068698847574766,20858.071549085034,108.58071549085034,7.068698847574759,21020.108235875323,7.068698847574783,15473.671285634286,54.73671285634285,28.179996242194246,25037.90044416518,17.360492864386565,19415.085472509418,94.15085472509416,28.20593882351814,45708.51371640169,17.36049286438656,0,-27.34854294516624,5.416237334234815,-574.052045574499
MRV2-00041,10,1.2,0.08,0.05,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,483,195,1562,16992.298356737494,69.92298356737494,7.0686988475747565,19508.989836837496,7.068698847574766,20858.071549085034,108.58071549085034,7.068698847574759,21020.108235875323,7.068698847574783,15473.671285634286,54.73671285634285,28.179996242194246,25037.90044416518,17.360492864386565,19415.085472509418,94.15085472509416,28.20593882351814,45708.51371640169,17.36049286438656,0,-27.34854294516624,5.416237334234815,-574.052045574499
MRV2-00036,10,1.2,0.08,0.0,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,481,182,1577,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,20635.268031560976,106.35268031560976,7.068698847574786,21020.108235875323,7.068698847574783,15308.383311463851,53.08383311463851,28.48426184596409,25037.90044416518,17.360492864386565,20141.0971572384,101.41097157238401,28.51048453503179,45708.51371640169,17.36049286438656,0,-27.614079095163287,5.56844016305569,-580.1237827185442
MRV2-00034,10,1.2,0.08,0.0,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,462,176,1602,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,20635.268031560976,106.35268031560976,7.068698847574786,21020.108235875323,7.068698847574783,15308.383311463851,53.08383311463851,28.48426184596409,25037.90044416518,17.360492864386565,19927.709967638635,99.27709967638636,28.510484535031814,45708.51371640169,17.36049286438656,0,-27.73078995067465,5.568440163055696,-582.4579998287716
MRV2-00051,10,1.2,0.16,0.0,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,524,187,1529,16992.298356737494,69.92298356737494,7.0686988475747565,19508.989836837496,7.068698847574766,20858.071549085034,108.58071549085034,7.068698847574759,21020.108235875323,7.068698847574783,15078.409652904551,50.78409652904552,28.918699565781285,25037.90044416518,17.360492864386565,19124.726650502376,91.24726650502377,28.94532219939761,45708.51371640169,17.36049286438656,0,-27.90201629382637,5.785759009101442,-586.9691209220346
MRV2-00049,10,1.2,0.16,0.0,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,511,184,1545,16992.298356737494,69.92298356737494,7.0686988475747565,19508.989836837496,7.068698847574766,20858.071549085034,108.58071549085034,7.068698847574759,21020.108235875323,7.068698847574783,15078.409652904551,50.78409652904552,28.918699565781285,25037.90044416518,17.360492864386565,18922.107516104927,89.22107516104927,28.945322199397605,45708.51371640169,17.36049286438656,0,-28.01283762552324,5.785759009101441,-589.185547555972
MRV2-00015,10,0.8,0.08,0.05,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,607,239,1394,16579.605109163618,65.79605109163617,8.266644520358794,19508.989836837496,7.068698847574766,20351.489972831867,103.51489972831867,8.266644520358799,21020.108235875323,7.068698847574783,15282.619813471107,52.82619813471108,28.07319278253251,25037.90044416518,17.360492864386565,20413.610452874287,104.13610452874286,28.073192782532455,45708.51371640169,17.36049286438656,0,-28.124514404830272,5.95532279546497,-592.2669020739303
MRV2-00013,10,0.8,0.08,0.05,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,603,227,1410,16579.605109163618,65.79605109163617,8.266644520358794,19508.989836837496,7.068698847574766,20351.489972831867,103.51489972831867,8.266644520358799,21020.108235875323,7.068698847574783,15282.619813471107,52.82619813471108,28.07319278253251,25037.90044416518,17.360492864386565,20288.549668804393,102.88549668804392,28.07319278253248,45708.51371640169,17.36049286438656,0,-28.19291565762851,5.955322795464976,-593.6349271298951
MRV2-00061,10,1.2,0.16,0.05,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,516,205,1519,16579.605109163618,65.79605109163617,8.266644520358794,19508.989836837496,7.068698847574766,20880.11387657102,108.80113876571018,8.2666445203588,21020.108235875323,7.068698847574783,15094.34416740437,50.9434416740437,28.515783663155158,25037.90044416518,17.360492864386565,18990.859400942958,89.90859400942959,29.530292335224754,45708.51371640169,17.36049286438656,0,-28.461958131113782,6.430245403793708,-601.3903896412442
MRV2-00109,20,1.2,0.08,0.05,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,390,199,1651,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,20731.778365794755,107.31778365794753,7.068698847574775,21020.108235875323,7.068698847574783,16969.8713736355,69.69871373635499,26.239249697103602,25037.90044416518,17.360492864386565,15704.005800033983,57.04005800033982,43.833075530010525,45708.51371640169,17.36049286438656,0,-28.267163474454204,8.837834874585251,-609.5324438620103
MRV2-00110,20,1.2,0.08,0.05,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,369,199,1672,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,20731.778365794755,107.31778365794753,7.068698847574775,21020.108235875323,7.068698847574783,16969.8713736355,69.69871373635499,26.239249697103602,25037.90044416518,17.360492864386565,15704.005800033983,57.04005800033982,43.833075530010525,45708.51371640169,17.36049286438656,0,-28.267163474454204,8.837834874585251,-609.5324438620103
MRV2-00111,20,1.2,0.08,0.05,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,391,199,1650,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,20731.778365794755,107.31778365794753,7.068698847574775,21020.108235875323,7.068698847574783,16969.8713736355,69.69871373635499,26.239249697103602,25037.90044416518,17.360492864386565,15704.005800033983,57.04005800033982,43.833075530010525,45708.51371640169,17.36049286438656,0,-28.267163474454204,8.837834874585251,-609.5324438620103
MRV2-00112,20,1.2,0.08,0.05,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,371,199,1670,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,20731.778365794755,107.31778365794753,7.068698847574775,21020.108235875323,7.068698847574783,16969.8713736355,69.69871373635499,26.239249697103602,25037.90044416518,17.360492864386565,15704.005800033983,57.04005800033982,43.833075530010525,45708.51371640169,17.36049286438656,0,-28.267163474454204,8.837834874585251,-609.5324438620103
MRV2-00098,20,1.2,0.08,0.0,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,377,189,1674,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,19266.49449159316,92.6649449159316,7.06869884757477,21020.108235875323,7.068698847574783,16728.228937494016,67.28228937494016,27.099608648038547,25037.90044416518,17.360492864386565,15466.870736383109,54.66870736383109,42.45879057839493,45708.51371640169,17.36049286438656,0,-30.38085659709557,8.709353374415088,-651.1638988139867
MRV2-00097,20,1.2,0.08,0.0,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,399,190,1651,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,19266.49449159316,92.6649449159316,7.06869884757477,21020.108235875323,7.068698847574783,16432.131940577998,64.32131940577999,28.239547785987764,25037.90044416518,17.360492864386565,15193.100333440665,51.931003334406654,43.875492808383036,45708.51371640169,17.36049286438656,0,-30.826242480478363,9.348513716399419,-663.2674181915643
MRV2-00100,20,1.2,0.08,0.0,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,380,191,1669,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,19266.49449159316,92.6649449159316,7.06869884757477,21020.108235875323,7.068698847574783,16432.131940577998,64.32131940577999,28.239547785987764,25037.90044416518,17.360492864386565,15193.100333440665,51.931003334406654,43.875492808383036,45708.51371640169,17.36049286438656,0,-30.826242480478363,9.348513716399419,-663.2674181915643
MRV2-00099,20,1.2,0.08,0.0,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,405,191,1644,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,19266.49449159316,92.6649449159316,7.06869884757477,21020.108235875323,7.068698847574783,16432.131940577998,64.32131940577999,28.239547785987764,25037.90044416518,17.360492864386565,15193.100333440665,51.931003334406654,43.875492808383036,45708.51371640169,17.36049286438656,0,-30.826242480478363,9.348513716399419,-663.2674181915643
MRV2-00101,20,1.2,0.08,0.0,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,390,199,1651,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,19266.49449159316,92.6649449159316,7.06869884757477,21020.108235875323,7.068698847574783,16432.131940577998,64.32131940577999,28.239547785987764,25037.90044416518,17.360492864386565,15193.100333440665,51.931003334406654,43.875492808383036,45708.51371640169,17.36049286438656,0,-30.826242480478363,9.348513716399419,-663.2674181915643
MRV2-00102,20,1.2,0.08,0.0,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,369,199,1672,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,19266.49449159316,92.6649449159316,7.06869884757477,21020.108235875323,7.068698847574783,16432.131940577998,64.32131940577999,28.239547785987764,25037.90044416518,17.360492864386565,15193.100333440665,51.931003334406654,43.875492808383036,45708.51371640169,17.36049286438656,0,-30.826242480478363,9.348513716399419,-663.2674181915643
MRV2-00103,20,1.2,0.08,0.0,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,394,200,1646,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,19266.49449159316,92.6649449159316,7.06869884757477,21020.108235875323,7.068698847574783,16432.131940577998,64.32131940577999,28.239547785987764,25037.90044416518,17.360492864386565,15193.100333440665,51.931003334406654,43.875492808383036,45708.51371640169,17.36049286438656,0,-30.826242480478363,9.348513716399419,-663.2674181915643
MRV2-00104,20,1.2,0.08,0.0,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,374,200,1666,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,19266.49449159316,92.6649449159316,7.06869884757477,21020.108235875323,7.068698847574783,16432.131940577998,64.32131940577999,28.239547785987764,25037.90044416518,17.360492864386565,15193.100333440665,51.931003334406654,43.875492808383036,45708.51371640169,17.36049286438656,0,-30.826242480478363,9.348513716399419,-663.2674181915643
MRV2-00105,20,1.2,0.08,0.05,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,390,199,1651,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,19266.49449159316,92.6649449159316,7.06869884757477,21020.108235875323,7.068698847574783,16432.131940577998,64.32131940577999,28.239547785987764,25037.90044416518,17.360492864386565,15193.100333440665,51.931003334406654,43.875492808383036,45708.51371640169,17.36049286438656,0,-30.826242480478363,9.348513716399419,-663.2674181915643
MRV2-00106,20,1.2,0.08,0.05,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,369,199,1672,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,19266.49449159316,92.6649449159316,7.06869884757477,21020.108235875323,7.068698847574783,16432.131940577998,64.32131940577999,28.239547785987764,25037.90044416518,17.360492864386565,15193.100333440665,51.931003334406654,43.875492808383036,45708.51371640169,17.36049286438656,0,-30.826242480478363,9.348513716399419,-663.2674181915643
MRV2-00107,20,1.2,0.08,0.05,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,394,200,1646,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,19266.49449159316,92.6649449159316,7.06869884757477,21020.108235875323,7.068698847574783,16432.131940577998,64.32131940577999,28.239547785987764,25037.90044416518,17.360492864386565,15193.100333440665,51.931003334406654,43.875492808383036,45708.51371640169,17.36049286438656,0,-30.826242480478363,9.348513716399419,-663.2674181915643
MRV2-00108,20,1.2,0.08,0.05,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,374,200,1666,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,19266.49449159316,92.6649449159316,7.06869884757477,21020.108235875323,7.068698847574783,16432.131940577998,64.32131940577999,28.239547785987764,25037.90044416518,17.360492864386565,15193.100333440665,51.931003334406654,43.875492808383036,45708.51371640169,17.36049286438656,0,-30.826242480478363,9.348513716399419,-663.2674181915643
MRV2-00067,20,0.8,0.08,0.0,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,472,244,1524,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,18180.91658861945,81.80916588619449,39.77062015392431,25037.90044416518,17.360492864386565,18677.432518835903,86.77432518835903,39.77062015392427,45708.51371640169,17.36049286438656,0,-31.826849126086618,13.625944871102387,-704.6667068772443
MRV2-00083,20,0.8,0.16,0.0,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,488,245,1507,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,18180.91658861945,81.80916588619449,39.77062015392431,25037.90044416518,17.360492864386565,17690.47385238895,76.9047385238895,39.770620153924355,45708.51371640169,17.36049286438656,0,-32.36666030468375,13.625944871102408,-715.4629304491871
MRV2-00079,20,0.8,0.08,0.05,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,476,252,1512,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,18180.91658861945,81.80916588619449,39.77062015392431,25037.90044416518,17.360492864386565,16757.38816744999,67.57388167449989,39.77062015392431,45708.51371640169,17.36049286438656,0,-32.87700597613146,13.625944871102398,-725.6698438781411
MRV2-00095,20,0.8,0.16,0.05,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,482,255,1503,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,18180.91658861945,81.80916588619449,39.77062015392431,25037.90044416518,17.360492864386565,16608.87649829962,66.08876498299621,39.770620153924305,45708.51371640169,17.36049286438656,0,-32.958233551191,13.625944871102394,-727.294395379332
MRV2-00087,20,0.8,0.16,0.0,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,473,253,1514,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,18180.91658861945,81.80916588619449,39.77062015392431,25037.90044416518,17.360492864386565,16192.619001061485,61.92619001061486,39.77062015392434,45708.51371640169,17.36049286438656,0,-33.185903116111014,13.625944871102405,-731.8477866777323
MRV2-00091,20,0.8,0.16,0.05,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,473,253,1514,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,18180.91658861945,81.80916588619449,39.77062015392431,25037.90044416518,17.360492864386565,16192.619001061485,61.92619001061486,39.77062015392434,45708.51371640169,17.36049286438656,0,-33.185903116111014,13.625944871102405,-731.8477866777323
MRV2-00071,20,0.8,0.08,0.0,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,464,250,1526,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,18180.91658861945,81.80916588619449,39.77062015392431,25037.90044416518,17.360492864386565,16134.466360211994,61.344663602119944,39.77062015392434,45708.51371640169,17.36049286438656,0,-33.21770935750966,13.625944871102405,-732.4839115057052
MRV2-00075,20,0.8,0.08,0.05,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,464,250,1526,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,18180.91658861945,81.80916588619449,39.77062015392431,25037.90044416518,17.360492864386565,16134.466360211994,61.344663602119944,39.77062015392434,45708.51371640169,17.36049286438656,0,-33.21770935750966,13.625944871102405,-732.4839115057052
MRV2-00068,20,0.8,0.08,0.0,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,449,242,1549,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,17183.989744998835,71.83989744998836,42.077907309424695,25037.90044416518,17.360492864386565,17928.22243504238,79.28222435042377,42.07790730942475,45708.51371640169,17.36049286438656,0,-33.2320429025771,14.779588448852603,-738.538800295805
MRV2-00084,20,0.8,0.16,0.0,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,465,244,1531,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,17183.989744998835,71.83989744998836,42.077907309424695,25037.90044416518,17.360492864386565,16936.0455100552,69.360455100552,42.07790730942474,45708.51371640169,17.36049286438656,0,-33.77470817667851,14.7795884488526,-749.3921057778332
MRV2-00080,20,0.8,0.08,0.05,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,433,249,1558,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,16414.419011110866,64.14419011110866,44.050680514901224,25037.90044416518,17.360492864386565,15129.20372147432,51.2920372147432,44.05068051490118,45708.51371640169,17.36049286438656,0,-35.531355374607706,15.765975051590843,-789.4569827501083
MRV2-00088,20,0.8,0.16,0.0,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,449,252,1539,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,16414.419011110866,64.14419011110866,44.050680514901224,25037.90044416518,17.360492864386565,14995.121770567648,49.95121770567648,44.050680514901174,45708.51371640169,17.36049286438656,0,-35.604690701008046,15.76597505159084,-790.9236892781151
MRV2-00092,20,0.8,0.16,0.05,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,449,252,1539,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,16414.419011110866,64.14419011110866,44.050680514901224,25037.90044416518,17.360492864386565,14995.121770567648,49.95121770567648,44.050680514901174,45708.51371640169,17.36049286438656,0,-35.604690701008046,15.76597505159084,-790.9236892781151
MRV2-00096,20,0.8,0.16,0.05,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,448,255,1537,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,16414.419011110866,64.14419011110866,44.050680514901224,25037.90044416518,17.360492864386565,14995.121770567648,49.95121770567648,44.050680514901174,45708.51371640169,17.36049286438656,0,-35.604690701008046,15.76597505159084,-790.9236892781151
MRV2-00072,20,0.8,0.08,0.0,0.05,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,440,247,1553,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,16414.419011110866,64.14419011110866,44.050680514901224,25037.90044416518,17.360492864386565,14941.269708047028,49.41269708047027,44.050680514901146,45708.51371640169,17.36049286438656,0,-35.634144766641604,15.765975051590832,-791.5127705907863
MRV2-00076,20,0.8,0.08,0.05,0.0,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,440,247,1553,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,16414.419011110866,64.14419011110866,44.050680514901224,25037.90044416518,17.360492864386565,14941.269708047028,49.41269708047027,44.050680514901146,45708.51371640169,17.36049286438656,0,-35.634144766641604,15.765975051590832,-791.5127705907863
MRV2-00065,20,0.8,0.08,0.0,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,468,240,1532,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14379.415664244472,43.794156642444726,38.84495403370307,25037.90044416518,17.360492864386565,14772.113629151838,47.72113629151838,41.359197177746395,45708.51371640169,17.36049286438656,0,-37.758586594578226,13.791672597002606,-824.1300948765775
