date,SOXL,SOXS,TQQQ,SQQQ,SPXL,SPXS,TMF,TMV
2026-03-09,53.31999969482422,39.779998779296875,49.38999938964844,70.5999984741211,211.52999877929688,36.459999084472656,39.90999984741211,34.59000015258789
2026-03-10,54.59000015258789,38.81999969482422,49.400001525878906,70.58999633789062,210.30999755859375,36.68000030517578,38.709999084472656,35.63999938964844
2026-03-11,56.09000015258789,37.72999954223633,49.349998474121094,70.6500015258789,209.5399932861328,36.81999969482422,37.189998626708984,37.0099983215332
2026-03-12,50.279998779296875,41.75,46.83000183105469,74.33000183105469,199.91000366210938,38.5099983215332,36.970001220703125,37.279998779296875
2026-03-13,50.720001220703125,41.29999923706055,45.93000030517578,75.73999786376953,196.35000610351562,39.209999084472656,36.400001525878906,37.86000061035156
2026-03-16,53.689998626708984,38.86000061035156,47.459999084472656,73.20999908447266,202.25999450683594,38.040000915527344,37.15999984741211,37.02000045776367
2026-03-17,54.95000076293945,38.06999969482422,48.15999984741211,72.1500015258789,203.85000610351562,37.75,37.52000045776367,36.70000076293945
2026-03-18,54.02000045776367,38.70000076293945,46.099998474121094,75.20999908447266,195.33999633789062,39.34000015258789,36.86000061035156,37.369998931884766
2026-03-19,54.849998474121094,38.11000061035156,45.689998626708984,75.91000366210938,193.75,39.65999984741211,37.5099983215332,36.66999816894531
2026-03-20,51.13999938964844,40.65999984741211,43.08000183105469,80.25,185.1199951171875,41.41999816894531,35.380001068115234,38.790000915527344
