cap,enter,exit,enter_days,exit_days,gate_2y_dd,gate_2y_ret,accepted,avg_return_diff_pct_vs_v1,avg_score_diff_vs_v1,v1_1y_ret,v1_1y_dd,v2_1y_ret,v2_1y_dd,v1_2y_ret,v1_2y_dd,v2_2y_ret,v2_2y_dd,v1_3y_ret,v1_3y_dd,v2_3y_ret,v2_3y_dd,v1_4y_ret,v1_4y_dd,v2_4y_ret,v2_4y_dd,v1_5y_ret,v1_5y_dd,v2_5y_ret,v2_5y_dd
0.1,0.72,0.64,3,2,True,True,True,142.83458772509718,160.4174372943128,136.43357697744025,35.42609707057258,439.30450968963225,17.360492864386543,82.41954016640618,45.27001774988935,153.83414788795423,46.248557700462165,69.19506419140033,73.63070572481278,227.28776443515062,46.24855770046215,129.9129676854431,73.6307057248128,284.76091054673225,46.248557700462165,86.45208444040833,73.63070572481281,113.39883952711469,57.56781818304917
0.1,0.7,0.64,3,1,False,False,False,-inf,-inf,136.43357697744025,35.42609707057258,,,82.41954016640618,45.27001774988935,75.69432396566427,69.45442917570477,69.19506419140033,73.63070572481278,,,129.9129676854431,73.6307057248128,,,86.45208444040833,73.63070572481281,,
0.1,0.7,0.64,3,2,False,True,False,-inf,-inf,136.43357697744025,35.42609707057258,,,82.41954016640618,45.27001774988935,126.1362708623718,53.96192717741081,69.19506419140033,73.63070572481278,,,129.9129676854431,73.6307057248128,,,86.45208444040833,73.63070572481281,,
0.1,0.72,0.64,3,1,False,True,False,-inf,-inf,136.43357697744025,35.42609707057258,,,82.41954016640618,45.27001774988935,97.21391372778365,59.526546646945995,69.19506419140033,73.63070572481278,,,129.9129676854431,73.6307057248128,,,86.45208444040833,73.63070572481281,,
0.12,0.7,0.64,3,1,False,False,False,-inf,-inf,136.43357697744025,35.42609707057258,,,82.41954016640618,45.27001774988935,69.43688087486575,72.0194382559406,69.19506419140033,73.63070572481278,,,129.9129676854431,73.6307057248128,,,86.45208444040833,73.63070572481281,,
0.12,0.7,0.64,3,2,False,True,False,-inf,-inf,136.43357697744025,35.42609707057258,,,82.41954016640618,45.27001774988935,118.08231206764583,55.954785442028175,69.19506419140033,73.63070572481278,,,129.9129676854431,73.6307057248128,,,86.45208444040833,73.63070572481281,,
0.12,0.72,0.64,3,1,False,True,False,-inf,-inf,136.43357697744025,35.42609707057258,,,82.41954016640618,45.27001774988935,90.19003945563355,61.72491087621972,69.19506419140033,73.63070572481278,,,129.9129676854431,73.6307057248128,,,86.45208444040833,73.63070572481281,,
0.12,0.72,0.64,3,2,False,True,False,-inf,-inf,136.43357697744025,35.42609707057258,,,82.41954016640618,45.27001774988935,144.793715055186,47.95655489887543,69.19506419140033,73.63070572481278,,,129.9129676854431,73.6307057248128,,,86.45208444040833,73.63070572481281,,
