candidate_id,gate_ok_2y,score,short_penalty_sum,short_excess_sum,long_diff_2y_vs_ov,bias,a20,a60,b_rv,b_dd,temp,floor,ceil,1m_ret,1m_mdd,2m_ret,2m_mdd,3m_ret,3m_mdd,4m_ret,4m_mdd,5m_ret,5m_mdd,6m_ret,6m_mdd,1y_ret,1y_mdd,2y_ret,2y_mdd
G1-392080,True,-65.28005534049198,99.5079131213795,332.35651253155777,49.610326386586735,5.917238407614306,0.18517311464536348,-0.19433767753724002,0.0,0.0,0.035896998511985356,0.0,0.819226792028854,97.43227332329296,10.01,159.70018807908804,16.87,192.27577236267993,24.25,230.91379455666825,24.31,405.2474568302058,24.31,397.9800471605306,24.31,1095.689734763054,55.28,897.216,66.4
G1-597355,True,-65.8034843087328,99.3165944178973,324.4164358143277,53.5733263865867,6.4097889478720536,0.15238378528397664,-0.1847897987342963,0.0,0.03704196239884934,0.03,0.033812045968625956,0.7926093608515349,98.27026752986939,9.6,160.8234764809767,17.16,192.5101001660669,24.19,230.4289825167982,24.19,403.727977161706,24.19,395.992885929647,24.19,1089.7368192767076,54.7,901.179,65.97
G1-664606,True,-65.83687556243262,95.64834764875857,296.9624555859421,5.761326386586575,5.874613235341967,0.18039179763359445,-0.21312833317843008,0.0,0.0,0.09103915497742215,0.04217237735222337,0.8066133803203234,98.360380480613,9.5,160.94728731608313,17.0,193.19114270082855,24.22,231.593917993923,24.22,405.33632213310824,24.22,396.7365043107738,24.22,1061.5392206671952,55.91,853.3669999999998,66.88
G1-351042,True,-70.66111610702767,104.04147359101951,323.28238956260117,52.605926386586816,6.548337764016667,0.1968919966089229,-0.21456339981568578,0.025322402968773135,0.0,0.036884419155650966,0.019799418896591973,0.7998143527340271,97.4462571221071,9.77,159.730861495619,17.08,191.5623385815112,24.2,229.56085750727433,24.2,402.73560997578335,24.2,395.35411564566897,24.2,1089.241543308959,54.78,900.2116000000001,66.02
G1-783858,True,-72.60813517314831,102.95618629960207,296.8377059872202,33.21402638658674,6.256251474846479,0.18578325296546824,-0.21956502941688594,0.010836756415915895,0.0,0.03,0.0005206198058522356,0.79921986369226,97.55174098038721,10.0,159.8575792876898,17.09,191.6817936880471,24.2,229.67909369649294,24.2,403.3510043210954,24.2,396.79088046412136,24.2,1061.3600949151257,54.58,880.8197,65.88
G1-796859,True,-72.75566570461282,107.2976803839059,333.42424151561335,59.97952638658683,5.793131979953789,0.15126879976744415,-0.18239044294480877,0.11339252106030745,0.0,0.056243618468187595,0.0,0.7816270690581129,97.48975002165834,10.01,159.77575320219051,17.28,190.91153716784396,24.16,228.31551075708535,24.16,401.2871667406304,24.16,395.3798123369871,24.16,1099.3576985706532,54.71,907.5852000000001,65.97
G1-877713,True,-73.79494951595996,108.1323258579071,329.85717814215417,67.58292638658668,5.643809530070339,0.17295358502682992,-0.1925212110728488,0.0,0.0,0.03,0.055981251547250366,0.7784130171229834,97.61685259314687,9.33,159.97766400070478,17.31,191.01364872778998,24.15,228.34055171017476,24.15,399.996355383591,24.15,391.8799648237919,24.15,1099.2904827103891,54.34,915.1886,65.7
G1-041285,True,-74.62366249206315,106.31387434031721,315.8578532052233,5.221326386586611,5.061701830685536,0.1347883348277439,-0.1611414396855164,0.10187174370425275,0.0,0.05557840956679569,0.0,0.7969796539223815,97.19220169160782,10.01,159.38438244283185,17.12,191.06432192610208,24.2,228.9184213605887,24.2,402.2041965118668,24.2,395.75410710337025,24.2,1081.41701549388,56.61,852.8269999999999,67.41
G1-349945,True,-75.06156248743096,103.86454520809052,284.5999219292783,17.149526386586786,5.437006659714239,0.1672155944641337,-0.1926459457978185,0.0,0.0,0.03,0.0611038098754403,0.7946573977662021,97.71935868567907,9.27,160.11573099203926,17.13,191.79538410772489,24.19,229.67924151116836,24.19,401.9031377686124,24.19,392.98239069748905,24.19,1052.9308006238161,54.97,864.7552000000001,66.17
G1-209772,True,-75.63712570728272,111.36653247819893,339.9576624318447,86.6820263865867,4.795992198504887,0.13558533911321088,-0.15782268821603995,0.045930153885927215,0.0,0.03,0.0,0.7743929087845325,97.17957223553546,10.01,159.36773003768815,17.36,190.1760098486511,24.14,227.2831379304562,24.14,399.70441574278465,24.14,394.06413786382916,24.14,1107.2067939600424,53.76,934.2877,65.26
G1-066896,True,-77.10184314461009,108.8871020507996,308.8743637845777,44.891126386586734,5.624983749894258,0.14096440793390366,-0.16162058635969692,0.1436501925862144,0.0,0.03,0.08835709018301097,0.7706764586112583,97.82891779758398,8.95,160.27685154468577,17.39,191.0494882497737,24.13,228.1640739692474,24.13,398.87096466122404,24.13,389.68659956581797,24.13,1080.5010336107866,54.6,892.4968,65.89
G1-316711,True,-77.80629221521505,113.29086624201152,337.40005499064733,87.22842638658665,5.288998326059477,0.15146274771578763,-0.1732249982054572,0.044426798288868696,0.0,0.03,0.015075945184357432,0.7681470506990078,97.14546657524762,9.82,159.33221898666292,17.43,189.89572445910375,24.12,226.79257092456706,24.12,398.6205510857216,24.12,392.5820482893477,24.12,1106.1312760933265,53.65,934.8340999999999,65.18
G1-1135882,True,-77.81203550919729,109.47684253435905,310.47588497430024,30.860926386586698,5.315829310399735,0.1261861243784624,-0.14910048309248136,0.16664274514615035,0.0,0.03,0.07610360819821047,0.7720246266765213,97.68124210687516,9.09,160.07491795465958,17.37,190.87579046001864,24.13,228.00603404205395,24.13,398.9625711753481,24.13,390.24172723291815,24.13,1081.547427133409,55.29,878.4666,66.41
G1-081653,True,-77.87531224925009,111.06063802615849,319.4889324917666,61.82162638658667,5.33898754609292,0.16473595671564253,-0.18440023335977865,0.0,0.0,0.03,0.08929211989942665,0.7666904482307462,97.66851842894788,8.94,160.06636227650586,17.43,190.66016715818984,24.12,227.6134940394067,24.12,398.0082183441057,24.12,388.9359319441289,24.12,1091.8662699396646,54.24,909.4273,65.62
G1-490136,True,-83.0306376657785,114.6148691764138,303.6520498290357,60.95132638658674,5.688775810164621,0.17119285278031793,-0.1769761369595766,0.025325870327740696,0.0,0.03,0.05097970168833331,0.7566247091982886,97.38820356550823,9.39,159.6738155964385,17.55,189.83305295210678,24.1,226.40018900043364,24.1,397.16726798241353,24.1,390.04418651431865,24.1,1074.921132706744,53.55,908.557,65.11
G1-789015,True,-83.4957312612285,115.03020041213807,304.74964623177834,52.975226386586655,4.7283285061869265,0.12187028046580436,-0.13849928322244914,0.10792514686594193,0.0,0.03,0.04532863718422232,0.7597622116907033,97.23454386719155,9.46,159.46817603304325,17.51,189.7244871958211,24.1,226.36552788821552,24.1,397.254462876905,24.1,390.2590151612775,24.1,1075.8039004625277,53.98,900.5808999999999,65.42
G1-737631,True,-90.27274508976144,125.54273327497692,333.29929657483746,97.00292638658664,5.790374567551122,0.16431112727511216,-0.18721195086609693,0.07074086121224746,0.0,0.03,0.0020311961057657493,0.7415812102578426,96.30315677908372,9.98,158.21616762011737,17.72,187.628734551372,24.06,223.50097891841438,24.06,393.8856271293501,24.06,389.3399165234011,24.06,1105.2726494434633,53.0,944.6085999999999,64.69
G1-418211,True,-90.65958895120828,118.59887595658827,275.52072477648267,19.360726386586634,4.894443914276608,0.1513529667495237,-0.18212958359635517,0.0,0.0,0.046111608433583945,0.03269616457248144,0.7551637489196401,96.87918344626286,9.61,158.99285508431086,17.57,189.01680061930054,24.09,225.44028518579347,24.09,396.1493979810585,24.09,389.8495294089636,24.09,1046.984464759546,54.37,866.9663999999999,65.72
G1-435732,True,-92.80293620960794,120.91021890040219,274.6175816306251,32.2762263865867,4.859441428346146,0.13662185875341096,-0.16341926310521965,0.05668480579827643,0.0,0.03478782992625812,0.025362239438011372,0.7491262282906311,96.73554311376742,9.7,158.79935376879723,17.64,188.56865360314026,24.08,224.76778790240016,24.08,395.2958409848072,24.08,389.5148273427981,24.08,1046.4160236798539,53.7,879.8819,65.22
G1-553514,True,-95.50015215355631,123.76324176587556,272.92267084587513,48.54112638658671,6.417620110626013,0.16576972287398611,-0.21288465390655323,0.0,0.02369049651167685,0.03,0.019283597445467208,0.7399152374125378,96.61392295133217,9.77,158.63563842561882,17.74,188.03198187400807,24.06,223.9082551266535,24.06,394.12435812982636,24.06,388.91840290559276,24.06,1045.3175373323093,52.82,896.1468,64.56
G1-695865,True,-96.6687446248947,124.84505547232727,272.31140319700836,47.25852638658671,4.289920594376127,0.11744745720561547,-0.1453937635431552,0.05511276319184637,0.0,0.03,0.016945607255063166,0.7352737978282848,96.59918013867765,9.8,158.61478969018137,17.79,187.8303195265861,24.04,223.55274938671067,24.04,393.6353040588314,24.04,388.6865652286678,24.04,1044.9381073603674,52.84,894.8642,64.57
G1-540285,True,-99.06906374637312,132.70907299799399,314.9195872388912,107.40252638658683,7.143229988802848,0.17875789168622613,-0.22640042158692292,0.03963606022961669,0.023783029996853146,0.03074317736715526,0.0,0.7138292201250754,96.1549467011178,10.01,158.01994344148977,18.03,186.34526402185224,23.99,221.29179615945088,23.99,390.5563749514098,23.99,387.0450261548071,23.99,1089.187830476111,51.7,955.0082000000001,63.71
G1-1173378,True,-100.44090996999496,128.07843731499347,266.3615881726676,50.06842638658679,4.530191063502432,0.1286483751024947,-0.15342575629855523,0.042918028939203885,0.0,0.03,0.032047164050523075,0.7244166962504681,96.52693594005035,9.62,158.52909013640698,17.91,187.31741608627635,24.02,222.67576534391074,24.02,391.9497534516766,24.02,386.75743413576964,24.02,1040.9174234289248,52.46,897.6741000000001,64.29
G1-855734,False,-10035.411948551457,22.236174938043163,439.57540327965353,-13.175773613413185,5.627241966402454,0.14712888768795285,-0.17746325885969166,0.10015077310577775,0.0,0.11835670629509973,0.0091802938858571,0.881806012911204,106.29782102691259,9.9,171.36775543298964,16.18,207.92238785116334,24.4,250.48516486978752,25.61,436.59323583390955,25.61,426.1204475484158,25.61,1164.9430834437733,58.23,834.4299000000001,68.58
G1-843576,False,-10071.610455269332,23.687281655918753,414.31438788135904,-47.92317361341338,6.579684663788795,0.2040413791889873,-0.20281587770526152,0.0,0.0,0.04299916017775951,0.0880783643955227,0.902901406429169,105.5613221891964,8.95,170.44992295469208,15.94,207.7249459410095,24.46,250.8858313780795,26.05,433.4220905192858,26.05,418.7304722747382,26.05,1150.2431886337802,59.81,799.6824999999999,69.75
G1-019518,False,-10072.498048821424,30.942075208011047,405.6877660211421,-41.555973613413244,5.618673300817881,0.16694312872914402,-0.19326263285747164,0.01833143970340001,0.0,0.11917389792427452,0.012728533519136276,0.8863382541156768,104.62118137633847,9.85,169.1645009916356,16.13,205.6029187862631,24.42,247.97862775664802,25.71,431.818867499256,25.71,421.1126467561941,25.71,1140.8376153121371,59.2,806.0497,69.31
G1-034388,False,-10078.848661273123,46.17278765971112,383.42894251067065,-32.67587361341327,5.093658367459608,0.15276228564357355,-0.1726659139596549,0.01802399329129889,0.0,0.08540879986478367,0.030019470144905473,0.8799682112679272,102.41791821423165,9.65,166.27728023599505,16.2,202.07387147768046,24.4,243.77479407624944,25.58,424.3607466094468,25.58,413.28805579616795,25.58,1131.4541561065296,57.98,814.9298,68.4
G1-984518,False,-10085.270322019007,79.66124840559304,319.20915397421356,-5.609073613413216,5.671066488736333,0.17321441479333302,-0.20094938979359409,0.0,0.0,0.03911546360878315,0.0,0.8759373577860435,98.34133825300235,10.01,160.8958620160565,16.25,195.8133467569853,24.39,236.53516858793694,25.49,413.83043425374035,25.49,404.401264970116,25.49,1076.1211583961244,57.08,841.9966000000001,67.73
G1-1176553,False,-10088.126895903819,78.51742229040545,310.71152617153365,-9.609473613413343,6.1710912776406435,0.17260927004425758,-0.2071549641160707,0.06805292795380431,0.0,0.03,0.05146632055035788,0.8724863164657236,98.70906375451491,9.39,161.41178542743228,16.28,196.26477460728964,24.38,236.95018613160576,25.42,413.22416606206644,25.42,401.7428413095434,25.42,1070.2819542540171,57.39,837.9961999999999,67.96
G1-516447,False,-10096.572746207572,29.057672594158547,383.64132517017845,-67.51507361341328,6.024316749871689,0.17641183817346562,-0.21976622908009483,0.0,0.0013244247314701044,0.03055284682723347,0.0,0.9205440441849336,103.41155397362853,10.01,167.56736379030954,14.8,208.6458225932137,24.6,249.62689116758594,26.42,433.81918008962384,26.42,420.8681504751545,26.48,1117.0353581518452,59.71,780.0906,69.6
G1-894224,False,-10099.214414418831,98.786440805417,305.97658657309614,-0.42797361341320084,4.791421658485913,0.14310526571555332,-0.16560154666883647,0.030328047047360494,0.0,0.07235666550687203,0.03218434668651795,0.8084935818967769,97.89297106144126,9.62,160.32615193323934,16.98,192.56589605820568,24.22,230.93975196404023,24.22,404.566186450971,24.22,396.33436494220655,24.22,1070.9554910229165,56.56,847.1777000000001,67.36
G1-353540,False,-10103.515990262113,87.67061664869952,341.78118370888984,-15.845373613413244,6.399648062087632,0.18127101035752105,-0.2090427805746981,0.09585049765038267,0.0,0.10495939700929469,0.0,0.8504459407323489,98.04385631920299,10.01,160.50465911661166,16.53,194.3864822886665,24.33,234.18885451692444,24.96,410.28292938320936,24.96,401.83215858959665,24.96,1101.26229451132,58.6,831.7603,68.89
G1-737792,False,-10105.747794929475,76.84852131606239,317.809794938845,-28.899273613413357,6.16941963997307,0.16591891390395325,-0.20307832015842803,0.018241462295619917,0.01588825862313292,0.03,0.11654347342872097,0.8559336980079473,99.17706429318001,8.61,162.068158926244,16.45,196.3663678291662,24.34,236.59326173341944,25.08,414.02402417524246,25.08,395.56166050567765,25.08,1083.5614038251942,58.61,818.7063999999999,68.9
G1-625645,False,-10106.509026554597,80.30565294118428,320.50351008993033,-26.203373613413305,6.646289214917445,0.1985732308893483,-0.23823541100175538,0.034758562634376156,0.0,0.14273827224287247,0.0,0.8587197842485026,98.71002706754204,10.01,161.3808613745921,16.44,195.69693674912608,24.35,235.91226346480204,25.13,413.07165667606796,25.13,404.2772609505169,25.13,1077.5395185314403,58.3,821.4023,68.66
G1-725904,False,-10108.69357019188,88.56309657846496,345.09497220307475,-20.130473613413187,6.723410229494593,0.1611533455898197,-0.18767911219167943,0.2173500079276678,0.0,0.04799270636753425,0.0,0.8529093962935724,97.87011394423179,10.01,160.2760431034265,16.5,194.2231428947573,24.33,234.07324882404873,25.01,410.0717529283852,25.01,401.53666290481584,25.01,1104.8715786902858,58.94,827.4752000000001,69.14
G1-715039,False,-10109.807574510149,93.77150089673613,305.832616138637,-16.036073613413237,4.9419030552856205,0.1334177327138401,-0.16720775808495972,0.07933703650747823,0.0,0.061049328991716334,0.0,0.8290740091045052,97.87513068553777,10.01,160.28266009959572,16.76,193.31130173259567,24.27,232.364416866225,24.52,407.4723879926242,24.52,399.82540951502045,24.52,1067.3204760156434,57.27,831.5696,67.9
G1-987525,False,-10115.305557148655,100.27768353524236,306.71966494881207,-15.027873613413249,5.040866424753892,0.13954363705636075,-0.16646347840596712,0.07873603850450797,0.0,0.05322623445568306,0.0,0.816668381780477,97.40630809241189,10.01,159.66595126427978,16.9,192.1387250281385,24.24,230.6866894197952,24.26,404.90204093344676,24.26,397.72894421951406,24.26,1070.303990121325,57.25,832.5778,67.89
G1-633868,False,-10118.356244533239,48.8435709198252,350.2757013834168,-69.51267361341331,5.562694735036917,0.15754850205197105,-0.19564429058889582,0.047720120907152976,0.0,0.08102569759509104,0.0037425120034035742,0.8975389702360662,101.5486848045862,9.96,165.1172536519959,16.01,201.44696382710586,24.44,243.57156859024195,25.94,424.5493564795594,25.94,413.96514304043154,25.94,1097.6238277350121,59.04,778.093,69.18
G1-489321,False,-10122.481409362366,121.06603574895314,273.89137926303385,-1.4153736134132942,6.427956781514528,0.18991489431272643,-0.23009867805531686,0.044670897378435125,0.0,0.03,0.0282027373324692,0.7497821598248258,96.70510376186255,9.67,158.7610464095511,17.63,188.55121226602242,24.08,224.76638513322183,24.08,395.22761495370344,24.08,389.3073711275697,24.08,1045.897277527491,55.28,846.1903,66.4
G1-062251,False,-10125.473329857577,110.83665624416382,288.4001327373992,-14.636673613413336,6.49654259836954,0.2050592708195525,-0.24169356915829415,0.0,0.0,0.0537818762700924,0.00320129339932447,0.7863552396203398,96.92557928755316,9.97,159.03566120563588,17.23,190.26458200200236,24.17,227.71757323571964,24.17,400.29734629823963,24.17,394.10915461628736,24.17,1055.6042475131387,56.5,832.9689999999999,67.32
G1-026283,False,-10139.721473446352,37.350199832938586,401.5623747333457,-102.37127361341322,5.8528178882136075,0.18963890367672198,-0.1989233733570922,0.0,0.0,0.18533779945461748,0.0,0.9294464836550508,101.78852029525052,10.01,165.43222050201453,14.81,206.14230039262273,24.61,247.59606309606988,28.08,431.70832971620314,28.08,418.6323928339358,29.11,1139.3030157296519,62.0,745.2344,71.33
G1-841396,False,-10141.487942447438,71.12656883402391,364.0159986025412,-70.36137361341332,5.606620243971435,0.17626062346357368,-0.19461085436838982,0.0,0.0,0.03,0.017172884933916253,0.9032093825333558,98.6889051711544,9.8,161.36386794223588,15.95,197.39847111275043,24.46,239.1198174443053,26.06,417.37976776884454,26.06,406.1571846803443,26.06,1119.1720833142238,59.81,777.2443,69.76
G1-695466,False,-10153.496198154216,90.2943245408043,305.41495641314697,-63.20187361341311,6.044401392049668,0.1851689622450428,-0.22106173737105056,0.03285282339333512,0.0,0.03,0.019098004808347568,0.8452176773394385,97.91204141007472,9.78,160.34311921744327,16.58,194.00226650705602,24.31,233.6047223499493,24.85,408.9209242479869,24.85,399.87469273720916,25.89,1066.8535330679647,59.51,784.4038000000002,69.58
G1-046207,False,-10160.23208077738,43.90110716396657,357.6360873047417,-116.33097361341333,5.587413573316521,0.1742723199327411,-0.2041882214246958,0.0006737224460481514,0.0,0.16188292946552518,0.0,0.9182543592921356,102.37030974335704,10.01,166.19777755077143,15.79,203.4909273056319,24.49,243.63925585140836,26.37,425.47802065817916,28.23,415.78148267646185,29.46,1103.1678740203067,61.5,731.2746999999999,70.96
G1-649614,False,-10198.296801195844,60.50942758242982,362.40216587234204,-137.78737361341325,5.780772451269787,0.13079870429563925,-0.16357009889043528,0.14488333331349468,0.014997764780324097,0.11353423585345226,0.0441840298617044,0.9300334181321945,100.47587808331767,9.48,163.73334809703005,15.95,200.08863865186242,24.62,240.75818455480476,28.08,419.51192130386977,28.66,404.83648355484627,30.23,1118.8789517095227,62.98,709.8183,72.07
G1-886328,False,-10213.371110607472,69.96403699405958,326.2561208379387,-143.40707361341333,6.128092272508781,0.19579208595218078,-0.22307208817371885,0.0,0.0,0.1529318995203511,0.03578503542750221,0.9042338771883703,98.82897884255225,9.58,161.55972740758472,15.93,197.6609405761574,24.46,239.448481786375,26.08,417.61523266658554,29.02,405.55190245509306,30.51,1082.0174877748725,62.0,704.1985999999999,71.4
G1-885537,False,-10218.011222281166,48.55984866775094,338.6712840589623,-169.45137361341335,5.1602631879396865,0.1534923638080688,-0.1589158126881302,0.06332331661536911,0.0,0.07385806789074778,0.0,0.9621236952064502,99.53477614355242,10.01,162.46673860022332,14.9,202.4039455501028,24.69,245.34399515726676,28.08,427.2941216330679,33.05,415.48930306814293,34.19,1083.9692229041966,63.84,678.1542999999999,71.13
G1-918936,False,-10432.138614034802,155.88924042138927,124.99123253717153,-276.24937361341324,6.028326418012085,0.18106440901629456,-0.14623310318863564,0.07403134700593855,0.010784637048276166,0.03759893860849661,0.0,0.9679073607352747,99.45788725469077,10.01,162.3653892749115,14.9,202.28720324261724,24.69,245.5631568842525,28.08,329.1077888708503,34.15,317.9415939340364,34.15,958.7696403197649,65.05,571.3563,72.32
G1-025564,False,-10536.592664069,167.8510904555852,208.62067851198498,-368.74157361341327,6.1145413837600815,0.09344631118811655,-0.09451772964692538,0.2785169730814594,0.0,0.13866558224208606,0.0,0.8909511476502082,91.0370068462748,14.53,151.30385253726706,16.08,185.49591778154584,24.43,225.2102143351935,26.34,364.17931631744807,45.58,355.1773839320046,45.58,1014.7565639720073,70.99,478.8641,78.17
