candidate_id,gate_ok_2y,score,short_penalty_sum,short_excess_sum,long_diff_2y_vs_ov,bias,a20,a60,b_rv,b_dd,temp,floor,ceil,1m_ret,1m_mdd,2m_ret,2m_mdd,3m_ret,3m_mdd,4m_ret,4m_mdd,5m_ret,5m_mdd,6m_ret,6m_mdd,1y_ret,1y_mdd,2y_ret,2y_mdd
G1-1120605,False,-10224.883928068988,60.20775445557349,438.61279094436526,-164.6761736134133,6.141270380794861,0.05502881849677799,-0.0859174749475605,0.1502870013601801,0.06474733746331743,0.03,0.028799891968467793,1.0,97.02064373421713,16.73,159.17711965063882,16.73,198.6137809510733,24.69,243.29000532739352,28.08,452.2595303325706,28.6,436.08454602285997,36.65,1138.3500781353798,64.79,682.9295,73.43
G1-1022256,False,-10236.420223966012,2.9528503525980625,595.1283974153995,-233.4673736134132,6.9684680344459276,0.025805741545118003,-0.0903097205592271,0.20854570609885864,0.09195873442019191,0.04703407018799294,0.023187216195746832,0.9941862474582979,107.36078231305353,16.73,172.7753064690231,16.73,214.28104310537557,24.69,260.939321878846,28.08,489.7436680898153,43.04,472.72917562218095,45.9,1220.7369172498484,69.94,614.1383000000001,77.11
G1-839009,False,-10264.891894971464,2.2935213580516063,602.8060781674305,-262.5983736134134,6.298697255682435,0.019078929334641982,-0.07809049191968362,0.21077735716150373,0.08219440098000326,0.032208659979585844,0.0,1.0,107.42692518145121,16.73,172.84703083855555,16.73,214.3636979423853,24.69,261.3963679260712,28.08,490.25283232172825,46.42,474.20617889559117,48.25,1226.4101913689376,71.24,585.0072999999999,78.29
G1-888062,False,-10284.59809314824,2.29371953482746,631.4388060694995,-282.3043736134132,6.1412808883768815,0.005374241280051928,-0.074824933232056,0.2261268205078713,0.08532679340674809,0.04859656606221878,0.0,1.0,107.42691668425621,16.73,172.84696157429892,16.73,214.36364521251994,24.69,261.39629174341735,28.08,497.04904174399366,49.4,480.803153249497,50.31,1241.6497439920304,72.38,565.3013000000001,79.16
G1-877812,False,-10296.671284010856,18.17381039744197,278.7522592910499,-278.49747361341326,6.913664730619286,0.02819378576345513,-0.08618959900159154,0.2489178304143952,0.08277444939705392,0.03,0.03409194153972035,1.0,107.42691476163402,16.73,172.86927230314996,16.73,214.38932583556948,24.69,261.42574253147245,28.08,410.81056115184805,41.04,395.4841222648183,41.42,1044.563177710457,67.44,569.1082,75.43
G1-100916,False,-10303.563860450791,3.8993868373783442,753.0858067334282,-299.6644736134133,6.440303676265817,0.05301652278791772,-0.09830980574574762,0.27099040634718696,0.03894354288881571,0.03,0.00774586304959041,0.9870487963558665,107.27823774476168,16.73,172.65673819926707,16.73,214.14447496749182,24.69,260.33046636999734,28.08,493.86286022242547,50.42,477.6133134121859,51.32,1369.690996645262,75.55,547.9412,81.18
G1-381638,False,-10305.555403909038,43.53973029562438,350.24466106805517,-262.01567361341324,6.292928816018781,0.058246631841846024,-0.08494033310120712,0.19949064996012078,0.05635385761725298,0.03,0.022146693237172554,1.0,100.01394516632236,16.73,163.11032719259563,16.73,203.14553452951404,24.69,248.49976693483984,28.08,431.05591505460137,34.98,415.7933937458386,42.34,1091.4767158140603,67.95,585.59,75.81
G1-1002752,False,-10320.121200185402,5.5894265719880565,685.3348593164994,-314.5317736134133,5.8174355535660185,0.0364005489024761,-0.08577570295730653,0.2434641659816622,0.04375248768150057,0.03,0.023374064563008577,0.973528244281089,107.12183656690316,16.73,172.4616467845962,16.73,213.91964496014478,24.69,259.21674923526405,29.3,486.13883295141545,50.77,469.6409611321665,51.74,1317.6364287793626,75.34,533.0739,80.63
G1-270184,False,-10329.802327086918,3.259053473503883,602.8177972305295,-326.54327361341325,6.255765114700588,0.01641326113716439,-0.07931544640253746,0.19413275472980773,0.08525933667151611,0.03,0.01184493779847006,0.9919898188408177,107.33539690890979,16.73,172.73455449927275,16.73,214.23413504739855,24.69,260.7461641898113,30.94,491.31567371794506,51.76,474.83689137970134,53.12,1224.7465956793283,73.96,521.0624,80.1
G1-853085,False,-10339.09250795941,2.2918343459976995,636.1436566245751,-336.8006736134132,6.56368631482152,0.001034514558634357,-0.08255116467466334,0.20868080828870944,0.09901935950036529,0.04775246266227877,0.0007759812691211301,1.0,107.42696562438981,16.73,172.84755727942658,16.73,214.3642385298909,24.69,261.3969879097485,32.2,498.19036165345204,53.62,481.8803115911171,54.46,1244.1360673558938,74.69,510.80500000000006,80.9
G1-073105,False,-10342.254561561283,2.2936879478691026,631.0808247643929,-339.96087361341324,6.773541178349102,0.03451276849445135,-0.09009880681603427,0.24786829822910425,0.0732515109580519,0.03,0.0,1.0,107.42687768758614,16.73,172.8470314806159,16.73,214.36364163117662,24.69,261.39625700540205,32.55,496.96450798759406,53.82,480.72028471927564,54.61,1241.4592039702147,74.77,507.64480000000003,80.96
G1-892383,False,-10343.266532350395,3.1502587369806463,641.4234333795865,-340.1162736134132,6.282008426798568,0.0,-0.07748838443282924,0.1917812295801778,0.09732665154330503,0.034475419249948985,0.0,0.9930512868391062,107.34771196767028,16.73,172.74296209861748,16.73,214.24374049169788,24.69,260.82463082392997,32.46,499.94983048035346,53.92,483.78032947887453,54.85,1245.7746369668037,74.92,507.48940000000005,80.87
G1-481779,False,-10344.519896413605,2.298622800192703,448.19357486610807,-342.2212736134132,6.50970490399672,0.03231911063929653,-0.08527828130721447,0.1866410958901891,0.08075483464181947,0.03438613665028736,0.04093104975362553,0.9990575675588951,107.41718859210327,16.73,172.86086711955346,16.73,214.37973834248956,24.69,261.36138980282794,32.79,455.071600030074,47.46,438.23333291843073,51.21,1142.9615029257777,72.88,505.3844000000001,79.5
G1-414163,False,-10349.961638191402,7.765464577988695,485.95181165886396,-342.19617361341335,7.0461524606081545,0.017932813840876895,-0.08957589838141193,0.23889059079687341,0.09060706165956446,0.03,0.014871252109111877,0.9566165927290725,106.92617595558298,16.73,172.19912217835014,16.73,213.61721790563553,24.69,257.8013235013389,32.12,461.893125038285,50.96,446.8238828402602,51.89,1165.316167326764,73.35,505.4094999999999,79.89
G1-364784,False,-10351.585376786508,2.2560031730959906,656.2972908734716,-349.32937361341334,5.896718820027539,0.009445773702034444,-0.07776927675911079,0.16971245317864855,0.08574669606046594,0.03,0.016650347922768476,1.0,107.42692704405785,16.73,172.85784651309157,16.73,214.37611760854497,24.69,261.41065077033113,33.59,503.58482856724896,54.87,486.3390238141673,55.74,1254.4365610482753,75.4,498.27629999999994,81.43
G1-808377,False,-10352.902367569803,7.601093956389278,479.69606387782767,-345.30127361341323,6.952499103712026,0.03243243300893898,-0.0925696572421396,0.2586710278751163,0.07045210390761109,0.03,0.0,0.9581704976410635,106.94410419763965,16.73,172.2130902671538,16.73,213.6332345697013,24.69,257.9177811280122,32.49,459.9222082880525,51.2,445.5542139973534,52.03,1162.301005138867,73.42,502.30440000000004,79.94
G1-685048,False,-10356.76360683245,2.2399332190367147,636.414930177166,-354.5236736134133,5.928848952772368,0.012574566696342458,-0.07861752306922351,0.2046355978542681,0.07616457768343396,0.051725189606896246,0.023715028454193467,1.0,107.42688426340759,16.73,172.8624094054124,16.73,214.38152264718227,24.69,261.4167527934323,34.17,499.14111408675933,54.87,481.67420548208526,55.77,1243.6627759451915,75.42,493.082,81.45
G1-842421,False,-10360.239030017532,121.9994564041193,145.50833450389393,-238.2395736134133,6.256506137494591,0.05189919648550212,-0.08247722088646568,0.23070118035757634,0.05613250191562832,0.030053029611402795,0.008792609288883212,1.0,96.43147207419007,16.73,158.3891612696424,16.73,197.70586815792512,24.69,242.24633167637793,28.08,368.3051086910597,35.46,355.2342893667487,35.46,951.5873145291721,62.43,609.3661,71.65
G1-1147979,False,-10361.54206535023,5.696791736816607,578.3914822698596,-355.84527361341327,6.15128973897171,0.02090710689860942,-0.0823660912198681,0.20399960088631863,0.07477950234477485,0.03,0.0,0.9731028232626079,107.11685455314819,16.73,172.4398812749272,16.73,213.89461176944863,24.69,259.16116478455564,33.9,486.46171837448645,54.22,471.0875999687319,55.0,1208.9235274730863,75.04,491.7604,80.38
G1-1174006,False,-10361.723054670114,3.961281056701978,576.535670389589,-357.7617736134133,5.721337167617802,0.02264830736152039,-0.07601104095311281,0.1695358391309156,0.07275751423043392,0.04110524686452247,0.0001460585054231106,0.9866973282415841,107.2741923128012,16.73,172.64658747962122,16.73,214.13273756583885,24.69,260.294505703933,34.33,485.02040674637607,53.5,469.4001567712838,55.04,1210.1964704183742,75.04,489.84389999999996,80.77
G1-717630,False,-10361.778903503615,2.405629890202164,594.5583022452003,-359.3732736134133,5.840376913257921,0.0,-0.07187869731776568,0.19508569609336432,0.0873312948858287,0.03049252198432066,0.016983039649296088,0.9986037865320729,107.41190504146773,16.73,172.83835519352272,16.73,214.35382791011105,24.69,261.30280507122774,34.69,489.06238890596853,54.54,472.2439052863008,55.41,1221.330152611741,75.22,488.2324,81.26
G1-1142515,False,-10361.968390791983,2.2763171785707925,643.6566175251844,-359.6920736134133,6.5443340570300546,0.02222183861087808,-0.09092680025547487,0.20938164203833698,0.07973911769977345,0.03193973351373712,0.007679289600149446,1.0,107.4269039066555,16.73,172.85197275905952,16.73,214.36943623351453,24.69,261.4028918939188,34.74,500.2389056894267,55.5,483.53128008655,56.3,1247.9495774428299,75.71,487.9136,81.67
G1-099700,False,-10363.057296283667,2.2688226702532006,637.798573268891,-360.78847361341326,6.328829424119986,0.026224943798969426,-0.08926985492771426,0.22324752490866967,0.06875073515979417,0.03,0.010973954429522585,1.0,107.42692462542828,16.73,172.85409197070857,16.73,214.3718586503835,24.69,261.4058447737184,34.86,498.9770327416891,55.46,482.14259496245154,56.27,1244.7420705395998,75.7,486.8172,81.66
G1-1056687,False,-10365.145266654703,2.2936930412897425,584.0039299900222,-362.8515736134132,6.230006038021194,0.025652334559875794,-0.08291931594690388,0.2113014065371787,0.07236707501600106,0.051390382047049904,0.0,1.0,107.42691334244978,16.73,172.84693895643719,16.73,214.3636432058147,24.69,261.39634286152204,35.09,485.8073816722468,54.62,469.8685632591089,55.49,1216.3911213164945,75.26,484.75410000000005,81.33
G1-067839,False,-10365.450832521909,4.814658908495005,566.9305412346484,-360.63617361341323,6.819306956791144,0.03477723162104937,-0.09573756528201932,0.24128672591428008,0.06921039860429004,0.03,0.02713770153305999,0.9795352548631964,107.19132448023868,16.73,172.5552336110105,16.73,214.02765405943293,24.69,259.72043305971914,34.54,484.2899463062396,54.18,467.5326420742413,55.1,1203.1893164006126,75.08,486.96950000000004,80.6
G1-542500,False,-10365.921619264529,4.530045651115628,581.4988745771606,-361.39157361341324,6.030117749707351,0.0,-0.07528322082301403,0.17930299179355663,0.09366009219051356,0.03,0.0,0.9822466994096746,107.22267842479205,16.73,172.57873648705515,16.73,214.0546523382901,24.69,259.9231912176433,34.66,486.5337608996904,54.58,470.9597678815097,55.43,1212.0867093424056,75.26,486.21410000000003,80.82
G1-397405,False,-10367.306502821568,3.970729208155362,574.8306802332454,-363.3357736134133,6.611147820909594,0.040285306005719654,-0.09465854907735251,0.23539744806677326,0.06136677959371427,0.04162507916465789,0.0,0.9866263039919395,107.27331616786775,16.73,172.64530905048935,16.73,214.13137099089545,24.69,260.28857870148835,34.95,484.6306170907449,54.66,469.0107390119174,55.44,1209.2706876770283,75.25,484.26989999999995,80.94
G1-268513,False,-10368.248390567349,5.932016953935516,578.8455565641896,-362.3163736134133,5.959587598029638,0.012330845410801686,-0.07923394995663206,0.19511086553338036,0.07797379727947332,0.03,0.0,0.9712588221526863,107.09554946960208,16.73,172.41180779932102,16.73,213.86237422216695,24.69,259.0075556738707,34.6,486.7038429653895,54.74,471.3634584277407,55.52,1208.8596187175044,75.33,485.28929999999997,80.56
G1-038529,False,-10368.95657194854,2.1606983351275346,620.9286551957,-366.7958736134133,6.759951278076003,0.010113752577137243,-0.0839133753915153,0.23240551115862335,0.09086335124141134,0.03,0.05873797549529759,1.0,107.42688575642751,16.73,172.88525716229498,16.73,214.4077292761274,24.69,261.44693329151374,35.54,496.8164162847573,55.32,477.6983168653632,56.39,1234.4770858894296,75.76,480.8098,81.71
G1-1087206,False,-10369.26948422462,6.803010611207455,564.3387971462155,-362.4664736134133,6.1214594028655265,0.01952121008477793,-0.0832902741352708,0.23470927922489726,0.06685442763080979,0.03,0.0,0.9644300715342939,107.01650855783087,16.73,172.3081068478271,16.73,213.74284997329798,24.69,258.43882812873284,34.51,483.74288701426184,54.52,468.6279502097592,55.3,1200.0493234686396,75.22,485.13919999999996,80.28
G1-296592,False,-10370.382049819162,2.598076205748697,583.8700557643479,-367.78397361341325,6.686533282157949,0.0,-0.08328897185246215,0.20079007891786718,0.10376445023740291,0.03,0.015841153443111947,0.9970940173317334,107.39441808692067,16.73,172.81464731157294,16.73,214.32647312658025,24.69,261.1756893880737,35.6,486.59689412716875,54.98,469.9367175704579,55.86,1215.4178076131664,75.47,479.8217,81.41
G1-513176,False,-10371.75815901556,3.5741854021468953,593.5690988852896,-368.1839736134133,6.764734931417492,0.0021777852808217736,-0.08234328751134251,0.25019263383295565,0.09305726076571158,0.03,0.028235040235023295,0.9892304582702584,107.30347068254096,16.73,172.70329966165158,16.73,214.19820099255583,24.69,260.530147380001,35.53,489.9559535057995,55.19,472.7706867850519,56.1,1218.9238221408832,75.62,479.4217,81.29
G1-1117502,False,-10371.931805181846,2.5594315684329985,594.2013969469916,-369.37237361341323,6.290605804385116,0.005975019908038301,-0.08064329425307189,0.22457191459852707,0.08552984023312699,0.03,0.06375962534761934,0.9965460603181887,107.38810761180271,16.73,172.837654901476,16.73,214.35290088287738,24.69,261.1712091543072,35.77,490.91794459875695,55.05,471.81807303858017,56.13,1219.5467428560996,75.62,478.23330000000004,81.5
G1-1164525,False,-10373.32887247378,2.1484988603661463,595.489469123062,-371.1803736134133,6.5840233915182145,0.0137292437106041,-0.08782921916089981,0.23522212406521098,0.08226608056625906,0.03245254824683222,0.0639514991223547,1.0,107.42691796704631,16.73,172.8887203529408,16.73,214.41179919764144,24.69,261.4515996541153,36.03,490.96480715031936,55.19,471.7807251694486,56.27,1220.8070684365255,75.69,476.4253,81.66
G1-379218,False,-10374.686330834416,2.269757221004113,587.034728549127,-372.4165736134132,7.117455560783638,0.004494599688971093,-0.08856832917143921,0.2354812647152574,0.10170372626966198,0.04116654099239462,0.010455716856674617,1.0,107.42694120243553,16.73,172.8537619381713,16.73,214.37162469044577,24.69,261.4054742154425,36.15,486.919268500246,55.41,470.4486715395067,56.26,1217.7298969072165,75.69,475.18910000000005,81.65
G1-745513,False,-10375.978705846437,2.1713322330232074,578.862331483449,-373.8073736134133,5.986098838055977,0.0,-0.07516184213433723,0.20217262608021522,0.0877008263042264,0.03,0.05385604266696587,1.0,107.42694034957583,16.73,172.8821490888287,16.73,214.404170004504,24.69,261.44296673870775,36.32,486.62485239767517,55.15,468.06875850175135,56.18,1212.2318298347243,75.65,473.7983,81.62
G1-405345,False,-10377.680226503178,4.178352889764156,468.0955706499489,-373.5018736134133,6.158824949905156,0.04246777398512871,-0.08133161582456702,0.19324266100114873,0.06416422305475966,0.03,0.00011531535375173402,0.9849971683789914,107.25447222299435,16.73,172.6207220768613,16.73,214.10291411823343,24.69,260.152842811043,36.05,459.3040553903168,49.84,444.5277739574984,54.24,1152.3451048485788,74.59,474.1038,80.38
G1-995735,False,-10380.034325037126,5.351751423712628,514.594331988121,-374.6825736134133,7.287786064287546,0.0194714984812063,-0.09319768186576086,0.2861869509857269,0.08369600291285054,0.03,0.0,0.9758066103063407,107.14814888466661,16.73,172.4809606314417,16.73,213.94199129502286,24.69,259.38645188405246,36.05,471.10185618063997,54.49,456.0729766612119,55.27,1175.5008626927142,75.18,472.9231,80.57
G1-024686,False,-10387.569502810678,2.1072291972641892,529.0635492921378,-385.4622736134133,5.8923899207150034,0.006276337520119349,-0.07555343066508272,0.22239053011376012,0.07455423456791707,0.03,0.08216952579619656,1.0,107.42694216663055,16.73,172.90064532791422,16.73,214.4254836694273,24.69,261.46725987045795,37.61,473.94309611298684,54.85,454.4520412833178,56.02,1188.7315193294803,75.71,462.1434,81.67
G1-331625,False,-10389.062944024754,2.2519704113397268,521.9198144528518,-386.81097361341324,5.509445196357383,0.021058242837630168,-0.07367023510741152,0.19691496545871223,0.06126807767783735,0.03,0.018324957944889878,1.0,107.42693845967767,16.73,172.85893964495892,16.73,214.3774673090313,24.69,261.41224069973373,37.75,471.76923876893085,55.34,455.3533478973023,56.2,1182.8603389272187,75.65,460.79470000000003,81.63
G1-539216,False,-10390.297625602623,5.435651989210484,497.85554613699884,-384.8619736134132,5.995443414810118,0.026537043831069532,-0.07826583148874086,0.30215524990317927,0.04655189248233119,0.03,0.047473823543308584,0.9743080232550565,107.1307896050282,16.73,172.4891136293535,16.73,213.95136837465935,24.69,259.3023805206447,37.17,468.9647606934219,54.71,451.80526424683507,55.72,1165.166884743187,75.43,462.74370000000005,80.73
G1-292446,False,-10391.325839542365,3.3157659289526435,449.62495629861127,-388.0100736134133,7.201537851357932,0.03284462981357487,-0.09592601373854465,0.21817002332166863,0.08822901997680287,0.04398152841908037,0.012058421820206132,0.9915423462065549,107.33019519794892,16.73,172.7278752888862,16.73,214.2264975430507,24.69,260.7089701600578,37.77,454.9875384680993,53.62,439.5210989502588,54.99,1143.1976824266983,75.0,459.5956,80.89
G1-459894,False,-10392.178796053462,2.0815224400477064,514.9946533266242,-390.09727361341334,6.025187213580208,0.014920963013697221,-0.07782834041954532,0.2365180586209116,0.06954719925212322,0.03,0.09351911302347804,1.0,107.42692543235304,16.73,172.9079655617365,16.73,214.43396535018104,24.69,261.47716471309843,38.13,470.76381893085,54.87,450.8480956751912,56.1,1181.4458628885077,75.77,457.50839999999994,81.71
G1-1127188,False,-10404.565134657943,97.59016104453003,141.61220531765582,-306.9749736134132,6.642656571993472,0.06010111658851818,-0.08366900986248853,0.2930799583350574,0.04671161068765598,0.03,0.05892512997787713,1.0,100.6508154063376,16.73,163.9710033136951,16.73,204.1370820570569,24.69,249.63962538067744,28.08,369.0887110710174,41.64,354.0575461655026,41.64,948.8679285441801,65.98,540.6307,74.33
G1-836720,False,-10407.671297301562,21.109623688150123,274.52111846794827,-386.56167361341323,6.216869618548953,0.03717986390260196,-0.08199700306429138,0.19436343969179778,0.06971436279890642,0.03,0.01798060954973489,0.9799444967081629,107.19604489708038,16.73,172.555608399884,16.73,214.02782706427718,24.69,259.746901674327,37.44,410.44139254959583,50.3,396.23299363350276,50.92,1039.6013942264724,72.76,461.04400000000004,78.81
G1-714639,False,-10409.469546736656,2.192173123242668,344.4984330183632,-407.27737361341326,5.706665818606073,0.04311721550319787,-0.07616652472508331,0.18582338271079404,0.055565574704271224,0.03,0.04473765858645923,1.0,107.42693890650305,16.73,172.87612941216278,16.73,214.3973406508493,24.69,261.43497487880893,40.03,430.51379479626905,52.09,414.2154129020102,54.42,1087.8323360138586,74.67,440.3283,80.88
G1-575430,False,-10410.46406031395,5.5303867005374485,395.7596483956143,-404.9336736134133,6.928670148701253,0.03152258964177519,-0.09174635928807325,0.23853325069877368,0.07642765172149787,0.04462554174101035,0.016320237465661965,0.9741185714397994,107.12861491860993,16.73,172.46591615429182,16.73,213.92457785465123,24.69,259.2598084908058,39.4,443.53622259392426,54.48,428.54247404144996,55.42,1111.7623153066852,75.27,442.67199999999997,80.59
G1-766440,False,-10418.459037798166,4.7245641847528645,352.74760727736987,-413.7344736134133,6.4751270026280725,0.029457276270675705,-0.08517662277772718,0.21171967710353007,0.07575580697256606,0.03430049041703271,0.04777643353816554,0.9798730249475827,107.19521178208362,16.73,172.57392798738303,16.73,214.04908700846667,24.69,259.76651315621007,40.47,434.00149636511316,54.06,417.77562686332664,55.24,1089.0518475953752,75.16,433.8712,80.67
G1-014712,False,-10425.672109649911,4.61203603649912,324.51701278377425,-421.06007361341335,7.010803186051575,0.05139064276418827,-0.09588549884772857,0.20984172809506563,0.07191757515067967,0.04026900918702042,0.020905329912361145,1.0,107.42693511782524,16.73,172.86057488013827,16.73,214.3794186186057,24.69,261.41431516030923,41.56,424.40236752392957,53.5,409.31053161030724,55.15,1076.5015015015013,75.07,426.5455999999999,81.19
G1-093836,False,-10439.775742657794,14.056469044380464,297.6131363695029,-425.7192736134133,6.867511917868509,0.030087282603460556,-0.08569193404877871,0.24068554956613808,0.07964362861805035,0.03253203975362108,0.0,0.995036300041473,107.37065122200482,16.73,172.77309641857727,16.73,214.27864276745848,24.69,260.9901861233389,42.0,415.60835269755455,55.86,401.6990342594676,55.86,1057.2273715020622,74.92,421.8864,80.93
G1-893772,False,-10450.787661959628,10.90968834621546,305.7329617753416,-439.8779736134133,6.046430477249058,0.04278884728207953,-0.08421377917736358,0.24563960175117194,0.04728336927837181,0.05565673227857987,0.009403933371059384,1.0,107.42688264249965,16.73,172.85305861425937,16.73,214.37079736975716,24.69,261.4044391169599,43.64,418.13072877229,55.45,403.6356602603844,56.27,1063.392374318317,75.69,407.72769999999997,81.66
G1-1177383,False,-10482.089048207672,29.25657459425966,238.2181383311207,-452.83247361341324,5.610278278727156,0.039572745231991335,-0.07706379465557361,0.1698658675715337,0.05819486077634382,0.03,0.06922676141151426,1.0,107.42694071871375,16.73,172.89204571465132,16.73,214.41560521292197,24.69,261.4562185452864,45.09,399.64826815236256,56.26,383.23830173752526,56.26,1016.2748513207412,75.31,394.77320000000003,81.37
G1-907969,False,-10485.231347459658,35.33077384624458,232.41725470581548,-449.90057361341326,6.478258822821029,0.03260732495935662,-0.0853928238897304,0.2261907202791901,0.06934922470540433,0.03682761968088183,0.0,0.9726253729650071,107.11133212377449,16.73,172.43268896026697,16.73,213.88634870101453,24.69,259.12127668939326,44.4,397.19497795262066,55.35,384.1710661868782,55.36,1009.5594579109642,75.24,397.7051,80.53
G1-199133,False,-10503.829353649911,37.26458003649881,214.4356949085826,-466.5647736134133,5.649573610384787,0.0453733670231323,-0.07581165567674861,0.20240775839850436,0.04848109341317458,0.03,0.05578999839263682,1.0,107.42693457681169,16.73,172.8833202481495,16.73,214.4056114996003,24.69,261.44437723770267,46.61,391.67082319753064,57.64,376.0528185670544,57.64,999.677897210576,75.64,381.04089999999997,81.61
G1-980044,False,-10505.14772558475,49.32345197133655,230.03478898067152,-455.8242736134133,5.023756424855757,0.046618107982222316,-0.06856816816738943,0.17878718626405735,0.03870307807912807,0.03,0.07627684834251486,0.9922918335037457,104.55341986905258,16.73,169.11653328897143,16.73,210.06559667502285,24.69,255.97949457396663,44.58,396.03890189496445,55.92,379.60331268431975,55.92,1011.7447456883787,75.43,391.78139999999996,81.23
G1-805802,False,-10512.412843262475,41.35716964906189,205.77873662577616,-471.05567361341326,6.770782122248142,0.049957381756121855,-0.09558539012461065,0.23325030791464638,0.062209216002658566,0.03,0.02434309251536152,0.9985384145193648,107.41117944298644,16.73,172.84219638683763,16.73,214.3581631535688,24.69,261.3035586751521,47.09,387.8076243548615,58.69,373.5858263131062,58.69,993.503686315543,75.74,376.55,81.65
G1-583382,False,-10514.484062437312,51.50108882390016,169.43477232766048,-462.98297361341326,6.140119756317254,0.03482912379165006,-0.0794980056516998,0.23350008564459096,0.06203810610907832,0.03,0.06772088742689505,0.9843341435509476,107.24684226371717,16.73,172.65468039965722,16.73,214.1419484315353,24.69,260.15548535106825,46.02,379.3773530034364,56.87,363.94335292985744,56.87,966.8046887898299,74.83,384.6227,80.54
