candidate_id,gate_ok_2y,score,short_penalty_sum,short_excess_sum,long_diff_2y_vs_ov,bias,a20,a60,b_rv,b_dd,temp,floor,ceil,1m_ret,1m_mdd,2m_ret,2m_mdd,3m_ret,3m_mdd,4m_ret,4m_mdd,5m_ret,5m_mdd,6m_ret,6m_mdd,1y_ret,1y_mdd,2y_ret,2y_mdd
G1-170786,True,-257.6516352074967,261.388725402885,23.335216676565096,70.1784263865868,3.3291697723817943,0.43750030377361526,-0.10966776043495781,0.40684357573973534,0.030508357158122834,0.20627008518557233,0.18824025130100394,0.7629547883674872,90.63372186783509,7.75,150.88378880372315,24.79,155.31345245471493,25.45,215.20346239905854,25.45,328.45227721438516,25.45,310.73683174014616,25.45,857.1136244591585,42.51,917.7841000000001,56.81
G1-182023,True,-259.7800721733347,265.1404775982785,40.508248972120555,65.47902638658661,3.4827785029619918,0.6185801927340653,-0.1981641742580017,0.3259064975999791,0.013678995350477586,1.0747827896969897,0.0785464107607341,0.9850585844814534,87.72254518630137,9.06,147.0151459071818,26.47,145.80193029368326,27.11,209.6482042516982,27.11,335.8969648101791,27.11,321.38699183542576,27.11,874.2866567547139,42.08,913.0846999999999,56.29
G1-1295290,True,-260.6752048349648,267.1854446925621,57.32481329865561,38.88792638658674,7.773877419005871,0.4143796599595807,-0.18736431001657358,0.0838190138934161,0.08219106137417516,0.8900306905056057,0.10111605770464971,0.694403503048879,93.37259877797135,8.79,154.6418161487066,21.56,170.11828875599656,23.95,202.41300473257198,23.95,318.5425967968238,23.95,306.3385099781156,23.95,891.103221081249,45.65,886.4936,59.17
G1-424336,True,-267.675075730688,276.7330627756233,33.59508517203585,284.9239263865868,1.844706558436103,0.5001216760623464,-0.1607955893237409,0.08992736324030849,0.011120886084714244,0.9158415661742962,0.08102494380270478,0.9575421429362738,87.80444731583226,9.03,147.13948678833057,26.38,146.22330489064655,27.02,206.63624510109054,27.02,331.08086603027954,27.02,316.9948469809452,27.02,867.3734929546292,32.32,1132.5296,55.7
G1-851537,True,-270.4374414625567,274.33251088652503,23.908868962365773,75.2091263865866,0.9284180987856949,0.6151693801798563,-0.16230205025657993,0.04769038823248963,0.009849487424806647,1.273277665930364,0.13140222210049854,0.9164979572299048,89.39219096263464,8.43,149.34375127223686,25.47,151.3883055006986,26.15,209.5364163053241,26.15,327.4473388152341,26.15,311.1717461400946,26.15,857.6872767449591,41.65,922.8147999999999,56.25
G1-243924,True,-272.71681282190394,277.37131328475,29.987219351142926,82.7889263865867,3.564879026848157,0.5858475480115172,-0.19930181351569118,0.21927067451456184,0.02272707106107932,0.40944416540053974,0.061300003325297864,0.9808365962092709,87.32757918558617,9.27,146.44733918473435,26.88,143.94481477237542,27.49,204.63470547783612,27.49,333.27587968626017,27.49,319.6106282912058,27.49,863.7656271337363,40.45,930.3946,55.3
G1-399739,True,-273.41213938639925,279.89585788809154,43.578579739605516,106.29302638658658,6.792725456238307,0.468402942369211,-0.17982814169500294,0.23779925846514238,0.016597634885692436,1.2992405782666576,0.025668520838394618,0.7097277187526998,91.25615835063998,9.7,151.81464947089944,22.48,164.01689970777485,23.99,203.29608629862054,23.99,316.30701762009085,23.99,306.0255905466308,23.99,877.3569875221989,41.22,953.8986999999998,55.84
G1-489743,True,-279.507965963665,286.586783133595,54.00386642198282,83.92152638658672,7.062397416651978,0.3241739610565045,-0.17448996898054966,0.033563428689550846,0.10169681254042864,0.7558379554299498,0.09314897277430188,0.6049007650330501,92.38313429089055,8.89,153.2105713791966,22.99,163.83625446802523,23.73,193.0485822816959,23.73,315.2910020105755,23.73,308.2559323187692,23.73,887.7822742045762,42.23,931.5272,56.6
G1-584907,True,-282.9338732431369,283.51446977086863,0.0,29.02982638658682,4.891028179236269,0.6047994037098487,-0.1620337889610326,0.6413189940068853,0.018645800077372866,0.24080456580979254,0.11925835575101185,0.9237252746227977,88.99676669752637,8.58,148.67569600437548,26.04,148.92320287217268,26.68,224.33442625346248,26.68,322.0716977201783,26.68,303.64961874559054,26.68,826.2247896011669,41.25,876.6355000000001,55.68
G1-1142158,True,-289.21514346478256,291.6130823150029,17.80872322488642,30.853326386586673,6.586940750262897,0.41986001450204297,-0.1580195480967313,0.19589171685859844,0.03246388344844027,1.1048278184351887,0.05112825429452279,0.7831141219254969,92.2627175278046,9.39,153.2320466225297,21.44,168.9730872696864,24.17,202.90400682793123,24.17,310.32708863562306,24.17,293.3002306841701,24.17,851.5871310074798,44.56,878.459,58.35
G1-594849,True,-299.6033948340148,306.3229876047464,55.82006242999853,56.87932638658674,7.704338324672307,0.43379513270721737,-0.15319166863962136,0.4528188534056566,0.019493031637742943,0.25395969601180024,0.1069559054427463,0.717781164969901,89.99501031038595,8.72,150.32677539658513,21.06,167.1095601654322,24.01,199.81020193690134,24.01,304.5924853023392,24.01,294.4552391663578,24.01,889.5984702125919,44.77,904.485,58.51
G1-326543,True,-300.5693528969915,304.3809859455494,29.258905208261694,44.28712638658669,6.798582298966327,0.2717869148203293,-0.11594441865125527,0.3066137358604899,0.063517674022867,0.7305830205863039,0.030769416930668217,0.6875120948109275,90.85222612198893,9.64,151.32340380355228,21.96,165.22658734678964,23.93,196.49435254716775,23.93,306.96961553216414,23.93,297.36508858553583,23.93,863.0373129908551,43.71,891.8928,57.71
G1-986645,True,-305.3697635475175,309.1011252063137,23.580551310644978,68.6653263865868,7.744022025699834,0.5460405793022541,-0.18113033860892724,0.3761425830674381,0.0012087052875505934,0.7702363593648546,0.06550842262996773,0.7011126738403809,91.03416475573792,9.22,151.64809069593593,21.49,167.09764099507294,23.97,199.30738829990736,23.97,302.5444641525966,23.97,291.8793857771835,23.97,857.3589590932384,42.1,916.2710000000001,56.5
G1-1358051,True,-313.5208913959767,314.08857592370845,0.0,28.38422638658676,4.502573331136627,0.7239591561661691,-0.1893751537076816,0.4790874988857954,0.010723319974674529,1.1077386518175407,0.1587171775589841,0.8052086281880838,89.96331295553472,8.1,150.09831066580395,25.06,153.50564796168698,25.75,202.13515177650189,25.75,313.54347717394353,25.75,296.6564683716027,25.75,826.3997228365591,43.3,875.9899,57.41
G1-1228809,True,-319.198652605075,321.00055388537686,4.317287525701545,68.50862638658668,5.149815728031886,0.492119973510129,-0.19506568557183146,0.017157194254704012,0.017736779107899992,1.0751232080197348,0.07855771801049523,0.6803384667642743,91.2628137317276,9.06,151.7743760674739,23.47,160.66878650010707,24.16,190.9001717721156,24.16,302.98488580074314,24.16,294.0206721252038,24.16,838.0956953082949,40.7,916.1143,55.45
G1-574346,True,-330.23942878655276,332.1012933142845,0.0,93.09322638658671,5.570629506177212,0.4290415552776953,-0.14071405689352645,0.4747091530792277,0.002807410239301245,1.307292187063828,0.005180100394628662,0.9700673884387863,88.4137974735108,9.94,148.0544142386769,24.52,153.26292647360873,25.21,203.13272432923043,25.21,303.77575542655484,25.21,290.6864706787748,25.21,826.9632857307004,37.46,940.6989,55.16
G1-693019,True,-330.4320134336558,330.74284396138756,0.0,15.541526386586725,2.3144542139765463,0.5281964656243765,-0.13083789512411997,0.22850126654825853,0.01994344763985625,0.5890691600909511,0.17266095161798287,0.8195824478539648,90.26776045018808,7.94,150.51902574177282,25.04,153.98399908020684,25.74,202.63237357288855,25.74,310.2735889363185,25.74,292.5841868594478,25.74,815.3868890631312,43.48,863.1472,57.54
G1-1036911,True,-336.1845507658426,337.514727880423,11.16228586848672,10.697426386586699,6.071183025978803,0.25901148744419616,-0.1033421196983694,0.49097176405080284,0.019892664501041147,0.5122880921465616,0.08259176003482516,0.8434893204076468,90.60724810407763,9.02,150.89601502596003,23.01,161.35094794297586,24.32,195.7209018424559,24.32,292.9027229632715,24.32,283.6196961235841,24.32,844.9406936510801,45.81,858.3031,59.29
G1-253794,True,-339.59099303368066,342.72746829731096,9.512967358985406,109.25892638658684,6.759211323527522,0.5076308158655806,-0.17759931043144556,0.1390175639119995,0.04427651859093143,0.6514489302320001,0.04949677462231992,0.6308940444709351,89.21490817783469,9.41,149.2247222038156,23.03,159.3584314191276,23.79,188.9112745599211,23.79,293.43156857102764,23.79,289.7438866537104,23.79,843.2913751415788,38.26,956.8646000000001,53.61
