ok,idx,attempt,elapsed_sec,window,cpu_final_equity,cpu_return_pct,cpu_pnl,cpu_maxdd_pct,gpu_final_equity,gpu_return_pct,gpu_pnl,gpu_maxdd_pct,cpu_gpu_diff_bps,gpu_backend,summary_json,strategy_profile,profit_lock_exec_model,runtime_profit_lock_order_type,rebalance_time_ny,slippage_bps,sell_fee_bps,warmup_days,daily_lookback_days,anchor_window_start_equity,daily_synthetic_parity,cpu_score,gpu_score,combined_score
True,14,1,2.93,2026-03-20 to 2026-03-26,10790.602005968974,7.9060200596897445,790.6020059689745,6.848870660738737,10790.602005968974,7.9060200596897445,790.6020059689745,6.848870660738737,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/verifier_pilot_check_20260327/sweep_00014_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-20_to_2026-03-26_synthetic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,15:56,0.0,0.0,260,800,False,False,4.481584729320376,4.481584729320376,4.481584729320376
True,10,1,3.046,2026-03-20 to 2026-03-26,10790.602005968974,7.9060200596897445,790.6020059689745,6.848870660738737,10790.602005968974,7.9060200596897445,790.6020059689745,6.848870660738737,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/verifier_pilot_check_20260327/sweep_00010_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-20_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,stop_order,15:56,0.0,0.0,260,800,False,False,4.481584729320376,4.481584729320376,4.481584729320376
True,3,1,3.035,2026-03-20 to 2026-03-26,10785.208107474527,7.852081074745265,785.2081074745274,6.850240571861971,10785.208107474527,7.852081074745265,785.2081074745274,6.850240571861971,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/verifier_pilot_check_20260327/sweep_00003_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-20_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,1.0,0.0,260,800,False,False,4.426960788814279,4.426960788814279,4.426960788814279
True,15,1,3.054,2026-03-20 to 2026-03-26,10785.208107474527,7.852081074745265,785.2081074745274,6.850240571861971,10785.208107474527,7.852081074745265,785.2081074745274,6.850240571861971,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/verifier_pilot_check_20260327/sweep_00015_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-20_to_2026-03-26_synthetic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,15:56,1.0,0.0,260,800,False,False,4.426960788814279,4.426960788814279,4.426960788814279
True,11,1,3.111,2026-03-20 to 2026-03-26,10785.208107474527,7.852081074745265,785.2081074745274,6.850240571861971,10785.208107474527,7.852081074745265,785.2081074745274,6.850240571861971,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/verifier_pilot_check_20260327/sweep_00011_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-20_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,stop_order,15:56,1.0,0.0,260,800,False,False,4.426960788814279,4.426960788814279,4.426960788814279
True,23,1,3.058,2026-03-20 to 2026-03-26,10785.208107474527,7.852081074745265,785.2081074745274,6.850240571861971,10785.208107474527,7.852081074745265,785.2081074745274,6.850240571861971,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/verifier_pilot_check_20260327/sweep_00023_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-20_to_2026-03-26_synthetic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,stop_order,15:56,1.0,0.0,260,800,False,False,4.426960788814279,4.426960788814279,4.426960788814279
True,16,1,2.937,2026-03-20 to 2026-03-26,10736.830144758953,7.368301447589531,736.8301447589529,6.774132520278073,10736.830144758953,7.368301447589531,736.8301447589529,6.774132520278073,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/verifier_pilot_check_20260327/sweep_00016_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-20_to_2026-03-26_synthetic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,trailing_stop,15:55,0.0,0.0,260,800,False,False,3.981235187450495,3.981235187450495,3.981235187450495
True,4,1,3.023,2026-03-20 to 2026-03-26,10736.830144758953,7.368301447589531,736.8301447589529,6.774132520278073,10736.830144758953,7.368301447589531,736.8301447589529,6.774132520278073,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/verifier_pilot_check_20260327/sweep_00004_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-20_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,15:55,0.0,0.0,260,800,False,False,3.981235187450495,3.981235187450495,3.981235187450495
True,5,1,3.043,2026-03-20 to 2026-03-26,10731.463125206115,7.3146312520611545,731.4631252061154,6.775487482278312,10731.463125206115,7.3146312520611545,731.4631252061154,6.775487482278312,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/verifier_pilot_check_20260327/sweep_00005_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-20_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,15:55,1.0,0.0,260,800,False,False,3.9268875109219983,3.9268875109219983,3.9268875109219983
True,17,1,3.093,2026-03-20 to 2026-03-26,10731.463125206115,7.3146312520611545,731.4631252061154,6.775487482278312,10731.463125206115,7.3146312520611545,731.4631252061154,6.775487482278312,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/verifier_pilot_check_20260327/sweep_00017_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-20_to_2026-03-26_synthetic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,trailing_stop,15:55,1.0,0.0,260,800,False,False,3.9268875109219983,3.9268875109219983,3.9268875109219983
True,18,1,2.943,2026-03-20 to 2026-03-26,10687.96298813998,6.879629881399807,687.9629881399796,6.914641973629331,10687.96298813998,6.879629881399807,687.9629881399796,6.914641973629331,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/verifier_pilot_check_20260327/sweep_00018_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-20_to_2026-03-26_synthetic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,trailing_stop,15:56,0.0,0.0,260,800,False,False,3.422308894585141,3.422308894585141,3.422308894585141
True,6,1,3.095,2026-03-20 to 2026-03-26,10687.96298813998,6.879629881399807,687.9629881399796,6.914641973629331,10687.96298813998,6.879629881399807,687.9629881399796,6.914641973629331,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/verifier_pilot_check_20260327/sweep_00006_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-20_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,15:56,0.0,0.0,260,800,False,False,3.422308894585141,3.422308894585141,3.422308894585141
True,7,1,3.044,2026-03-20 to 2026-03-26,10682.620395813941,6.826203958139421,682.6203958139413,6.916025040330701,10682.620395813941,6.826203958139421,682.6203958139413,6.916025040330701,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/verifier_pilot_check_20260327/sweep_00007_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-20_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,15:56,1.0,0.0,260,800,False,False,3.3681914379740703,3.3681914379740703,3.3681914379740703
True,19,1,3.098,2026-03-20 to 2026-03-26,10682.620395813941,6.826203958139421,682.6203958139413,6.916025040330701,10682.620395813941,6.826203958139421,682.6203958139413,6.916025040330701,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/verifier_pilot_check_20260327/sweep_00019_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-20_to_2026-03-26_synthetic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,trailing_stop,15:56,1.0,0.0,260,800,False,False,3.3681914379740703,3.3681914379740703,3.3681914379740703
