date,cpu_equity,cpu_pnl,cpu_return_pct,cpu_drawdown_usd,cpu_drawdown_pct,cpu_day_fall_usd,cpu_day_fall_pct,gpu_equity,gpu_pnl,gpu_return_pct,gpu_drawdown_usd,gpu_drawdown_pct,gpu_day_fall_usd,gpu_day_fall_pct,cpu_gpu_diff_bps,sale_time_stock,new_purchase_time_stock
2025-03-21,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no change,no change
2025-03-24,9999.00009999,-0.999900009999692,-0.009999000099991662,0.999900009999692,0.00999900009999692,0.999900009999692,0.00999900009999692,9999.00009999,-0.999900009999692,-0.009999000099991662,0.999900009999692,0.00999900009999692,0.999900009999692,0.00999900009999692,0.0,no change,19:59 | SPXS; 19:59 | SQQQ
2025-03-25,9828.161281585544,-170.8388184044561,-1.7085590228629655,171.8387184144558,1.718387184144558,170.8388184044561,1.7085590228629657,9828.161281585544,-170.8388184044561,-1.7085590228629655,171.8387184144558,1.718387184144558,170.8388184044561,1.7085590228629657,0.0,no change,no change
2025-03-26,10384.296747970662,556.135466385118,5.658591169307692,0.0,0.0,0.0,0.0,10384.296747970662,556.135466385118,5.658591169307692,0.0,0.0,0.0,0.0,0.0,no change,no change
2025-03-27,10487.889827223029,103.5930792523668,0.9975935950849113,0.0,0.0,0.0,0.0,10487.889827223029,103.5930792523668,0.9975935950849113,0.0,0.0,0.0,0.0,0.0,no change,19:59 | TMV
2025-03-28,10625.534081034657,137.644253811628,1.3124113246722802,0.0,0.0,0.0,0.0,10625.534081034657,137.644253811628,1.3124113246722802,0.0,0.0,0.0,0.0,0.0,no change,no change
2025-03-31,10426.22585050841,-199.30823052624692,-1.875747882471046,199.30823052624692,1.8757478824710463,199.30823052624692,1.8757478824710463,10426.22585050841,-199.30823052624692,-1.875747882471046,199.30823052624692,1.8757478824710463,199.30823052624692,1.8757478824710463,0.0,no change,no change
2025-04-01,10213.172926958592,-213.05292354981793,-2.0434328452555883,412.36115407606485,3.8808510794020377,213.05292354981793,2.043432845255591,10213.172926958592,-213.05292354981793,-2.0434328452555883,412.36115407606485,3.8808510794020377,213.05292354981793,2.043432845255591,0.0,no change,no change
2025-04-02,10423.326379157017,210.15345219842493,2.0576705564605335,202.20770187763992,1.903035652942445,0.0,0.0,10423.326379157017,210.15345219842493,2.0576705564605335,202.20770187763992,1.903035652942445,0.0,0.0,0.0,no change,19:59 | TMV
2025-04-03,10758.414882989111,335.0885038320939,3.2147943146264124,0.0,0.0,0.0,0.0,10758.414882989111,335.0885038320939,3.2147943146264124,0.0,0.0,0.0,0.0,0.0,no change,19:59 | SQQQ
