file,exec_requested,order_type,dsp,pldsp,anch,exec_effective,cpu_final,cpu_return_pct,cpu_maxdd_pct,cpu_events,diff_final,diff_ret_pp,exact
combo_1y_exec_paper_live_style_optimistic_ot_close_position_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_paper_live_style_optimistic.json,paper_live_style_optimistic,close_position,off,off,off,synthetic,29084.448475975674,190.84448475975674,32.89683036508181,449,-46796.90402213021,-467.9690402213022,False
combo_1y_exec_paper_live_style_optimistic_ot_market_order_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_paper_live_style_optimistic.json,paper_live_style_optimistic,market_order,off,off,off,synthetic,29084.448475975674,190.84448475975674,32.89683036508181,449,-46796.90402213021,-467.9690402213022,False
combo_1y_exec_synthetic_ot_close_position_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_synthetic.json,synthetic,close_position,off,off,off,synthetic,29084.448475975674,190.84448475975674,32.89683036508181,449,-46796.90402213021,-467.9690402213022,False
combo_1y_exec_synthetic_ot_market_order_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_synthetic.json,synthetic,market_order,off,off,off,synthetic,29084.448475975674,190.84448475975674,32.89683036508181,449,-46796.90402213021,-467.9690402213022,False
combo_1y_exec_market_close_ot_trailing_stop_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_market_close.json,market_close,trailing_stop,off,off,on,market_close,24476.71410403869,144.7671410403869,44.04373785364963,426,-51404.638394067195,-514.0463839406721,False
combo_1y_exec_market_close_ot_stop_order_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_market_close.json,market_close,stop_order,off,off,on,market_close,24261.394352747706,142.61394352747706,43.201827513150334,549,-51619.95814535818,-516.1995814535818,False
combo_1y_exec_market_close_ot_trailing_stop_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_market_close.json,market_close,trailing_stop,off,off,off,market_close,23178.275851817052,131.7827585181705,44.04373785364965,427,-52703.076646288835,-527.0307664628883,False
combo_1y_exec_paper_live_style_optimistic_ot_trailing_stop_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_paper_live_style_optimistic.json,paper_live_style_optimistic,trailing_stop,off,off,on,synthetic,23075.464378719,130.75464378719,45.749834636407485,420,-52805.88811938689,-528.058881193869,False
combo_1y_exec_synthetic_ot_trailing_stop_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_synthetic.json,synthetic,trailing_stop,off,off,on,synthetic,23075.464378719,130.75464378719,45.749834636407485,420,-52805.88811938689,-528.058881193869,False
combo_1y_exec_market_close_ot_stop_order_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_market_close.json,market_close,stop_order,off,off,off,market_close,22974.37836089755,129.74378360897552,43.20182751315033,462,-52906.97413720834,-529.0697413720834,False
combo_1y_exec_paper_live_style_optimistic_ot_stop_order_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_paper_live_style_optimistic.json,paper_live_style_optimistic,stop_order,off,off,on,synthetic,21875.27081468932,118.75270814689318,45.089267884597334,552,-54006.08168341657,-540.0608168341657,False
combo_1y_exec_synthetic_ot_stop_order_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_synthetic.json,synthetic,stop_order,off,off,on,synthetic,21875.27081468932,118.75270814689318,45.089267884597334,552,-54006.08168341657,-540.0608168341657,False
combo_1y_exec_paper_live_style_optimistic_ot_trailing_stop_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_paper_live_style_optimistic.json,paper_live_style_optimistic,trailing_stop,off,off,off,synthetic,21851.35948008673,118.51359480086727,45.749834636407485,422,-54029.99301801916,-540.2999301801916,False
combo_1y_exec_synthetic_ot_trailing_stop_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_synthetic.json,synthetic,trailing_stop,off,off,off,synthetic,21851.35948008673,118.51359480086727,45.749834636407485,422,-54029.99301801916,-540.2999301801916,False
combo_1y_exec_paper_live_style_optimistic_ot_stop_order_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_paper_live_style_optimistic.json,paper_live_style_optimistic,stop_order,off,off,off,synthetic,20714.833662759167,107.14833662759169,45.08926788459735,576,-55166.518835346724,-551.6651883534672,False
combo_1y_exec_synthetic_ot_stop_order_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_synthetic.json,synthetic,stop_order,off,off,off,synthetic,20714.833662759167,107.14833662759169,45.08926788459735,576,-55166.518835346724,-551.6651883534672,False
