file,exec_requested,exec_effective,order_type,daily_parity_enabled,paper_live_style_daily_synth_profile,split_adjust_enabled,warmup_days_effective,cpu_final_equity,cpu_return_pct,cpu_maxdd_pct,cpu_events,diff_final_vs_backtest,abs_diff_final_vs_backtest,diff_return_pp_vs_backtest,abs_diff_return_pp_vs_backtest,diff_maxdd_pp_vs_backtest,is_exact_match
combo_1y_exec_market_close_ot_trailing_stop_dsp_on_pldsp_on_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_market_close.json,market_close,market_close,trailing_stop,True,True,False,550,32845.2242288356,228.45224228835602,24.21549797519643,265,-43036.12826927029,43036.12826927029,-430.36128269270284,430.36128269270284,8.70791343935982,False
combo_1y_exec_market_close_ot_close_position_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_market_close.json,market_close,market_close,close_position,False,False,True,260,31775.59841178705,217.7559841178705,31.212248208014294,451,-44105.75408631883,44105.75408631883,-441.05754086318836,441.05754086318836,15.704663672177682,False
combo_1y_exec_market_close_ot_market_order_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_market_close.json,market_close,market_close,market_order,False,False,True,260,31775.59841178705,217.7559841178705,31.212248208014294,451,-44105.75408631883,44105.75408631883,-441.05754086318836,441.05754086318836,15.704663672177682,False
combo_1y_exec_market_close_ot_close_position_dsp_on_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_market_close.json,market_close,market_close,close_position,True,False,False,260,30979.446715282294,209.79446715282296,24.215497975196442,269,-44901.9057828236,44901.9057828236,-449.01905782823593,449.01905782823593,8.70791343935983,False
combo_1y_exec_market_close_ot_market_order_dsp_on_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_market_close.json,market_close,market_close,market_order,True,False,False,260,30979.446715282294,209.79446715282296,24.215497975196442,269,-44901.9057828236,44901.9057828236,-449.01905782823593,449.01905782823593,8.70791343935983,False
combo_1y_exec_market_close_ot_stop_order_dsp_on_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_market_close.json,market_close,market_close,stop_order,True,False,False,260,30979.446715282294,209.79446715282296,24.215497975196442,269,-44901.9057828236,44901.9057828236,-449.01905782823593,449.01905782823593,8.70791343935983,False
combo_1y_exec_market_close_ot_trailing_stop_dsp_on_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_market_close.json,market_close,market_close,trailing_stop,True,False,False,260,30979.446715282294,209.79446715282296,24.215497975196442,269,-44901.9057828236,44901.9057828236,-449.01905782823593,449.01905782823593,8.70791343935983,False
combo_1y_exec_paper_live_style_optimistic_ot_close_position_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_paper_live_style_optimistic.json,paper_live_style_optimistic,synthetic,close_position,False,False,True,550,30713.74828617298,207.13748286172978,32.896830365081854,444,-45167.60421193291,45167.60421193291,-451.6760421193291,451.6760421193291,17.38924582924524,False
combo_1y_exec_paper_live_style_optimistic_ot_market_order_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_paper_live_style_optimistic.json,paper_live_style_optimistic,synthetic,market_order,False,False,True,550,30713.74828617298,207.13748286172978,32.896830365081854,444,-45167.60421193291,45167.60421193291,-451.6760421193291,451.6760421193291,17.38924582924524,False
combo_1y_exec_synthetic_ot_close_position_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_synthetic.json,synthetic,synthetic,close_position,False,False,True,550,30713.74828617298,207.13748286172978,32.896830365081854,444,-45167.60421193291,45167.60421193291,-451.6760421193291,451.6760421193291,17.38924582924524,False
combo_1y_exec_synthetic_ot_market_order_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_synthetic.json,synthetic,synthetic,market_order,False,False,True,550,30713.74828617298,207.13748286172978,32.896830365081854,444,-45167.60421193291,45167.60421193291,-451.6760421193291,451.6760421193291,17.38924582924524,False
combo_1y_exec_paper_live_style_optimistic_ot_close_position_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_paper_live_style_optimistic.json,paper_live_style_optimistic,synthetic,close_position,False,False,True,260,29084.448475975674,190.84448475975674,32.89683036508181,449,-46796.90402213021,46796.90402213021,-467.9690402213022,467.9690402213022,17.389245829245198,False
combo_1y_exec_paper_live_style_optimistic_ot_market_order_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_paper_live_style_optimistic.json,paper_live_style_optimistic,synthetic,market_order,False,False,True,260,29084.448475975674,190.84448475975674,32.89683036508181,449,-46796.90402213021,46796.90402213021,-467.9690402213022,467.9690402213022,17.389245829245198,False
combo_1y_exec_synthetic_ot_close_position_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_synthetic.json,synthetic,synthetic,close_position,False,False,True,260,29084.448475975674,190.84448475975674,32.89683036508181,449,-46796.90402213021,46796.90402213021,-467.9690402213022,467.9690402213022,17.389245829245198,False
combo_1y_exec_synthetic_ot_market_order_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_synthetic.json,synthetic,synthetic,market_order,False,False,True,260,29084.448475975674,190.84448475975674,32.89683036508181,449,-46796.90402213021,46796.90402213021,-467.9690402213022,467.9690402213022,17.389245829245198,False
combo_1y_exec_market_close_ot_trailing_stop_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_market_close.json,market_close,market_close,trailing_stop,False,False,True,550,24476.71410403869,144.7671410403869,44.04373785364963,426,-51404.638394067195,51404.638394067195,-514.0463839406721,514.0463839406721,28.536153317813017,False
combo_1y_exec_market_close_ot_stop_order_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_market_close.json,market_close,market_close,stop_order,False,False,True,550,24261.394352747706,142.61394352747706,43.201827513150334,549,-51619.95814535818,51619.95814535818,-516.1995814535818,516.1995814535818,27.69424297731372,False
combo_1y_exec_market_close_ot_trailing_stop_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_market_close.json,market_close,market_close,trailing_stop,False,False,True,260,23178.275851817052,131.7827585181705,44.04373785364965,427,-52703.076646288835,52703.076646288835,-527.0307664628883,527.0307664628883,28.53615331781304,False
combo_1y_exec_paper_live_style_optimistic_ot_trailing_stop_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_paper_live_style_optimistic.json,paper_live_style_optimistic,synthetic,trailing_stop,False,False,True,550,23075.464378719,130.75464378719,45.749834636407485,420,-52805.88811938689,52805.88811938689,-528.058881193869,528.058881193869,30.24225010057087,False
combo_1y_exec_synthetic_ot_trailing_stop_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_synthetic.json,synthetic,synthetic,trailing_stop,False,False,True,550,23075.464378719,130.75464378719,45.749834636407485,420,-52805.88811938689,52805.88811938689,-528.058881193869,528.058881193869,30.24225010057087,False
combo_1y_exec_market_close_ot_stop_order_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_market_close.json,market_close,market_close,stop_order,False,False,True,260,22974.37836089755,129.74378360897552,43.20182751315033,462,-52906.97413720834,52906.97413720834,-529.0697413720834,529.0697413720834,27.694242977313714,False
combo_1y_exec_paper_live_style_optimistic_ot_stop_order_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_paper_live_style_optimistic.json,paper_live_style_optimistic,synthetic,stop_order,False,False,True,550,21875.27081468932,118.75270814689318,45.089267884597334,552,-54006.08168341657,54006.08168341657,-540.0608168341657,540.0608168341657,29.58168334876072,False
combo_1y_exec_synthetic_ot_stop_order_dsp_off_pldsp_off_anch_on_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_synthetic.json,synthetic,synthetic,stop_order,False,False,True,550,21875.27081468932,118.75270814689318,45.089267884597334,552,-54006.08168341657,54006.08168341657,-540.0608168341657,540.0608168341657,29.58168334876072,False
combo_1y_exec_paper_live_style_optimistic_ot_trailing_stop_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_paper_live_style_optimistic.json,paper_live_style_optimistic,synthetic,trailing_stop,False,False,True,260,21851.35948008673,118.51359480086727,45.749834636407485,422,-54029.99301801916,54029.99301801916,-540.2999301801916,540.2999301801916,30.24225010057087,False
combo_1y_exec_synthetic_ot_trailing_stop_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_synthetic.json,synthetic,synthetic,trailing_stop,False,False,True,260,21851.35948008673,118.51359480086727,45.749834636407485,422,-54029.99301801916,54029.99301801916,-540.2999301801916,540.2999301801916,30.24225010057087,False
combo_1y_exec_paper_live_style_optimistic_ot_stop_order_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_paper_live_style_optimistic.json,paper_live_style_optimistic,synthetic,stop_order,False,False,True,260,20714.833662759167,107.14833662759169,45.08926788459735,576,-55166.518835346724,55166.518835346724,-551.6651883534672,551.6651883534672,29.581683348760734,False
combo_1y_exec_synthetic_ot_stop_order_dsp_off_pldsp_off_anch_off_aggr_adapt_t10_tr2_rv14_b85_m8_M30_2025-03-21_to_2026-03-21_synthetic.json,synthetic,synthetic,stop_order,False,False,True,260,20714.833662759167,107.14833662759169,45.08926788459735,576,-55166.518835346724,55166.518835346724,-551.6651883534672,551.6651883534672,29.581683348760734,False
